season_name,match_id,player,team,possessions_with_shot,xg_chain,shots_in_chain,goals_in_chain,avg_xg_per_possession,total_touches_in_chains,minutes_played,xg_chain_per90,team_involvement_pct
2022,3869220,Aymeric Laporte,Spain,6,0.253,7.0,0.0,0.042,21.0,726.0,0.031,9.02
2021/2022,3813303,Dylan Fox,Goa,2,0.065,2.0,1.0,0.032,6.0,190.0,0.031,7.04
2021/2022,3813317,Amir Derviševič,East Bengal,3,0.059,4.0,0.0,0.02,3.0,174.0,0.031,3.96
2021/2022,3802948,Fali Candé,Metz,2,0.064,2.0,0.0,0.032,3.0,188.0,0.031,13.4
2022,3857270,João Félix Sequeira,Portugal,5,0.143,6.0,0.0,0.029,13.0,410.0,0.031,12.0
2021/2022,3817867,Vignesh Dakshinamurthy,Mumbai City,1,0.032,1.0,0.0,0.032,1.0,94.0,0.031,1.27
2021/2022,3817882,Nerijus Valskis,Chennaiyin,3,0.077,3.0,1.0,0.026,4.0,231.0,0.03,11.24
2021/2022,3813309,Rahim Ali,Chennaiyin,4,0.121,4.0,0.0,0.03,9.0,368.0,0.03,12.96
2021/2022,3817852,Germanpreet Singh,Chennaiyin,2,0.064,2.0,0.0,0.032,3.0,190.0,0.03,14.7
2022,3857275,Steve Mandanda,France,3,0.094,3.0,0.0,0.031,5.0,285.0,0.03,20.81
2021/2022,3817886,Zakaria Diallo,NorthEast United,2,0.062,2.0,0.0,0.031,7.0,186.0,0.03,13.85
2021/2022,3813309,Keisham Reagan Singh,Chennaiyin,2,0.062,2.0,0.0,0.031,8.0,188.0,0.03,6.64
2021/2022,3813309,Narayan Das,Chennaiyin,1,0.03,1.0,0.0,0.03,2.0,91.0,0.03,3.21
2021/2022,3817879,Sahil Tavora,Hyderabad,1,0.011,1.0,0.0,0.011,2.0,33.0,0.03,0.91
2021/2022,3813288,Rehnesh Thumbirumbu Paramba,Jamshedpur,1,0.03,1.0,0.0,0.03,2.0,91.0,0.03,3.03
2021/2022,3813313,Isaac Vanmalsawma Chhakchhuak,Odisha,5,0.134,5.0,0.0,0.027,10.0,400.0,0.03,22.34
2021/2022,3813294,Patrick Flottmann,NorthEast United,2,0.045,2.0,0.0,0.022,6.0,134.0,0.03,7.87
2021/2022,3813313,Arshdeep Singh Saini,Odisha,1,0.029,1.0,0.0,0.029,4.0,88.0,0.03,4.84
2021/2022,3817871,Subhasish Roy Chowdhury,NorthEast United,4,0.122,4.0,0.0,0.031,9.0,368.0,0.03,40.14
2021/2022,3813280,Tomislav Mrčela,East Bengal,2,0.062,3.0,0.0,0.031,5.0,186.0,0.03,6.04
2022,3857272,Antonee Robinson,United States,3,0.09,3.0,0.0,0.03,7.0,270.0,0.03,18.67
2021/2022,3813274,Serigne Mourtada Fall,Mumbai City,1,0.029,1.0,1.0,0.029,1.0,87.0,0.03,2.82
2022,3857283,Axel Witsel,Belgium,3,0.096,3.0,0.0,0.032,6.0,285.0,0.03,14.94
2022,3869321,Jurriën David Norman Timber,Netherlands,2,0.08,2.0,1.0,0.04,8.0,238.0,0.03,1.78
2021/2022,3827335,Ritwik Kumar Das,Jamshedpur,2,0.062,2.0,0.0,0.031,4.0,186.0,0.03,6.57
2021/2022,3817896,Mohammed Rafique,East Bengal,1,0.006,1.0,0.0,0.006,1.0,18.0,0.03,1.05
2021/2022,3817897,Bijoy Varghese,Kerala Blasters,2,0.063,2.0,0.0,0.031,2.0,188.0,0.03,4.76
2021/2022,3817898,Bipin Singh Thounajam,Mumbai City,5,0.157,5.0,0.0,0.031,9.0,470.0,0.03,24.35
2022,3857259,Karl Brillant Toko Ekambi,Cameroon,1,0.021,1.0,0.0,0.021,2.0,64.0,0.03,1.09
2022,3869253,Min Jae Kim,South Korea,3,0.093,3.0,0.0,0.031,18.0,279.0,0.03,26.97
2022,3857273,Seyed Hossein Hosseini,Iran,1,0.031,2.0,0.0,0.031,1.0,93.0,0.03,2.84
2022,3857264,Grzegorz Krychowiak,Poland,1,0.027,1.0,0.0,0.027,2.0,82.0,0.03,13.66
2021/2022,3813307,Seminlen Doungel,Jamshedpur,1,0.022,1.0,0.0,0.022,2.0,67.0,0.03,3.05
2022,3857261,Kieffer Roberto Francisco Moore,Wales,3,0.091,3.0,0.0,0.03,8.0,276.0,0.03,43.75
2021/2022,3817848,Makan Winkle Chote,Goa,2,0.047,2.0,0.0,0.023,3.0,142.0,0.03,5.12
2021/2022,3817893,Naorem Mahesh Singh,East Bengal,7,0.186,8.0,0.0,0.027,9.0,567.0,0.03,15.1
2021/2022,3802805,Georginio Wijnaldum,Paris Saint-Germain,1,0.03,1.0,0.0,0.03,1.0,90.0,0.03,5.84
2022,3857274,Jackson Gabriel Porozo Vernaza,Ecuador,1,0.031,1.0,0.0,0.031,2.0,93.0,0.03,2.07
2021/2022,3817888,Amarjit Singh Kiyam Singh,East Bengal,3,0.082,3.0,0.0,0.027,4.0,258.0,0.029,7.63
2021/2022,3827767,Akash Mishra,Hyderabad,5,0.191,5.0,0.0,0.038,7.0,585.0,0.029,4.89
2021/2022,3813309,Ariel Borysiuk,Chennaiyin,4,0.121,4.0,0.0,0.03,8.0,372.0,0.029,12.96
2021/2022,3802904,Stian Rode Gregersen,Bordeaux,4,0.119,4.0,0.0,0.03,9.0,368.0,0.029,18.48
2022,3857283,Noussair Mazraoui,Morocco,4,0.101,4.0,0.0,0.025,13.0,312.0,0.029,10.19
2021/2022,3813316,Dheeraj Singh Moirangthem,Goa,2,0.06,2.0,0.0,0.03,3.0,184.0,0.029,3.09
2022,3857283,Timothy Castagne,Belgium,2,0.059,2.0,0.0,0.03,5.0,182.0,0.029,9.18
2021/2022,3813274,Rahul Bheke,Mumbai City,2,0.058,2.0,0.0,0.029,4.0,178.0,0.029,5.64
2021/2022,3817877,Pragyan Sundar Gogoi,NorthEast United,2,0.044,2.0,0.0,0.022,4.0,136.0,0.029,2.41
2022,3869354,Hugo Lloris,France,1,0.031,1.0,0.0,0.031,1.0,97.0,0.029,3.69
2021/2022,3817892,Liston Colaco,ATK Mohun Bagan,3,0.064,3.0,0.0,0.021,7.0,201.0,0.029,4.06
2021/2022,3817882,Arindam Bhattacharja,East Bengal,1,0.029,1.0,0.0,0.029,1.0,91.0,0.029,1.83
2021/2022,3817877,Patrick Flottmann,NorthEast United,2,0.044,2.0,0.0,0.022,4.0,136.0,0.029,2.41
2021/2022,3817897,Akash Mishra,Hyderabad,3,0.09,3.0,0.0,0.03,18.0,279.0,0.029,6.7
2022,3857258,Aleksandar Mitrović,Serbia,1,0.026,1.0,0.0,0.026,1.0,82.0,0.029,15.92
2022,3869253,Jae-Sung Lee,South Korea,5,0.115,5.0,0.0,0.023,11.0,360.0,0.029,33.35
2021/2022,3817860,Sahil Panwar,Odisha,1,0.03,1.0,1.0,0.03,2.0,92.0,0.029,6.45
2022,3857288,Harry Souttar,Australia,2,0.06,2.0,1.0,0.03,6.0,186.0,0.029,16.71
2021/2022,3817861,Hormipam Ruivah,Kerala Blasters,3,0.089,3.0,0.0,0.03,5.0,276.0,0.029,15.55
2022,3857257,Aaron Mooy,Australia,2,0.06,2.0,0.0,0.03,5.0,184.0,0.029,12.77
2021/2022,3817893,Naocha Huidrom Singh,East Bengal,7,0.213,8.0,0.0,0.03,19.0,658.0,0.029,17.29
2022,3857282,Aaron Ramsey,Wales,1,0.032,1.0,0.0,0.032,2.0,99.0,0.029,2.29
2021/2022,3813310,Prasanth Karuthadathkuni,Kerala Blasters,4,0.097,4.0,1.0,0.024,16.0,312.0,0.028,23.29
2021/2022,3827767,Konsham Chinglensana Singh,Hyderabad,1,0.037,1.0,0.0,0.037,2.0,119.0,0.028,0.95
2021/2022,3817892,Sahil Panwar,Odisha,1,0.03,1.0,0.0,0.03,2.0,97.0,0.028,1.95
2021/2022,3813275,Narender Gahlot,Jamshedpur,3,0.081,3.0,0.0,0.027,4.0,264.0,0.028,8.18
2021/2022,3813292,Gurpreet Singh Sandhu,Bengaluru,3,0.09,3.0,0.0,0.03,7.0,285.0,0.028,8.67
2021/2022,3813313,Víctor Mongil Adeva,Odisha,1,0.029,1.0,0.0,0.029,1.0,93.0,0.028,4.84
2021/2022,3817880,Ariel Borysiuk,Chennaiyin,6,0.176,6.0,0.0,0.029,15.0,558.0,0.028,12.07
2022,3857287,Heung-Min Son,South Korea,5,0.147,5.0,0.0,0.029,10.0,475.0,0.028,29.82
2021/2022,3817881,Lalthathanga Khawlhring,Kerala Blasters,7,0.186,7.0,0.0,0.027,21.0,595.0,0.028,66.13
2021/2022,3817878,Konsham Chinglensana Singh,Hyderabad,2,0.059,2.0,0.0,0.03,5.0,188.0,0.028,2.18
2022,3869321,Denzel Dumfries,Netherlands,2,0.08,2.0,0.0,0.04,2.0,254.0,0.028,1.78
2022,3869519,Ivan Perišić,Croatia,8,0.227,9.0,0.0,0.028,16.0,736.0,0.028,59.13
2021/2022,3802983,Boubacar Kamara,Marseille,1,0.03,1.0,0.0,0.03,1.0,96.0,0.028,3.69
2021/2022,3817881,Adrián Nicolás Luna Retamar,Kerala Blasters,7,0.208,7.0,0.0,0.03,16.0,665.0,0.028,73.96
2021/2022,3813296,Subhasish Roy Chowdhury,NorthEast United,2,0.057,2.0,0.0,0.029,2.0,184.0,0.028,22.17
2022,3857262,Seung-Gyu Kim,South Korea,4,0.118,4.0,0.0,0.029,6.0,376.0,0.028,8.43
2021/2022,3813272,Princeton Rebello,Goa,2,0.058,2.0,0.0,0.029,2.0,188.0,0.028,5.33
2021/2022,3813279,Jonathas Cristian de Jesus,Odisha,1,0.029,1.0,0.0,0.029,2.0,92.0,0.028,8.52
2022,3869253,Hee-Chan Hwang,South Korea,5,0.146,5.0,0.0,0.029,15.0,465.0,0.028,42.34
2021/2022,3813298,Jackichand Singh,East Bengal,2,0.018,2.0,0.0,0.009,5.0,58.0,0.028,3.08
2021/2022,3817861,Álvaro Vázquez García,Kerala Blasters,3,0.085,3.0,0.0,0.028,4.0,276.0,0.028,14.85
2021/2022,3817853,Thongkhosiem Haokip,East Bengal,1,0.021,1.0,0.0,0.021,2.0,67.0,0.028,3.3
2021/2022,3817860,Arshdeep Singh Saini,Odisha,1,0.03,2.0,0.0,0.03,1.0,95.0,0.028,6.45
2022,3869552,Youssef En-Nesyri,Morocco,1,0.019,1.0,0.0,0.019,1.0,62.0,0.028,1.88
2022,3857270,William Silva de Carvalho,Portugal,5,0.128,6.0,1.0,0.026,15.0,410.0,0.028,10.74
2021/2022,3817869,Laxmikant Kattimani,Hyderabad,1,0.027,1.0,0.0,0.027,1.0,87.0,0.028,4.68
2021/2022,3817865,Mashoor Shereef Thangalakath,NorthEast United,3,0.086,4.0,0.0,0.029,7.0,279.0,0.028,9.29
2021/2022,3817865,Mirshad Koottappunna,NorthEast United,2,0.057,3.0,0.0,0.028,6.0,186.0,0.028,6.16
2022,3857270,Rúben Diogo Da Silva Neves,Portugal,6,0.124,7.0,1.0,0.021,19.0,402.0,0.028,10.41
2021/2022,3817893,Francisco José Sota Bernard,East Bengal,11,0.308,12.0,0.0,0.028,33.0,990.0,0.028,25.0
2021/2022,3813317,Mohammed Rafique,East Bengal,4,0.112,5.0,1.0,0.028,6.0,364.0,0.028,7.52
2022,3857261,Ethan Ampadu,Wales,4,0.114,4.0,0.0,0.028,7.0,368.0,0.028,54.81
2022,3857276,Azzedine Ounahi,Morocco,1,0.023,1.0,0.0,0.023,1.0,73.0,0.028,5.39
2021/2022,3802930,Jessy Moulin,Troyes,2,0.056,2.0,0.0,0.028,5.0,180.0,0.028,4.23
2021/2022,3813297,Gurpreet Singh Sandhu,Bengaluru,4,0.113,4.0,1.0,0.028,7.0,380.0,0.027,12.01
2021/2022,3817854,Carl Gerard McHugh,ATK Mohun Bagan,3,0.078,3.0,0.0,0.026,5.0,264.0,0.027,9.71
2021/2022,3813287,Subhasish Bose,ATK Mohun Bagan,3,0.08,3.0,1.0,0.027,9.0,267.0,0.027,4.05
2021/2022,3813310,Jeakson Singh Thaunaojam,Kerala Blasters,4,0.112,4.0,0.0,0.028,18.0,372.0,0.027,26.89
2021/2022,3813276,Jestin George,NorthEast United,3,0.084,3.0,0.0,0.028,6.0,282.0,0.027,5.31
2022,3857268,Leandro Trossard,Belgium,1,0.009,1.0,0.0,0.009,2.0,30.0,0.027,1.34
2022,3869354,Declan Rice,England,7,0.209,7.0,0.0,0.03,21.0,686.0,0.027,9.18
2021/2022,3813294,Mashoor Shereef Thangalakath,NorthEast United,7,0.201,7.0,0.0,0.029,13.0,658.0,0.027,35.15
2022,3857287,Seung-Gyu Kim,South Korea,2,0.057,2.0,0.0,0.028,2.0,190.0,0.027,11.56
2021/2022,3817881,Marko Lešković,Kerala Blasters,2,0.047,2.0,0.0,0.023,4.0,154.0,0.027,16.71
2021/2022,3813304,Akash Mishra,Hyderabad,6,0.17,6.0,0.0,0.028,21.0,576.0,0.027,22.59
2021/2022,3813296,Lalkhawpuimawia Lalkhawpuimawia,NorthEast United,1,0.024,1.0,0.0,0.024,3.0,79.0,0.027,9.34
2021/2022,3827336,Laxmikant Kattimani,Hyderabad,2,0.057,2.0,0.0,0.028,3.0,192.0,0.027,8.88
2021/2022,3802818,Thomas Monconduit,Lorient,6,0.158,6.0,0.0,0.026,15.0,522.0,0.027,25.38
2022,3869253,Moon-Hwan Kim,South Korea,3,0.082,3.0,0.0,0.027,11.0,276.0,0.027,23.78
2021/2022,3817850,Lalrinliana Hnamte,East Bengal,2,0.055,2.0,0.0,0.027,3.0,182.0,0.027,17.91
2021/2022,3817895,Slavko Damjanović,Chennaiyin,2,0.055,2.0,0.0,0.028,3.0,184.0,0.027,11.37
2021/2022,3802696,Predrag Rajković,Stade de Reims,1,0.027,1.0,0.0,0.027,1.0,89.0,0.027,5.4
2021/2022,3817874,Dheeraj Singh Moirangthem,Goa,1,0.027,1.0,0.0,0.027,2.0,91.0,0.027,2.09
2022,3857264,Wojciech Szczęsny,Poland,1,0.027,1.0,0.0,0.027,1.0,91.0,0.027,13.66
2021/2022,3827337,Ritwik Kumar Das,Jamshedpur,1,0.027,1.0,0.0,0.027,2.0,91.0,0.027,4.65
2021/2022,3817865,Gurjinder Kumar,NorthEast United,6,0.168,7.0,0.0,0.028,16.0,558.0,0.027,18.15
2021/2022,3817902,Sahal Abdul Samad,Kerala Blasters,3,0.077,3.0,0.0,0.026,8.0,261.0,0.027,12.12
2022,3857270,Cristiano Ronaldo dos Santos Aveiro,Portugal,8,0.199,9.0,1.0,0.025,17.0,656.0,0.027,16.7
2021/2022,3813306,Mathias Coureur,NorthEast United,8,0.227,8.0,1.0,0.028,17.0,752.0,0.027,16.68
2021/2022,3817866,Prabhushkan Singh Gill,Kerala Blasters,1,0.027,1.0,0.0,0.027,2.0,93.0,0.026,1.6
2021/2022,3813272,Laxmikant Kattimani,Hyderabad,3,0.078,3.0,0.0,0.026,5.0,267.0,0.026,5.6
2021/2022,3817883,Ritwik Kumar Das,Jamshedpur,1,0.005,1.0,0.0,0.005,1.0,17.0,0.026,0.43
2021/2022,3813292,Pratik Prabhakar Chaudhari,Bengaluru,4,0.108,4.0,1.0,0.027,11.0,368.0,0.026,10.4
2021/2022,3813313,Liridon Krasniqi,Odisha,2,0.051,2.0,0.0,0.026,8.0,174.0,0.026,8.5
2022,3857283,Youssef En-Nesyri,Morocco,2,0.041,2.0,0.0,0.02,3.0,142.0,0.026,4.14
2021/2022,3817878,Amarjit Singh Kiyam Singh,East Bengal,4,0.109,5.0,0.0,0.027,8.0,376.0,0.026,9.38
2021/2022,3817878,Naorem Mahesh Singh,East Bengal,4,0.109,5.0,0.0,0.027,11.0,376.0,0.026,9.38
2022,3869420,Borna Sosa,Croatia,1,0.031,1.0,0.0,0.031,2.0,109.0,0.026,0.82
2022,3857287,Darwin Gabriel Núñez Ribeiro,Uruguay,3,0.08,3.0,0.0,0.027,5.0,282.0,0.026,19.17
2022,3857290,Samuel Yves Oum Gwet,Cameroon,2,0.054,2.0,0.0,0.027,6.0,186.0,0.026,9.05
2021/2022,3817855,Marko Lešković,Kerala Blasters,2,0.055,2.0,0.0,0.027,3.0,194.0,0.026,7.02
2021/2022,3817854,Udanta Kumam Singh,Bengaluru,4,0.101,4.0,0.0,0.025,11.0,344.0,0.026,12.74
2021/2022,3817855,Soraisham Sandeep Singh,Kerala Blasters,2,0.055,2.0,0.0,0.027,15.0,194.0,0.026,7.02
2022,3869220,Noussair Mazraoui,Morocco,1,0.023,1.0,0.0,0.023,2.0,81.0,0.026,0.62
2021/2022,3813286,Vladimir Koman Jr.,Chennaiyin,6,0.155,6.0,0.0,0.026,10.0,540.0,0.026,21.88
2022,3857262,Jae-Sung Lee,South Korea,3,0.056,3.0,0.0,0.019,5.0,192.0,0.026,4.0
2021/2022,3813305,Prabhushkan Singh Gill,Kerala Blasters,3,0.076,3.0,0.0,0.025,3.0,267.0,0.026,8.87
2021/2022,3813310,Sankar Roy,East Bengal,1,0.027,1.0,0.0,0.027,1.0,93.0,0.026,3.89
2022,3857294,Abdulaziz Hatem Mohammed Abdullah,Qatar,1,0.024,1.0,0.0,0.024,2.0,83.0,0.026,16.7
2021/2022,3817901,Peter Hartley,Jamshedpur,1,0.026,1.0,0.0,0.026,1.0,91.0,0.026,0.97
2021/2022,3827337,Pronay Halder,Jamshedpur,1,0.027,1.0,0.0,0.027,1.0,94.0,0.026,4.65
2021/2022,3813281,Łukasz Gikiewicz,Chennaiyin,1,0.024,1.0,0.0,0.024,4.0,82.0,0.026,3.17
2021/2022,3817858,Sahal Abdul Samad,Kerala Blasters,1,0.014,1.0,0.0,0.014,2.0,48.0,0.026,0.62
2021/2022,3813291,Suvam Sen,East Bengal,2,0.034,2.0,0.0,0.017,2.0,120.0,0.026,5.12
2021/2022,3813287,Amrinder Singh,ATK Mohun Bagan,1,0.025,1.0,0.0,0.025,1.0,90.0,0.025,1.26
2022,3857267,Enner Remberto Valencia Lastra,Ecuador,2,0.053,3.0,0.0,0.027,4.0,188.0,0.025,6.42
2021/2022,3817852,Nerijus Valskis,Chennaiyin,2,0.054,2.0,0.0,0.027,4.0,192.0,0.025,12.41
2022,3857265,Edson Omar Álvarez Velázquez,Mexico,4,0.108,5.0,0.0,0.027,10.0,384.0,0.025,20.68
2021/2022,3813265,Vignesh Dakshinamurthy,Mumbai City,5,0.132,5.0,0.0,0.026,11.0,470.0,0.025,24.14
2021/2022,3813292,Marko Lešković,Kerala Blasters,3,0.077,3.0,0.0,0.026,3.0,273.0,0.025,26.41
2021/2022,3817880,Khumanthem Ninthoinganba Meetei,Chennaiyin,5,0.123,5.0,0.0,0.025,9.0,450.0,0.025,8.44
2021/2022,3813265,Bipin Singh Thounajam,Mumbai City,4,0.105,4.0,0.0,0.026,4.0,372.0,0.025,19.2
2022,3869321,Nathan Aké,Netherlands,1,0.033,1.0,0.0,0.033,1.0,119.0,0.025,0.74
2021/2022,3817889,Pritam Kotal,ATK Mohun Bagan,5,0.129,5.0,1.0,0.026,13.0,470.0,0.025,48.73
2021/2022,3817857,Nikhil Poojary,Hyderabad,4,0.103,5.0,0.0,0.026,8.0,372.0,0.025,19.88
2021/2022,3817867,Patrick Flottmann,NorthEast United,1,0.007,1.0,0.0,0.007,1.0,25.0,0.025,0.92
2021/2022,3802818,Léo Pétrot,Lorient,1,0.024,1.0,0.0,0.024,2.0,87.0,0.025,3.86
2022,3857298,Jordan Ayew,Ghana,1,0.006,1.0,0.0,0.006,1.0,22.0,0.025,0.77
2021/2022,3813286,Anirudh Thapa,Chennaiyin,3,0.076,3.0,0.0,0.025,5.0,279.0,0.025,10.73
2021/2022,3813283,Ariel Borysiuk,Chennaiyin,2,0.023,2.0,0.0,0.011,2.0,82.0,0.025,3.54
2021/2022,3817895,Mirlan Murzaev,Chennaiyin,6,0.157,6.0,0.0,0.026,8.0,558.0,0.025,32.47
2021/2022,3817850,Ankit Mukherjee,East Bengal,1,0.026,1.0,0.0,0.026,1.0,92.0,0.025,8.47
2021/2022,3817902,Amarjit Singh Kiyam Singh,East Bengal,1,0.02,1.0,0.0,0.02,1.0,73.0,0.025,4.7
2021/2022,3817850,Naorem Mahesh Singh,East Bengal,2,0.036,2.0,0.0,0.018,2.0,128.0,0.025,11.73
2021/2022,3817886,Álvaro Vázquez García,Kerala Blasters,8,0.213,8.0,1.0,0.027,17.0,752.0,0.025,15.04
2021/2022,3817865,Sehnaj Singh,NorthEast United,2,0.042,3.0,0.0,0.021,4.0,152.0,0.025,4.54
2021/2022,3813281,Vishal Kaith,Chennaiyin,2,0.049,2.0,0.0,0.025,5.0,176.0,0.025,6.47
2021/2022,3813310,Soraisham Sandeep Singh,Kerala Blasters,2,0.031,2.0,1.0,0.016,7.0,118.0,0.024,7.44
2021/2022,3813294,Mathias Coureur,NorthEast United,2,0.047,2.0,0.0,0.023,4.0,180.0,0.024,8.22
2022,3869684,Josip Stanišić,Croatia,3,0.074,3.0,1.0,0.025,5.0,276.0,0.024,10.05
2021/2022,3817875,Naveen Kumar,Goa,3,0.07,3.0,0.0,0.023,6.0,267.0,0.024,5.09
2021/2022,3817881,Enes Sipović,Kerala Blasters,3,0.073,3.0,0.0,0.024,4.0,276.0,0.024,25.96
2022,3869420,Mateo Kovačić,Croatia,2,0.057,2.0,0.0,0.029,10.0,214.0,0.024,1.51
2021/2022,3813278,Jerry Lalrinzuala,Chennaiyin,4,0.094,4.0,0.0,0.024,6.0,356.0,0.024,14.44
2021/2022,3817884,Pritam Kotal,ATK Mohun Bagan,4,0.098,4.0,0.0,0.025,7.0,368.0,0.024,4.3
2022,3869152,Wojciech Szczęsny,Poland,1,0.024,1.0,0.0,0.024,4.0,89.0,0.024,1.74
2021/2022,3813265,Thongkhosiem Haokip,East Bengal,1,0.025,1.0,0.0,0.025,2.0,95.0,0.024,6.53
2021/2022,3813299,Juan Antonio González Fernández,Hyderabad,2,0.046,2.0,0.0,0.023,2.0,170.0,0.024,15.07
2021/2022,3817902,Sankar Roy,East Bengal,1,0.025,1.0,0.0,0.025,2.0,94.0,0.024,5.87
2021/2022,3813279,Gaurav Bora,Odisha,1,0.025,1.0,0.0,0.025,1.0,95.0,0.024,7.34
2021/2022,3817861,Jeakson Singh Thaunaojam,Kerala Blasters,3,0.076,3.0,0.0,0.025,5.0,282.0,0.024,13.28
2021/2022,3802690,Houboulang Mendes,Lorient,1,0.024,1.0,0.0,0.024,4.0,89.0,0.024,1.87
2021/2022,3813302,Mirshad Koottappunna,NorthEast United,1,0.024,1.0,0.0,0.024,2.0,91.0,0.024,1.56
2021/2022,3813298,Rehnesh Thumbirumbu Paramba,Jamshedpur,1,0.025,1.0,0.0,0.025,2.0,92.0,0.024,2.27
2022,3869220,Marco Asensio Willemsen,Spain,2,0.033,2.0,0.0,0.016,4.0,122.0,0.024,1.18
2022,3857265,Francisco Guillermo Ochoa Magaña,Mexico,2,0.048,2.0,0.0,0.024,3.0,190.0,0.023,9.19
2021/2022,3817890,Hernán Daniel Santana Trujillo,NorthEast United,5,0.122,5.0,1.0,0.024,8.0,470.0,0.023,26.16
2021/2022,3817868,Narayan Das,Chennaiyin,3,0.07,3.0,0.0,0.023,8.0,273.0,0.023,5.04
2021/2022,3817878,Arindam Bhattacharja,East Bengal,2,0.047,2.0,0.0,0.023,5.0,184.0,0.023,4.05
2021/2022,3813315,Dheeraj Singh Moirangthem,Goa,1,0.023,1.0,0.0,0.023,4.0,90.0,0.023,3.0
2022,3857296,Dominik Livaković,Croatia,1,0.024,1.0,0.0,0.024,1.0,92.0,0.023,4.0
2021/2022,3802665,Nicolas Louis Marcel Cozza,Montpellier,1,0.022,1.0,0.0,0.022,2.0,88.0,0.023,6.17
2021/2022,3813271,Aibanbha Kupar Dohling,Goa,3,0.069,4.0,0.0,0.023,5.0,273.0,0.023,7.07
2021/2022,3813286,Bipin Singh Thounajam,Mumbai City,1,0.021,1.0,0.0,0.021,2.0,84.0,0.023,3.55
2022,3857262,Gue-Sung Cho,South Korea,4,0.096,4.0,0.0,0.024,5.0,368.0,0.023,6.86
2021/2022,3817849,Phurba Tempa Lachenpa,Mumbai City,1,0.023,1.0,0.0,0.023,2.0,90.0,0.023,2.68
2021/2022,3817889,Rahim Ali,Chennaiyin,7,0.152,8.0,0.0,0.022,21.0,588.0,0.023,24.3
2021/2022,3802696,Andreaw Gravillon,Stade de Reims,1,0.024,1.0,0.0,0.024,2.0,92.0,0.023,4.8
2022,3857294,Hassan Khalid Al Heidos,Qatar,1,0.016,1.0,0.0,0.016,2.0,62.0,0.023,11.13
2021/2022,3817861,Harmanjot Singh Khabra,Kerala Blasters,5,0.119,5.0,0.0,0.024,7.0,465.0,0.023,20.79
2021/2022,3813298,Sourav Das,East Bengal,1,0.021,1.0,0.0,0.021,3.0,82.0,0.023,3.6
2021/2022,3813266,Anirudh Thapa,Chennaiyin,2,0.047,2.0,0.0,0.024,4.0,188.0,0.023,33.39
2022,3857289,Jesús Daniel Gallardo Vasconcelos,Mexico,2,0.048,2.0,0.0,0.024,2.0,190.0,0.023,23.26
2022,3857270,Kléper Laveran Lima Ferreira,Portugal,4,0.099,5.0,1.0,0.025,8.0,396.0,0.023,8.31
2021/2022,3802984,Alban Lafont,Nantes,1,0.023,1.0,0.0,0.023,1.0,90.0,0.023,1.2
2021/2022,3817893,Hira Mondal,East Bengal,7,0.165,8.0,0.0,0.024,16.0,651.0,0.023,13.39
2022,3869220,Jordi Alba Ramos,Spain,3,0.075,3.0,0.0,0.025,12.0,291.0,0.023,2.67
2021/2022,3802930,Rominigue Kouamé N''Guessan,Troyes,3,0.066,3.0,0.0,0.022,9.0,264.0,0.023,4.99
2021/2022,3813277,Mohammad Nawaz,Mumbai City,1,0.021,1.0,0.0,0.021,2.0,84.0,0.023,1.76
2022,3857270,Bernardo Mota Veiga de Carvalho e Silva,Portugal,7,0.177,8.0,1.0,0.025,20.0,679.0,0.023,14.86
2022,3857257,Miloš Degenek,Australia,2,0.049,2.0,0.0,0.025,5.0,188.0,0.023,10.43
2021/2022,3813314,Harmanjot Singh Khabra,Kerala Blasters,1,0.016,1.0,0.0,0.016,4.0,65.0,0.022,1.86
2021/2022,3817854,Subhasish Bose,ATK Mohun Bagan,1,0.022,1.0,0.0,0.022,5.0,92.0,0.022,2.74
2021/2022,3813294,Subhasish Roy Chowdhury,NorthEast United,2,0.044,2.0,0.0,0.022,2.0,178.0,0.022,7.69
2022,3857301,Pedro Miguel Correia,Qatar,1,0.02,1.0,0.0,0.02,1.0,82.0,0.022,2.08
2022,3857283,Jan Vertonghen,Belgium,3,0.068,3.0,0.0,0.023,4.0,282.0,0.022,10.58
2021/2022,3817881,Jeakson Singh Thaunaojam,Kerala Blasters,4,0.091,4.0,0.0,0.023,7.0,372.0,0.022,32.36
2021/2022,3817867,Sehnaj Singh,NorthEast United,3,0.053,3.0,0.0,0.018,6.0,216.0,0.022,6.93
2022,3857298,Thomas Teye Partey,Ghana,5,0.118,5.0,0.0,0.024,18.0,475.0,0.022,15.13
2021/2022,3813281,José Luis Espinosa Arroyo,ATK Mohun Bagan,1,0.022,2.0,0.0,0.022,4.0,91.0,0.022,2.87
2022,3857258,Sergej Milinković-Savić,Serbia,2,0.045,2.0,0.0,0.022,3.0,182.0,0.022,27.55
2021/2022,3813301,Kamaljit Singh,Odisha,3,0.069,3.0,0.0,0.023,4.0,285.0,0.022,9.51
2022,3857282,Tyler Adams,United States,2,0.047,2.0,0.0,0.024,8.0,196.0,0.022,7.8
2022,3857258,Dušan Tadić,Serbia,2,0.045,2.0,0.0,0.022,3.0,186.0,0.022,27.55
2021/2022,3817889,Jerry Lalrinzuala,Chennaiyin,5,0.114,6.0,0.0,0.023,13.0,460.0,0.022,18.23
2021/2022,3817902,Hira Mondal,East Bengal,2,0.045,2.0,0.0,0.023,4.0,186.0,0.022,10.57
