season_name,match_id,team,player,passes_made,passes_received,total_pass_involvement,unique_receivers,unique_passers,degree_centrality,network_involvement_pct
2022,3857272,England,Luke Shaw,69.0,62.0,131.0,11,11,22,26.2
2021/2022,3813292,Bengaluru,Pratik Prabhakar Chaudhari,64.0,67.0,131.0,8,10,18,30.82
2022,3869219,Croatia,Luka Modrić,64.0,66.0,130.0,11,9,20,19.79
2021/2022,3802983,Paris Saint-Germain,Marcos Aoás Corrêa,68.0,62.0,130.0,9,11,20,28.82
2022,3857264,Argentina,Cristian Gabriel Romero,67.0,63.0,130.0,12,9,21,15.74
2021/2022,3802904,Paris Saint-Germain,Presnel Kimpembe,70.0,60.0,130.0,10,11,21,21.85
2021/2022,3802984,Paris Saint-Germain,Thilo Kehrer,66.0,64.0,130.0,9,9,18,17.43
2022,3869420,Croatia,Josip Juranović,69.0,61.0,130.0,11,10,21,20.34
2021/2022,3802752,Paris Saint-Germain,Ander Herrera Agüera,69.0,61.0,130.0,10,11,21,26.75
2022,3857297,Saudi Arabia,Salem Mohammed Al Dawsari,60.0,70.0,130.0,13,11,24,26.58
2021/2022,3813286,Mumbai City,Amey Ganesh Ranawade,67.0,62.0,129.0,12,9,21,23.84
2022,3869685,Argentina,Nicolás Hernán Otamendi,69.0,60.0,129.0,12,12,24,23.04
2022,3857269,Switzerland,Nico Elvedi,67.0,62.0,129.0,10,7,17,30.14
2022,3869117,United States,Tim Ream,72.0,57.0,129.0,11,9,20,25.85
2022,3869118,England,Kyle Walker,68.0,61.0,129.0,12,12,24,24.07
2021/2022,3817887,Mumbai City,Serigne Mourtada Fall,66.0,63.0,129.0,14,10,24,30.79
2021/2022,3813265,Mumbai City,Ahmed Jahouh,62.0,67.0,129.0,12,12,24,30.21
2021/2022,3813267,Goa,Alberto Noguera Ripoll,61.0,68.0,129.0,13,11,24,25.44
2021/2022,3813310,Kerala Blasters,Marko Lešković,66.0,63.0,129.0,12,11,23,29.25
2022,3857257,Denmark,Christian Dannemann Eriksen,69.0,60.0,129.0,14,15,29,21.86
2022,3869253,Brazil,Marcos Aoás Corrêa,66.0,63.0,129.0,10,9,19,22.79
2022,3857291,Spain,Daniel Olmo Carvajal,59.0,70.0,129.0,11,11,22,12.78
2022,3857282,United States,Sergino Dest,65.0,63.0,128.0,10,10,20,24.62
2021/2022,3813280,Chennaiyin,Vladimir Koman Jr.,65.0,63.0,128.0,10,11,21,33.16
2022,3857266,France,Aurélien Djani Tchouaméni,67.0,61.0,128.0,14,14,28,27.59
2022,3869118,England,Harry Maguire,63.0,65.0,128.0,10,9,19,23.88
2021/2022,3802904,Paris Saint-Germain,Marcos Aoás Corrêa,68.0,60.0,128.0,10,10,20,21.51
2021/2022,3802930,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,58.0,70.0,128.0,11,13,24,21.4
2022,3857274,Netherlands,Frenkie de Jong,67.0,61.0,128.0,12,10,22,28.01
2021/2022,3813312,Mumbai City,Lalengmawia Ralte,64.0,64.0,128.0,12,13,25,29.36
2022,3857262,Portugal,Kléper Laveran Lima Ferreira,67.0,61.0,128.0,14,10,24,23.97
2022,3857286,Qatar,Boualem Khoukhi,66.0,62.0,128.0,9,9,18,33.51
2021/2022,3813271,Goa,Eduardo Bedia Peláez,67.0,60.0,127.0,11,10,21,30.53
2022,3869117,United States,Walker Zimmerman,66.0,61.0,127.0,13,10,23,25.45
2021/2022,3802907,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,55.0,72.0,127.0,12,11,23,21.6
2022,3857280,Brazil,Daniel Alves da Silva,71.0,56.0,127.0,13,11,24,24.8
2021/2022,3802685,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,56.0,71.0,127.0,11,10,21,19.3
2021/2022,3802665,Paris Saint-Germain,Ander Herrera Agüera,62.0,65.0,127.0,10,10,20,17.74
2021/2022,3813297,Bengaluru,Bruno Edgar Silva Almeida,67.0,60.0,127.0,12,12,24,27.91
2022,3857287,Uruguay,José Martín Cáceres Silva,68.0,59.0,127.0,12,9,21,26.74
2021/2022,3802795,Paris Saint-Germain,Achraf Hakimi Mouh,66.0,61.0,127.0,11,11,22,19.3
2022,3857288,Tunisia,Yassine Meriah,62.0,64.0,126.0,10,12,22,31.03
2021/2022,3802983,Paris Saint-Germain,Marco Verratti,62.0,64.0,126.0,10,9,19,27.94
2021/2022,3802805,Paris Saint-Germain,Marcos Aoás Corrêa,69.0,57.0,126.0,10,9,19,19.91
2022,3857266,France,Theo Bernard François Hernández,66.0,60.0,126.0,9,8,17,27.16
2021/2022,3802793,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,56.0,70.0,126.0,10,10,20,18.03
2022,3869321,Argentina,Enzo Fernandez,60.0,66.0,126.0,14,13,27,23.73
2022,3857283,Belgium,Timothy Castagne,65.0,61.0,126.0,12,9,21,20.86
2022,3869519,Croatia,Luka Modrić,66.0,60.0,126.0,11,10,21,22.54
2021/2022,3817853,Goa,Aibanbha Kupar Dohling,70.0,56.0,126.0,10,9,19,24.0
2021/2022,3802752,Paris Saint-Germain,Idrissa Gana Gueye,64.0,62.0,126.0,10,10,20,25.93
2021/2022,3802699,Paris Saint-Germain,Idrissa Gana Gueye,66.0,60.0,126.0,11,12,23,22.5
2022,3869253,Brazil,Carlos Henrique Casimiro,65.0,61.0,126.0,12,13,25,22.26
2022,3857284,Germany,İlkay Gündoğan,64.0,62.0,126.0,10,9,19,17.43
2022,3857295,Costa Rica,Francisco Javier Calvo Quesada,67.0,59.0,126.0,12,8,20,33.69
2022,3869684,Croatia,Mateo Kovačić,63.0,63.0,126.0,12,10,22,28.7
2022,3857295,Japan,Ko Itakura,64.0,62.0,126.0,12,8,20,23.91
2022,3857301,Senegal,Abdou Diallo,66.0,60.0,126.0,12,9,21,27.27
2021/2022,3817888,ATK Mohun Bagan,Liston Colaco,51.0,74.0,125.0,9,11,20,23.81
2021/2022,3817863,Goa,Eduardo Bedia Peláez,63.0,62.0,125.0,13,12,25,32.13
2022,3857293,Uruguay,Federico Santiago Valverde Dipetta,63.0,62.0,125.0,14,14,28,34.34
2021/2022,3802902,Marseille,Dimitri Payet,57.0,68.0,125.0,12,12,24,27.53
2021/2022,3817853,Goa,Jorge Ortiz Mendoza,50.0,75.0,125.0,11,12,23,23.81
2022,3857275,France,Ibrahima Konaté,66.0,59.0,125.0,13,11,24,22.16
2022,3869254,Switzerland,Granit Xhaka,62.0,63.0,125.0,14,13,27,28.54
2021/2022,3813276,NorthEast United,Khassa Camara,66.0,59.0,125.0,11,10,21,36.87
2021/2022,3802696,Paris Saint-Germain,Marcos Aoás Corrêa,62.0,62.0,124.0,11,11,22,18.32
2021/2022,3817858,Kerala Blasters,Hormipam Ruivah,60.0,64.0,124.0,10,9,19,28.18
2021/2022,3813303,Goa,Iván Garrido González,68.0,56.0,124.0,9,10,19,29.25
2021/2022,3802685,Paris Saint-Germain,Ángel Fabián Di María Hernández,57.0,67.0,124.0,11,13,24,18.84
2021/2022,3802839,Paris Saint-Germain,Presnel Kimpembe,67.0,57.0,124.0,11,10,21,18.62
2021/2022,3802948,Paris Saint-Germain,Neymar da Silva Santos Junior,56.0,68.0,124.0,9,10,19,17.15
2022,3857293,Ghana,Thomas Teye Partey,63.0,61.0,124.0,13,12,25,32.29
2021/2022,3802930,Paris Saint-Germain,Neymar da Silva Santos Junior,54.0,70.0,124.0,11,10,21,20.74
2022,3869151,Australia,Kye Rowles,65.0,59.0,124.0,13,9,22,32.29
2021/2022,3813313,ATK Mohun Bagan,Carl Gerard McHugh,60.0,64.0,124.0,12,11,23,29.59
2021/2022,3817879,Hyderabad,Akash Mishra,67.0,57.0,124.0,11,9,20,36.05
2021/2022,3817898,Goa,Alberto Noguera Ripoll,64.0,60.0,124.0,14,14,28,29.45
2021/2022,3817856,ATK Mohun Bagan,José Luis Espinosa Arroyo,62.0,61.0,123.0,14,11,25,30.07
2022,3857266,Denmark,Victor Nelsson,68.0,55.0,123.0,12,11,23,25.68
2022,3869685,Argentina,Rodrigo Javier De Paul,57.0,66.0,123.0,9,8,17,21.96
2021/2022,3802696,Paris Saint-Germain,Achraf Hakimi Mouh,64.0,59.0,123.0,11,11,22,18.17
2021/2022,3817889,Chennaiyin,Vladimir Koman Jr.,62.0,61.0,123.0,12,12,24,32.8
2022,3857273,Wales,Ben Davies,65.0,58.0,123.0,12,10,22,28.08
2022,3857271,England,Harry Maguire,65.0,58.0,123.0,10,7,17,16.49
2022,3869552,Morocco,Achraf Hakimi Mouh,63.0,60.0,123.0,11,9,20,23.25
2021/2022,3802809,Paris Saint-Germain,Marcos Aoás Corrêa,65.0,58.0,123.0,13,11,24,21.73
2022,3869684,Croatia,Josip Šutalo,62.0,61.0,123.0,10,9,19,28.02
2021/2022,3803000,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,56.0,67.0,123.0,10,9,19,17.75
2022,3857279,France,Adrien Rabiot,61.0,61.0,122.0,12,12,24,17.94
2022,3869486,Portugal,Rúben Diogo Da Silva Neves,60.0,62.0,122.0,9,9,18,19.81
2022,3857266,Denmark,Pierre-Emile Højbjerg,61.0,61.0,122.0,11,12,23,25.47
2021/2022,3802793,Paris Saint-Germain,Ángel Fabián Di María Hernández,52.0,70.0,122.0,9,10,19,17.45
2022,3857298,Portugal,Rúben Santos Gato Alves Dias,63.0,59.0,122.0,9,8,17,21.18
2022,3857259,Serbia,Saša Lukić,62.0,60.0,122.0,13,14,27,28.5
2021/2022,3802839,Paris Saint-Germain,Neymar da Silva Santos Junior,51.0,71.0,122.0,9,10,19,18.32
2021/2022,3817870,Goa,Eduardo Bedia Peláez,59.0,63.0,122.0,12,13,25,28.24
2021/2022,3813267,Goa,Iván Garrido González,62.0,60.0,122.0,12,10,22,24.06
2021/2022,3817853,Goa,Alberto Noguera Ripoll,61.0,61.0,122.0,12,13,25,23.24
2022,3857257,Denmark,Pierre-Emile Højbjerg,71.0,51.0,122.0,15,12,27,20.68
2022,3869253,South Korea,Min Jae Kim,62.0,60.0,122.0,11,11,22,25.63
2021/2022,3803000,Paris Saint-Germain,Presnel Kimpembe,66.0,56.0,122.0,9,9,18,17.6
2022,3869684,Croatia,Joško Gvardiol,61.0,61.0,122.0,12,8,20,27.79
2022,3857281,Canada,Kamal Miller,62.0,59.0,121.0,15,11,26,27.69
2021/2022,3802709,Paris Saint-Germain,Marcos Aoás Corrêa,62.0,59.0,121.0,9,12,21,20.37
2022,3857298,Portugal,João Pedro Cavaco Cancelo,59.0,62.0,121.0,10,9,19,21.01
2021/2022,3802983,Marseille,Duje Ćaleta-Car,63.0,58.0,121.0,11,9,20,19.84
2021/2022,3802984,Paris Saint-Germain,Neymar da Silva Santos Junior,53.0,68.0,121.0,7,9,16,16.22
2022,3857296,Croatia,Mateo Kovačić,59.0,62.0,121.0,10,10,20,23.54
2021/2022,3813308,Goa,Alberto Noguera Ripoll,60.0,61.0,121.0,12,12,24,27.88
2021/2022,3817859,NorthEast United,Hernán Daniel Santana Trujillo,64.0,57.0,121.0,10,13,23,37.35
2022,3857262,Portugal,Vitor Machado Ferreira,59.0,62.0,121.0,10,10,20,22.66
2022,3857262,Portugal,Rúben Diogo Da Silva Neves,62.0,59.0,121.0,9,9,18,22.66
2022,3869684,Croatia,Luka Modrić,64.0,57.0,121.0,12,10,22,27.56
2022,3857254,Denmark,Joachim Andersen,62.0,58.0,120.0,13,12,25,22.06
2022,3869151,Argentina,Lionel Andrés Messi Cuccittini,53.0,67.0,120.0,11,12,23,18.58
2021/2022,3817889,ATK Mohun Bagan,Pritam Kotal,65.0,55.0,120.0,12,11,23,21.82
2021/2022,3817890,Goa,Princeton Rebello,58.0,62.0,120.0,9,11,20,28.64
2021/2022,3802752,Lyon,Bruno Guimarães Rodriguez Moura,60.0,60.0,120.0,12,10,22,29.2
2022,3857295,Japan,Hidemasa Morita,59.0,61.0,120.0,13,11,24,22.77
2021/2022,3817892,ATK Mohun Bagan,José Luis Espinosa Arroyo,62.0,57.0,119.0,14,13,27,27.29
2021/2022,3802805,Paris Saint-Germain,Neymar da Silva Santos Junior,51.0,68.0,119.0,10,10,20,18.8
2022,3869420,Brazil,Neymar da Silva Santos Junior,50.0,69.0,119.0,14,11,25,18.25
2021/2022,3802809,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,53.0,66.0,119.0,10,12,22,21.02
2022,3869321,Netherlands,Nathan Aké,62.0,57.0,119.0,12,9,21,20.8
2021/2022,3802904,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,55.0,64.0,119.0,10,11,21,20.0
2021/2022,3802802,Paris Saint-Germain,Nuno Mendes,63.0,56.0,119.0,12,12,24,15.04
2021/2022,3802802,Paris Saint-Germain,Thilo Kehrer,64.0,55.0,119.0,12,12,24,15.04
2022,3857272,United States,Walker Zimmerman,62.0,57.0,119.0,10,11,21,31.56
2022,3857292,Costa Rica,Joel Nathaniel Campbell Samuels,50.0,69.0,119.0,14,14,28,41.9
2022,3857284,Germany,David Raum,60.0,59.0,119.0,10,11,21,16.46
2022,3857278,Iran,Morteza Pouraliganji,60.0,59.0,119.0,11,11,22,29.6
2021/2022,3802907,Lille,Benjamin André,58.0,61.0,119.0,12,12,24,29.68
2021/2022,3813286,Mumbai City,Lalengmawia Ralte,62.0,56.0,118.0,11,9,20,21.81
2022,3857279,Australia,Aaron Mooy,58.0,60.0,118.0,14,15,29,29.95
2021/2022,3802805,OGC Nice,Dante Bonfim da Costa Santos,61.0,57.0,118.0,11,8,19,25.99
2022,3857290,Switzerland,Nico Elvedi,65.0,53.0,118.0,13,11,24,25.6
2021/2022,3802676,Paris Saint-Germain,Marcos Aoás Corrêa,59.0,59.0,118.0,11,11,22,16.93
2022,3869420,Brazil,Carlos Henrique Casimiro,55.0,63.0,118.0,12,14,26,18.1
2021/2022,3813311,Jamshedpur,Ricky Lallawmawma,60.0,58.0,118.0,11,8,19,32.69
2022,3857289,Argentina,Rodrigo Javier De Paul,59.0,59.0,118.0,10,12,22,24.79
2021/2022,3802665,Paris Saint-Germain,Kylian Mbappé Lottin,48.0,70.0,118.0,11,10,21,16.48
2021/2022,3817869,Bengaluru,Alan Henrique Costa,66.0,52.0,118.0,12,12,24,32.87
2021/2022,3802902,Paris Saint-Germain,Presnel Kimpembe,61.0,56.0,117.0,11,9,20,23.88
2021/2022,3817891,Bengaluru,Banana Yaya,61.0,56.0,117.0,13,11,24,27.79
2021/2022,3817888,ATK Mohun Bagan,Prabir Das,64.0,53.0,117.0,9,9,18,22.29
2022,3869152,Poland,Piotr Zieliński,60.0,57.0,117.0,12,13,25,28.82
2022,3869552,Morocco,Achraf Dari,63.0,54.0,117.0,10,9,19,22.12
2021/2022,3817877,Bengaluru,Banana Yaya,58.0,59.0,117.0,10,10,20,26.35
2022,3869354,England,Declan Rice,60.0,57.0,117.0,11,10,21,25.16
2021/2022,3802683,Paris Saint-Germain,Marcos Aoás Corrêa,61.0,56.0,117.0,12,12,24,23.35
2021/2022,3802930,Paris Saint-Germain,Presnel Kimpembe,62.0,55.0,117.0,10,11,21,19.57
2022,3857263,Spain,Pedro González López,59.0,58.0,117.0,12,11,23,20.24
2022,3857268,Belgium,Jan Vertonghen,55.0,62.0,117.0,8,10,18,25.94
2021/2022,3802904,Bordeaux,Josuha Guilavogui,57.0,60.0,117.0,13,12,25,27.86
2022,3869152,France,Jules Koundé,64.0,53.0,117.0,10,11,21,23.17
2021/2022,3813284,Mumbai City,Ahmed Jahouh,59.0,57.0,116.0,11,12,23,33.62
2021/2022,3813293,Bengaluru,Bruno Edgar Silva Almeida,61.0,55.0,116.0,14,12,26,23.2
2022,3857266,Denmark,Rasmus Nissen Kristensen,56.0,60.0,116.0,8,11,19,24.22
2021/2022,3817888,ATK Mohun Bagan,Subhasish Bose,60.0,56.0,116.0,9,10,19,22.1
2021/2022,3813302,NorthEast United,Hernán Daniel Santana Trujillo,63.0,53.0,116.0,11,12,23,33.33
2021/2022,3802818,Lorient,Laurent Abergel,57.0,59.0,116.0,13,14,27,36.14
2022,3857269,Switzerland,Granit Xhaka,59.0,57.0,116.0,12,12,24,27.1
2021/2022,3802709,Saint-Étienne,Ryad Boudebouz,56.0,60.0,116.0,13,14,27,35.26
2021/2022,3813309,Hyderabad,Akash Mishra,60.0,56.0,116.0,13,10,23,27.88
2022,3857294,Netherlands,Marten de Roon,56.0,60.0,116.0,10,10,20,15.53
2021/2022,3802793,Paris Saint-Germain,Idrissa Gana Gueye,57.0,59.0,116.0,11,11,22,16.6
2022,3857280,Brazil,Gleison Bremer Silva Nascimento,62.0,54.0,116.0,9,8,17,22.66
2021/2022,3817853,Goa,Anisa Anwar Ali,60.0,56.0,116.0,10,9,19,22.1
2022,3869684,Morocco,Achraf Hakimi Mouh,63.0,53.0,116.0,13,13,26,26.91
2021/2022,3817858,Chennaiyin,Vladimir Koman Jr.,57.0,59.0,116.0,12,11,23,38.54
2021/2022,3813301,Odisha,Vinit Rai Chamling,57.0,58.0,115.0,12,12,24,29.64
2022,3857279,Australia,Kye Rowles,59.0,56.0,115.0,9,9,18,29.19
2022,3857285,Netherlands,Nathan Aké,57.0,58.0,115.0,9,7,16,29.26
2022,3857299,South Korea,Young-Gwon Kim,59.0,56.0,115.0,11,9,20,23.05
2021/2022,3817901,Mumbai City,Mehtab Singh,62.0,53.0,115.0,12,10,22,26.08
2021/2022,3817887,Mumbai City,Mehtab Singh,59.0,56.0,115.0,9,9,18,27.45
2021/2022,3802818,Paris Saint-Germain,Nuno Mendes,60.0,55.0,115.0,9,10,19,16.76
2022,3857285,Senegal,Youssouf Sabaly,61.0,54.0,115.0,10,11,21,33.43
2022,3869519,Croatia,Joško Gvardiol,61.0,54.0,115.0,11,12,23,20.57
2022,3857272,England,Kieran Trippier,64.0,51.0,115.0,10,10,20,23.0
2021/2022,3813318,Mumbai City,Lalengmawia Ralte,55.0,59.0,114.0,12,11,23,27.8
2022,3857279,France,Theo Bernard François Hernández,60.0,54.0,114.0,8,9,17,16.76
2022,3857258,Brazil,Marcos Aoás Corrêa,62.0,52.0,114.0,9,8,17,21.15
2022,3857270,Portugal,William Silva de Carvalho,59.0,55.0,114.0,9,11,20,21.71
2022,3857290,Cameroon,André-Frank Zambo Anguissa,56.0,58.0,114.0,11,11,22,25.91
2021/2022,3802752,Paris Saint-Germain,Presnel Kimpembe,59.0,55.0,114.0,11,8,19,23.46
2021/2022,3813292,Bengaluru,Bruno Edgar Silva Almeida,60.0,54.0,114.0,11,8,19,26.82
2022,3857265,Mexico,César Jasib Montes Castro,57.0,57.0,114.0,10,10,20,26.09
2022,3857301,Senegal,Kalidou Koulibaly,60.0,54.0,114.0,11,9,20,24.68
2021/2022,3802665,Montpellier,Jordan Ferri,55.0,58.0,113.0,10,14,24,40.36
2022,3857266,Denmark,Christian Dannemann Eriksen,58.0,55.0,113.0,11,13,24,23.59
2022,3857285,Netherlands,Frenkie de Jong,57.0,56.0,113.0,9,11,20,28.75
2021/2022,3802837,Paris Saint-Germain,Danilo Luís Hélio Pereira,62.0,51.0,113.0,11,10,21,16.57
2022,3857290,Switzerland,Remo Freuler,59.0,54.0,113.0,13,12,25,24.51
2021/2022,3813273,Mumbai City,Ahmed Jahouh,60.0,53.0,113.0,13,12,25,27.1
2021/2022,3802809,Paris Saint-Germain,Neymar da Silva Santos Junior,47.0,66.0,113.0,9,10,19,19.96
2021/2022,3813315,Goa,Glan Martins,58.0,55.0,113.0,13,11,24,24.2
2022,3857268,Canada,Stephen Antunes Eustáquio,58.0,55.0,113.0,11,12,23,28.18
2022,3869420,Croatia,Joško Gvardiol,60.0,53.0,113.0,11,9,20,17.68
2021/2022,3817870,Goa,Alberto Noguera Ripoll,58.0,55.0,113.0,13,14,27,26.16
2021/2022,3802948,Paris Saint-Germain,Kylian Mbappé Lottin,47.0,66.0,113.0,11,11,22,15.63
2021/2022,3813272,Goa,Eduardo Bedia Peláez,63.0,50.0,113.0,12,10,22,30.29
2022,3857263,Spain,Daniel Carvajal Ramos,65.0,48.0,113.0,14,9,23,19.55
2021/2022,3813282,Mumbai City,Ahmed Jahouh,62.0,51.0,113.0,14,12,26,32.38
2022,3857269,Brazil,Alex Sandro Lobo Silva,63.0,50.0,113.0,9,10,19,22.29
2021/2022,3802983,Paris Saint-Germain,Presnel Kimpembe,61.0,51.0,112.0,11,9,20,24.83
2021/2022,3802795,Rennes,Jonas Martin,55.0,57.0,112.0,10,12,22,31.37
2022,3857282,United States,Tyler Adams,63.0,49.0,112.0,13,13,26,21.54
2021/2022,3817873,ATK Mohun Bagan,Pritam Kotal,57.0,55.0,112.0,12,11,23,26.29
2021/2022,3817901,Mumbai City,Serigne Mourtada Fall,56.0,56.0,112.0,11,11,22,25.4
2022,3857299,South Korea,Min Jae Kim,59.0,53.0,112.0,10,7,17,22.44
2021/2022,3813317,Odisha,Vinit Rai Chamling,58.0,54.0,112.0,15,12,27,30.52
2021/2022,3813294,NorthEast United,Khassa Camara,59.0,53.0,112.0,13,12,25,34.25
2022,3857255,Spain,Alejandro Balde Martínez,58.0,54.0,112.0,5,6,11,11.28
2021/2022,3802643,Paris Saint-Germain,Marcos Aoás Corrêa,58.0,54.0,112.0,12,10,22,19.55
2021/2022,3802948,Paris Saint-Germain,Achraf Hakimi Mouh,58.0,54.0,112.0,11,9,20,15.49
2022,3857286,Ecuador,Pervis Josué Estupiñán Tenorio,60.0,52.0,112.0,12,9,21,25.93
2021/2022,3813310,Kerala Blasters,Lalthathanga Khawlhring,55.0,57.0,112.0,11,12,23,25.4
2022,3857260,Mexico,César Jasib Montes Castro,57.0,55.0,112.0,11,9,20,30.52
2022,3857278,United States,Tyler Adams,63.0,49.0,112.0,12,11,23,26.29
2021/2022,3813316,Goa,Jorge Ortiz Mendoza,45.0,67.0,112.0,12,13,25,24.45
2022,3869152,France,Theo Bernard François Hernández,67.0,45.0,112.0,10,9,19,22.18
2022,3857286,Qatar,Abdelkarim Hassan Al Haj Fadlalla,57.0,55.0,112.0,10,7,17,29.32
2021/2022,3802902,Paris Saint-Germain,Marcos Aoás Corrêa,56.0,55.0,111.0,11,9,20,22.65
2021/2022,3802709,Paris Saint-Germain,Danilo Luís Hélio Pereira,62.0,49.0,111.0,10,12,22,18.69
2021/2022,3802696,Paris Saint-Germain,Abdou Diallo,58.0,53.0,111.0,9,8,17,16.4
2021/2022,3802837,Paris Saint-Germain,Idrissa Gana Gueye,58.0,53.0,111.0,9,10,19,16.28
2021/2022,3813309,Hyderabad,Konsham Chinglensana Singh,56.0,55.0,111.0,12,11,23,26.68
2022,3869552,Morocco,Hakim Ziyech,50.0,61.0,111.0,9,10,19,20.98
2022,3857290,Switzerland,Manuel Obafemi Akanji,58.0,53.0,111.0,11,12,23,24.08
2021/2022,3802839,Paris Saint-Germain,Thilo Kehrer,59.0,52.0,111.0,10,9,19,16.67
2021/2022,3817885,Mumbai City,Rahul Bheke,61.0,50.0,111.0,10,11,21,31.27
2022,3869219,Japan,Wataru Endo,57.0,54.0,111.0,13,12,25,25.46
2022,3857267,Ecuador,Felix Eduardo Torres Caicedo,56.0,55.0,111.0,9,11,20,30.66
2021/2022,3803000,Paris Saint-Germain,Danilo Luís Hélio Pereira,57.0,54.0,111.0,12,11,23,16.02
2022,3869486,Portugal,Bruno Miguel Borges Fernandes,57.0,53.0,110.0,13,10,23,17.86
2021/2022,3817851,Kerala Blasters,Adrián Nicolás Luna Retamar,55.0,55.0,110.0,9,11,20,28.72
2022,3857296,Belgium,Thomas Meunier,53.0,57.0,110.0,12,13,25,20.26
2021/2022,3813273,Mumbai City,Lalengmawia Ralte,54.0,56.0,110.0,13,13,26,26.38
2021/2022,3802904,Paris Saint-Germain,Nuno Mendes,57.0,53.0,110.0,7,9,16,18.49
2021/2022,3817887,Mumbai City,Lalengmawia Ralte,56.0,54.0,110.0,13,14,27,26.25
2022,3857274,Netherlands,Daley Blind,56.0,54.0,110.0,11,10,21,24.07
2021/2022,3802930,Paris Saint-Germain,Nuno Mendes,57.0,53.0,110.0,10,10,20,18.39
2021/2022,3817855,ATK Mohun Bagan,José Luis Espinosa Arroyo,58.0,52.0,110.0,11,10,21,28.06
2021/2022,3813314,Kerala Blasters,Adrián Nicolás Luna Retamar,53.0,57.0,110.0,12,12,24,29.41
2021/2022,3817867,Mumbai City,Ahmed Jahouh,61.0,48.0,109.0,12,11,23,36.33
2022,3869685,Argentina,Lionel Andrés Messi Cuccittini,49.0,60.0,109.0,11,11,22,19.46
2022,3857298,Portugal,Rúben Diogo Da Silva Neves,59.0,50.0,109.0,10,10,20,18.92
2022,3869117,United States,Antonee Robinson,57.0,52.0,109.0,8,10,18,21.84
2022,3869420,Brazil,Lucas Tolentino Coelho de Lima,56.0,53.0,109.0,10,10,20,16.72
2022,3869118,England,Luke Shaw,60.0,49.0,109.0,11,9,20,20.34
2021/2022,3813304,Hyderabad,João Victor de Albuquerque Bruno,57.0,52.0,109.0,13,13,26,27.18
2022,3869684,Morocco,Hakim Ziyech,50.0,59.0,109.0,12,11,23,25.29
2021/2022,3802902,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,45.0,63.0,108.0,9,11,20,22.04
2022,3857258,Brazil,Carlos Henrique Casimiro,57.0,51.0,108.0,12,10,22,20.04
2021/2022,3813293,Bengaluru,Parag Satish Shrivas,56.0,52.0,108.0,10,8,18,21.6
2021/2022,3817888,ATK Mohun Bagan,José Luis Espinosa Arroyo,59.0,49.0,108.0,11,10,21,20.57
2021/2022,3817848,Goa,Seriton Fernandes,60.0,48.0,108.0,13,11,24,21.51
2021/2022,3802930,Troyes,Florian Tardieu,53.0,55.0,108.0,11,12,23,33.75
2022,3857299,South Korea,Woo-Young Jung,53.0,55.0,108.0,9,11,20,21.64
2022,3857289,Argentina,Guido Rodríguez,54.0,54.0,108.0,8,10,18,22.69
2021/2022,3802904,Paris Saint-Germain,Danilo Luís Hélio Pereira,55.0,53.0,108.0,9,10,19,18.15
2021/2022,3802685,Lens,Seko Fofana,53.0,55.0,108.0,11,12,23,31.58
2021/2022,3817875,Goa,Princeton Rebello,54.0,54.0,108.0,9,10,19,23.95
2022,3869219,Japan,Takehiro Tomiyasu,54.0,54.0,108.0,13,12,25,24.77
2021/2022,3817895,Goa,Seriton Fernandes,59.0,49.0,108.0,11,11,22,18.0
2022,3857281,Croatia,Marcelo Brozović,55.0,53.0,108.0,11,11,22,26.28
2022,3857262,Portugal,José Diogo Dalot Teixeira,53.0,55.0,108.0,14,12,26,20.22
2022,3857295,Japan,Hiroki Ito,58.0,50.0,108.0,9,8,17,20.49
2022,3857292,Germany,David Raum,58.0,49.0,107.0,9,8,17,15.99
2022,3857300,Argentina,Cristian Gabriel Romero,55.0,52.0,107.0,7,8,15,19.74
2022,3857300,Argentina,Leandro Daniel Paredes,55.0,52.0,107.0,8,9,17,19.74
2022,3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,55.0,52.0,107.0,13,14,27,20.38
2022,3857273,Wales,Ethan Ampadu,54.0,53.0,107.0,10,10,20,24.43
2022,3869151,Argentina,Marcos Javier Acuña,52.0,55.0,107.0,10,10,20,16.56
2021/2022,3813281,Chennaiyin,Vladimir Koman Jr.,54.0,53.0,107.0,10,10,20,30.75
2022,3869254,Portugal,William Silva de Carvalho,54.0,53.0,107.0,13,12,25,26.49
2022,3869354,England,Luke Shaw,55.0,52.0,107.0,7,8,15,23.01
2021/2022,3802902,Marseille,Mattéo Guendouzi Olié,49.0,58.0,107.0,12,12,24,23.57
2022,3869254,Switzerland,Manuel Obafemi Akanji,58.0,49.0,107.0,13,13,26,24.43
2021/2022,3813304,Hyderabad,Konsham Chinglensana Singh,59.0,48.0,107.0,12,11,23,26.68
