season_name,match_id,team,player,total_pressures,counterpresses,pressure_regains,high_pressures,pressure_success_pct,minutes_played,pressures_per_90
2022/2023,3837680,AS Monaco,Takumi Minamino,12,3.0,2.0,6,16.67,31,34.84
2022/2023,3837827,Rennes,Arnaud Kalimuendo Muinga,12,1.0,3.0,4,25.0,74,14.59
2022/2023,3837896,Paris Saint-Germain,Marcos Aoás Corrêa,12,4.0,2.0,3,16.67,75,14.4
2023,3920390,Algeria,Baghdad Bounedjah,12,2.0,3.0,6,25.0,66,16.36
2022/2023,3837659,Montpellier,Théo Sainte-Luce,12,5.0,0.0,3,0.0,83,13.01
2023,3922241,Mauritania,El Hacen Houeibib,12,3.0,7.0,0,58.33,96,11.25
2022/2023,3837706,Stade Brestois,Mathias Pereira Lage,12,3.0,2.0,3,16.67,23,46.96
2022/2023,3837695,Nantes,Mostafa Mohamed Ahmed Abdallah,12,1.0,0.0,8,0.0,79,13.67
2023,3922321,Angola,Eddie Marcos Melo Afonso,12,2.0,4.0,3,33.33,76,14.21
2022/2023,3837876,Paris Saint-Germain,Kylian Mbappé Lottin,12,2.0,0.0,9,0.0,95,11.37
2023,3922239,Equatorial Guinea,Basilio Ndong Owono Nchamaaa,12,1.0,2.0,1,16.67,92,11.74
2023,3920410,Ghana,Gideon Mensah,12,0.0,3.0,0,25.0,95,11.37
2022/2023,3837818,Angers,Cédric Hountondji,12,0.0,4.0,0,33.33,86,12.56
2023,3920415,Algeria,Baghdad Bounedjah,12,1.0,1.0,8,8.33,101,10.69
2023,3877115,Inter Miami,Leonardo Campana Romero,12,3.0,1.0,8,8.33,26,41.54
2023,3920390,Algeria,Rayan Aït Nouri,12,5.0,4.0,4,33.33,93,11.61
2022/2023,3837859,Toulouse,Moussa Diarra,12,2.0,0.0,1,0.0,70,15.43
2023,3922237,Namibia,Ivan Kamberipa,12,3.0,6.0,0,50.0,94,11.49
2023,3920408,Côte d'Ivoire,Christian Kouamé,12,3.0,1.0,7,8.33,63,17.14
2022/2023,3837752,AC Ajaccio,Bevic Moussiti-Oko,12,1.0,1.0,5,8.33,56,19.29
2023,3922241,Cape Verde Islands,Deroy Duarte,12,4.0,1.0,1,8.33,65,16.62
2023,3922241,Cape Verde Islands,Jamiro Gregory Monteiro Alvarenga,12,2.0,4.0,2,33.33,100,10.8
2023,3922243,South Africa,Aubrey Maphosa Modiba,12,1.0,4.0,2,33.33,100,10.8
2023,3922838,Côte d'Ivoire,Seko Fofana,12,3.0,2.0,1,16.67,60,18.0
2022/2023,3837659,Paris Saint-Germain,Achraf Hakimi Mouh,12,3.0,5.0,4,41.67,85,12.71
2023,3922659,Mali,Lassana Coulibaly,12,3.0,4.0,2,33.33,86,12.56
2023,3923881,Côte d'Ivoire,Simon Adingra,12,1.0,6.0,4,50.0,95,11.37
2023,3920392,Burkina Faso,Mohamed Konaté,12,2.0,2.0,8,16.67,83,13.01
2023,3920384,Guinea-Bissau,Mauro Daniel Rodrigues Teixeira,12,3.0,1.0,3,8.33,74,14.59
2023,3920416,Tunisia,Yassine Meriah,12,3.0,4.0,2,33.33,94,11.49
2023,3920396,Egypt,Mostafa Fathi,12,5.0,4.0,5,33.33,48,22.5
2023,3920394,Tanzania,Morice Michael Abraham,12,3.0,2.0,1,16.67,49,22.04
2023,3922242,Côte d'Ivoire,Ghislain Konan,12,4.0,4.0,2,33.33,117,9.23
2023,3920393,Tunisia,Ellyes Joris Skhiri,12,3.0,5.0,1,41.67,91,11.87
2022/2023,3837727,OGC Nice,Mattia Viti,12,1.0,5.0,2,41.67,93,11.61
2022/2023,3837947,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,12,4.0,2.0,6,16.67,92,11.74
2022/2023,3837680,Paris Saint-Germain,Neymar da Silva Santos Junior,12,6.0,2.0,3,16.67,95,11.37
2023,3922240,Egypt,Hamdi Fathi,12,3.0,3.0,5,25.0,98,11.02
2023,3922239,Guinea,Sekou Oumar Sylla,12,2.0,2.0,3,16.67,77,14.03
2023,3920395,Congo DR,Samuel Moutoussamy,12,3.0,1.0,1,8.33,94,11.49
2023,3920398,Nigeria,Temitayo Olufisayo Olaoluwa Aina,12,0.0,4.0,1,33.33,95,11.37
2022/2023,3837662,Lille,Yusuf Yazıcı,12,1.0,0.0,4,0.0,56,19.29
2023,3920388,Senegal,Habibou Mouhamadou Diallo,12,2.0,1.0,8,8.33,57,18.95
2023,3920386,Nigeria,Alex Iwobi,12,1.0,4.0,4,33.33,93,11.61
2023,3922242,Côte d'Ivoire,Obite Evan Ndicka,12,3.0,5.0,0,41.67,116,9.31
2022/2023,3837818,Paris Saint-Germain,Sergio Ramos García,12,3.0,6.0,1,50.0,93,11.61
2023,3920390,Algeria,Fares Chaïbi,12,4.0,0.0,6,0.0,95,11.37
2022/2023,3837998,Auxerre,Souleymane Isaak Toure,12,0.0,2.0,0,16.67,94,11.49
2023,3922659,Mali,Adama Traoré,12,3.0,2.0,4,16.67,61,17.7
2023,3920391,Mali,Amadou Haïdara,12,0.0,5.0,0,41.67,85,12.71
2023,3922239,Equatorial Guinea,José Ndong Machín Dicombo,12,2.0,0.0,1,0.0,95,11.37
2023,3877060,New York Red Bulls,Dru Yearwood,12,3.0,1.0,4,8.33,45,24.0
2023,3877060,New York Red Bulls,Tom Barlow,12,1.0,2.0,8,16.67,48,22.5
2022/2023,3837771,Paris Saint-Germain,Vitor Machado Ferreira,12,5.0,3.0,5,25.0,58,18.62
2023,3920402,Algeria,Ramy Bensebaini,12,2.0,3.0,0,25.0,97,11.13
2022/2023,3837650,Paris Saint-Germain,Pablo Sarabia García,12,2.0,1.0,2,8.33,73,14.79
2022/2023,3837844,Paris Saint-Germain,Renato Júnior Luz Sanches,12,3.0,3.0,2,25.0,60,18.0
2022/2023,3837706,Paris Saint-Germain,Achraf Hakimi Mouh,12,1.0,4.0,2,33.33,91,11.87
2023,3922321,Angola,Alfredo Kulembe Ribeiro,12,5.0,3.0,4,25.0,64,16.88
2022/2023,3837662,Lille,Bafodé Diakité,12,1.0,4.0,2,33.33,88,12.27
2023,3922244,Burkina Faso,Edmond Fayçal Tapsoba,12,4.0,2.0,0,16.67,97,11.13
2022/2023,3837844,Montpellier,Maxime Esteve,12,1.0,2.0,1,16.67,92,11.74
2022/2023,3837839,Paris Saint-Germain,Carlos Soler Barragán,12,1.0,5.0,3,41.67,61,17.7
2022/2023,3837683,Paris Saint-Germain,Nuno Mendes,12,3.0,3.0,5,25.0,81,13.33
2023,3920384,Côte d'Ivoire,Ghislain Konan,12,3.0,5.0,1,41.67,92,11.74
2023,3920393,Tunisia,Wajdi Kechrida,12,3.0,4.0,1,33.33,94,11.49
2022/2023,3837827,Paris Saint-Germain,Juan Bernat Velasco,12,2.0,2.0,2,16.67,94,11.49
2023,3920409,Nigeria,Calvin Bassey Ughelumba,12,2.0,7.0,2,58.33,93,11.61
2023,3923880,Congo DR,Silas Katompa Mvumpa,12,1.0,5.0,5,41.67,77,14.03
2023,3920398,Nigeria,Zaidu Sanusi,12,3.0,4.0,5,33.33,77,14.03
2023,3920389,Cameroon,Frank Magri,12,4.0,1.0,6,8.33,72,15.0
2023,3877060,New York Red Bulls,Omir Guadalupe Fernandez Mosso,12,0.0,1.0,3,8.33,74,14.59
2023,3877194,Charlotte,Ashley Westwood,12,4.0,2.0,2,16.67,93,11.61
2023,3920411,Egypt,Ahmed Mohamed Abo El Fotouh Mohamed,12,1.0,3.0,3,25.0,48,22.5
2023,3920398,Côte d'Ivoire,Ibrahim Sangaré,12,0.0,2.0,2,16.67,93,11.61
2023,3920384,Guinea-Bissau,Janio Bikel Figueiredo Silva,12,4.0,4.0,0,33.33,93,11.61
2023,3920389,Guinea,Mory Konaté,12,2.0,2.0,1,16.67,93,11.61
2022/2023,3837963,Lorient,Ayman Kari,12,2.0,2.0,3,16.67,35,30.86
2023,3920386,Nigeria,Moses Daddy-Ajala Simon,12,3.0,1.0,7,8.33,67,16.12
2023,3920386,Equatorial Guinea,Carlos Akapo Martínez,12,3.0,5.0,0,41.67,95,11.37
2023,3922658,Cape Verde Islands,Roberto Lopes,12,3.0,3.0,0,25.0,120,9.0
2023,3920389,Guinea,Antoine Conte,12,1.0,2.0,1,16.67,54,20.0
2023,3920413,Cameroon,Christopher Wooh,12,1.0,3.0,0,25.0,91,11.87
2022/2023,3837662,Paris Saint-Germain,Vitor Machado Ferreira,12,0.0,2.0,3,16.67,81,13.33
2023,3922837,Nigeria,Bright Osayi-Samuel,12,1.0,2.0,3,16.67,119,9.08
2023,3920399,Cape Verde Islands,Deroy Duarte,12,2.0,4.0,3,33.33,76,14.21
2023,3920411,Egypt,Hamdi Fathi,12,1.0,2.0,3,16.67,47,22.98
2023,3920419,Morocco,Ismael Saibari,12,2.0,2.0,5,16.67,67,16.12
2023,3922838,Côte d'Ivoire,Franck Yannick Kessié,12,4.0,4.0,2,33.33,94,11.49
2023,3920400,Senegal,Pape Gueye,11,2.0,5.0,0,45.45,97,10.21
2023,3922838,Congo DR,Gaël Kakuta,11,2.0,1.0,3,9.09,45,22.0
2023,3922658,Cape Verde Islands,Ryan Isaac Mendes da Graça,11,3.0,4.0,4,36.36,64,15.47
2022/2023,3837747,Marseille,Amine Harit,11,2.0,1.0,0,9.09,70,14.14
2022/2023,3837998,Paris Saint-Germain,Kylian Mbappé Lottin,11,1.0,1.0,5,9.09,95,10.42
2023,3922838,Congo DR,Henoc Inonga Baka,11,2.0,3.0,0,27.27,93,10.65
2023,3922240,Egypt,Mahmoud Ibrahim Hassan,11,1.0,3.0,4,27.27,82,12.07
2023,3920403,Angola,Manuel Keliano,11,1.0,3.0,0,27.27,30,33.0
2023,3920409,Nigeria,Temitayo Olufisayo Olaoluwa Aina,11,4.0,3.0,5,27.27,93,10.65
2023,3920409,Nigeria,Raphael Onyedika,11,0.0,2.0,1,18.18,24,41.25
2022/2023,3837928,Paris Saint-Germain,El Chadaille Bitshiabu,11,2.0,6.0,1,54.55,59,16.78
2023,3920402,Burkina Faso,Issa Kabore,11,3.0,4.0,3,36.36,96,10.31
2023,3920400,Cameroon,Nouhou Tolo,11,1.0,4.0,1,36.36,96,10.31
2022/2023,3837650,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,11,2.0,6.0,7,54.55,89,11.12
2022/2023,3837650,Clermont Foot,Muhammed Cham Saracevic,11,4.0,1.0,3,9.09,72,13.75
2023,3877194,Charlotte,Kamil Jóźwiak,11,6.0,4.0,4,36.36,66,15.0
2022/2023,3837954,Angers,Ousmane Camara,11,2.0,2.0,0,18.18,63,15.71
2023,3920388,Senegal,Ismaïla Sarr,11,3.0,2.0,5,18.18,74,13.38
2023,3920389,Guinea,Facinet Conte,11,1.0,2.0,3,18.18,40,24.75
2023,3920401,Guinea,Abdoulaye Touré,11,3.0,5.0,4,45.45,97,10.21
2022/2023,3837706,Paris Saint-Germain,Fabián Ruiz Peña,11,3.0,5.0,0,45.45,32,30.94
2023,3920417,Mali,Fousseni Diabaté,11,2.0,2.0,1,18.18,80,12.38
2023,3923880,South Africa,Khuliso Johnson Mudau,11,0.0,3.0,1,27.27,94,10.53
2022/2023,3837947,Paris Saint-Germain,Kylian Mbappé Lottin,11,1.0,0.0,9,0.0,89,11.12
2022/2023,3837785,Auxerre,Lassine Sinayoko,11,4.0,2.0,3,18.18,55,18.0
2023,3922240,Egypt,Marwan Attia Fahim Ghallab,11,1.0,4.0,1,36.36,82,12.07
2022/2023,3837706,Paris Saint-Germain,Marco Verratti,11,5.0,3.0,4,27.27,61,16.23
2023,3920418,Tanzania,Mohamed Hussein Mohamed,11,0.0,6.0,0,54.55,94,10.53
2023,3922238,Cameroon,Nicolas Moumi Ngamaleu,11,3.0,4.0,5,36.36,85,11.65
2023,3920398,Côte d'Ivoire,Franck Yannick Kessié,11,5.0,2.0,7,18.18,96,10.31
2023,3920416,Tunisia,Montassar Omar Talbi,11,1.0,2.0,1,18.18,91,10.88
2023,3922242,Côte d'Ivoire,Max-Alain Gradel,11,4.0,2.0,5,18.18,58,17.07
2023,3877090,Inter Miami,Jordi Alba Ramos,11,1.0,3.0,1,27.27,80,12.38
2023,3920388,Senegal,Sadio Mané,11,2.0,5.0,6,45.45,94,10.53
2023,3922243,Morocco,Amine Adli,11,4.0,2.0,3,18.18,58,17.07
2022/2023,3837695,Nantes,Pedro Chirivella Burgos,11,2.0,3.0,4,27.27,90,11.0
2023,3920393,Namibia,Bethuel Muzeu,11,1.0,1.0,1,9.09,20,49.5
2023,3920394,Tanzania,Ibrahim Abdallah Hamad,11,1.0,6.0,0,54.55,93,10.65
2023,3920387,Ghana,Alexander Djiku,11,1.0,5.0,0,45.45,95,10.42
2022/2023,3837954,Paris Saint-Germain,Kylian Mbappé Lottin,11,2.0,3.0,6,27.27,90,11.0
2022/2023,3837947,Paris Saint-Germain,Marcos Aoás Corrêa,11,1.0,3.0,2,27.27,87,11.38
2022/2023,3837902,Paris Saint-Germain,Fabián Ruiz Peña,11,2.0,3.0,4,27.27,74,13.38
2023,3877072,Nashville SC,Teal Alexander Bunbury,11,0.0,1.0,2,9.09,46,21.52
2023,3922242,Côte d'Ivoire,Oumar Diakité,11,4.0,3.0,4,27.27,59,16.78
2023,3920402,Burkina Faso,Adamo Nagalo,11,1.0,3.0,0,27.27,82,12.07
2023,3920410,Mozambique,Reinildo Isnard Mandava,11,2.0,2.0,0,18.18,95,10.42
2022/2023,3837827,Paris Saint-Germain,Vitor Machado Ferreira,11,5.0,5.0,4,45.45,71,13.94
2022/2023,3837683,Toulouse,Fares Chaïbi,11,4.0,0.0,6,0.0,26,38.08
2022/2023,3837683,Paris Saint-Germain,Vitor Machado Ferreira,11,4.0,6.0,0,54.55,91,10.88
2022/2023,3837683,Toulouse,Mikkel Desler,11,3.0,3.0,1,27.27,90,11.0
2023,3922321,Nigeria,Calvin Bassey Ughelumba,11,0.0,5.0,1,45.45,96,10.31
2023,3922241,Cape Verde Islands,Roberto Lopes,11,1.0,4.0,1,36.36,99,10.0
2023,3922238,Cameroon,Karl Brillant Toko Ekambi,11,1.0,2.0,5,18.18,95,10.42
2023,3877072,Inter Miami,Dixon Jair Arroyo Espinoza,11,4.0,4.0,2,36.36,48,20.63
2023,3922658,Cape Verde Islands,Willy Afonso Semedo Johnson,11,1.0,2.0,3,18.18,57,17.37
2023,3920385,Egypt,Mostafa Mohamed Ahmed Abdallah,11,1.0,0.0,7,0.0,90,11.0
2023,3920393,Namibia,Deon Hotto Kavendji,11,1.0,3.0,5,27.27,93,10.65
2023,3922240,Congo DR,Aaron Tshibola,11,0.0,1.0,3,9.09,48,20.63
2023,3920403,Mauritania,Guessouma Fofana,11,4.0,4.0,0,36.36,58,17.07
2023,3920384,Guinea-Bissau,Carlos Manuel Cardoso Mané,11,2.0,1.0,1,9.09,64,15.47
2023,3920399,Mozambique,Reinildo Isnard Mandava,11,2.0,4.0,1,36.36,94,10.53
2022/2023,3837947,Lens,Deiver Andrés Machado Mena,11,1.0,1.0,4,9.09,71,13.94
2023,3920395,Zambia,Lubambo Musonda,11,6.0,0.0,3,0.0,73,13.56
2023,3920410,Ghana,Antoine Semenyo,11,1.0,2.0,7,18.18,71,13.94
2022/2023,3837650,Clermont Foot,Elbasan Rashani,11,3.0,0.0,6,0.0,80,12.38
2022/2023,3837662,Paris Saint-Germain,Sergio Ramos García,11,0.0,1.0,0,9.09,78,12.69
2023,3920413,Gambia,Ablie Jallow,11,2.0,2.0,4,18.18,83,11.93
2023,3920404,Mali,Falaye Sacko,11,1.0,2.0,1,18.18,98,10.1
2023,3877060,Inter Miami,Sergio Busquets i Burgos,11,4.0,4.0,1,36.36,32,30.94
2022/2023,3837896,Paris Saint-Germain,Nordi Mukiele Mulere,11,4.0,2.0,5,18.18,70,14.14
2022/2023,3837727,Paris Saint-Germain,Neymar da Silva Santos Junior,11,1.0,2.0,2,18.18,92,10.76
2023,3920401,Guinea,Sekou Oumar Sylla,11,2.0,4.0,2,36.36,75,13.2
2023,3922658,South Africa,Khuliso Johnson Mudau,11,0.0,5.0,0,45.45,101,9.8
2023,3922356,Guinea,Naby Deco Keïta,11,7.0,2.0,2,18.18,95,10.42
2023,3922837,Nigeria,William Troost-Ekong,11,1.0,1.0,0,9.09,125,7.92
2023,3922837,South Africa,Khuliso Johnson Mudau,11,1.0,4.0,2,36.36,121,8.18
2023,3920388,Senegal,Ismail Jakobs,11,2.0,1.0,2,9.09,95,10.42
2022/2023,3837662,Paris Saint-Germain,Marco Verratti,11,2.0,3.0,1,27.27,62,15.97
2023,3877115,Inter Miami,Serhiy Kryvtsov,11,1.0,4.0,0,36.36,92,10.76
2022/2023,3837827,Paris Saint-Germain,Hugo Ekitike,11,2.0,0.0,10,0.0,53,18.68
2023,3922238,Cameroon,André-Frank Zambo Anguissa,11,3.0,5.0,4,45.45,99,10.0
2023,3922321,Nigeria,Moses Daddy-Ajala Simon,11,3.0,4.0,5,36.36,94,10.53
2022/2023,3838004,Paris Saint-Germain,Danilo Luís Hélio Pereira,11,4.0,2.0,0,18.18,91,10.88
2023,3920394,Tanzania,Charles M'Mombwa,11,2.0,3.0,2,27.27,94,10.53
2023,3920411,Egypt,Ahmed Elsayed Ali Elsayed Hegazy,11,2.0,6.0,0,54.55,97,10.21
2023,3923881,Côte d'Ivoire,Sébastien Haller,11,0.0,2.0,9,18.18,85,11.65
2023,3920409,Guinea-Bissau,Zinho Gano,11,0.0,0.0,6,0.0,46,21.52
2023,3877170,Cincinnati,Aaron Salem Boupendza Pozzi,11,3.0,0.0,6,0.0,50,19.8
2022/2023,3837827,Rennes,Christopher Wooh,11,0.0,2.0,1,18.18,93,10.65
2022/2023,3837839,Paris Saint-Germain,Marcos Aoás Corrêa,11,2.0,2.0,0,18.18,90,11.0
2023,3922321,Angola,Deivi Miguel Vieira,11,1.0,3.0,3,27.27,65,15.23
2023,3922241,Cape Verde Islands,Steven Moreira,11,3.0,2.0,4,18.18,94,10.53
2022/2023,3837650,Paris Saint-Germain,Nuno Mendes,11,4.0,0.0,6,0.0,76,13.03
2023,3920402,Burkina Faso,Ibrahim Blati Touré,11,2.0,2.0,1,18.18,96,10.31
2022/2023,3837680,AS Monaco,Wissam Ben Yedder,11,3.0,0.0,7,0.0,96,10.31
2022/2023,3837844,Montpellier,Sérigné Faye,11,3.0,1.0,1,9.09,30,33.0
2023,3920396,Egypt,Ahmed Elsayed Ali Elsayed Hegazy,11,3.0,4.0,0,36.36,96,10.31
2023,3877090,LAFC,Cristian Gonzalo Olivera Ibarra,11,3.0,1.0,7,9.09,34,29.12
2023,3877060,Inter Miami,Facundo Farías,11,1.0,1.0,4,9.09,71,13.94
2023,3920406,Tanzania,Faisal Salum Abdalla,11,2.0,2.0,0,18.18,58,17.07
2023,3923880,Congo DR,Omenuke Mfulu,11,1.0,4.0,0,36.36,77,12.86
2022/2023,3837752,AC Ajaccio,Romain Hamouma,11,4.0,2.0,8,18.18,35,28.29
2023,3920391,South Africa,Mothobi Mvala,11,1.0,6.0,1,54.55,90,11.0
2022/2023,3837896,Paris Saint-Germain,Carlos Soler Barragán,11,1.0,4.0,0,36.36,24,41.25
2023,3877115,Inter Miami,Noah Allen,11,6.0,4.0,4,36.36,58,17.07
2022/2023,3837650,Paris Saint-Germain,Vitor Machado Ferreira,11,3.0,0.0,4,0.0,66,15.0
2023,3922659,Côte d'Ivoire,Sébastien Haller,11,2.0,4.0,5,36.36,79,12.53
2022/2023,3837918,Rennes,Baptiste Santamaría,11,2.0,1.0,0,9.09,16,61.88
2023,3920405,Congo DR,Yoane Wissa,11,0.0,2.0,2,18.18,96,10.31
2023,3920385,Egypt,Mahmoud Ibrahim Hassan,11,3.0,1.0,6,9.09,65,15.23
2023,3877072,Nashville SC,Aníbal Cesis Godoy,11,1.0,1.0,0,9.09,32,30.94
2022/2023,3837998,Auxerre,Jubal Rocha Mendes Junior,11,1.0,2.0,1,18.18,94,10.53
2022/2023,3837680,AS Monaco,Maghnes Akliouche,11,0.0,2.0,1,18.18,38,26.05
2023,3920393,Tunisia,Youssef Msakni,11,1.0,7.0,1,63.64,95,10.42
2022/2023,3837727,OGC Nice,Alexis Beka Beka,11,2.0,1.0,1,9.09,15,66.0
2023,3920390,Algeria,Nabil Bentaleb,11,3.0,2.0,2,18.18,70,14.14
2023,3922321,Angola,Cristóvão Paciência Mabululo,11,0.0,3.0,10,27.27,93,10.65
2022/2023,3837928,Lyon,Houssem Aouar,11,2.0,2.0,1,18.18,26,38.08
2023,3877090,Inter Miami,DeAndre Yedlin,11,3.0,1.0,3,9.09,94,10.53
2022/2023,3837844,Paris Saint-Germain,Vitor Machado Ferreira,10,6.0,1.0,6,10.0,68,13.24
2023,3920402,Algeria,Mohamed El Amine Amoura,10,3.0,2.0,6,20.0,53,16.98
2023,3920398,Nigeria,Alex Iwobi,10,3.0,1.0,3,10.0,92,9.78
2023,3877170,Inter Miami,DeAndre Yedlin,10,2.0,5.0,5,50.0,75,12.0
2022/2023,3837859,Paris Saint-Germain,Hugo Ekitike,10,1.0,1.0,5,10.0,85,10.59
2023,3920417,Namibia,Peter Shalulile,10,2.0,0.0,7,0.0,89,10.11
2023,3920403,Mauritania,Pape Ibnou Bâ,10,4.0,2.0,4,20.0,58,15.52
2022/2023,3837954,Angers,Waniss Taibi,10,1.0,2.0,2,20.0,4,225.0
2022/2023,3837727,OGC Nice,Dante Bonfim da Costa Santos,10,4.0,3.0,2,30.0,91,9.89
2023,3920410,Ghana,Mohamed Salisu,10,0.0,3.0,0,30.0,93,9.68
2022/2023,3837938,Paris Saint-Germain,Kylian Mbappé Lottin,10,5.0,4.0,5,40.0,92,9.78
2023,3922242,Senegal,Idrissa Gueye,10,0.0,3.0,2,30.0,34,26.47
2023,3920392,Mauritania,Idrissa Thiam,10,4.0,3.0,1,30.0,57,15.79
2023,3920401,Guinea,Mohamed Bayo,10,1.0,0.0,5,0.0,91,9.89
2023,3922356,Congo DR,Cédric Bakambu,10,2.0,3.0,5,30.0,70,12.86
2023,3923881,Côte d'Ivoire,Seko Fofana,10,0.0,2.0,0,20.0,86,10.47
2022/2023,3837885,Paris Saint-Germain,Warren Zaire Emery,10,3.0,3.0,3,30.0,25,36.0
2022/2023,3837839,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,10,5.0,0.0,4,0.0,94,9.57
2023,3877115,Inter Miami,Kamal Miller,10,0.0,3.0,0,30.0,92,9.78
2023,3920395,Zambia,Kings Kangwa,10,4.0,3.0,0,30.0,87,10.34
2023,3920415,Algeria,Rayan Aït Nouri,10,3.0,4.0,4,40.0,95,9.47
2023,3922243,Morocco,Romain Saïss,10,0.0,4.0,1,40.0,100,9.0
2023,3920404,Mali,Sekou Koita,10,3.0,1.0,5,10.0,68,13.24
2022/2023,3837752,Paris Saint-Germain,Renato Júnior Luz Sanches,10,4.0,1.0,0,10.0,61,14.75
2023,3920384,Côte d'Ivoire,Seko Fofana,10,4.0,2.0,2,20.0,93,9.68
2022/2023,3837680,Paris Saint-Germain,Nuno Mendes,10,1.0,1.0,2,10.0,93,9.68
2023,3877072,Inter Miami,Tomás Agustín Avilés Mancilla,10,2.0,2.0,1,20.0,94,9.57
2023,3920397,Equatorial Guinea,José Antonio Miranda Boacho,10,1.0,4.0,5,40.0,77,11.69
2023,3877060,Inter Miami,David Ruiz,10,2.0,2.0,0,20.0,59,15.25
2023,3920390,Algeria,Ismael Bennacer,10,4.0,2.0,3,20.0,79,11.39
2023,3922240,Congo DR,Chancel Mbemba Mangulu,10,0.0,1.0,0,10.0,131,6.87
2022/2023,3837662,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,10,1.0,2.0,4,20.0,90,10.0
2023,3922838,Congo DR,Meschak Elia,10,2.0,1.0,3,10.0,76,11.84
2023,3922659,Côte d'Ivoire,Christian Kouamé,10,1.0,1.0,3,10.0,49,18.37
2023,3922658,Cape Verde Islands,Erickson Patrick Correia Andrade,10,0.0,2.0,0,20.0,63,14.29
2022/2023,3837662,Lille,Ismaily Gonçalves dos Santos,10,3.0,1.0,1,10.0,88,10.23
2023,3920415,Mauritania,Guessouma Fofana,10,0.0,3.0,0,30.0,30,30.0
2023,3922237,Angola,Jonathan Buatu Mananga,10,3.0,3.0,0,30.0,94,9.57
2022/2023,3837706,Stade Brestois,Christophe Hérelle,10,1.0,2.0,2,20.0,61,14.75
2022/2023,3837938,Paris Saint-Germain,Marcos Aoás Corrêa,10,1.0,4.0,1,40.0,92,9.78
2023,3922244,Burkina Faso,Sacha Jordan Bansé,10,1.0,3.0,1,30.0,30,30.0
2023,3920392,Burkina Faso,Adama Guira,10,0.0,2.0,0,20.0,89,10.11
2023,3920411,Egypt,Mohamed Abdel Monem,10,1.0,4.0,0,40.0,100,9.0
2022/2023,3837885,Marseille,Cengiz Ünder,10,2.0,2.0,5,20.0,80,11.25
2023,3922238,Nigeria,Temitayo Olufisayo Olaoluwa Aina,10,1.0,2.0,2,20.0,95,9.47
2023,3922240,Egypt,Mohamed Naser Elsayed Elneny,10,0.0,5.0,0,50.0,111,8.11
2022/2023,3837650,Clermont Foot,Komnen Andrić,10,0.0,1.0,6,10.0,87,10.34
2022/2023,3837987,Paris Saint-Germain,Kylian Mbappé Lottin,10,4.0,3.0,9,30.0,89,10.11
2023,3920410,Ghana,Denis Odoi,10,1.0,2.0,1,20.0,69,13.04
2023,3920404,Tunisia,Youssef Msakni,10,1.0,2.0,4,20.0,87,10.34
2023,3920407,Namibia,Lubeni Haukongo,10,3.0,5.0,0,50.0,94,9.57
2022/2023,3837659,Paris Saint-Germain,Nuno Mendes,10,3.0,4.0,6,40.0,90,10.0
2023,3920406,Zambia,Kennedy Musonda,10,0.0,2.0,4,20.0,21,42.86
2023,3920399,Mozambique,Elias Gaspar Pelembe,10,5.0,2.0,5,20.0,48,18.75
2022/2023,3837859,Paris Saint-Germain,Nuno Mendes,10,3.0,1.0,3,10.0,73,12.33
2023,3920385,Egypt,Ahmed Sayed,10,2.0,2.0,2,20.0,83,10.84
2023,3922242,Côte d'Ivoire,Simon Adingra,10,2.0,3.0,2,30.0,56,16.07
2022/2023,3837839,Paris Saint-Germain,Warren Zaire Emery,10,3.0,1.0,0,10.0,11,81.82
2023,3920418,Tanzania,Bakari Nondo Mwamnyeto,10,2.0,4.0,0,40.0,91,9.89
2023,3920419,Zambia,Patson Daka,10,1.0,1.0,4,10.0,90,10.0
2023,3922241,Cape Verde Islands,Kevin Lenini Gonçalves Pereira de Pina,10,6.0,5.0,1,50.0,99,9.09
2022/2023,3837963,Paris Saint-Germain,Juan Bernat Velasco,10,2.0,2.0,1,20.0,55,16.36
2023,3920413,Gambia,Omar Colley,10,0.0,3.0,0,30.0,68,13.24
2022/2023,3837747,Marseille,Eric Bertrand Bailly,10,1.0,2.0,4,20.0,42,21.43
2023,3920397,Equatorial Guinea,Luis Miguel Nlavo Asue,10,1.0,0.0,1,0.0,15,60.0
2022/2023,3837928,Paris Saint-Germain,Hugo Ekitike,10,3.0,3.0,2,30.0,33,27.27
2023,3922838,Côte d'Ivoire,Max-Alain Gradel,10,2.0,2.0,4,20.0,89,10.11
2023,3920402,Burkina Faso,Abdoul Fessal Tapsoba,10,4.0,3.0,4,30.0,82,10.98
2023,3877115,Toronto FC,Kobe Franklin,10,3.0,3.0,3,30.0,91,9.89
2022/2023,3837752,Paris Saint-Germain,Juan Bernat Velasco,10,1.0,4.0,0,40.0,92,9.78
2023,3920402,Burkina Faso,Adama Guira,10,1.0,2.0,1,20.0,37,24.32
2023,3920413,Cameroon,Nouhou Tolo,10,0.0,1.0,0,10.0,98,9.18
2023,3877115,Toronto FC,Michael Bradley,10,0.0,2.0,0,20.0,92,9.78
2022/2023,3837752,AC Ajaccio,Mohamed Youcef Belaïli,10,2.0,4.0,5,40.0,82,10.98
