season_name,match_id,player,team,possessions_with_shot,xg_chain,shots_in_chain,goals_in_chain,avg_xg_per_possession,total_touches_in_chains,minutes_played,xg_chain_per90,team_involvement_pct
2024,3930168,Bendegúz Bolla,Hungary,5,0.65,6.0,0.0,0.13,9.0,370.0,0.158,54.15
2024,3930184,Matěj Kovář,Czech Republic,2,0.133,3.0,0.0,0.066,3.0,76.0,0.158,10.94
2024,3930169,Vincent Sierro,Switzerland,1,0.035,1.0,0.0,0.035,2.0,20.0,0.158,3.53
2024,3930180,Memphis Depay,Netherlands,8,1.319,8.0,1.0,0.165,15.0,752.0,0.158,87.34
2024,3942415,Raphael Dias Belloli,Brazil,4,0.549,4.0,0.0,0.137,8.0,312.0,0.158,14.41
2024,3939987,Darwin Daniel Machís Marcano,Venezuela,5,0.47,6.0,1.0,0.094,11.0,270.0,0.157,27.91
2024,3938640,Oleksandr Zinchenko,Ukraine,10,1.583,11.0,2.0,0.158,28.0,910.0,0.157,92.94
2024,3930171,John Stones,England,6,0.976,8.0,1.0,0.163,27.0,558.0,0.157,89.99
2024,3938639,Giorgi Kochorashvili,Georgia,7,1.148,8.0,1.0,0.164,29.0,658.0,0.157,75.46
2023/2024,3895302,Leonardo Bittencourt,Werder Bremen,4,0.529,5.0,0.0,0.132,21.0,304.0,0.157,81.48
2023/2024,3895074,Alejandro Grimaldo García,Bayer Leverkusen,7,1.148,8.0,1.0,0.164,22.0,658.0,0.157,52.54
2023/2024,3895309,Granit Xhaka,Bayer Leverkusen,6,1.019,6.0,0.0,0.17,19.0,588.0,0.156,74.7
2024,3930162,Pierre-Emile Højbjerg,Denmark,5,0.721,7.0,0.0,0.144,33.0,415.0,0.156,50.63
2024,3943077,Juan Fernando Quintero Paniagua,Colombia,5,0.252,5.0,0.0,0.05,14.0,145.0,0.156,25.5
2024,3930167,Ylber Ramadani,Albania,5,0.729,5.0,1.0,0.146,15.0,420.0,0.156,55.54
2024,3930164,Yannick Ferreira Carrasco,Belgium,8,1.152,9.0,0.0,0.144,30.0,664.0,0.156,72.67
2024,3941022,Stefan Posch,Austria,10,1.633,12.0,1.0,0.163,32.0,950.0,0.155,69.73
2024,3940983,Rasmus Winther Højlund,Denmark,6,0.825,6.0,0.0,0.138,21.0,480.0,0.155,76.85
2024,3942229,Yangel Clemente Herrera Ravelo,Venezuela,6,1.247,7.0,0.0,0.208,14.0,726.0,0.155,22.21
2024,3939970,Andy Jorman Polo Andrade,Peru,2,0.275,2.0,0.0,0.137,3.0,160.0,0.155,43.79
2023/2024,3895067,Edmond Fayçal Tapsoba,Bayer Leverkusen,14,2.205,18.0,2.0,0.158,52.0,1288.0,0.154,79.29
2024,3942227,Fabian Lukas Schär,Switzerland,9,1.866,10.0,2.0,0.207,33.0,1089.0,0.154,43.44
2023/2024,3895052,Arthur Augusto de Matos Soares,Bayer Leverkusen,1,0.024,1.0,0.0,0.024,2.0,14.0,0.154,1.58
2024,3942415,Alisson Ramsés Becker,Brazil,2,0.435,2.0,0.0,0.217,3.0,254.0,0.154,11.42
2024,3938640,Adam Obert,Slovakia,3,0.123,4.0,0.0,0.041,13.0,72.0,0.154,18.81
2024,3938640,Illia Zabarnyi,Ukraine,6,0.936,6.0,1.0,0.156,34.0,552.0,0.153,54.96
2024,3930166,Rafael Alexandre Conceição Leão,Portugal,7,0.713,9.0,0.0,0.102,20.0,420.0,0.153,39.73
2024,3930181,Cole Palmer,England,4,0.143,4.0,0.0,0.036,12.0,84.0,0.153,19.42
2023/2024,3895275,Florian Wirtz,Bayer Leverkusen,11,1.759,12.0,3.0,0.16,47.0,1034.0,0.153,80.43
2024,3939983,Alisson Ramsés Becker,Brazil,4,0.618,4.0,1.0,0.154,8.0,364.0,0.153,17.54
2024,3942415,Manuel Ugarte Ribeiro,Uruguay,4,0.839,5.0,1.0,0.21,9.0,492.0,0.153,18.55
2024,3930184,Vladimír Coufal,Czech Republic,6,0.981,8.0,1.0,0.164,10.0,576.0,0.153,80.68
2023/2024,3895320,Atakan Karazor,VfB Stuttgart,5,0.791,6.0,1.0,0.158,15.0,465.0,0.153,46.06
2024,3939979,José Salomón Rondón Giménez,Venezuela,8,1.1,9.0,1.0,0.138,17.0,648.0,0.153,98.43
2023/2024,3895052,Daniel Olmo Carvajal,RB Leipzig,6,0.948,8.0,1.0,0.158,13.0,558.0,0.153,58.03
2024,3938641,Gernot Trauner,Austria,2,0.193,2.0,1.0,0.096,4.0,114.0,0.152,10.59
2024,3930168,Roland Sallai,Hungary,6,0.873,7.0,0.0,0.145,11.0,516.0,0.152,72.72
2023/2024,3895158,Amine Adli,Bayer Leverkusen,3,0.152,3.0,0.0,0.051,6.0,90.0,0.152,7.31
2024,3942415,Nahitan Michel Nández Acosta,Uruguay,2,0.236,2.0,0.0,0.118,3.0,140.0,0.152,5.22
2023/2024,3895074,Jonas Hofmann,Bayer Leverkusen,5,0.77,6.0,0.0,0.154,19.0,455.0,0.152,35.24
2024,3930174,Bernardo Mota Veiga de Carvalho e Silva,Portugal,12,1.901,12.0,2.0,0.158,27.0,1128.0,0.152,99.99
2024,3930179,Arbër Hoxha,Albania,3,0.116,3.0,0.0,0.039,6.0,69.0,0.151,25.39
2024,3941022,Konrad Laimer,Austria,5,0.538,5.0,0.0,0.108,17.0,320.0,0.151,22.97
2024,3930171,Kyle Walker,England,6,0.936,8.0,1.0,0.156,38.0,558.0,0.151,86.3
2024,3939982,Diego Nicolás De La Cruz Arcosa,Uruguay,12,1.732,13.0,2.0,0.144,28.0,1032.0,0.151,74.82
2023/2024,3895113,Granit Xhaka,Bayer Leverkusen,8,1.258,8.0,1.0,0.157,30.0,752.0,0.151,64.1
2024,3939987,Jonathan Bell,Jamaica,4,0.605,5.0,0.0,0.151,8.0,360.0,0.151,94.21
2024,3930158,Robert Andrich,Germany,3,0.24,3.0,2.0,0.08,7.0,144.0,0.15,13.69
2024,3939990,Ronald Federico Araújo da Silva,Uruguay,5,0.782,6.0,1.0,0.156,15.0,470.0,0.15,66.78
2023/2024,3895067,Jonathan Tah,Bayer Leverkusen,9,1.063,11.0,3.0,0.118,27.0,639.0,0.15,38.23
2024,3939980,Renaldo Showayne Cephas,Jamaica,1,0.01,1.0,0.0,0.01,3.0,6.0,0.15,1.24
2024,3930166,Diogo José Teixeira da Silva,Portugal,2,0.1,2.0,0.0,0.05,3.0,60.0,0.15,5.57
2024,3942752,Ousmane Dembélé,France,5,0.652,5.0,1.0,0.13,8.0,390.0,0.15,76.64
2024,3930164,Timothy Castagne,Belgium,5,0.81,6.0,0.0,0.162,15.0,485.0,0.15,51.09
2024,3938645,Yannick Ferreira Carrasco,Belgium,3,0.135,4.0,0.0,0.045,10.0,81.0,0.15,23.1
2024,3930160,José Ignacio Fernández Iglesias,Spain,2,0.309,2.0,0.0,0.155,4.0,186.0,0.15,19.72
2024,3942226,Leroy Sané,Germany,1,0.076,1.0,0.0,0.076,1.0,46.0,0.149,4.67
2024,3938644,Gonçalo Bernardo Inácio,Portugal,9,1.359,11.0,0.0,0.151,44.0,819.0,0.149,58.81
2024,3939980,Shamar Nicholson,Jamaica,2,0.264,2.0,0.0,0.132,2.0,160.0,0.149,32.63
2024,3938641,Florian Grillitsch,Austria,3,0.223,3.0,0.0,0.074,15.0,135.0,0.149,12.24
2024,3942382,Samet Akaydin,Turkey,2,0.264,2.0,1.0,0.132,3.0,160.0,0.149,23.95
2024,3943076,Maximiliano Javier Araújo Vilches,Uruguay,1,0.099,1.0,0.0,0.099,2.0,60.0,0.149,2.16
2023/2024,3895275,Adam Hložek,Bayer Leverkusen,10,1.341,12.0,3.0,0.134,22.0,810.0,0.149,61.32
2023/2024,3895333,Odilon Kossonou,Bayer Leverkusen,3,0.442,3.0,1.0,0.147,10.0,267.0,0.149,17.09
2023/2024,3895052,Odilon Kossonou,Bayer Leverkusen,4,0.615,4.0,1.0,0.154,13.0,372.0,0.149,40.37
2024,3930180,Stefan de Vrij,Netherlands,5,0.768,5.0,1.0,0.154,9.0,465.0,0.149,50.85
2024,3930168,Kai Havertz,Germany,5,0.468,5.0,1.0,0.094,11.0,285.0,0.148,32.23
2023/2024,3895134,Alejandro Grimaldo García,Bayer Leverkusen,6,0.937,7.0,3.0,0.156,20.0,570.0,0.148,77.62
2024,3939969,Ángel Fabián Di María Hernández,Argentina,6,0.631,7.0,0.0,0.105,12.0,384.0,0.148,18.76
2024,3938639,Heorhii Tsitaishvili,Georgia,7,0.84,7.0,1.0,0.12,16.0,511.0,0.148,55.21
2023/2024,3895134,Marius Bülter,Hoffenheim,7,1.073,9.0,1.0,0.153,21.0,651.0,0.148,76.44
2023/2024,3895060,Jeremie Frimpong,Bayer Leverkusen,10,1.083,11.0,1.0,0.108,28.0,660.0,0.148,42.31
2024,3930177,Lawrence Shankland,Scotland,2,0.082,2.0,0.0,0.041,3.0,50.0,0.148,44.68
2023/2024,3895202,Piero Martín Hincapié Reyna,Bayer Leverkusen,10,1.429,11.0,2.0,0.143,60.0,870.0,0.148,77.61
2023/2024,3895258,Linton Maina,FC Köln,2,0.263,2.0,0.0,0.131,10.0,160.0,0.148,38.32
2023/2024,3895107,Faride Alidou,FC Köln,1,0.1,1.0,0.0,0.1,1.0,61.0,0.148,9.98
2023/2024,3895086,Jonas Hofmann,Bayer Leverkusen,11,1.714,15.0,1.0,0.156,23.0,1045.0,0.148,54.19
2024,3930170,Milos Veljkovic,Serbia,4,0.62,4.0,0.0,0.155,30.0,376.0,0.148,42.91
2024,3930170,Strahinja Pavlović,Serbia,4,0.62,4.0,0.0,0.155,15.0,376.0,0.148,42.91
2024,3939978,Richie Laryea,Canada,1,0.107,1.0,0.0,0.107,2.0,65.0,0.148,11.77
2024,3930182,Rasmus Winther Højlund,Denmark,4,0.378,4.0,0.0,0.095,12.0,232.0,0.147,68.54
2023/2024,3895250,Jae-Sung Lee,FSV Mainz 05,3,0.461,4.0,0.0,0.154,9.0,282.0,0.147,41.81
2023/2024,3895266,Nathan Tella,Bayer Leverkusen,7,0.851,7.0,1.0,0.122,15.0,525.0,0.146,47.81
2023/2024,3895067,Exequiel Alejandro Palacios,Bayer Leverkusen,12,1.268,16.0,2.0,0.106,49.0,780.0,0.146,45.6
2024,3939969,Cyle Larin,Canada,3,0.385,4.0,0.0,0.128,6.0,237.0,0.146,50.02
2024,3930163,Bukayo Saka,England,3,0.366,3.0,1.0,0.122,11.0,225.0,0.146,65.5
2024,3941021,Nathan Aké,Netherlands,6,0.661,8.0,1.0,0.11,16.0,408.0,0.146,28.65
2023/2024,3895060,Exequiel Alejandro Palacios,Bayer Leverkusen,11,1.235,13.0,1.0,0.112,43.0,759.0,0.146,48.25
2023/2024,3895220,Borja Iglesias Quintas,Bayer Leverkusen,7,1.057,7.0,0.0,0.151,22.0,651.0,0.146,55.64
2023/2024,3895244,Piero Martín Hincapié Reyna,Bayer Leverkusen,7,1.043,7.0,2.0,0.149,28.0,644.0,0.146,58.57
2023/2024,3895286,Grischa Prömel,Hoffenheim,2,0.12,2.0,0.0,0.06,3.0,74.0,0.146,18.48
2024,3930180,Lutsharel Geertruida,Netherlands,4,0.625,4.0,1.0,0.156,7.0,384.0,0.146,41.39
2024,3930160,Martín Zubimendi Ibáñez,Spain,1,0.013,1.0,0.0,0.013,2.0,8.0,0.146,0.83
2024,3930165,Theo Bernard François Hernández,France,6,0.912,8.0,0.0,0.152,25.0,564.0,0.146,51.97
2024,3939990,Mathías Olivera Miramontes,Uruguay,4,0.613,5.0,1.0,0.153,7.0,380.0,0.145,52.35
2024,3941022,Marcel Sabitzer,Austria,12,1.814,14.0,1.0,0.151,32.0,1128.0,0.145,77.46
2024,3938639,Giorgi Chakvetadze,Georgia,9,1.044,9.0,1.0,0.116,30.0,648.0,0.145,68.62
2024,3942228,Ray Kendry Páez Andrade,Ecuador,1,0.119,2.0,0.0,0.119,3.0,74.0,0.145,2.67
2023/2024,3895320,Jonas Hofmann,Bayer Leverkusen,4,0.457,5.0,0.0,0.114,6.0,284.0,0.145,35.08
2024,3930159,Michel Aebischer,Switzerland,9,1.379,9.0,2.0,0.153,27.0,855.0,0.145,65.8
2024,3942852,Cristian Gonzalo Olivera Ibarra,Uruguay,1,0.082,1.0,0.0,0.082,2.0,51.0,0.145,10.87
2024,3930180,Virgil van Dijk,Netherlands,6,0.908,6.0,1.0,0.151,11.0,564.0,0.145,60.12
2024,3942785,Lionel Andrés Messi Cuccittini,Argentina,6,0.858,7.0,1.0,0.143,22.0,534.0,0.145,52.71
2024,3939989,Luis Fernando Haquín Lopez,Bolivia,4,0.595,4.0,1.0,0.149,10.0,372.0,0.144,75.52
2024,3930166,José Diogo Dalot Teixeira,Portugal,7,0.682,9.0,0.0,0.097,21.0,427.0,0.144,38.0
2023/2024,3895180,Jens Petter Hauge,Eintracht Frankfurt,1,0.032,1.0,0.0,0.032,1.0,20.0,0.144,17.31
2023/2024,3895275,Lukáš Hrádecký,Bayer Leverkusen,6,0.895,7.0,2.0,0.149,10.0,558.0,0.144,40.93
2023/2024,3895202,Patrik Schick,Bayer Leverkusen,8,1.167,8.0,1.0,0.146,16.0,728.0,0.144,63.38
2024,3942852,Richard Rios Montoya,Colombia,1,0.096,1.0,0.0,0.096,1.0,60.0,0.144,8.19
2024,3930162,Victor Bernth Kristansen,Denmark,6,0.734,8.0,0.0,0.122,13.0,462.0,0.143,51.54
2024,3939969,Ismael Koné,Canada,3,0.399,4.0,0.0,0.133,4.0,252.0,0.143,51.83
2024,3938639,Guram Kashia,Georgia,6,0.917,6.0,1.0,0.153,22.0,576.0,0.143,60.28
2024,3942228,Jeremy Leonel Sarmiento Morante,Ecuador,1,0.119,2.0,0.0,0.119,6.0,75.0,0.143,2.67
2023/2024,3895194,Phillip Tietz,Augsburg,1,0.124,1.0,0.0,0.124,1.0,78.0,0.143,39.26
2024,3939973,José María Giménez de Vargas,Uruguay,2,0.146,2.0,0.0,0.073,3.0,92.0,0.143,13.47
2024,3930179,Mikel Oyarzabal Ugarte,Spain,5,0.469,5.0,0.0,0.094,13.0,295.0,0.143,49.28
2023/2024,3895244,Amine Adli,Bayer Leverkusen,10,1.384,11.0,2.0,0.138,37.0,870.0,0.143,77.71
2023/2024,3895220,Tim Skarke,Darmstadt 98,4,0.591,5.0,0.0,0.148,6.0,372.0,0.143,83.13
2024,3940878,Mateo Retegui,Italy,2,0.089,2.0,0.0,0.044,4.0,56.0,0.143,14.49
2023/2024,3895275,Matthias Ginter,Freiburg,1,0.092,1.0,0.0,0.092,2.0,58.0,0.143,11.53
2023/2024,3895232,Mathys Tel,Bayern Munich,3,0.11,3.0,0.0,0.037,7.0,69.0,0.143,17.8
2023/2024,3895074,Robert Andrich,Bayer Leverkusen,1,0.073,1.0,0.0,0.073,1.0,46.0,0.143,3.34
2024,3930175,Florin Constantin Niţă,Romania,6,0.878,6.0,0.0,0.146,12.0,552.0,0.143,70.46
2024,3930160,Marc Cucurella Saseta,Spain,4,0.572,4.0,2.0,0.143,5.0,360.0,0.143,36.5
2023/2024,3895067,Jonas Hofmann,Bayer Leverkusen,16,2.345,20.0,4.0,0.147,61.0,1488.0,0.142,84.33
2024,3930174,Abdülkerim Bardakcı,Turkey,4,0.574,4.0,0.0,0.144,10.0,364.0,0.142,74.45
2024,3939992,Joseph Martín Mora Cortéz,Costa Rica,2,0.272,2.0,2.0,0.136,5.0,172.0,0.142,99.98
2023/2024,3895167,Jonas Hofmann,Bayer Leverkusen,3,0.104,3.0,0.0,0.035,7.0,66.0,0.142,6.88
2024,3941019,Orel Mangala,Belgium,3,0.127,3.0,0.0,0.042,8.0,81.0,0.141,34.97
2024,3939986,José Daniel Rivera Martínez,Peru,1,0.058,1.0,0.0,0.058,2.0,37.0,0.141,34.81
2023/2024,3895139,Odilon Kossonou,Bayer Leverkusen,8,1.143,9.0,2.0,0.143,22.0,728.0,0.141,61.66
2024,3930161,Federico Chiesa,Italy,7,0.822,8.0,0.0,0.117,35.0,525.0,0.141,60.02
2023/2024,3895074,Serge Gnabry,Bayern Munich,7,0.756,9.0,0.0,0.108,14.0,483.0,0.141,36.2
2023/2024,3895250,Jonas Hofmann,Bayer Leverkusen,8,0.688,8.0,1.0,0.086,17.0,440.0,0.141,61.83
2023/2024,3895060,Odilon Kossonou,Bayer Leverkusen,9,1.115,10.0,1.0,0.124,31.0,711.0,0.141,43.56
2024,3939975,Alex Adrián Arce Barrios,Paraguay,5,0.613,5.0,1.0,0.123,12.0,390.0,0.141,74.95
2023/2024,3895220,Florian Wirtz,Bayer Leverkusen,12,1.405,12.0,2.0,0.117,35.0,900.0,0.141,73.96
2024,3943076,Federico Santiago Valverde Dipetta,Uruguay,6,1.082,7.0,2.0,0.18,8.0,690.0,0.141,23.6
2024,3942229,Alphonso Davies,Canada,7,1.378,7.0,1.0,0.197,21.0,882.0,0.141,22.8
2024,3930167,Rey Manaj,Albania,2,0.264,3.0,1.0,0.132,3.0,168.0,0.141,20.11
2024,3939970,Paulo César Díaz Huincales,Chile,5,0.73,6.0,0.0,0.146,17.0,465.0,0.141,75.91
2024,3930173,Jerdy Schouten,Netherlands,4,0.447,5.0,0.0,0.112,12.0,288.0,0.14,74.71
2023/2024,3895074,Leroy Sané,Bayern Munich,11,1.638,12.0,1.0,0.149,30.0,1056.0,0.14,78.43
2024,3941020,Cristiano Ronaldo dos Santos Aveiro,Portugal,11,2.023,12.0,1.0,0.184,17.0,1298.0,0.14,50.29
2024,3943076,Jacob Shaffelburg,Canada,2,0.287,3.0,1.0,0.143,3.0,184.0,0.14,4.83
2024,3930160,Marin Pongracic,Croatia,6,0.861,9.0,0.0,0.144,14.0,552.0,0.14,46.08
2023/2024,3895202,Florian Wirtz,Bayer Leverkusen,9,1.263,9.0,1.0,0.14,41.0,810.0,0.14,68.6
2024,3939970,Marcos Nikolas Bolados Hidalgo,Chile,1,0.045,1.0,0.0,0.045,2.0,29.0,0.14,4.68
2024,3939985,Darío Esteban Osorio Osorio,Chile,1,0.042,1.0,0.0,0.042,1.0,27.0,0.14,10.18
2023/2024,3895074,Granit Xhaka,Bayer Leverkusen,8,1.205,9.0,0.0,0.151,26.0,776.0,0.14,55.14
2023/2024,3895052,Jonas Hofmann,Bayer Leverkusen,7,0.948,7.0,2.0,0.135,15.0,609.0,0.14,62.23
2023/2024,3895074,Victor Okoh Boniface,Bayer Leverkusen,9,1.33,10.0,0.0,0.148,25.0,855.0,0.14,60.86
2023/2024,3895052,David Raum,RB Leipzig,7,1.021,9.0,2.0,0.146,15.0,658.0,0.14,62.5
2023/2024,3895107,Piero Martín Hincapié Reyna,Bayer Leverkusen,3,0.093,3.0,0.0,0.031,20.0,60.0,0.139,3.23
2024,3938639,Lasha Dvali,Georgia,8,1.158,9.0,1.0,0.145,20.0,752.0,0.139,76.12
2024,3939971,Santiago Tomás Giménez,Mexico,5,0.511,5.0,0.0,0.102,8.0,330.0,0.139,44.98
2024,3942752,Daniel Vivian Moreno,Spain,1,0.054,1.0,0.0,0.054,2.0,35.0,0.139,12.52
2024,3930170,Andraž Šporar,Slovenia,5,0.708,9.0,0.0,0.142,11.0,460.0,0.139,63.84
2024,3939974,Joseph Scally,United States,9,1.291,10.0,1.0,0.143,19.0,837.0,0.139,69.34
2024,3930169,Ruben Vargas,Switzerland,6,0.685,6.0,0.0,0.114,17.0,444.0,0.139,69.18
2023/2024,3895153,Jeremie Frimpong,Bayer Leverkusen,5,0.619,5.0,1.0,0.124,19.0,400.0,0.139,58.43
2023/2024,3895113,Amine Adli,Bayer Leverkusen,4,0.365,4.0,0.0,0.091,12.0,236.0,0.139,18.6
2023/2024,3895275,Roland Sallai,Freiburg,3,0.277,3.0,0.0,0.092,7.0,180.0,0.139,34.7
2023/2024,3895074,Odilon Kossonou,Bayer Leverkusen,4,0.588,5.0,0.0,0.147,13.0,380.0,0.139,26.91
2023/2024,3895220,Christoph Zimmermann,Darmstadt 98,4,0.567,5.0,0.0,0.142,6.0,368.0,0.139,79.75
2023/2024,3895309,Alejandro Grimaldo García,Bayer Leverkusen,8,1.176,8.0,0.0,0.147,20.0,768.0,0.138,86.21
2023/2024,3895067,Alejandro Grimaldo García,Bayer Leverkusen,12,1.715,15.0,2.0,0.143,24.0,1116.0,0.138,61.67
2024,3930173,Stefan de Vrij,Netherlands,3,0.422,4.0,0.0,0.141,22.0,276.0,0.138,70.53
2024,3941022,Kevin Danso,Austria,8,1.104,9.0,0.0,0.138,23.0,720.0,0.138,47.14
2023/2024,3895158,Julian Brandt,Borussia Dortmund,4,0.564,5.0,1.0,0.141,17.0,368.0,0.138,70.5
2023/2024,3895158,Odilon Kossonou,Bayer Leverkusen,10,1.421,11.0,1.0,0.142,21.0,930.0,0.138,68.38
2024,3939974,Chris Richards,United States,9,1.282,10.0,0.0,0.142,26.0,837.0,0.138,68.85
2024,3939991,Jefferson Andrés Lerma Solís,Colombia,5,0.722,5.0,1.0,0.144,18.0,470.0,0.138,48.04
2024,3942229,Moise Bombito,Canada,6,1.141,6.0,1.0,0.19,10.0,744.0,0.138,18.88
2023/2024,3895202,Jeremie Frimpong,Bayer Leverkusen,1,0.046,1.0,0.0,0.046,2.0,30.0,0.138,2.5
2024,3939977,Lionel Andrés Messi Cuccittini,Argentina,11,1.576,12.0,1.0,0.143,24.0,1034.0,0.137,63.98
2024,3938644,José Diogo Dalot Teixeira,Portugal,10,1.385,12.0,0.0,0.139,28.0,910.0,0.137,59.94
2024,3930171,Jordan Pickford,England,4,0.562,5.0,1.0,0.14,12.0,368.0,0.137,51.82
2024,3938639,Khvicha Kvaratskhelia,Georgia,9,1.314,10.0,1.0,0.146,29.0,864.0,0.137,86.37
2024,3943076,Matías Nicolás Viña Susperreguy,Uruguay,1,0.099,1.0,0.0,0.099,2.0,65.0,0.137,2.16
2024,3942227,Manuel Obafemi Akanji,Switzerland,10,1.831,11.0,1.0,0.183,51.0,1200.0,0.137,42.62
2024,3938642,Lukáš Provod,Czech Republic,7,0.841,8.0,0.0,0.12,18.0,553.0,0.137,34.07
2024,3941017,Milan Škriniar,Slovakia,4,0.722,4.0,1.0,0.181,19.0,476.0,0.137,46.65
2024,3942226,Mikel Merino Zazón,Spain,5,0.343,5.0,1.0,0.069,9.0,225.0,0.137,22.36
2024,3930160,Lamine Yamal Nasraoui Ebana,Spain,8,1.021,8.0,2.0,0.128,17.0,672.0,0.137,65.15
2024,3940878,Mattia Zaccagni,Italy,8,0.536,9.0,0.0,0.067,18.0,352.0,0.137,87.27
2024,3938640,Tomáš Suslov,Slovakia,3,0.123,4.0,0.0,0.041,12.0,81.0,0.137,18.81
2024,3930158,Leroy Sané,Germany,4,0.181,4.0,1.0,0.045,21.0,120.0,0.136,10.32
2023/2024,3895107,Exequiel Alejandro Palacios,Bayer Leverkusen,14,1.942,15.0,3.0,0.139,72.0,1288.0,0.136,67.41
2024,3939973,Ronald Federico Araújo da Silva,Uruguay,6,0.417,8.0,1.0,0.07,15.0,276.0,0.136,38.47
2024,3930169,Dan Ndoye,Switzerland,5,0.642,5.0,0.0,0.128,19.0,425.0,0.136,64.84
2023/2024,3895182,Jonathan Tah,Bayer Leverkusen,2,0.188,2.0,0.0,0.094,15.0,124.0,0.136,5.74
2024,3930162,Alexander Hartmann Bah,Denmark,8,1.094,10.0,1.0,0.137,30.0,728.0,0.135,76.82
2024,3939987,Jon Mikel Aramburu Mejías,Venezuela,4,0.469,5.0,1.0,0.117,14.0,312.0,0.135,27.85
2024,3941019,Dodi Lukebakio,Belgium,1,0.006,1.0,0.0,0.006,3.0,4.0,0.135,1.65
2024,3939969,Alexis Mac Allister,Argentina,7,0.957,8.0,1.0,0.137,13.0,637.0,0.135,28.45
2024,3930163,Marc Guehi,England,4,0.533,4.0,1.0,0.133,8.0,356.0,0.135,95.38
2024,3939973,Giorgian Daniel De Arrascaeta Benedetti,Uruguay,5,0.444,9.0,0.0,0.089,13.0,295.0,0.135,40.96
2024,3930169,Scott McKenna,Scotland,2,0.093,4.0,0.0,0.047,7.0,62.0,0.135,14.17
2023/2024,3895060,Alejandro Grimaldo García,Bayer Leverkusen,10,1.381,12.0,2.0,0.138,20.0,920.0,0.135,53.95
2024,3939992,Juan Pablo Vargas Campos,Costa Rica,2,0.272,2.0,2.0,0.136,2.0,182.0,0.135,99.98
2023/2024,3895182,Takuma Asano,Bochum,1,0.063,1.0,0.0,0.063,3.0,42.0,0.135,24.3
2024,3938643,N'Golo Kanté,France,7,0.631,8.0,0.0,0.09,21.0,420.0,0.135,34.32
2024,3930184,Kaan Ayhan,Turkey,3,0.23,3.0,1.0,0.077,5.0,153.0,0.135,24.14
2024,3939989,Miguel Ángel Terceros,Bolivia,6,0.706,6.0,1.0,0.118,19.0,474.0,0.134,89.61
2023/2024,3895266,Josip Stanišić,Bayer Leverkusen,9,1.176,9.0,2.0,0.131,41.0,792.0,0.134,66.07
2023/2024,3895302,Julián Malatini,Werder Bremen,4,0.519,5.0,0.0,0.13,18.0,348.0,0.134,79.94
2024,3939986,Ángel Fabián Di María Hernández,Argentina,5,0.564,6.0,1.0,0.113,10.0,380.0,0.134,29.01
2024,3930173,Marcus Thuram,France,6,0.639,6.0,0.0,0.107,13.0,432.0,0.133,52.45
2024,3939979,Luis Gerardo Chávez Magallón,Mexico,6,0.823,9.0,0.0,0.137,14.0,558.0,0.133,39.12
2024,3930173,Bart Verbruggen,Netherlands,3,0.422,4.0,0.0,0.141,13.0,285.0,0.133,70.53
2024,3941021,Cody Mathès Gakpo,Netherlands,8,0.982,9.0,2.0,0.123,22.0,664.0,0.133,42.56
2024,3930178,Federico Chiesa,Italy,2,0.109,2.0,0.0,0.054,4.0,74.0,0.133,11.06
2024,3938644,Otar Kakabadze,Georgia,2,0.258,2.0,0.0,0.129,7.0,174.0,0.133,19.18
2023/2024,3895275,Piero Martín Hincapié Reyna,Bayer Leverkusen,10,1.311,12.0,2.0,0.131,54.0,890.0,0.133,59.95
2024,3939989,José Fajardo Nelson,Panama,7,0.836,7.0,1.0,0.119,15.0,567.0,0.133,62.36
2024,3939985,Maxime Crépeau,Canada,4,0.485,4.0,0.0,0.121,6.0,328.0,0.133,69.34
2023/2024,3895275,Alejandro Grimaldo García,Bayer Leverkusen,14,1.925,16.0,2.0,0.138,40.0,1302.0,0.133,88.02
2024,3942349,Nélson Cabral Semedo,Portugal,3,0.204,3.0,0.0,0.068,10.0,138.0,0.133,4.69
2024,3939970,Alexis Alejandro Sánchez Sánchez,Chile,6,0.818,7.0,0.0,0.136,15.0,552.0,0.133,85.06
2023/2024,3895086,Odilon Kossonou,Bayer Leverkusen,7,0.985,10.0,0.0,0.141,24.0,665.0,0.133,31.14
2024,3943043,Daniel Carvajal Ramos,Spain,8,1.052,9.0,2.0,0.132,21.0,720.0,0.132,60.37
2024,3930173,Ousmane Dembélé,France,8,0.848,8.0,0.0,0.106,32.0,576.0,0.132,69.6
2024,3930158,Pascal Groß,Germany,5,0.331,9.0,1.0,0.066,39.0,225.0,0.132,18.88
2024,3943043,Fabián Ruiz Peña,Spain,9,1.085,10.0,2.0,0.121,40.0,738.0,0.132,62.26
2023/2024,3895244,Marnon Busch,FC Heidenheim,1,0.025,1.0,0.0,0.025,4.0,17.0,0.132,5.47
2024,3942416,Luis Fernando Díaz Marulanda,Colombia,2,0.188,2.0,1.0,0.094,2.0,128.0,0.132,8.62
2023/2024,3895286,Patrik Schick,Bayer Leverkusen,8,1.095,9.0,1.0,0.137,10.0,744.0,0.132,41.63
2024,3942227,Breel-Donald Embolo,Switzerland,6,0.948,6.0,1.0,0.158,13.0,648.0,0.132,22.07
2023/2024,3895333,Granit Xhaka,Bayer Leverkusen,5,0.5,5.0,2.0,0.1,22.0,340.0,0.132,19.34
