season_name,match_id,team,player,passes_made,passes_received,total_pass_involvement,unique_receivers,unique_passers,degree_centrality,network_involvement_pct
2023/2024,3895158,Borussia Dortmund,Julian Ryerson,23.0,16.0,39.0,10,7,17,15.54
2024,3930166,Portugal,Rafael Alexandre Conceição Leão,15.0,24.0,39.0,6,8,14,6.07
2023/2024,3895250,FSV Mainz 05,Josuha Guilavogui,22.0,17.0,39.0,8,7,15,14.23
2023/2024,3895250,FSV Mainz 05,Silvan Widmer,22.0,17.0,39.0,8,8,16,14.23
2024,3939978,Peru,Piero Aldair Quispe Córdova,16.0,23.0,39.0,6,9,15,13.59
2024,3939970,Chile,Diego Alfonso Valdés Contreras,18.0,21.0,39.0,7,8,15,8.57
2025,3998838,Italy Women's,Cristiana Girelli,15.0,24.0,39.0,8,11,19,13.09
2025,3998845,Norway Women's,Guro Reiten,20.0,19.0,39.0,9,8,17,13.22
2024,3930160,Croatia,Luka Sučić,21.0,18.0,39.0,8,8,16,8.07
2023/2024,3895333,Bayer Leverkusen,Adam Hložek,17.0,22.0,39.0,8,9,17,10.46
2024,3930183,Romania,Marius Mihai Marin,20.0,19.0,39.0,8,8,16,15.12
2023/2024,3895309,Borussia Dortmund,Jamie Jermaine Bynoe-Gittens,15.0,24.0,39.0,7,9,16,8.8
2025,3998836,Iceland Women's,Karólína Lea Vilhjálmsdóttir,17.0,22.0,39.0,6,9,15,16.39
2025,3998850,Wales,Safia Middleton-Patel,22.0,17.0,39.0,9,7,16,25.49
2024,3930167,Albania,Nedim Bajrami,16.0,23.0,39.0,7,8,15,14.77
2023/2024,3895266,Wolfsburg,Kevin Paredes,21.0,18.0,39.0,8,8,16,17.03
2024,3939974,United States,Matthew Charles Turner,19.0,20.0,39.0,10,5,15,8.14
2024,3939975,Colombia,Jhon Janer Lucumí Bonilla,19.0,20.0,39.0,7,6,13,8.46
2025,3998839,Spain Women's,Adriana Nanclares Romero,21.0,18.0,39.0,5,7,12,6.89
2023/2024,3895182,Bayer Leverkusen,Lukáš Hrádecký,22.0,17.0,39.0,9,5,14,5.69
2025,4018355,England Women's,Esme Beth Morgan,21.0,18.0,39.0,6,6,12,8.65
2025,4018356,Switzerland Women's,Sydney Schertenleib,16.0,23.0,39.0,10,8,18,18.75
2024,3939976,Costa Rica,Jefferson Brenes Rojas,19.0,20.0,39.0,7,6,13,20.42
2023/2024,3895139,Union Berlin,Alex Král,25.0,14.0,39.0,10,8,18,12.3
2024,3938642,Georgia,Georges Mikautadze,16.0,23.0,39.0,7,9,16,14.55
2024,3930175,Romania,Radu Drăgușin,21.0,18.0,39.0,10,6,16,12.62
2024,3939984,Colombia,Andrés Mateus Uribe Villa,20.0,19.0,39.0,7,8,15,7.88
2024,3930175,Romania,Florin Constantin Niţă,24.0,15.0,39.0,12,5,17,12.62
2024,3930159,Hungary,Milos Kerkez,13.0,26.0,39.0,7,7,14,10.13
2024,3939970,Peru,Miguel Gianpierre Araujo Blanco,21.0,18.0,39.0,10,6,16,18.06
2025,3998842,Wales,Olivia Clarke,27.0,12.0,39.0,8,4,12,18.93
2024,3930175,Romania,Ianis Hagi,16.0,23.0,39.0,6,8,14,12.62
2024,3939988,Ecuador,Angelo Smit Preciado Quiñónez,23.0,16.0,39.0,7,7,14,17.73
2024,3939988,Ecuador,Alan Steven Franco Palma,21.0,18.0,39.0,8,10,18,17.73
2024,3942819,England,Jordan Pickford,23.0,16.0,39.0,8,6,14,6.96
2024,3939973,Panama,José Fajardo Nelson,18.0,21.0,39.0,7,6,13,13.54
2025,3998837,Norway Women's,Caroline Graham Hansen,13.0,26.0,39.0,6,9,15,13.68
2024,3939975,Paraguay,Omar Federico Alderete Fernández,22.0,17.0,39.0,9,10,19,21.31
2023/2024,3895292,Union Berlin,Robin Gosens,18.0,21.0,39.0,6,7,13,13.88
2024,3939975,Paraguay,Fabián Cornelio Balbuena González,23.0,16.0,39.0,10,6,16,21.31
2024,3942227,Switzerland,Steven Zuber,20.0,19.0,39.0,10,7,17,6.48
2024,3930169,Scotland,Scott McTominay,17.0,22.0,39.0,9,10,19,12.19
2024,3939987,Jamaica,Damion Lowe,21.0,18.0,39.0,9,9,18,12.5
2023/2024,3895275,Freiburg,Vincenzo Grifo,21.0,18.0,39.0,9,8,17,13.31
2024,3941017,England,Philip Foden,39.0,0.0,39.0,9,0,9,5.29
2023/2024,3895275,Freiburg,Lucas Höler,21.0,18.0,39.0,6,10,16,13.31
2024,3938640,Slovakia,Adam Obert,21.0,18.0,39.0,8,6,14,7.44
2024,3939986,Argentina,Damián Emiliano Martínez,23.0,16.0,39.0,8,7,15,6.57
2024,3939977,Chile,Darío Esteban Osorio Osorio,13.0,26.0,39.0,8,12,20,12.7
2025,3998857,Denmark Women's,Signe Kallesøe Bruun,9.0,30.0,39.0,5,11,16,9.75
2023/2024,3895348,Bayer Leverkusen,Victor Okoh Boniface,15.0,24.0,39.0,8,8,16,5.56
2024,3930160,Spain,Lamine Yamal Nasraoui Ebana,17.0,22.0,39.0,6,8,14,9.51
2024,3941022,Austria,Philipp Mwene,20.0,19.0,39.0,5,8,13,7.68
2024,3930163,Serbia,Predrag Rajković,20.0,19.0,39.0,7,6,13,8.44
2024,3942226,Germany,Kai Havertz,17.0,22.0,39.0,10,11,21,7.18
2023/2024,3895210,Borussia Mönchengladbach,Moritz Nicolas,21.0,18.0,39.0,8,6,14,14.77
2024,3938639,Georgia,Georges Mikautadze,16.0,23.0,39.0,8,9,17,9.49
2024,3930175,Belgium,Koen Casteels,22.0,17.0,39.0,9,6,15,9.77
2024,3930168,Hungary,Milos Kerkez,20.0,19.0,39.0,5,5,10,14.66
2024,3930168,Hungary,Roland Sallai,16.0,23.0,39.0,7,9,16,14.66
2024,3942229,Venezuela,Cristian Sleiker Cásseres Yepes,21.0,18.0,39.0,9,9,18,11.27
2024,3942752,France,Mike Maignan,20.0,19.0,39.0,5,5,10,12.19
2024,3942416,Colombia,Jhon Adolfo Arias Andrade,17.0,22.0,39.0,6,5,11,11.64
2024,3930181,England,Conor Gallagher,17.0,22.0,39.0,5,9,14,5.49
2024,3941021,Netherlands,Steven Bergwijn,19.0,20.0,39.0,5,5,10,8.3
2024,3941020,Portugal,Diogo Meireles Costa,25.0,13.0,38.0,5,4,9,5.29
2024,3942229,Canada,Jonathan Osorio,17.0,21.0,38.0,8,9,17,13.57
2024,3939978,Peru,Miguel Gianpierre Araujo Blanco,19.0,19.0,38.0,6,7,13,13.24
2025,3998843,France Women's,Sandy Baltimore,15.0,23.0,38.0,5,8,13,12.54
2025,3998843,France Women's,Maëlle Lakrar,20.0,18.0,38.0,11,7,18,12.54
2023/2024,3895292,Bayer Leverkusen,Lukáš Hrádecký,24.0,14.0,38.0,8,8,16,6.08
2023/2024,3895052,RB Leipzig,Nicolas Seiwald,20.0,18.0,38.0,7,7,14,7.42
2023/2024,3895266,Wolfsburg,Lovro Majer,18.0,20.0,38.0,7,8,15,16.59
2024,3930174,Turkey,Barış Alper Yılmaz,18.0,20.0,38.0,8,7,15,9.77
2023/2024,3895286,Hoffenheim,Andrej Kramarić,17.0,21.0,38.0,6,9,15,13.38
2024,3939992,Paraguay,Alejandro Romero Gamarra,20.0,18.0,38.0,9,8,17,7.9
2024,3930166,Czech Republic,Lukáš Provod,19.0,19.0,38.0,9,9,18,21.47
2024,3930158,Scotland,Ryan Porteous,20.0,18.0,38.0,8,5,13,18.45
2024,3942852,Colombia,Johan Andrés Mojica Palacio,23.0,15.0,38.0,9,6,15,17.19
2024,3942852,Colombia,James David Rodríguez Rubio,18.0,20.0,38.0,8,10,18,17.19
2025,4018357,Germany Women's,Klara Bühl,14.0,24.0,38.0,4,8,12,26.57
2025,3998854,Belgium Women's,Janice Cayman,16.0,22.0,38.0,9,6,15,14.84
2023/2024,3895074,Bayer Leverkusen,Victor Okoh Boniface,9.0,29.0,38.0,4,9,13,7.28
2025,4018356,Switzerland Women's,Viola Calligaris,18.0,20.0,38.0,7,10,17,18.27
2023/2024,3895139,Union Berlin,Frederik Rønnow,18.0,20.0,38.0,8,5,13,11.99
2024,3939978,Canada,Kamal Miller,23.0,15.0,38.0,9,6,15,12.26
2024,3942852,Uruguay,Darwin Gabriel Núñez Ribeiro,16.0,22.0,38.0,10,8,18,10.05
2024,3939984,Colombia,Kevin Duvan Castaño Gil,18.0,20.0,38.0,8,9,17,7.68
2024,3941021,Romania,Nicolae Claudiu Stanciu,18.0,20.0,38.0,7,10,17,16.59
2024,3930177,Hungary,Callum Styles,19.0,19.0,38.0,9,8,17,13.15
2023/2024,3895194,Augsburg,Niklas Dorsch,23.0,15.0,38.0,10,8,18,18.18
2024,3939973,Uruguay,Darwin Gabriel Núñez Ribeiro,14.0,24.0,38.0,8,10,18,10.5
2024,3942785,Canada,Jonathan David,17.0,21.0,38.0,9,8,17,9.25
2023/2024,3895220,Darmstadt 98,Bartol Franjić,22.0,16.0,38.0,6,8,14,12.5
2023/2024,3895180,Eintracht Frankfurt,Hrvoje Smolčić,19.0,19.0,38.0,8,6,14,9.43
2024,3939987,Venezuela,Eduard Alexander Bello Gil,15.0,23.0,38.0,8,10,18,10.67
2023/2024,3895275,Bayer Leverkusen,Patrik Schick,15.0,23.0,38.0,7,9,16,5.48
2025,3998857,Denmark Women's,Sara Holmgaard,18.0,20.0,38.0,7,7,14,9.5
2024,3938640,Slovakia,Lukáš Haraslín,14.0,24.0,38.0,6,8,14,7.25
2023/2024,3895340,Bayer Leverkusen,Lukáš Hrádecký,24.0,14.0,38.0,9,7,16,6.55
2023/2024,3895107,Bayer Leverkusen,Victor Okoh Boniface,12.0,26.0,38.0,7,7,14,5.34
2024,3939971,Jamaica,Shamar Nicholson,13.0,25.0,38.0,9,11,20,14.29
2024,3939980,Ecuador,Felix Eduardo Torres Caicedo,17.0,21.0,38.0,8,5,13,15.83
2024,3939979,Mexico,Carlos Alberto Rodríguez Gómez,15.0,23.0,38.0,8,10,18,8.98
2024,3930164,Slovakia,Peter Pekarík,24.0,14.0,38.0,5,6,11,12.3
2024,3940983,Germany,İlkay Gündoğan,18.0,19.0,37.0,8,9,17,7.34
2024,3939974,Bolivia,Jesús Manuel Sagredo Chávez,18.0,19.0,37.0,6,6,12,12.25
2025,4018354,Norway Women's,Cecilie Fiskerstrand,22.0,15.0,37.0,6,6,12,11.6
2024,3941017,Slovakia,Martin Dúbravka,21.0,16.0,37.0,9,9,18,9.25
2025,3998856,Sweden Women's,Kosovare Asllani,16.0,21.0,37.0,7,7,14,11.49
2024,3942227,England,Eberechi Eze,18.0,19.0,37.0,7,7,14,5.73
2024,3941017,Slovakia,Peter Pekarík,18.0,19.0,37.0,5,12,17,9.25
2025,3998840,Poland Women's,Kinga Szemik,31.0,6.0,37.0,9,5,14,21.39
2025,3998840,Poland Women's,Ewa Pajor,13.0,24.0,37.0,10,10,20,21.39
2024,3939972,Venezuela,Rafael Enrique Romo Pérez,27.0,10.0,37.0,9,4,13,8.15
2024,3939981,United States,Chris Richards,20.0,17.0,37.0,6,9,15,27.61
2024,3938642,Czech Republic,Matěj Jurásek,12.0,25.0,37.0,7,6,13,7.97
2024,3930167,Croatia,Mario Pašalić,18.0,19.0,37.0,8,8,16,6.14
2024,3930180,Netherlands,Xavi Simons,16.0,21.0,37.0,9,8,17,9.37
2025,3998854,Belgium Women's,Amber Tysiak,22.0,15.0,37.0,10,5,15,14.45
2024,3942226,Spain,Mikel Oyarzabal Ugarte,18.0,19.0,37.0,6,9,15,7.23
2024,3930180,Netherlands,Cody Mathès Gakpo,15.0,22.0,37.0,8,10,18,9.37
2024,3930158,Scotland,Anthony Ralston,16.0,21.0,37.0,9,9,18,17.96
2023/2024,3895258,FC Köln,Julian Chabot,21.0,16.0,37.0,6,7,13,19.68
2024,3942852,Colombia,Richard Rios Montoya,12.0,25.0,37.0,7,8,15,16.74
2025,3998841,Sweden Women's,Emma Stina Blackstenius,14.0,23.0,37.0,6,12,18,10.95
2023/2024,3895194,Bayer Leverkusen,Adam Hložek,15.0,22.0,37.0,5,8,13,4.89
2025,3998836,Iceland Women's,Alexandra Jóhannsdóttir,21.0,16.0,37.0,9,6,15,15.55
2024,3938642,Georgia,Khvicha Kvaratskhelia,14.0,23.0,37.0,8,8,16,13.81
2023/2024,3895182,Bochum,Matúš Bero,21.0,16.0,37.0,10,6,16,14.86
2023/2024,3895086,Bayer Leverkusen,Amine Adli,15.0,22.0,37.0,5,7,12,4.68
2025,3998859,France Women's,Elisa De Almeida,19.0,18.0,37.0,8,9,17,13.07
2023/2024,3895258,Bayer Leverkusen,Exequiel Alejandro Palacios,18.0,19.0,37.0,7,9,16,4.67
2024,3939973,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,17.0,20.0,37.0,8,8,16,10.22
2023/2024,3895194,Augsburg,Phillip Tietz,19.0,18.0,37.0,7,7,14,17.7
2023/2024,3895333,Eintracht Frankfurt,Hugo Ekitike,15.0,22.0,37.0,7,10,17,7.77
2024,3939976,Brazil,Alisson Ramsés Becker,21.0,16.0,37.0,6,6,12,5.61
2024,3940878,Italy,Mattia Zaccagni,18.0,19.0,37.0,9,9,18,7.71
2023/2024,3895180,Eintracht Frankfurt,Eric Junior Dina Ebimbe,16.0,21.0,37.0,6,8,14,9.18
2024,3939971,Mexico,Edson Omar Álvarez Velázquez,19.0,18.0,37.0,8,8,16,8.11
2024,3939989,Panama,José Fajardo Nelson,15.0,22.0,37.0,7,10,17,10.03
2023/2024,3895220,Darmstadt 98,Fabian Holland,18.0,19.0,37.0,6,8,14,12.17
2025,4018355,Sweden Women's,Johanna Rytting-Kaneryd,15.0,22.0,37.0,6,9,15,13.45
2024,3930175,Romania,Valentin Mihai Mihăilă,14.0,23.0,37.0,6,9,15,11.97
2023/2024,3895194,Augsburg,Jeffrey Gouweleeuw,20.0,17.0,37.0,8,8,16,17.7
2023/2024,3895220,Darmstadt 98,Luca Pfeiffer,18.0,19.0,37.0,9,8,17,12.17
2024,3941021,Romania,Radu Drăgușin,21.0,16.0,37.0,8,7,15,16.16
2024,3938643,Poland,Sebastian Szymański,16.0,21.0,37.0,7,7,14,9.95
2024,3938638,Ukraine,Andriy Lunin,23.0,14.0,37.0,6,4,10,6.88
2023/2024,3895292,Union Berlin,Brenden Aaronson,19.0,18.0,37.0,9,9,18,13.17
2024,3942382,Turkey,Mert Müldür,18.0,19.0,37.0,4,6,10,11.71
2025,3998841,Denmark Women's,Stine Ballisager Pedersen,18.0,19.0,37.0,4,5,9,16.89
2023/2024,3895340,Bayer Leverkusen,Patrik Schick,13.0,24.0,37.0,8,9,17,6.38
2024,3939986,Peru,Oliver Sonne,22.0,15.0,37.0,8,8,16,20.9
2025,3998857,Poland Women's,Paulina Tomasiak,17.0,20.0,37.0,6,7,13,10.82
2024,3939987,Jamaica,Jonathan Bell,20.0,17.0,37.0,11,8,19,11.86
2023/2024,3895348,Bayer Leverkusen,Lukáš Hrádecký,22.0,15.0,37.0,6,5,11,5.28
2024,3939979,Mexico,Carlos Uriel Antuna Romero,16.0,21.0,37.0,7,8,15,8.75
2024,3938637,Poland,Wojciech Szczęsny,16.0,21.0,37.0,8,5,13,14.86
2023/2024,3895113,Wolfsburg,Jonas Older Wind,15.0,22.0,37.0,10,12,22,9.89
2025,3998855,Italy Women's,Arianna Caruso,14.0,23.0,37.0,10,11,21,16.59
2025,3998851,England Women's,Ella Toone,20.0,17.0,37.0,8,6,14,10.63
2024,3930164,Slovakia,Lukáš Haraslín,15.0,22.0,37.0,5,7,12,11.97
2025,3998859,Netherlands Women's,Victoria Pelova,15.0,22.0,37.0,9,10,19,12.71
2025,3998849,Denmark Women's,Katrine Veje,22.0,15.0,37.0,6,6,12,21.64
2024,3941021,Netherlands,Donyell Malen,17.0,20.0,37.0,8,7,15,7.87
2024,3942752,France,Kylian Mbappé Lottin,14.0,23.0,37.0,7,7,14,11.56
2023/2024,3895244,FC Heidenheim,Nikola Dovedan,15.0,21.0,36.0,10,10,20,12.16
2024,3939992,Costa Rica,Joseph Martín Mora Cortéz,20.0,16.0,36.0,8,6,14,17.73
2024,3938642,Czech Republic,Petr Ševčík,17.0,19.0,36.0,7,6,13,7.76
2024,3939983,Brazil,Douglas Luiz Soares de Paulo,18.0,18.0,36.0,9,7,16,8.37
2025,3998838,Italy Women's,Laura Giuliani,29.0,7.0,36.0,9,5,14,12.08
2023/2024,3895348,Augsburg,Tim Breithaupt,20.0,16.0,36.0,9,7,16,10.4
2023/2024,3895302,Bayer Leverkusen,Lukáš Hrádecký,21.0,15.0,36.0,8,6,14,6.16
2024,3941017,Slovakia,Juraj Kucka,16.0,20.0,36.0,7,9,16,9.0
2024,3930178,Croatia,Dominik Livaković,19.0,17.0,36.0,8,5,13,7.68
2024,3942227,England,Cole Palmer,16.0,20.0,36.0,7,9,16,5.57
2023/2024,3895067,Darmstadt 98,Emir Karic,18.0,18.0,36.0,9,8,17,16.59
2023/2024,3895052,Bayer Leverkusen,Victor Okoh Boniface,14.0,22.0,36.0,5,9,14,9.09
2024,3938639,Turkey,Barış Alper Yılmaz,12.0,24.0,36.0,6,11,17,6.67
2025,3998839,Portugal Women's,Tatiana Vanessa Ferreira Pinto,19.0,17.0,36.0,9,10,19,19.35
2024,3943076,Canada,Tanitoluwa Oluwaseyi,15.0,21.0,36.0,6,6,12,13.24
2024,3942415,Brazil,Raphael Dias Belloli,12.0,24.0,36.0,5,8,13,10.56
2024,3930174,Turkey,Yunus Akgün,15.0,21.0,36.0,7,9,16,9.25
2024,3930166,Czech Republic,Vladimír Coufal,18.0,18.0,36.0,8,8,16,20.34
2025,3998839,Portugal Women's,Diana Micaela Abreu de Sousa e Silva,18.0,18.0,36.0,9,9,18,19.35
2024,3939975,Colombia,Camilo Andrés Vargas Gil,20.0,16.0,36.0,8,8,16,7.81
2023/2024,3895067,Darmstadt 98,Marcel Schuhen,16.0,20.0,36.0,7,7,14,16.59
2025,3998843,England Women's,Georgia Stanway,15.0,21.0,36.0,8,8,16,8.82
2025,3998859,France Women's,Marie-Antoinette Katoto,13.0,23.0,36.0,6,11,17,12.72
2024,3939970,Peru,Andy Jorman Polo Andrade,17.0,19.0,36.0,7,5,12,16.67
2023/2024,3895333,Eintracht Frankfurt,Fares Chaïbi,14.0,22.0,36.0,9,9,18,7.56
2024,3939970,Peru,Carlos Augusto Zambrano Ochandarte,23.0,13.0,36.0,9,5,14,16.67
2024,3939976,Brazil,Sávio Moreira de Oliveira,15.0,21.0,36.0,7,6,13,5.45
2025,3998848,Poland Women's,Adriana Achcińska,19.0,17.0,36.0,8,7,15,13.69
2024,3941021,Romania,Andrei Florin Ratiu,21.0,15.0,36.0,8,7,15,15.72
2024,3939991,Brazil,Rodrygo Silva de Goes,15.0,21.0,36.0,7,8,15,10.03
2024,3930177,Scotland,John McGinn,14.0,22.0,36.0,6,8,14,8.26
2024,3941020,Slovenia,Petar Stojanović,10.0,26.0,36.0,5,11,16,16.59
2025,3998846,Portugal Women's,Diana Micaela Abreu de Sousa e Silva,17.0,19.0,36.0,9,10,19,10.98
2024,3938645,Ukraine,Anatolii Trubin,20.0,16.0,36.0,8,7,15,10.62
2023/2024,3895292,Union Berlin,András Schäfer,17.0,19.0,36.0,6,5,11,12.81
2023/2024,3895067,Bayer Leverkusen,Noah Mbamba,17.0,19.0,36.0,8,7,15,4.87
2024,3939985,Chile,Rodrigo Eduardo Echeverría Sáez,17.0,19.0,36.0,9,6,15,14.01
2025,3998852,WNT Finland,Anna Koivunen,25.0,11.0,36.0,10,6,16,8.98
2024,3939987,Jamaica,Wes Harding,17.0,19.0,36.0,6,8,14,11.54
2023/2024,3895275,Freiburg,Noah Atubolu,20.0,16.0,36.0,8,7,15,12.29
2024,3939977,Chile,Claudio Andrés Bravo Muñoz,20.0,16.0,36.0,6,5,11,11.73
2025,3998851,England Women's,Lauren Hemp,14.0,22.0,36.0,7,8,15,10.34
2024,3943043,Spain,Álvaro Borja Morata Martín,15.0,21.0,36.0,7,9,16,6.95
2024,3939980,Ecuador,Kevin José Rodríguez Cortez,10.0,26.0,36.0,6,9,15,15.0
2025,3998852,Switzerland Women's,Iman Beney,18.0,18.0,36.0,9,6,15,9.92
2024,3939974,Bolivia,Héctor Manuel Cuellar Rosales,20.0,15.0,35.0,7,7,14,11.59
2024,3939969,Argentina,Julián Álvarez,15.0,20.0,35.0,9,8,17,5.95
2023/2024,3895250,FSV Mainz 05,Leandro Barreiro Martins,17.0,18.0,35.0,9,10,19,12.77
2024,3939970,Chile,Víctor Alejandro Dávila Zavala,11.0,24.0,35.0,8,9,17,7.69
2023/2024,3895348,Augsburg,Mert Kömür,16.0,19.0,35.0,8,8,16,10.12
2023/2024,3895302,Bayer Leverkusen,Exequiel Alejandro Palacios,17.0,18.0,35.0,8,7,15,5.99
2025,4018357,Germany Women's,Giovanna Hoffmann,14.0,21.0,35.0,7,8,15,24.48
2025,3998847,Spain Women's,Esther Gonzalez Rodríguez,15.0,20.0,35.0,7,9,16,4.98
2025,3998839,Portugal Women's,Catarina Amado,15.0,20.0,35.0,6,10,16,18.82
2023/2024,3895095,Bayer Leverkusen,Lukáš Hrádecký,22.0,13.0,35.0,11,6,17,6.35
2024,3930180,Netherlands,Donyell Malen,10.0,25.0,35.0,6,7,13,8.86
2025,3998854,Belgium Women's,Justine Vanhaevermaet,18.0,17.0,35.0,8,10,18,13.67
2025,3998836,Iceland Women's,Sveindís Jane Jónsdóttir,15.0,20.0,35.0,9,6,15,14.71
2024,3938638,Romania,Denis Mihai Drăguş,13.0,22.0,35.0,5,9,14,17.77
2025,4020077,Germany Women's,Sophia Kleinherne,18.0,17.0,35.0,4,6,10,12.24
2024,3930174,Portugal,Rafael Alexandre Conceição Leão,12.0,23.0,35.0,4,7,11,6.48
2024,3930174,Portugal,Cristiano Ronaldo dos Santos Aveiro,14.0,21.0,35.0,5,10,15,6.48
2024,3939976,Costa Rica,Jeyland Yahir Mitchell Baltodano,20.0,15.0,35.0,8,7,15,18.32
2024,3942785,Canada,Ali Ahmed,17.0,18.0,35.0,10,8,18,8.52
2024,3942819,England,Bukayo Saka,16.0,19.0,35.0,9,7,16,6.25
2024,3942785,Canada,Alphonso Davies,19.0,16.0,35.0,8,7,15,8.52
2024,3930177,Hungary,Bendegúz Bolla,16.0,19.0,35.0,6,9,15,12.11
2024,3930170,Serbia,Mijat Gaćinović,17.0,18.0,35.0,8,10,18,6.92
2024,3940878,Italy,Gianluigi Donnarumma,24.0,11.0,35.0,6,3,9,7.29
2025,4018355,Sweden Women's,Jennifer Miley Falk,25.0,10.0,35.0,8,5,13,12.73
2025,3998853,Norway Women's,Vilde Bøe Risa,23.0,12.0,35.0,8,7,15,7.54
2024,3938644,Georgia,Giorgi Gvelesiani,16.0,19.0,35.0,7,7,14,15.63
2025,3998838,Belgium Women's,Jill Janssens,19.0,16.0,35.0,8,5,13,9.89
2024,3940983,Denmark,Kasper Schmeichel,24.0,11.0,35.0,10,6,16,9.04
2024,3930173,Netherlands,Xavi Simons,16.0,19.0,35.0,8,7,15,9.54
2023/2024,3895134,Bayer Leverkusen,Josip Stanišić,19.0,16.0,35.0,9,7,16,6.85
2024,3930177,Scotland,Scott McTominay,12.0,23.0,35.0,9,11,20,8.03
2024,3939975,Paraguay,Julio César Enciso Espínola,12.0,23.0,35.0,8,9,17,19.13
2025,3998841,Denmark Women's,Emma Snerle,19.0,16.0,35.0,9,6,15,15.98
2025,3998854,Portugal Women's,Diana Micaela Abreu de Sousa e Silva,15.0,20.0,35.0,8,9,17,9.64
2025,4020846,England Women's,Ella Toone,18.0,17.0,35.0,8,8,16,10.26
2024,3930160,Spain,Pedro González López,17.0,18.0,35.0,7,8,15,8.54
2023/2024,3895121,Freiburg,Manuel Gulde,17.0,18.0,35.0,5,8,13,14.29
2024,3939986,Argentina,Lautaro Javier Martínez,12.0,23.0,35.0,8,7,15,5.89
2024,3939972,Ecuador,Ray Kendry Páez Andrade,17.0,18.0,35.0,8,10,18,17.33
2023/2024,3895275,Freiburg,Merlin Röhl,15.0,20.0,35.0,8,8,16,11.95
2023/2024,3895309,Bayer Leverkusen,Lukáš Hrádecký,19.0,16.0,35.0,8,7,15,7.19
2025,3998855,Italy Women's,Laura Giuliani,24.0,11.0,35.0,9,6,15,15.7
2024,3939977,Argentina,Julián Álvarez,17.0,18.0,35.0,6,7,13,6.72
2025,3998855,Italy Women's,Martina Lenzini,20.0,15.0,35.0,9,10,19,15.7
2024,3941022,Turkey,Barış Alper Yılmaz,13.0,22.0,35.0,8,8,16,10.54
2025,3998849,Denmark Women's,Emma Skou Færge,21.0,14.0,35.0,10,7,17,20.47
2025,4018357,France Women's,Marie-Antoinette Katoto,14.0,21.0,35.0,7,8,15,5.63
2024,3942416,Colombia,Luis Fernando Díaz Marulanda,15.0,20.0,35.0,5,7,12,10.45
2024,3942229,Venezuela,Eduard Alexander Bello Gil,17.0,18.0,35.0,7,8,15,10.12
2023/2024,3895158,Borussia Dortmund,Marcel Sabitzer,16.0,18.0,34.0,7,8,15,13.55
2023/2024,3895348,Augsburg,Arne Engels,17.0,17.0,34.0,9,7,16,9.83
2024,3938642,Czech Republic,Ondřej Lingr,13.0,21.0,34.0,9,12,21,7.33
2024,3942752,Spain,Daniel Vivian Moreno,17.0,17.0,34.0,8,7,15,7.19
2025,4020005,Italy Women's,Martina Lenzini,17.0,17.0,34.0,8,6,14,9.19
2024,3939992,Costa Rica,Juan Pablo Vargas Campos,19.0,15.0,34.0,11,7,18,16.75
2025,3998840,Poland Women's,Martyna Wiankowska,18.0,16.0,34.0,8,8,16,19.65
2025,4020005,Italy Women's,Martina Piemonte,16.0,18.0,34.0,7,10,17,9.19
2024,3939992,Costa Rica,Jeyland Yahir Mitchell Baltodano,21.0,13.0,34.0,8,6,14,16.75
2025,3998856,Sweden Women's,Fridolina Rolfö,14.0,20.0,34.0,6,8,14,10.56
2024,3939991,Colombia,Camilo Andrés Vargas Gil,18.0,16.0,34.0,7,5,12,9.21
2024,3939981,United States,Antonee Robinson,21.0,13.0,34.0,9,10,19,25.37
2024,3930169,Switzerland,Dan Ndoye,12.0,22.0,34.0,9,8,17,9.32
2023/2024,3895258,FC Köln,Marvin Schwäbe,17.0,17.0,34.0,8,4,12,18.09
2024,3930166,Czech Republic,Tomáš Souček,19.0,15.0,34.0,11,7,18,19.21
2024,3930167,Albania,Thomas Strakosha,24.0,10.0,34.0,6,4,10,12.88
2024,3930184,Czech Republic,Jindřich Staněk,19.0,15.0,34.0,9,6,15,18.28
2023/2024,3895258,FC Köln,Max Finkgräfe,18.0,16.0,34.0,10,8,18,18.09
2023/2024,3895258,FC Köln,Rasmus Carstensen,18.0,16.0,34.0,8,9,17,18.09
2023/2024,3895139,Union Berlin,David Datro Fofana,11.0,23.0,34.0,5,10,15,10.73
2025,3998859,France Women's,Onema Grace Geyoro,17.0,17.0,34.0,8,9,17,12.01
2025,3998848,Poland Women's,Tanja Pawollek,20.0,14.0,34.0,11,8,19,12.93
2024,3940878,Italy,Lorenzo Pellegrini,17.0,17.0,34.0,7,6,13,7.08
2024,3930179,Spain,Ferrán Torres García,14.0,20.0,34.0,7,6,13,6.19
2024,3939973,Uruguay,José María Giménez de Vargas,18.0,16.0,34.0,8,6,14,9.39
2024,3942819,England,Harry Kane,12.0,22.0,34.0,7,10,17,6.07
2024,3942785,Canada,Cyle Larin,16.0,18.0,34.0,8,7,15,8.27
2025,3998842,Wales,Lily Woodham,19.0,15.0,34.0,9,9,18,16.5
2023/2024,3895153,Bayer Leverkusen,Lukáš Hrádecký,18.0,16.0,34.0,7,7,14,5.04
2025,4018355,Sweden Women's,Magdalena Lilly Eriksson,21.0,13.0,34.0,9,7,16,12.36
