season_name,player,team,total_passes,total_opponents_packed,avg_packing_per_pass,progressive_passes,avg_packing_progressive
2023/2024,Atakan Karazor,VfB Stuttgart,17,11.0,0.65,2.0,1.0
2024,Manuel Obafemi Akanji,Switzerland,23,15.0,0.65,9.0,1.22
2023/2024,Florian Grillitsch,Hoffenheim,17,11.0,0.65,6.0,1.17
2023/2024,Jonathan Tah,Bayer Leverkusen,20,13.0,0.65,8.0,1.25
2023/2024,Odilon Kossonou,Bayer Leverkusen,37,24.0,0.65,15.0,0.67
2023/2024,Jonathan Tah,Bayer Leverkusen,20,13.0,0.65,6.0,1.0
2023/2024,Christian Groß,Werder Bremen,20,13.0,0.65,11.0,1.0
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,17,11.0,0.65,6.0,1.33
2024,Dávid Hancko,Slovakia,17,11.0,0.65,10.0,0.8
2024,Ferdi Erenay Kadıoğlu,Turkey,26,17.0,0.65,5.0,1.4
2023/2024,Jonas Hofmann,Bayer Leverkusen,17,11.0,0.65,5.0,0.2
2023/2024,Granit Xhaka,Bayer Leverkusen,26,17.0,0.65,12.0,0.75
2024,Kléper Laveran Lima Ferreira,Portugal,14,9.0,0.64,7.0,0.86
2023/2024,Amine Adli,Bayer Leverkusen,11,7.0,0.64,3.0,0.67
2024,Viktor Tsygankov,Ukraine,11,7.0,0.64,1.0,0.0
2024,Ylber Ramadani,Albania,11,7.0,0.64,5.0,1.0
2023/2024,Marvin Schwäbe,FC Köln,22,14.0,0.64,16.0,0.75
2023/2024,Olivier Deman,Werder Bremen,14,9.0,0.64,3.0,1.33
2024,Giorgi Mamardashvili,Georgia,11,7.0,0.64,9.0,0.78
2024,Maximilian Wöber,Austria,11,7.0,0.64,8.0,0.88
2023/2024,Josip Stanišić,Bayer Leverkusen,33,21.0,0.64,10.0,0.9
2023/2024,Josip Stanišić,Bayer Leverkusen,25,16.0,0.64,6.0,0.83
2024,Marcel Sabitzer,Austria,14,9.0,0.64,5.0,0.8
2024,Milos Veljkovic,Serbia,22,14.0,0.64,15.0,0.8
2024,Adam Gnezda Čerin,Slovenia,14,9.0,0.64,7.0,0.86
2023/2024,Josip Stanišić,Bayer Leverkusen,28,18.0,0.64,9.0,1.22
2024,Bernardo Mota Veiga de Carvalho e Silva,Portugal,24,15.0,0.63,6.0,1.5
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,27,17.0,0.63,12.0,1.0
2023/2024,Julian Ryerson,Borussia Dortmund,19,12.0,0.63,2.0,3.5
2023/2024,Jérôme Roussillon,Union Berlin,8,5.0,0.63,3.0,1.33
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,32,20.0,0.63,13.0,0.92
2024,Bartosz Slisz,Poland,8,5.0,0.63,2.0,1.0
2023/2024,Andrej Kramarić,Hoffenheim,8,5.0,0.63,2.0,0.5
2024,Kyle Walker,England,24,15.0,0.63,8.0,0.88
2024,Mike Maignan,France,8,5.0,0.63,6.0,0.83
2023/2024,András Schäfer,Union Berlin,8,5.0,0.63,1.0,0.0
2023/2024,Mitchell Weiser,Werder Bremen,19,12.0,0.63,7.0,1.29
2024,Kyle Walker,England,41,26.0,0.63,16.0,1.13
2024,Kenan Yildiz,Turkey,16,10.0,0.63,1.0,1.0
2024,Lamine Yamal Nasraoui Ebana,Spain,16,10.0,0.63,3.0,2.33
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,32,20.0,0.63,11.0,0.82
2023/2024,Mert Kömür,Augsburg,8,5.0,0.63,3.0,0.33
2024,Luka Sučić,Croatia,8,5.0,0.63,4.0,0.5
2024,Nicolò Fagioli,Italy,32,20.0,0.63,12.0,1.0
2024,Jure Balkovec,Slovenia,13,8.0,0.62,7.0,1.14
2023/2024,Sven Ulreich,Bayern Munich,13,8.0,0.62,10.0,0.7
2024,Mario Mitaj,Albania,13,8.0,0.62,4.0,1.25
2023/2024,Marius Wolf,Borussia Dortmund,18,11.0,0.61,7.0,0.71
2024,Andreas Christensen,Denmark,28,17.0,0.61,20.0,0.75
2024,Mike Maignan,France,18,11.0,0.61,13.0,0.85
2023/2024,Maximilian Mittelstädt,VfB Stuttgart,23,14.0,0.61,5.0,1.4
2024,Kléper Laveran Lima Ferreira,Portugal,33,20.0,0.61,14.0,0.93
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,25,15.0,0.6,10.0,1.2
2024,Nicolò Fagioli,Italy,5,3.0,0.6,2.0,1.0
2024,Strahinja Pavlović,Serbia,10,6.0,0.6,3.0,1.67
2024,Philipp Mwene,Austria,10,6.0,0.6,7.0,0.57
2024,Andraž Šporar,Slovenia,5,3.0,0.6,0.0,
2023/2024,Benno Schmitz,FC Köln,5,3.0,0.6,1.0,1.0
2024,Andreas Christensen,Denmark,5,3.0,0.6,1.0,0.0
2023/2024,David Jurásek,Hoffenheim,15,9.0,0.6,9.0,0.67
2024,Adrien Rabiot,France,10,6.0,0.6,3.0,1.0
2023/2024,Amine Adli,Bayer Leverkusen,5,3.0,0.6,1.0,1.0
2024,Andreas Skov Olsen,Denmark,5,3.0,0.6,1.0,1.0
2024,Anthony Ralston,Scotland,5,3.0,0.6,0.0,
2024,Andreas Christensen,Denmark,10,6.0,0.6,7.0,0.57
2024,William Saliba,France,10,6.0,0.6,3.0,1.0
2024,Marko Arnautović,Austria,5,3.0,0.6,1.0,3.0
2024,Dennis Man,Romania,5,3.0,0.6,2.0,1.0
2024,Philipp Mwene,Austria,10,6.0,0.6,4.0,1.0
2024,Heorhii Tsitaishvili,Georgia,5,3.0,0.6,0.0,
2024,Nedim Bajrami,Albania,5,3.0,0.6,1.0,1.0
2024,Arda Güler,Turkey,10,6.0,0.6,5.0,1.2
2024,Philip Foden,England,5,3.0,0.6,1.0,1.0
2024,Jorge Luiz Frello Filho,Italy,10,6.0,0.6,3.0,0.67
2024,Joakim Mæhle,Denmark,5,3.0,0.6,1.0,0.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,20,12.0,0.6,17.0,0.71
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,30,18.0,0.6,14.0,0.93
2023/2024,Jonas Hofmann,Bayer Leverkusen,25,15.0,0.6,7.0,1.14
2024,Zuriko Davitashvili,Georgia,5,3.0,0.6,0.0,
2024,Jan Vertonghen,Belgium,15,9.0,0.6,9.0,0.89
2024,William Saliba,France,15,9.0,0.6,6.0,0.83
2023/2024,Cristian Gamboa Luna,Bochum,15,9.0,0.6,4.0,1.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,10,6.0,0.6,6.0,0.67
2024,Jakub Piotrowski,Poland,5,3.0,0.6,1.0,1.0
2023/2024,Victor Okoh Boniface,Bayer Leverkusen,5,3.0,0.6,1.0,1.0
2023/2024,Tim Siersleben,FC Heidenheim,15,9.0,0.6,7.0,1.0
2024,Taras Stepanenko,Ukraine,5,3.0,0.6,2.0,0.5
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,5,3.0,0.6,4.0,0.75
2024,William Saliba,France,15,9.0,0.6,7.0,1.0
2024,Jan Oblak,Slovenia,10,6.0,0.6,8.0,0.75
2024,Kai Havertz,Germany,10,6.0,0.6,2.0,1.0
2024,Arthur Theate,Belgium,22,13.0,0.59,10.0,1.0
2023/2024,Gregor Kobel,Borussia Dortmund,17,10.0,0.59,13.0,0.77
2024,Péter Gulácsi,Hungary,17,10.0,0.59,13.0,0.77
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,27,16.0,0.59,14.0,0.64
2024,Josip Šutalo,Croatia,22,13.0,0.59,7.0,1.14
2024,Jakub Piotr Kiwior,Poland,19,11.0,0.58,8.0,1.0
2024,Lovro Majer,Croatia,26,15.0,0.58,5.0,1.6
2024,Nathan Aké,Netherlands,12,7.0,0.58,7.0,0.86
2024,Matteo Darmian,Italy,19,11.0,0.58,7.0,1.43
2024,Petar Stojanović,Slovenia,12,7.0,0.58,5.0,0.8
2024,Stefan de Vrij,Netherlands,19,11.0,0.58,10.0,0.9
2024,Bart Verbruggen,Netherlands,19,11.0,0.58,15.0,0.67
2023/2024,Odilon Kossonou,Bayer Leverkusen,24,14.0,0.58,9.0,0.67
2024,Nuno Mendes,Portugal,24,14.0,0.58,14.0,0.79
2024,Gonçalo Bernardo Inácio,Portugal,12,7.0,0.58,4.0,1.25
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,26,15.0,0.58,6.0,0.67
2024,Berat Djimsiti,Albania,12,7.0,0.58,8.0,0.5
2024,Radu Drăgușin,Romania,12,7.0,0.58,6.0,1.0
2023/2024,Marvin Schwäbe,FC Köln,12,7.0,0.58,10.0,0.7
2024,Timothy Castagne,Belgium,14,8.0,0.57,2.0,1.5
2023/2024,Tim Kleindienst,FC Heidenheim,7,4.0,0.57,0.0,
2024,Okay Yokuşlu,Turkey,7,4.0,0.57,2.0,0.5
2024,Arlind Afrim Ajeti,Albania,7,4.0,0.57,2.0,1.0
2024,Andrei Burcă Andonie,Romania,14,8.0,0.57,9.0,0.67
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,46,26.0,0.57,10.0,1.3
2023/2024,Victor Okoh Boniface,Bayer Leverkusen,7,4.0,0.57,1.0,1.0
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,28,16.0,0.57,15.0,0.67
2024,Rasmus Winther Højlund,Denmark,7,4.0,0.57,2.0,1.5
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,40,23.0,0.57,14.0,0.71
2024,Filip Mladenović,Serbia,7,4.0,0.57,2.0,0.5
2023/2024,Ermedin Demirović,Augsburg,7,4.0,0.57,4.0,0.5
2024,Ivan Ilić,Serbia,14,8.0,0.57,3.0,1.67
2023/2024,Tim Breithaupt,Augsburg,7,4.0,0.57,3.0,1.0
2023/2024,Lennard Maloney,FC Heidenheim,7,4.0,0.57,0.0,
2024,Merih Demiral,Turkey,14,8.0,0.57,5.0,1.2
2023/2024,Nathan Tella,Bayer Leverkusen,7,4.0,0.57,2.0,2.0
2024,Marin Pongracic,Croatia,23,13.0,0.57,5.0,1.6
2023/2024,Felix Agu,Werder Bremen,7,4.0,0.57,1.0,3.0
2023/2024,Anthony Losilla,Bochum,7,4.0,0.57,2.0,0.5
2023/2024,Noussair Mazraoui,Bayern Munich,7,4.0,0.57,2.0,1.0
2024,Arlind Afrim Ajeti,Albania,7,4.0,0.57,4.0,1.0
2024,Leroy Sané,Germany,7,4.0,0.57,0.0,
2024,Mert Müldür,Turkey,21,12.0,0.57,5.0,1.2
2024,Daniel Carvajal Ramos,Spain,30,17.0,0.57,9.0,1.0
2024,Nicolas Seiwald,Austria,16,9.0,0.56,7.0,0.57
2023/2024,Luca Pfeiffer,Darmstadt 98,9,5.0,0.56,1.0,1.0
2024,Marc Cucurella Saseta,Spain,16,9.0,0.56,6.0,1.33
2023/2024,Tim Oermann,Bochum,9,5.0,0.56,5.0,0.6
2024,Andrei Florin Ratiu,Romania,9,5.0,0.56,2.0,1.5
2023/2024,Odilon Kossonou,Bayer Leverkusen,27,15.0,0.56,11.0,0.73
2024,Sebastian Szymański,Poland,9,5.0,0.56,5.0,0.8
2024,Hakan Çalhanoğlu,Turkey,9,5.0,0.56,2.0,0.5
2024,José Ignacio Fernández Iglesias,Spain,16,9.0,0.56,8.0,0.63
2024,Saša Lukić,Serbia,9,5.0,0.56,4.0,0.5
2024,Cody Mathès Gakpo,Netherlands,9,5.0,0.56,3.0,0.67
2023/2024,Odilon Kossonou,Bayer Leverkusen,25,14.0,0.56,12.0,0.75
2024,Robin Aime Robert Le Normand,Spain,9,5.0,0.56,6.0,0.67
2024,Srđan Mijailović,Serbia,9,5.0,0.56,3.0,1.0
2024,Dan Ndoye,Switzerland,9,5.0,0.56,2.0,1.0
2024,Bukayo Saka,England,9,5.0,0.56,1.0,1.0
2024,Adam Gnezda Čerin,Slovenia,16,9.0,0.56,5.0,0.0
2024,John Stones,England,16,9.0,0.56,8.0,0.88
2023/2024,Robert Andrich,Bayer Leverkusen,18,10.0,0.56,7.0,0.43
2024,Kieran Tierney,Scotland,9,5.0,0.56,4.0,0.75
2024,Ousmane Dembélé,France,11,6.0,0.55,2.0,0.5
2023/2024,Pavel Kadeřábek,Hoffenheim,11,6.0,0.55,4.0,0.75
2023/2024,Felix Agu,Werder Bremen,11,6.0,0.55,4.0,0.75
2024,Samet Akaydin,Turkey,11,6.0,0.55,8.0,0.63
2024,Bart Verbruggen,Netherlands,11,6.0,0.55,9.0,0.67
2023/2024,Odilon Kossonou,Bayer Leverkusen,22,12.0,0.55,2.0,0.5
2023/2024,Rasmus Carstensen,FC Köln,11,6.0,0.55,6.0,0.5
2023/2024,Milos Veljkovic,Werder Bremen,22,12.0,0.55,5.0,1.8
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,22,12.0,0.55,1.0,1.0
2024,Merih Demiral,Turkey,13,7.0,0.54,4.0,1.0
2024,Jordan Pickford,England,13,7.0,0.54,9.0,0.67
2023/2024,Alex Král,Union Berlin,13,7.0,0.54,2.0,1.5
2023/2024,Jeremie Frimpong,Bayer Leverkusen,13,7.0,0.54,3.0,1.33
2024,Nuno Mendes,Portugal,24,13.0,0.54,11.0,0.82
2024,Riccardo Calafiori,Italy,32,17.0,0.53,13.0,0.69
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,17,9.0,0.53,6.0,0.83
2023/2024,Min Jae Kim,Bayern Munich,17,9.0,0.53,11.0,0.73
2023/2024,Manuel Gulde,Freiburg,15,8.0,0.53,10.0,0.7
2024,Angus Gunn,Scotland,19,10.0,0.53,15.0,0.6
2024,Virgil van Dijk,Netherlands,19,10.0,0.53,10.0,1.0
2024,Theo Bernard François Hernández,France,19,10.0,0.53,5.0,0.8
2024,Unai Simón Mendibil,Spain,17,9.0,0.53,14.0,0.64
2024,Theo Bernard François Hernández,France,23,12.0,0.52,7.0,0.86
2023/2024,Noah Atubolu,Freiburg,21,11.0,0.52,18.0,0.61
2024,Jules Koundé,France,21,11.0,0.52,9.0,0.67
2023/2024,Jonathan Tah,Bayer Leverkusen,21,11.0,0.52,6.0,0.83
2024,Marc Cucurella Saseta,Spain,25,13.0,0.52,4.0,1.5
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,31,16.0,0.52,19.0,0.68
2024,Federico Dimarco,Italy,27,14.0,0.52,4.0,3.25
2023/2024,Gregor Kobel,Borussia Dortmund,23,12.0,0.52,14.0,0.71
2023/2024,Jeremie Frimpong,Bayer Leverkusen,23,12.0,0.52,4.0,1.5
2023/2024,Alexander Nübel,VfB Stuttgart,28,14.0,0.5,17.0,0.76
2024,Róbert Boženík,Slovakia,6,3.0,0.5,0.0,
2024,Dayotchanculle Upamecano,France,16,8.0,0.5,9.0,0.67
2024,Jan Bednarek,Poland,8,4.0,0.5,1.0,1.0
2024,Ezri Konsa Ngoyo,England,12,6.0,0.5,3.0,0.67
2023/2024,Odilon Kossonou,Bayer Leverkusen,24,12.0,0.5,8.0,0.88
2023/2024,Jonathan Tah,Bayer Leverkusen,18,9.0,0.5,11.0,0.64
2024,Jordan Pickford,England,14,7.0,0.5,12.0,0.58
2023/2024,Patrick Mainka,FC Heidenheim,20,10.0,0.5,12.0,0.58
2024,Berat Djimsiti,Albania,6,3.0,0.5,1.0,0.0
2023/2024,Odilon Kossonou,Bayer Leverkusen,32,16.0,0.5,13.0,0.69
2023/2024,Eren Sami Dinkçi,FC Heidenheim,6,3.0,0.5,3.0,0.67
2024,Silvan Widmer,Switzerland,10,5.0,0.5,1.0,3.0
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,30,15.0,0.5,8.0,0.38
2023/2024,Matthias Ginter,Freiburg,10,5.0,0.5,7.0,0.57
2024,Jan Vertonghen,Belgium,18,9.0,0.5,7.0,1.14
2024,Philip Foden,England,14,7.0,0.5,3.0,0.33
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,22,11.0,0.5,18.0,0.61
2024,Bradley Barcola,France,10,5.0,0.5,2.0,0.0
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,6,3.0,0.5,1.0,0.0
2024,Remo Freuler,Switzerland,18,9.0,0.5,11.0,0.73
2024,António João Pereira Albuquerque Tavares Silva,Portugal,14,7.0,0.5,6.0,0.67
2023/2024,Matthias Ginter,Freiburg,10,5.0,0.5,5.0,0.8
2023/2024,Florian Wirtz,Bayer Leverkusen,12,6.0,0.5,2.0,2.0
2023/2024,Odilon Kossonou,Bayer Leverkusen,34,17.0,0.5,13.0,0.92
2024,Tomáš Souček,Czech Republic,8,4.0,0.5,3.0,1.0
2024,Mario Mitaj,Albania,16,8.0,0.5,4.0,0.75
2024,Radu Drăgușin,Romania,8,4.0,0.5,3.0,0.33
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,12,6.0,0.5,6.0,0.83
2024,Nathan Aké,Netherlands,14,7.0,0.5,6.0,1.0
2024,Yukhym Konoplya,Ukraine,16,8.0,0.5,3.0,0.67
2024,Dayotchanculle Upamecano,France,14,7.0,0.5,5.0,0.8
2024,Gianluigi Donnarumma,Italy,10,5.0,0.5,6.0,0.83
2023/2024,Amine Adli,Bayer Leverkusen,10,5.0,0.5,3.0,0.67
2023/2024,Nathan Tella,Bayer Leverkusen,12,6.0,0.5,3.0,1.0
2024,Nathan Aké,Netherlands,20,10.0,0.5,6.0,0.33
2023/2024,Emir Karic,Darmstadt 98,10,5.0,0.5,5.0,1.0
2024,Bendegúz Bolla,Hungary,10,5.0,0.5,1.0,0.0
2023/2024,Jeremie Frimpong,Bayer Leverkusen,14,7.0,0.5,3.0,0.67
2023/2024,Jeremie Frimpong,Bayer Leverkusen,10,5.0,0.5,2.0,1.0
2024,Wout Faes,Belgium,16,8.0,0.5,8.0,0.75
2024,Rúben Diogo Da Silva Neves,Portugal,10,5.0,0.5,6.0,0.67
2023/2024,Danilo Teodoro Soares,Bochum,6,3.0,0.5,0.0,
2024,Grant Campbell Hanley,Scotland,10,5.0,0.5,3.0,0.33
2024,Orel Mangala,Belgium,6,3.0,0.5,2.0,1.0
2024,Marin Pongracic,Croatia,24,12.0,0.5,10.0,0.7
2024,Lutsharel Geertruida,Netherlands,6,3.0,0.5,1.0,1.0
2023/2024,Jeremie Frimpong,Bayer Leverkusen,10,5.0,0.5,3.0,1.0
2024,Davide Frattesi,Italy,10,5.0,0.5,3.0,0.67
2023/2024,Timo Hübers,FC Köln,12,6.0,0.5,8.0,0.75
2023/2024,Matej Maglica,Darmstadt 98,6,3.0,0.5,3.0,0.67
2024,Nathan Aké,Netherlands,23,11.0,0.48,14.0,0.71
2023/2024,Jonas Omlin,Borussia Mönchengladbach,21,10.0,0.48,9.0,1.11
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,23,11.0,0.48,9.0,0.89
2023/2024,Odilon Kossonou,Bayer Leverkusen,25,12.0,0.48,9.0,0.56
2024,José Diogo Dalot Teixeira,Portugal,21,10.0,0.48,3.0,1.0
2024,Timothy Castagne,Belgium,15,7.0,0.47,6.0,0.5
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,17,8.0,0.47,4.0,1.5
2023/2024,Waldemar Anton,VfB Stuttgart,34,16.0,0.47,16.0,0.44
2023/2024,Tim Drexler,Hoffenheim,15,7.0,0.47,8.0,0.5
2024,Jules Koundé,France,19,9.0,0.47,7.0,1.14
2024,Nikola Milenković,Serbia,17,8.0,0.47,6.0,0.67
2024,Theo Bernard François Hernández,France,17,8.0,0.47,1.0,0.0
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,15,7.0,0.47,4.0,0.5
2023/2024,Odilon Kossonou,Bayer Leverkusen,17,8.0,0.47,6.0,0.67
2024,Kieran Trippier,England,17,8.0,0.47,5.0,0.4
2024,Stefan de Vrij,Netherlands,30,14.0,0.47,11.0,1.0
2024,Marc Cucurella Saseta,Spain,13,6.0,0.46,2.0,1.0
2024,Gianluigi Donnarumma,Italy,20,9.0,0.45,9.0,0.89
2024,Predrag Rajković,Serbia,20,9.0,0.45,13.0,0.69
2024,Marc Guehi,England,11,5.0,0.45,6.0,0.67
2023/2024,Josip Stanišić,Bayer Leverkusen,20,9.0,0.45,6.0,0.67
2024,Samet Akaydin,Turkey,11,5.0,0.45,2.0,0.0
2024,Dayotchanculle Upamecano,France,33,15.0,0.45,19.0,0.63
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,11,5.0,0.45,5.0,1.0
2024,Vladimír Coufal,Czech Republic,22,10.0,0.45,8.0,0.75
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,32,14.0,0.44,6.0,1.0
2024,Cody Mathès Gakpo,Netherlands,9,4.0,0.44,2.0,0.0
2024,Declan Rice,England,9,4.0,0.44,2.0,0.5
2023/2024,Robin Koch,Eintracht Frankfurt,16,7.0,0.44,4.0,0.75
2023/2024,Aurélio Gabriel Ulineia Buta,Eintracht Frankfurt,9,4.0,0.44,3.0,0.67
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,25,11.0,0.44,5.0,1.6
2023/2024,Patrick Osterhage,Bochum,9,4.0,0.44,1.0,0.0
2024,Jordan Pickford,England,9,4.0,0.44,6.0,0.67
2024,Marc Cucurella Saseta,Spain,27,12.0,0.44,9.0,1.0
2024,José Diogo Dalot Teixeira,Portugal,16,7.0,0.44,9.0,0.78
2023/2024,Ko Itakura,Borussia Mönchengladbach,14,6.0,0.43,4.0,1.0
2023/2024,Danny Vieira da Costa,FSV Mainz 05,7,3.0,0.43,2.0,1.5
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,7,3.0,0.43,2.0,0.5
2024,Daniel Carvajal Ramos,Spain,21,9.0,0.43,7.0,0.71
2023/2024,Eric Junior Dina Ebimbe,Eintracht Frankfurt,7,3.0,0.43,2.0,0.5
2024,Artem Dovbyk,Ukraine,7,3.0,0.43,1.0,1.0
2024,Philipp Lienhart,Austria,14,6.0,0.43,9.0,0.44
2023/2024,Jonas Föhrenbach,FC Heidenheim,14,6.0,0.43,6.0,0.5
2024,Milan Škriniar,Slovakia,7,3.0,0.43,4.0,0.75
2024,Theo Bernard François Hernández,France,37,16.0,0.43,9.0,0.78
2024,Gianluca Mancini,Italy,14,6.0,0.43,4.0,0.75
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,14,6.0,0.43,4.0,0.75
2023/2024,Diogo Filipe Monteiro Pinto Leite,Union Berlin,14,6.0,0.43,6.0,0.5
2024,Victor Bernth Kristansen,Denmark,7,3.0,0.43,1.0,1.0
2023/2024,Willian Joel Pacho Tenorio,Eintracht Frankfurt,21,9.0,0.43,12.0,0.75
2023/2024,Brenden Aaronson,Union Berlin,7,3.0,0.43,2.0,0.5
2024,Nicolas Seiwald,Austria,12,5.0,0.42,5.0,0.6
2023/2024,Joakim Mæhle,Wolfsburg,12,5.0,0.42,1.0,0.0
2024,Martin Dúbravka,Slovakia,12,5.0,0.42,8.0,0.5
2024,Florin Constantin Niţă,Romania,17,7.0,0.41,14.0,0.5
2023/2024,Jeremie Frimpong,Bayer Leverkusen,17,7.0,0.41,5.0,1.0
2024,Gonçalo Bernardo Inácio,Portugal,27,11.0,0.41,11.0,0.64
2024,Kieran Trippier,England,17,7.0,0.41,4.0,0.5
2023/2024,Alexander Nübel,VfB Stuttgart,27,11.0,0.41,20.0,0.5
2023/2024,Florian Pick,FC Heidenheim,5,2.0,0.4,1.0,1.0
2024,Luka Lochoshvili,Georgia,5,2.0,0.4,1.0,0.0
2023/2024,Adrian Beck,FC Heidenheim,5,2.0,0.4,1.0,1.0
2024,Khvicha Kvaratskhelia,Georgia,10,4.0,0.4,3.0,1.0
2024,Manuel Neuer,Germany,20,8.0,0.4,14.0,0.43
2024,Dominik Livaković,Croatia,10,4.0,0.4,8.0,0.5
2024,Pavel Šulc,Czech Republic,5,2.0,0.4,0.0,
2024,Patrick Pentz,Austria,10,4.0,0.4,8.0,0.5
2024,Randal Kolo Muani,France,5,2.0,0.4,0.0,
2024,Lukáš Provod,Czech Republic,5,2.0,0.4,1.0,1.0
2024,Mikkel Damsgaard,Denmark,5,2.0,0.4,1.0,1.0
2024,Mehmet Zeki Çelik,Turkey,15,6.0,0.4,2.0,1.5
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,15,6.0,0.4,14.0,0.43
2024,Ryan Christie,Scotland,5,2.0,0.4,0.0,
2024,Nikola Milenković,Serbia,20,8.0,0.4,7.0,0.71
2024,Taulant Sulejmanov,Albania,5,2.0,0.4,1.0,1.0
2024,Barış Alper Yılmaz,Turkey,5,2.0,0.4,2.0,1.0
2023/2024,Nico Elvedi,Borussia Mönchengladbach,5,2.0,0.4,2.0,1.0
2023/2024,Joseph Scally,Borussia Mönchengladbach,10,4.0,0.4,4.0,0.5
2024,Joey Veerman,Netherlands,5,2.0,0.4,2.0,0.5
2024,Ladislav Krejčí,Czech Republic,5,2.0,0.4,1.0,0.0
2024,Jack Hendry,Scotland,5,2.0,0.4,1.0,1.0
2023/2024,Florian Wirtz,Bayer Leverkusen,5,2.0,0.4,2.0,0.5
2024,Dan Ndoye,Switzerland,5,2.0,0.4,0.0,
2024,Cristiano Ronaldo dos Santos Aveiro,Portugal,5,2.0,0.4,0.0,
2023/2024,Aymen Barkok,FSV Mainz 05,5,2.0,0.4,1.0,1.0
2023/2024,Amine Adli,Bayer Leverkusen,5,2.0,0.4,3.0,0.0
2023/2024,Kevin Mbabu,Augsburg,5,2.0,0.4,3.0,0.67
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,23,9.0,0.39,6.0,1.0
2024,Virgil van Dijk,Netherlands,23,9.0,0.39,9.0,0.89
2024,Cody Mathès Gakpo,Netherlands,8,3.0,0.38,2.0,0.5
2024,Vanja Drkušić,Slovenia,8,3.0,0.38,6.0,0.5
2024,Denzel Dumfries,Netherlands,21,8.0,0.38,3.0,1.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,13,5.0,0.38,11.0,0.45
2023/2024,Patrik Schick,Bayer Leverkusen,8,3.0,0.38,1.0,1.0
2023/2024,Konrad Laimer,Bayern Munich,13,5.0,0.38,4.0,0.5
2024,Mattia Zaccagni,Italy,8,3.0,0.38,3.0,0.33
2024,Peter Pekarík,Slovakia,13,5.0,0.38,1.0,1.0
2023/2024,Rafael Santos Borré Amaury,Werder Bremen,8,3.0,0.38,1.0,1.0
2024,Jonathan Tah,Germany,8,3.0,0.38,4.0,0.5
2024,Paweł Dawidowicz,Poland,13,5.0,0.38,5.0,1.0
2024,Bart Verbruggen,Netherlands,21,8.0,0.38,13.0,0.62
2023/2024,Jeremie Frimpong,Bayer Leverkusen,21,8.0,0.38,2.0,1.5
2023/2024,Ikoma Loïs Openda,RB Leipzig,8,3.0,0.38,1.0,1.0
2024,Barış Alper Yılmaz,Turkey,8,3.0,0.38,1.0,0.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,16,6.0,0.38,12.0,0.5
2024,Kasper Schmeichel,Denmark,16,6.0,0.38,11.0,0.45
2024,Kyle Walker,England,24,9.0,0.38,9.0,0.78
2023/2024,Janis Blaswich,RB Leipzig,19,7.0,0.37,13.0,0.46
2023/2024,Kiliann Sildillia,Freiburg,19,7.0,0.37,8.0,0.5
2024,Rúben Santos Gato Alves Dias,Portugal,27,10.0,0.37,10.0,0.5
2024,Nicholas Williams Arthuer,Spain,14,5.0,0.36,3.0,0.33
2024,Matteo Darmian,Italy,14,5.0,0.36,6.0,0.5
2024,Matúš Bero,Slovakia,11,4.0,0.36,2.0,1.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,14,5.0,0.36,12.0,0.42
2024,Oleksandr Tymchyk,Ukraine,11,4.0,0.36,1.0,2.0
2024,Mike Maignan,France,11,4.0,0.36,6.0,0.67
