match_id,player,team,possessions_with_shot,xg_chain,shots_in_chain,goals_in_chain,avg_xg_per_possession,total_touches_in_chains,minutes_played,xg_chain_per90,team_involvement_pct
3857283,Selim Amallah,Morocco,4,0.144,4.0,0.0,0.036,8.0,264.0,0.049,14.53
3939988,Gerardo Daniel Arteaga Zamora,Mexico,8,0.395,8.0,0.0,0.049,18.0,720.0,0.049,45.06
3869219,Joško Gvardiol,Croatia,4,0.259,7.0,0.0,0.065,10.0,476.0,0.049,6.7
3857295,Bryan Oviedo,Costa Rica,1,0.051,2.0,0.0,0.051,6.0,93.0,0.049,27.55
3939985,Igor Lichnovsky Osorio,Chile,4,0.206,4.0,0.0,0.052,4.0,376.0,0.049,49.94
3857274,Jurriën David Norman Timber,Netherlands,2,0.104,2.0,1.0,0.052,6.0,190.0,0.049,99.56
3857274,Andries Noppert,Netherlands,1,0.045,1.0,0.0,0.045,1.0,82.0,0.049,43.08
3857274,Nathan Aké,Netherlands,2,0.104,2.0,1.0,0.052,9.0,192.0,0.049,99.56
3857286,Angelo Smit Preciado Quiñónez,Ecuador,3,0.153,3.0,1.0,0.051,7.0,279.0,0.049,13.26
3930179,Kristjan Asllani,Albania,9,0.457,10.0,0.0,0.051,21.0,837.0,0.049,100.03
3857274,Denzel Dumfries,Netherlands,2,0.104,2.0,1.0,0.052,3.0,190.0,0.049,99.56
3857262,Moon-Hwan Kim,South Korea,3,0.158,3.0,0.0,0.053,7.0,288.0,0.049,11.29
3939971,Guillermo Martínez Ayala,Mexico,2,0.024,2.0,0.0,0.012,3.0,44.0,0.049,2.11
3857261,Jordan Brian Henderson,England,8,0.412,8.0,1.0,0.052,19.0,752.0,0.049,17.01
3941022,Mert Müldür,Turkey,1,0.051,1.0,0.0,0.051,4.0,93.0,0.049,5.78
3942228,Damián Emiliano Martínez,Argentina,2,0.136,2.0,0.0,0.068,3.0,252.0,0.049,2.88
3869321,Julián Álvarez,Argentina,2,0.084,2.0,0.0,0.042,5.0,154.0,0.049,1.43
3939980,Kevin José Rodríguez Cortez,Ecuador,9,0.412,10.0,0.0,0.046,14.0,756.0,0.049,18.05
3857265,Jesús Daniel Gallardo Vasconcelos,Mexico,8,0.421,9.0,0.0,0.053,21.0,776.0,0.049,80.63
3857267,Michael Steveen Estrada Martínez,Ecuador,2,0.068,2.0,0.0,0.034,6.0,126.0,0.049,8.23
3869253,Heung-Min Son,South Korea,4,0.199,4.0,0.0,0.05,6.0,368.0,0.049,57.71
3857261,Gareth Frank Bale,Wales,1,0.023,1.0,0.0,0.023,2.0,43.0,0.048,11.06
3857265,Wojciech Szczęsny,Poland,1,0.05,1.0,0.0,0.05,2.0,93.0,0.048,4.83
3857264,Piotr Zieliński,Poland,4,0.198,4.0,0.0,0.049,7.0,372.0,0.048,100.2
3942819,Stefan de Vrij,Netherlands,3,0.151,4.0,1.0,0.05,10.0,285.0,0.048,42.61
3857289,Marcos Javier Acuña,Argentina,1,0.051,1.0,0.0,0.051,2.0,96.0,0.048,15.68
3930182,Andreas Christensen,Denmark,6,0.298,6.0,0.0,0.05,20.0,558.0,0.048,54.03
3857257,Mitchell Thomas Duke,Australia,4,0.172,4.0,1.0,0.043,6.0,324.0,0.048,36.62
3942415,João Victor Gomes da Silva,Brazil,2,0.087,2.0,0.0,0.044,11.0,164.0,0.048,2.28
3857285,Kalidou Koulibaly,Senegal,7,0.369,8.0,0.0,0.053,18.0,686.0,0.048,55.38
3857295,Francisco Javier Calvo Quesada,Costa Rica,1,0.051,2.0,0.0,0.051,5.0,96.0,0.048,27.55
3942852,Manuel Ugarte Ribeiro,Uruguay,6,0.31,6.0,0.0,0.052,23.0,576.0,0.048,41.08
3941017,Bukayo Saka,England,5,0.311,6.0,0.0,0.062,14.0,580.0,0.048,20.29
3869219,Hidemasa Morita,Japan,4,0.226,6.0,0.0,0.057,12.0,420.0,0.048,5.56
3942226,Jamal Musiala,Germany,12,0.8,12.0,0.0,0.067,37.0,1488.0,0.048,49.11
3869420,Marcelo Brozović,Croatia,3,0.182,3.0,0.0,0.061,21.0,339.0,0.048,4.83
3857287,Matías Vecino Falero,Uruguay,4,0.165,4.0,0.0,0.041,8.0,308.0,0.048,39.54
3942416,Jhon Adolfo Arias Andrade,Colombia,1,0.035,1.0,0.0,0.035,2.0,65.0,0.048,1.61
3857256,Filip Kostić,Serbia,6,0.313,6.0,1.0,0.052,13.0,588.0,0.048,27.01
3930168,Milos Kerkez,Hungary,2,0.079,3.0,0.0,0.039,6.0,148.0,0.048,6.58
3869152,Theo Bernard François Hernández,France,8,0.384,9.0,0.0,0.048,27.0,720.0,0.048,34.36
3857289,Ernesto Alexis Vega Rojas,Mexico,2,0.067,2.0,0.0,0.034,3.0,126.0,0.048,32.46
3857275,Anis Ben Slimane,Tunisia,3,0.128,3.0,0.0,0.043,4.0,246.0,0.047,42.9
3939973,Michael Amir Murillo Bermudez,Panama,5,0.243,5.0,1.0,0.049,10.0,470.0,0.047,44.93
3857275,Aurélien Djani Tchouaméni,France,4,0.205,4.0,0.0,0.051,11.0,396.0,0.047,45.39
3942349,Aurélien Djani Tchouaméni,France,8,0.493,8.0,0.0,0.062,31.0,952.0,0.047,9.93
3857279,Jackson Irvine,Australia,3,0.132,3.0,0.0,0.044,6.0,252.0,0.047,40.83
3857295,Ayase Ueda,Japan,2,0.047,2.0,0.0,0.023,4.0,90.0,0.047,7.69
3939971,Demarai Gray,Jamaica,5,0.169,5.0,0.0,0.034,13.0,325.0,0.047,33.39
3939988,Luis Francisco Romo Barrón,Mexico,12,0.53,15.0,0.0,0.044,35.0,1020.0,0.047,60.47
3857277,Sofyan Amrabat,Morocco,5,0.248,6.0,0.0,0.05,10.0,470.0,0.047,77.55
3939985,Erick Antonio Pulgar Farfán,Chile,1,0.027,1.0,0.0,0.027,4.0,52.0,0.047,6.55
3939988,Jorge Eduardo Sánchez Ramos,Mexico,7,0.347,8.0,0.0,0.05,12.0,665.0,0.047,39.59
3938639,Fehmi Mert Günok,Turkey,2,0.089,2.0,1.0,0.045,3.0,172.0,0.047,3.76
3939981,José Ángel Córdoba Chambers,Panama,6,0.269,6.0,0.0,0.045,11.0,510.0,0.047,41.45
3943043,Bukayo Saka,England,3,0.143,3.0,1.0,0.048,8.0,276.0,0.047,25.39
3857287,Diego Roberto Godín Leal,Uruguay,5,0.24,5.0,0.0,0.048,18.0,455.0,0.047,57.51
3869519,Luka Modrić,Croatia,6,0.247,7.0,0.0,0.041,17.0,474.0,0.047,64.34
3939981,César Rodolfo Blackman Camarena,Panama,5,0.151,6.0,1.0,0.03,11.0,290.0,0.047,23.27
3857286,Jhegson Sebastián Méndez Carabalí,Ecuador,3,0.143,3.0,0.0,0.048,11.0,276.0,0.047,12.39
3930170,Benjamin Verbič,Slovenia,1,0.01,1.0,0.0,0.01,1.0,19.0,0.047,0.9
3857269,Ricardo Iván Rodríguez Araya,Switzerland,3,0.145,4.0,0.0,0.048,8.0,276.0,0.047,56.0
3942752,Jules Koundé,France,3,0.15,3.0,0.0,0.05,4.0,285.0,0.047,17.63
3857254,Mohamed Dräger,Tunisia,4,0.181,4.0,0.0,0.045,11.0,348.0,0.047,18.61
3857265,Luis Gerardo Chávez Magallón,Mexico,7,0.349,8.0,0.0,0.05,31.0,665.0,0.047,66.84
3939991,Danilo Luiz da Silva,Brazil,3,0.141,3.0,0.0,0.047,8.0,276.0,0.046,46.11
3857260,Mohammed Kanoo,Saudi Arabia,6,0.295,6.0,0.0,0.049,14.0,576.0,0.046,27.41
3939980,Bobby Armani De Cordova-Reid,Jamaica,2,0.097,2.0,0.0,0.049,5.0,188.0,0.046,11.99
3939984,Warren Steven Madrigal Molina,Costa Rica,2,0.084,2.0,0.0,0.042,3.0,164.0,0.046,50.82
3941021,Răzvan Gabriel Marin,Romania,2,0.095,2.0,0.0,0.047,3.0,184.0,0.046,35.49
3930181,Jaka Bijol,Slovenia,2,0.094,2.0,0.0,0.047,11.0,182.0,0.046,57.0
3869486,José Diogo Dalot Teixeira,Portugal,4,0.159,4.0,0.0,0.04,7.0,308.0,0.046,21.37
3942819,Bukayo Saka,England,4,0.187,4.0,0.0,0.047,12.0,364.0,0.046,14.92
3869254,Breel-Donald Embolo,Switzerland,3,0.136,3.0,0.0,0.045,6.0,264.0,0.046,10.9
3930177,Grant Campbell Hanley,Scotland,2,0.102,2.0,0.0,0.051,9.0,198.0,0.046,55.58
3939985,Richie Laryea,Canada,2,0.075,2.0,0.0,0.038,3.0,146.0,0.046,10.72
3939971,Di'Shon Bernard,Jamaica,3,0.102,3.0,0.0,0.034,8.0,198.0,0.046,20.15
3939977,Igor Lichnovsky Osorio,Chile,2,0.093,2.0,0.0,0.047,4.0,182.0,0.046,71.0
3941017,Declan Rice,England,6,0.365,7.0,0.0,0.061,27.0,708.0,0.046,23.82
3857295,Gerson Torres Barrantes,Costa Rica,2,0.065,3.0,0.0,0.032,13.0,128.0,0.046,35.11
3857281,Alistair Johnston,Canada,4,0.191,5.0,1.0,0.048,7.0,372.0,0.046,71.92
3939977,Mauricio Aníbal Isla Isla,Chile,3,0.131,3.0,0.0,0.044,8.0,255.0,0.046,100.01
3857270,Matías Vecino Falero,Uruguay,1,0.031,1.0,0.0,0.031,1.0,61.0,0.046,2.55
3857285,Nampalys Mendy,Senegal,7,0.347,8.0,0.0,0.05,17.0,686.0,0.046,52.07
3939977,Erick Antonio Pulgar Farfán,Chile,1,0.038,1.0,0.0,0.038,2.0,75.0,0.046,29.01
3857287,Facundo Pellistri Rebollo,Uruguay,5,0.218,5.0,0.0,0.044,20.0,425.0,0.046,52.24
3857283,Kevin De Bruyne,Belgium,8,0.378,8.0,0.0,0.047,19.0,744.0,0.046,58.82
3930177,Barnabás Varga,Hungary,2,0.074,2.0,0.0,0.037,3.0,146.0,0.046,7.39
3930176,Silvan Widmer,Switzerland,1,0.046,1.0,0.0,0.046,1.0,90.0,0.046,16.42
3857269,Alex Sandro Lobo Silva,Brazil,3,0.129,3.0,0.0,0.043,21.0,255.0,0.046,13.98
3942349,William Saliba,France,8,0.481,8.0,0.0,0.06,18.0,952.0,0.045,9.69
3857261,Connor Roberts,Wales,4,0.111,4.0,0.0,0.028,14.0,224.0,0.045,53.36
3869117,Yunus Dimoara Musah,United States,10,0.469,10.0,0.0,0.047,27.0,930.0,0.045,30.37
3938645,Volodymyr Brazhko,Ukraine,3,0.099,3.0,0.0,0.033,12.0,198.0,0.045,13.96
3942819,Jordan Pickford,England,5,0.222,5.0,1.0,0.044,14.0,445.0,0.045,17.71
3939984,Jhon Adolfo Arias Andrade,Colombia,5,0.226,5.0,1.0,0.045,14.0,455.0,0.045,8.55
3930178,Giovanni Di Lorenzo,Italy,5,0.237,5.0,0.0,0.047,16.0,470.0,0.045,24.05
3869219,Borna Barišić,Croatia,5,0.298,9.0,1.0,0.06,13.0,595.0,0.045,7.71
3857277,Hakim Ziyech,Morocco,7,0.32,8.0,0.0,0.046,16.0,644.0,0.045,100.07
3857301,Edouard Mendy,Senegal,2,0.093,2.0,0.0,0.046,3.0,184.0,0.045,10.3
3857290,Jean-Eric Maxim Choupo-Moting,Cameroon,4,0.146,4.0,0.0,0.036,11.0,292.0,0.045,24.46
3857255,Daichi Kamada,Japan,1,0.034,1.0,0.0,0.034,6.0,68.0,0.045,2.94
3857262,In-Beom Hwang,South Korea,4,0.191,4.0,0.0,0.048,8.0,384.0,0.045,13.65
3857262,Kyung-Won Kwon,South Korea,1,0.046,1.0,0.0,0.046,2.0,93.0,0.045,3.29
3930176,Michel Aebischer,Switzerland,1,0.046,1.0,0.0,0.046,1.0,93.0,0.045,16.42
3930163,Trent Alexander-Arnold,England,3,0.102,3.0,0.0,0.034,17.0,204.0,0.045,18.25
3930160,Marcelo Brozović,Croatia,7,0.321,8.0,0.0,0.046,34.0,644.0,0.045,17.18
3941020,Rúben Santos Gato Alves Dias,Portugal,7,0.422,8.0,0.0,0.06,17.0,840.0,0.045,10.49
3939979,José Andrés Martínez Torres,Venezuela,2,0.087,2.0,0.0,0.043,7.0,176.0,0.044,7.78
3939973,Christian Jesús Martinez,Panama,2,0.063,2.0,0.0,0.032,4.0,128.0,0.044,11.65
3938645,Mykola Matviyenko,Ukraine,9,0.407,9.0,0.0,0.045,27.0,837.0,0.044,57.39
3939980,Dexter Lembikisa,Jamaica,1,0.042,1.0,0.0,0.042,2.0,85.0,0.044,5.19
3857261,Brennan Johnson,Wales,1,0.022,1.0,0.0,0.022,2.0,45.0,0.044,10.58
3938638,Andriy Lunin,Ukraine,2,0.092,2.0,0.0,0.046,3.0,188.0,0.044,16.93
3942227,Fabian Rieder,Switzerland,2,0.06,2.0,0.0,0.03,14.0,122.0,0.044,1.4
3939975,Fabián Cornelio Balbuena González,Paraguay,3,0.138,4.0,0.0,0.046,4.0,285.0,0.044,16.87
3857273,Harry Wilson,Wales,2,0.054,2.0,0.0,0.027,3.0,110.0,0.044,10.03
3857281,Dominik Livaković,Croatia,1,0.046,1.0,0.0,0.046,2.0,94.0,0.044,1.78
3939975,Davinson Sánchez Mina,Colombia,5,0.229,5.0,1.0,0.046,10.0,465.0,0.044,36.82
3942226,Aymeric Laporte,Spain,11,0.656,11.0,1.0,0.06,36.0,1331.0,0.044,42.76
3857283,Sofiane Boufal,Morocco,5,0.167,5.0,0.0,0.033,13.0,340.0,0.044,16.85
3857281,Steven de Sousa Vitoria,Canada,5,0.234,6.0,1.0,0.047,15.0,475.0,0.044,88.11
3930172,Gianluca Scamacca,Italy,1,0.029,1.0,0.0,0.029,2.0,60.0,0.044,20.22
3857281,Kamal Miller,Canada,5,0.234,6.0,1.0,0.047,9.0,475.0,0.044,88.11
3857277,Azzedine Ounahi,Morocco,3,0.12,3.0,0.0,0.04,9.0,243.0,0.044,37.52
3857283,Achraf Hakimi Mouh,Morocco,5,0.155,5.0,0.0,0.031,20.0,320.0,0.044,15.64
3869118,Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,2,0.046,2.0,0.0,0.023,3.0,94.0,0.044,5.0
3869219,Mateo Kovačić,Croatia,5,0.242,7.0,1.0,0.048,10.0,490.0,0.044,6.26
3857285,Nathan Aké,Netherlands,2,0.087,2.0,0.0,0.044,6.0,180.0,0.044,8.52
3857287,Rodrigo Bentancur Colmán,Uruguay,6,0.284,6.0,0.0,0.047,24.0,576.0,0.044,68.06
3939977,Cristian Gabriel Romero,Argentina,8,0.363,9.0,0.0,0.045,32.0,744.0,0.044,14.74
3857287,Mathías Olivera Miramontes,Uruguay,4,0.151,4.0,0.0,0.038,15.0,312.0,0.044,36.19
3930171,Kasper Schmeichel,Denmark,1,0.04,1.0,0.0,0.04,2.0,82.0,0.044,5.45
3869321,Alexis Mac Allister,Argentina,3,0.174,3.0,0.0,0.058,14.0,357.0,0.044,2.97
3939980,Angelo Smit Preciado Quiñónez,Ecuador,10,0.464,11.0,0.0,0.046,27.0,940.0,0.044,20.33
3938637,Adam Buksa,Poland,5,0.229,6.0,1.0,0.046,7.0,470.0,0.044,26.89
3857294,Assim Omer Al Haj Madibo,Qatar,1,0.03,1.0,0.0,0.03,3.0,62.0,0.044,20.87
3941020,Kléper Laveran Lima Ferreira,Portugal,5,0.284,5.0,0.0,0.057,8.0,575.0,0.044,7.06
3857286,Saad Abdullah Al Sheeb,Qatar,1,0.045,1.0,0.0,0.045,1.0,92.0,0.044,14.79
3857288,Ellyes Joris Skhiri,Tunisia,3,0.137,4.0,0.0,0.046,8.0,285.0,0.043,13.36
3938638,Mykhailo Mudryk,Ukraine,9,0.404,9.0,0.0,0.045,21.0,837.0,0.043,74.34
3938645,Artem Dovbyk,Ukraine,6,0.268,6.0,0.0,0.045,15.0,558.0,0.043,37.79
3939991,Raphael Dias Belloli,Brazil,4,0.183,4.0,1.0,0.046,6.0,380.0,0.043,59.84
3939987,Wilker José Ángel Romero,Venezuela,3,0.131,3.0,0.0,0.044,5.0,273.0,0.043,7.78
3942227,Ricardo Iván Rodríguez Araya,Switzerland,8,0.46,9.0,0.0,0.057,28.0,952.0,0.043,10.71
3857280,Vincent Paté Aboubakar,Cameroon,4,0.175,4.0,1.0,0.044,7.0,368.0,0.043,45.65
3942227,Ruben Vargas,Switzerland,2,0.06,2.0,0.0,0.03,9.0,126.0,0.043,1.4
3939992,Omar Federico Alderete Fernández,Paraguay,4,0.174,4.0,1.0,0.044,6.0,364.0,0.043,12.84
3942415,Rodrygo Silva de Goes,Brazil,2,0.082,2.0,0.0,0.041,2.0,172.0,0.043,2.15
3869118,Youssouf Sabaly,Senegal,5,0.223,5.0,0.0,0.045,16.0,465.0,0.043,24.25
3869152,Grzegorz Krychowiak,Poland,2,0.067,2.0,0.0,0.034,19.0,140.0,0.043,4.85
3938638,Florinel Teodor Coman,Romania,2,0.058,2.0,0.0,0.029,4.0,122.0,0.043,5.24
3930184,Tomáš Holeš,Czech Republic,4,0.172,5.0,0.0,0.043,14.0,364.0,0.043,14.15
3857274,Virgil van Dijk,Netherlands,1,0.045,1.0,0.0,0.045,4.0,95.0,0.043,43.08
3869219,Shūichi Gonda,Japan,1,0.056,3.0,0.0,0.056,1.0,117.0,0.043,1.38
3869519,Joško Gvardiol,Croatia,4,0.181,5.0,0.0,0.045,10.0,376.0,0.043,47.15
3857274,Frenkie de Jong,Netherlands,1,0.045,1.0,0.0,0.045,6.0,95.0,0.043,43.08
3943077,Jefferson Andrés Lerma Solís,Colombia,7,0.355,7.0,0.0,0.051,20.0,735.0,0.043,35.92
3857256,Aleksandar Mitrović,Serbia,4,0.178,4.0,1.0,0.045,7.0,376.0,0.043,15.36
3857265,Henry Josué Martín Mex,Mexico,3,0.1,4.0,0.0,0.033,4.0,210.0,0.043,19.15
3857288,Riley McGree,Australia,2,0.06,2.0,1.0,0.03,4.0,126.0,0.043,16.71
3857288,Kye Rowles,Australia,3,0.124,3.0,1.0,0.041,11.0,258.0,0.043,34.54
3938645,Illia Zabarnyi,Ukraine,6,0.263,6.0,0.0,0.044,20.0,558.0,0.042,37.09
3942819,John Stones,England,6,0.252,6.0,1.0,0.042,27.0,534.0,0.042,20.11
3938638,Yukhym Konoplya,Ukraine,3,0.1,3.0,0.0,0.033,5.0,213.0,0.042,18.4
3857259,Georges-Kévin Nkoudou Mbida,Cameroon,1,0.007,1.0,0.0,0.007,1.0,15.0,0.042,0.36
3857270,Sebastián Coates Nión,Uruguay,2,0.089,2.0,0.0,0.044,7.0,192.0,0.042,7.31
3857258,Strahinja Pavlović,Serbia,3,0.134,3.0,0.0,0.045,6.0,285.0,0.042,82.04
3939977,Víctor Alejandro Dávila Zavala,Chile,3,0.131,3.0,0.0,0.044,5.0,282.0,0.042,100.01
3857257,Aziz Eraltay Behich,Australia,2,0.087,2.0,0.0,0.044,3.0,188.0,0.042,18.52
3869219,Dejan Lovren,Croatia,5,0.277,8.0,1.0,0.055,17.0,595.0,0.042,7.16
3857277,Nayef Aguerd,Morocco,2,0.087,2.0,0.0,0.043,10.0,188.0,0.042,27.21
3857258,Andrija Živković,Serbia,1,0.026,1.0,0.0,0.026,4.0,56.0,0.042,15.92
3857290,Ngoran Suiru Fai Collins,Cameroon,3,0.134,3.0,0.0,0.045,6.0,285.0,0.042,22.45
3857274,Daley Blind,Netherlands,1,0.045,1.0,0.0,0.045,4.0,96.0,0.042,43.08
3930177,Péter Gulácsi,Hungary,2,0.09,2.0,0.0,0.045,3.0,194.0,0.042,8.99
3869519,Dejan Lovren,Croatia,7,0.31,8.0,0.0,0.044,13.0,658.0,0.042,80.75
3857262,Woo-Young Jung,South Korea,4,0.179,4.0,0.0,0.045,12.0,384.0,0.042,12.8
3942416,Orlando Mosquera,Panama,3,0.13,5.0,0.0,0.043,7.0,276.0,0.042,26.02
3939983,Damián Josué Bobadilla Benítez,Paraguay,6,0.23,7.0,1.0,0.038,18.0,498.0,0.042,36.33
3943077,Davinson Sánchez Mina,Colombia,9,0.5,9.0,0.0,0.056,22.0,1080.0,0.042,50.6
3939983,Víctor Gustavo Velázquez Ramos,Paraguay,6,0.255,7.0,1.0,0.042,13.0,540.0,0.042,40.28
3857271,Morteza Pouraliganji,Iran,1,0.046,2.0,0.0,0.046,1.0,99.0,0.042,3.22
3857294,Almoez Ali Zainalabiddin Abdulla,Qatar,1,0.03,1.0,0.0,0.03,6.0,64.0,0.042,20.87
3857267,Angelo Smit Preciado Quiñónez,Ecuador,4,0.155,5.0,0.0,0.039,10.0,336.0,0.042,18.76
3857269,Marcos Aoás Corrêa,Brazil,5,0.22,5.0,1.0,0.044,39.0,470.0,0.042,23.84
3930178,Mario Pašalić,Croatia,1,0.021,1.0,0.0,0.021,1.0,45.0,0.042,2.47
3857254,Aïssa Bilal Laïdouni,Tunisia,2,0.081,3.0,0.0,0.041,10.0,174.0,0.042,8.33
3939973,Edgardo Isaac Fariña Wynter,Panama,4,0.168,4.0,1.0,0.042,9.0,368.0,0.041,31.06
3869117,Antonee Robinson,United States,6,0.248,6.0,0.0,0.041,16.0,540.0,0.041,16.06
3942785,Alphonso Davies,Canada,1,0.031,1.0,0.0,0.031,4.0,68.0,0.041,4.58
3939988,Angelo Smit Preciado Quiñónez,Ecuador,3,0.121,3.0,0.0,0.04,5.0,267.0,0.041,42.01
3942819,Declan Rice,England,6,0.252,6.0,1.0,0.042,31.0,552.0,0.041,20.11
3939979,Eduard Alexander Bello Gil,Venezuela,3,0.092,3.0,0.0,0.031,5.0,204.0,0.041,8.23
3942819,Marc Guehi,England,6,0.252,6.0,1.0,0.042,23.0,558.0,0.041,20.11
3938645,Mykola Shaparenko,Ukraine,3,0.095,3.0,0.0,0.032,10.0,207.0,0.041,13.4
3939991,Éder Gabriel Militão,Brazil,4,0.172,4.0,0.0,0.043,9.0,376.0,0.041,56.24
3857259,Bryan Mbeumo,Cameroon,4,0.137,4.0,0.0,0.034,9.0,304.0,0.041,7.13
3930172,Federico Chiesa,Italy,1,0.029,1.0,0.0,0.029,2.0,63.0,0.041,20.22
3939971,Shamar Nicholson,Jamaica,10,0.419,10.0,0.0,0.042,15.0,920.0,0.041,82.78
3857273,Ahmad Nourollahi,Iran,6,0.213,7.0,0.0,0.035,13.0,462.0,0.041,19.5
3938640,Milan Škriniar,Slovakia,5,0.214,6.0,0.0,0.043,27.0,470.0,0.041,32.73
3857285,Boulaye Dia,Senegal,5,0.153,5.0,0.0,0.031,11.0,340.0,0.041,22.96
3857285,Ismaïla Sarr,Senegal,9,0.407,9.0,0.0,0.045,23.0,891.0,0.041,61.08
3857281,Tajon Buchanan,Canada,6,0.254,7.0,1.0,0.042,24.0,558.0,0.041,95.64
3939975,Jhon Adolfo Arias Andrade,Colombia,6,0.251,6.0,1.0,0.042,16.0,546.0,0.041,40.36
3943077,Lisandro Martínez,Argentina,3,0.164,3.0,0.0,0.055,7.0,363.0,0.041,15.15
3869219,Takehiro Tomiyasu,Japan,1,0.054,3.0,0.0,0.054,4.0,120.0,0.041,1.33
3930171,Rasmus Winther Højlund,Denmark,4,0.119,4.0,0.0,0.03,7.0,264.0,0.041,16.23
3930171,Alexander Hartmann Bah,Denmark,2,0.033,2.0,0.0,0.017,4.0,72.0,0.041,4.5
3942416,Edgar Yoel Bárcenas Herrera,Panama,5,0.207,7.0,0.0,0.041,12.0,450.0,0.041,41.43
3939979,Julio José González Vela-Alvizu,Mexico,4,0.168,5.0,0.0,0.042,11.0,372.0,0.041,7.99
3939981,Folarin Balogun,United States,2,0.056,2.0,1.0,0.028,7.0,124.0,0.041,6.13
3939991,Alisson Ramsés Becker,Brazil,3,0.122,3.0,0.0,0.041,7.0,276.0,0.04,39.89
3939980,Jahmali Waite,Jamaica,1,0.042,1.0,0.0,0.042,3.0,94.0,0.04,5.19
3869220,Marcos Llorente Moreno,Spain,6,0.326,7.0,0.0,0.054,17.0,732.0,0.04,11.62
3930181,Žan Karničnik,Slovenia,4,0.165,4.0,0.0,0.041,12.0,368.0,0.04,100.05
3930181,Adam Gnezda Čerin,Slovenia,3,0.122,3.0,0.0,0.041,12.0,273.0,0.04,73.98
3942349,N'Golo Kanté,France,9,0.472,11.0,0.0,0.052,32.0,1071.0,0.04,9.51
3939979,Yangel Clemente Herrera Ravelo,Venezuela,4,0.156,5.0,0.0,0.039,6.0,348.0,0.04,13.96
3938638,Taras Stepanenko,Ukraine,3,0.082,3.0,0.0,0.027,22.0,183.0,0.04,15.09
3930169,John McGinn,Scotland,2,0.079,4.0,0.0,0.039,4.0,178.0,0.04,12.04
3930177,Callum McGregor,Scotland,3,0.128,3.0,0.0,0.043,5.0,291.0,0.04,69.74
3938638,Nicușor Silviu Bancu,Romania,3,0.124,4.0,1.0,0.041,4.0,276.0,0.04,11.19
3938640,Juraj Kucka,Slovakia,8,0.328,10.0,0.0,0.041,17.0,744.0,0.04,50.17
3857285,Youssouf Sabaly,Senegal,9,0.39,10.0,0.0,0.043,34.0,882.0,0.04,58.53
3869685,Rodrigo Javier De Paul,Argentina,7,0.313,7.0,0.0,0.045,20.0,707.0,0.04,5.43
3942226,Fabián Ruiz Peña,Spain,10,0.53,10.0,0.0,0.053,42.0,1200.0,0.04,34.55
3857273,Saeid Ezatolahi Afagh,Iran,5,0.182,5.0,0.0,0.036,10.0,410.0,0.04,16.67
3939975,Johan Andrés Mojica Palacio,Colombia,6,0.251,6.0,1.0,0.042,18.0,564.0,0.04,40.36
3869118,Nampalys Mendy,Senegal,5,0.208,5.0,0.0,0.042,19.0,465.0,0.04,22.62
3857281,Atiba Hutchinson,Canada,2,0.062,2.0,0.0,0.031,6.0,140.0,0.04,23.34
3930172,Lorenzo Pellegrini,Italy,2,0.07,2.0,0.0,0.035,3.0,158.0,0.04,48.81
3939971,Michail Antonio,Jamaica,5,0.169,5.0,0.0,0.034,11.0,385.0,0.04,33.39
3939977,Eduardo Jesús Vargas Rojas,Chile,1,0.038,1.0,0.0,0.038,2.0,86.0,0.04,29.01
3939971,Jahmali Waite,Jamaica,1,0.036,1.0,0.0,0.036,2.0,81.0,0.04,7.11
3930163,Predrag Rajković,Serbia,1,0.037,1.0,0.0,0.037,5.0,83.0,0.04,14.84
3930174,İsmail Yüksek,Turkey,2,0.03,2.0,0.0,0.015,6.0,68.0,0.04,3.89
3857255,Ko Itakura,Japan,2,0.084,2.0,0.0,0.042,3.0,188.0,0.04,7.26
3930177,Bendegúz Bolla,Hungary,4,0.15,4.0,0.0,0.037,10.0,340.0,0.04,14.98
3930166,Vladimír Coufal,Czech Republic,1,0.04,2.0,1.0,0.04,5.0,91.0,0.04,18.74
3930166,David Doudera,Czech Republic,1,0.04,2.0,1.0,0.04,2.0,89.0,0.04,18.74
3930177,Callum Styles,Hungary,3,0.078,3.0,0.0,0.026,10.0,177.0,0.04,7.79
3930163,Dušan Vlahović,Serbia,2,0.082,2.0,0.0,0.041,8.0,184.0,0.04,32.88
3930158,Manuel Neuer,Germany,2,0.076,2.0,1.0,0.038,3.0,172.0,0.04,4.33
3930161,Kristjan Asllani,Albania,6,0.253,6.0,0.0,0.042,16.0,564.0,0.04,71.35
3930168,Ádám Nagy,Hungary,1,0.027,1.0,0.0,0.027,1.0,61.0,0.04,2.25
3869552,Noussair Mazraoui,Morocco,2,0.04,2.0,0.0,0.02,5.0,90.0,0.04,3.96
3857288,Craig Goodwin,Australia,5,0.181,5.0,1.0,0.036,10.0,410.0,0.04,50.41
3857288,Jackson Irvine,Australia,3,0.126,3.0,0.0,0.042,8.0,285.0,0.04,35.09
3930169,Michel Aebischer,Switzerland,6,0.243,6.0,0.0,0.04,15.0,552.0,0.04,24.54
3857288,Fran Karačić,Australia,5,0.164,5.0,1.0,0.033,11.0,370.0,0.04,45.68
3857254,Ellyes Joris Skhiri,Tunisia,4,0.166,5.0,0.0,0.041,9.0,372.0,0.04,17.07
