match_id,team,zone,defensive_actions
9880,Valencia,Defensive Third,38
9880,Valencia,Middle Third,7
9889,Barcelona,Attacking Third,1
9889,Barcelona,Defensive Third,28
9889,Barcelona,Middle Third,10
9889,Celta Vigo,Attacking Third,10
9889,Celta Vigo,Defensive Third,25
9889,Celta Vigo,Middle Third,12
9912,Barcelona,Attacking Third,2
9912,Barcelona,Defensive Third,35
9912,Barcelona,Middle Third,6
9912,RC Deportivo La Coruña,Attacking Third,7
9912,RC Deportivo La Coruña,Defensive Third,39
9912,RC Deportivo La Coruña,Middle Third,16
9924,Barcelona,Attacking Third,2
9924,Barcelona,Defensive Third,25
9924,Barcelona,Middle Third,3
9924,Real Madrid,Attacking Third,2
9924,Real Madrid,Defensive Third,24
9924,Real Madrid,Middle Third,12
9928,Barcelona,Attacking Third,3
9928,Barcelona,Defensive Third,21
9928,Barcelona,Middle Third,1
9928,Villarreal,Attacking Third,6
9928,Villarreal,Defensive Third,20
9928,Villarreal,Middle Third,2
9948,Barcelona,Attacking Third,4
9948,Barcelona,Defensive Third,32
9948,Barcelona,Middle Third,4
9948,Real Sociedad,Attacking Third,3
9948,Real Sociedad,Defensive Third,28
9948,Real Sociedad,Middle Third,7
15946,Barcelona,Attacking Third,7
15946,Barcelona,Defensive Third,9
15946,Barcelona,Middle Third,7
15946,Deportivo Alavés,Attacking Third,1
15946,Deportivo Alavés,Defensive Third,59
15946,Deportivo Alavés,Middle Third,10
15956,Barcelona,Attacking Third,4
15956,Barcelona,Defensive Third,23
15956,Barcelona,Middle Third,10
15956,Real Valladolid,Attacking Third,4
15956,Real Valladolid,Defensive Third,29
15956,Real Valladolid,Middle Third,14
15973,Barcelona,Attacking Third,5
15973,Barcelona,Defensive Third,18
15973,Barcelona,Middle Third,7
15973,Huesca,Attacking Third,3
15973,Huesca,Defensive Third,40
15973,Huesca,Middle Third,9
15978,Barcelona,Attacking Third,3
15978,Barcelona,Defensive Third,10
15978,Barcelona,Middle Third,14
15978,Real Sociedad,Attacking Third,2
15978,Real Sociedad,Defensive Third,43
15978,Real Sociedad,Middle Third,18
15986,Barcelona,Attacking Third,3
15986,Barcelona,Defensive Third,13
15986,Barcelona,Middle Third,13
15986,Girona,Attacking Third,2
15986,Girona,Defensive Third,48
15986,Girona,Middle Third,4
15998,Barcelona,Attacking Third,1
15998,Barcelona,Defensive Third,20
15998,Barcelona,Middle Third,6
15998,Leganés,Attacking Third,4
15998,Leganés,Defensive Third,30
15998,Leganés,Middle Third,5
16010,Athletic Club,Attacking Third,5
16010,Athletic Club,Defensive Third,56
16010,Athletic Club,Middle Third,9
16010,Barcelona,Attacking Third,6
16010,Barcelona,Defensive Third,32
16010,Barcelona,Middle Third,16
16023,Barcelona,Attacking Third,4
16023,Barcelona,Defensive Third,21
16023,Barcelona,Middle Third,10
16023,Valencia,Attacking Third,1
16023,Valencia,Defensive Third,48
16023,Valencia,Middle Third,12
16029,Barcelona,Attacking Third,2
16029,Barcelona,Defensive Third,44
16029,Barcelona,Middle Third,9
16029,Sevilla,Attacking Third,7
16029,Sevilla,Defensive Third,18
16029,Sevilla,Middle Third,5
16056,Barcelona,Attacking Third,9
16056,Barcelona,Defensive Third,23
16056,Barcelona,Middle Third,6
16056,Real Betis,Attacking Third,2
16056,Real Betis,Defensive Third,48
16056,Real Betis,Middle Third,9
16073,Atlético Madrid,Attacking Third,3
16073,Atlético Madrid,Defensive Third,48
16073,Atlético Madrid,Middle Third,7
16073,Barcelona,Attacking Third,7
16073,Barcelona,Defensive Third,27
16073,Barcelona,Middle Third,16
16079,Barcelona,Attacking Third,9
16079,Barcelona,Defensive Third,21
16079,Barcelona,Middle Third,9
16079,Villarreal,Attacking Third,3
16079,Villarreal,Defensive Third,36
16079,Villarreal,Middle Third,8
16086,Barcelona,Attacking Third,4
16086,Barcelona,Defensive Third,34
16086,Barcelona,Middle Third,6
16086,Espanyol,Attacking Third,3
16086,Espanyol,Defensive Third,29
16086,Espanyol,Middle Third,14
16095,Barcelona,Attacking Third,5
16095,Barcelona,Defensive Third,51
16095,Barcelona,Middle Third,8
16095,Levante UD,Attacking Third,5
16095,Levante UD,Defensive Third,18
16095,Levante UD,Middle Third,6
16109,Barcelona,Attacking Third,5
16109,Barcelona,Defensive Third,30
16109,Barcelona,Middle Third,14
16109,Celta Vigo,Attacking Third,9
16109,Celta Vigo,Defensive Third,24
16109,Celta Vigo,Middle Third,9
16120,Barcelona,Attacking Third,2
16120,Barcelona,Defensive Third,23
16120,Barcelona,Middle Third,10
16120,Getafe,Attacking Third,4
16120,Getafe,Defensive Third,33
16120,Getafe,Middle Third,9
16131,Barcelona,Attacking Third,1
16131,Barcelona,Defensive Third,47
16131,Barcelona,Middle Third,7
16131,Eibar,Attacking Third,9
16131,Eibar,Defensive Third,14
16131,Eibar,Middle Third,14
16136,Barcelona,Attacking Third,6
16136,Barcelona,Defensive Third,10
16136,Barcelona,Middle Third,14
16136,Leganés,Attacking Third,3
16136,Leganés,Defensive Third,44
16136,Leganés,Middle Third,12
16149,Barcelona,Attacking Third,4
16149,Barcelona,Defensive Third,27
16149,Barcelona,Middle Third,7
16149,Girona,Attacking Third,5
16149,Girona,Defensive Third,36
16149,Girona,Middle Third,15
16157,Barcelona,Attacking Third,5
16157,Barcelona,Defensive Third,13
16157,Barcelona,Middle Third,16
16157,Valencia,Attacking Third,6
16157,Valencia,Defensive Third,47
16157,Valencia,Middle Third,6
16173,Athletic Club,Attacking Third,3
16173,Athletic Club,Defensive Third,43
16173,Athletic Club,Middle Third,7
16173,Barcelona,Attacking Third,5
16173,Barcelona,Defensive Third,30
16173,Barcelona,Middle Third,8
16182,Barcelona,Attacking Third,6
16182,Barcelona,Defensive Third,28
16182,Barcelona,Middle Third,16
16182,Real Valladolid,Defensive Third,35
16182,Real Valladolid,Middle Third,15
16190,Barcelona,Attacking Third,8
16190,Barcelona,Defensive Third,45
16190,Barcelona,Middle Third,10
16190,Sevilla,Attacking Third,7
16190,Sevilla,Defensive Third,41
16190,Sevilla,Middle Third,8
16196,Barcelona,Attacking Third,3
16196,Barcelona,Defensive Third,56
16196,Barcelona,Middle Third,7
16196,Real Madrid,Attacking Third,7
16196,Real Madrid,Defensive Third,25
16196,Real Madrid,Middle Third,13
16205,Barcelona,Attacking Third,2
16205,Barcelona,Defensive Third,20
16205,Barcelona,Middle Third,6
16205,Rayo Vallecano,Attacking Third,1
16205,Rayo Vallecano,Defensive Third,37
16205,Rayo Vallecano,Middle Third,3
16215,Barcelona,Attacking Third,3
16215,Barcelona,Defensive Third,40
16215,Barcelona,Middle Third,10
16215,Real Betis,Attacking Third,6
16215,Real Betis,Defensive Third,20
16215,Real Betis,Middle Third,11
16231,Barcelona,Attacking Third,10
16231,Barcelona,Defensive Third,17
16231,Barcelona,Middle Third,16
16231,Espanyol,Attacking Third,1
16231,Espanyol,Defensive Third,52
16231,Espanyol,Middle Third,12
16240,Barcelona,Attacking Third,5
16240,Barcelona,Defensive Third,19
16240,Barcelona,Middle Third,10
16240,Villarreal,Attacking Third,4
16240,Villarreal,Defensive Third,27
16240,Villarreal,Middle Third,6
16248,Atlético Madrid,Attacking Third,2
16248,Atlético Madrid,Defensive Third,34
16248,Atlético Madrid,Middle Third,8
16248,Barcelona,Attacking Third,7
16248,Barcelona,Defensive Third,18
16248,Barcelona,Middle Third,9
16265,Barcelona,Attacking Third,7
16265,Barcelona,Defensive Third,23
16265,Barcelona,Middle Third,11
16265,Real Sociedad,Attacking Third,2
16265,Real Sociedad,Defensive Third,24
16265,Real Sociedad,Middle Third,12
16275,Barcelona,Attacking Third,3
16275,Barcelona,Defensive Third,12
16275,Barcelona,Middle Third,12
16275,Deportivo Alavés,Attacking Third,2
16275,Deportivo Alavés,Defensive Third,44
16275,Deportivo Alavés,Middle Third,14
16289,Barcelona,Attacking Third,1
16289,Barcelona,Defensive Third,26
16289,Barcelona,Middle Third,10
16289,Levante UD,Attacking Third,4
16289,Levante UD,Defensive Third,32
16289,Levante UD,Middle Third,11
16306,Barcelona,Attacking Third,5
16306,Barcelona,Defensive Third,38
16306,Barcelona,Middle Third,17
16306,Getafe,Attacking Third,8
16306,Getafe,Defensive Third,28
16306,Getafe,Middle Third,18
16317,Barcelona,Attacking Third,3
16317,Barcelona,Defensive Third,47
16317,Barcelona,Middle Third,23
16317,Eibar,Attacking Third,9
16317,Eibar,Defensive Third,20
16317,Eibar,Middle Third,15
18235,Bayern Munich,Attacking Third,1
18235,Bayern Munich,Defensive Third,21
18235,Bayern Munich,Middle Third,4
18235,Inter Milan,Attacking Third,2
18235,Inter Milan,Defensive Third,43
18235,Inter Milan,Middle Third,7
18236,Barcelona,Defensive Third,14
18236,Barcelona,Middle Third,7
18236,Manchester United,Attacking Third,4
18236,Manchester United,Defensive Third,28
18236,Manchester United,Middle Third,18
18237,Bayern Munich,Attacking Third,6
18237,Bayern Munich,Defensive Third,24
18237,Bayern Munich,Middle Third,4
18237,Chelsea,Attacking Third,5
18237,Chelsea,Defensive Third,88
18237,Chelsea,Middle Third,5
18240,Bayern Munich,Attacking Third,3
18240,Bayern Munich,Defensive Third,27
18240,Bayern Munich,Middle Third,3
18240,Borussia Dortmund,Attacking Third,3
18240,Borussia Dortmund,Defensive Third,37
18240,Borussia Dortmund,Middle Third,8
18241,Atlético Madrid,Attacking Third,4
18241,Atlético Madrid,Defensive Third,53
18241,Atlético Madrid,Middle Third,11
18241,Real Madrid,Attacking Third,7
18241,Real Madrid,Defensive Third,38
18241,Real Madrid,Middle Third,12
18242,Barcelona,Attacking Third,5
18242,Barcelona,Defensive Third,20
18242,Barcelona,Middle Third,1
18242,Juventus,Attacking Third,3
18242,Juventus,Defensive Third,23
18242,Juventus,Middle Third,3
18243,Atlético Madrid,Attacking Third,2
18243,Atlético Madrid,Defensive Third,42
18243,Atlético Madrid,Middle Third,6
18243,Real Madrid,Attacking Third,6
18243,Real Madrid,Defensive Third,50
18243,Real Madrid,Middle Third,14
18244,Juventus,Attacking Third,3
18244,Juventus,Defensive Third,24
18244,Juventus,Middle Third,7
18244,Real Madrid,Attacking Third,6
18244,Real Madrid,Defensive Third,23
18244,Real Madrid,Middle Third,12
18245,Liverpool,Attacking Third,3
18245,Liverpool,Defensive Third,21
18245,Liverpool,Middle Third,8
18245,Real Madrid,Attacking Third,2
18245,Real Madrid,Defensive Third,35
18245,Real Madrid,Middle Third,11
19714,Chelsea FCW,Attacking Third,7
19714,Chelsea FCW,Defensive Third,20
19714,Chelsea FCW,Middle Third,10
19714,Manchester City WFC,Attacking Third,7
19714,Manchester City WFC,Defensive Third,32
19714,Manchester City WFC,Middle Third,9
19715,Brighton & Hove Albion WFC,Attacking Third,4
19715,Brighton & Hove Albion WFC,Defensive Third,21
19715,Brighton & Hove Albion WFC,Middle Third,4
19715,Bristol City WFC,Attacking Third,10
19715,Bristol City WFC,Defensive Third,23
19715,Bristol City WFC,Middle Third,4
19716,Reading WFC,Attacking Third,7
19716,Reading WFC,Defensive Third,11
19716,Reading WFC,Middle Third,6
19716,Yeovil Town LFC,Attacking Third,2
19716,Yeovil Town LFC,Defensive Third,34
19716,Yeovil Town LFC,Middle Third,13
19717,Arsenal WFC,Attacking Third,3
19717,Arsenal WFC,Defensive Third,12
19717,Arsenal WFC,Middle Third,9
19717,Liverpool WFC,Attacking Third,6
19717,Liverpool WFC,Defensive Third,42
19717,Liverpool WFC,Middle Third,7
19718,Birmingham City WFC,Attacking Third,5
19718,Birmingham City WFC,Defensive Third,16
19718,Birmingham City WFC,Middle Third,13
19718,Everton LFC,Attacking Third,9
19718,Everton LFC,Defensive Third,24
19718,Everton LFC,Middle Third,8
19719,Reading WFC,Attacking Third,5
19719,Reading WFC,Defensive Third,18
19719,Reading WFC,Middle Third,6
19719,West Ham United LFC,Attacking Third,2
19719,West Ham United LFC,Defensive Third,33
19719,West Ham United LFC,Middle Third,4
19720,Bristol City WFC,Attacking Third,1
19720,Bristol City WFC,Defensive Third,46
19720,Bristol City WFC,Middle Third,9
19720,Chelsea FCW,Attacking Third,8
19720,Chelsea FCW,Defensive Third,5
19720,Chelsea FCW,Middle Third,5
19722,Arsenal WFC,Attacking Third,6
19722,Arsenal WFC,Defensive Third,7
19722,Arsenal WFC,Middle Third,7
19722,Yeovil Town LFC,Attacking Third,4
19722,Yeovil Town LFC,Defensive Third,47
19722,Yeovil Town LFC,Middle Third,6
19723,Everton LFC,Attacking Third,2
19723,Everton LFC,Defensive Third,42
19723,Everton LFC,Middle Third,4
19723,Manchester City WFC,Attacking Third,9
19723,Manchester City WFC,Defensive Third,14
19723,Manchester City WFC,Middle Third,12
19724,Arsenal WFC,Attacking Third,9
19724,Arsenal WFC,Defensive Third,16
19724,Arsenal WFC,Middle Third,12
19724,West Ham United LFC,Attacking Third,4
19724,West Ham United LFC,Defensive Third,37
19724,West Ham United LFC,Middle Third,13
19725,Brighton & Hove Albion WFC,Attacking Third,4
19725,Brighton & Hove Albion WFC,Defensive Third,18
19725,Brighton & Hove Albion WFC,Middle Third,11
19725,Liverpool WFC,Attacking Third,6
19725,Liverpool WFC,Defensive Third,24
19725,Liverpool WFC,Middle Third,16
19726,Chelsea FCW,Attacking Third,10
19726,Chelsea FCW,Defensive Third,16
19726,Chelsea FCW,Middle Third,11
19726,Everton LFC,Attacking Third,6
19726,Everton LFC,Defensive Third,56
19726,Everton LFC,Middle Third,19
19727,Birmingham City WFC,Attacking Third,4
19727,Birmingham City WFC,Defensive Third,31
19727,Birmingham City WFC,Middle Third,19
19727,Reading WFC,Attacking Third,7
19727,Reading WFC,Defensive Third,15
19727,Reading WFC,Middle Third,3
19728,Bristol City WFC,Attacking Third,4
19728,Bristol City WFC,Defensive Third,84
19728,Bristol City WFC,Middle Third,10
19728,Manchester City WFC,Attacking Third,10
19728,Manchester City WFC,Defensive Third,4
19728,Manchester City WFC,Middle Third,8
19729,Bristol City WFC,Attacking Third,5
19729,Bristol City WFC,Defensive Third,48
19729,Bristol City WFC,Middle Third,26
19729,Everton LFC,Attacking Third,8
19729,Everton LFC,Defensive Third,42
19729,Everton LFC,Middle Third,29
19730,Brighton & Hove Albion WFC,Attacking Third,1
19730,Brighton & Hove Albion WFC,Defensive Third,39
19730,Brighton & Hove Albion WFC,Middle Third,7
19730,Chelsea FCW,Attacking Third,7
19730,Chelsea FCW,Defensive Third,11
19730,Chelsea FCW,Middle Third,8
19731,West Ham United LFC,Attacking Third,4
19731,West Ham United LFC,Defensive Third,12
19731,West Ham United LFC,Middle Third,3
19731,Yeovil Town LFC,Attacking Third,5
19731,Yeovil Town LFC,Defensive Third,50
19731,Yeovil Town LFC,Middle Third,5
19732,Liverpool WFC,Defensive Third,41
19732,Liverpool WFC,Middle Third,8
19732,Reading WFC,Attacking Third,6
19732,Reading WFC,Defensive Third,12
19732,Reading WFC,Middle Third,10
19733,Birmingham City WFC,Attacking Third,3
19733,Birmingham City WFC,Defensive Third,42
19733,Birmingham City WFC,Middle Third,24
19733,Manchester City WFC,Attacking Third,12
19733,Manchester City WFC,Defensive Third,13
19733,Manchester City WFC,Middle Third,22
19734,Brighton & Hove Albion WFC,Attacking Third,6
19734,Brighton & Hove Albion WFC,Defensive Third,21
19734,Brighton & Hove Albion WFC,Middle Third,15
19734,Everton LFC,Attacking Third,3
19734,Everton LFC,Defensive Third,31
19734,Everton LFC,Middle Third,12
19735,Manchester City WFC,Attacking Third,7
19735,Manchester City WFC,Defensive Third,15
19735,Manchester City WFC,Middle Third,10
19735,West Ham United LFC,Attacking Third,6
19735,West Ham United LFC,Defensive Third,26
19735,West Ham United LFC,Middle Third,11
19736,Arsenal WFC,Attacking Third,8
19736,Arsenal WFC,Defensive Third,33
19736,Arsenal WFC,Middle Third,16
19736,Chelsea FCW,Attacking Third,6
19736,Chelsea FCW,Defensive Third,19
19736,Chelsea FCW,Middle Third,8
19737,Liverpool WFC,Attacking Third,8
19737,Liverpool WFC,Defensive Third,33
19737,Liverpool WFC,Middle Third,16
19737,Yeovil Town LFC,Attacking Third,6
19737,Yeovil Town LFC,Defensive Third,44
19737,Yeovil Town LFC,Middle Third,12
19738,Birmingham City WFC,Attacking Third,4
19738,Birmingham City WFC,Defensive Third,5
19738,Birmingham City WFC,Middle Third,6
19738,Bristol City WFC,Defensive Third,35
19738,Bristol City WFC,Middle Third,12
19739,Brighton & Hove Albion WFC,Attacking Third,2
19739,Brighton & Hove Albion WFC,Defensive Third,31
19739,Brighton & Hove Albion WFC,Middle Third,17
19739,Manchester City WFC,Attacking Third,7
19739,Manchester City WFC,Defensive Third,20
19739,Manchester City WFC,Middle Third,10
19740,Liverpool WFC,Attacking Third,5
19740,Liverpool WFC,Defensive Third,40
19740,Liverpool WFC,Middle Third,11
19740,West Ham United LFC,Attacking Third,7
19740,West Ham United LFC,Defensive Third,15
19740,West Ham United LFC,Middle Third,9
19741,Arsenal WFC,Attacking Third,13
19741,Arsenal WFC,Defensive Third,20
19741,Arsenal WFC,Middle Third,14
19741,Reading WFC,Attacking Third,2
19741,Reading WFC,Defensive Third,44
19741,Reading WFC,Middle Third,17
19742,Bristol City WFC,Attacking Third,3
19742,Bristol City WFC,Defensive Third,34
19742,Bristol City WFC,Middle Third,13
19742,Yeovil Town LFC,Attacking Third,6
19742,Yeovil Town LFC,Defensive Third,28
19742,Yeovil Town LFC,Middle Third,20
19743,Birmingham City WFC,Attacking Third,7
19743,Birmingham City WFC,Defensive Third,28
19743,Birmingham City WFC,Middle Third,9
19743,Chelsea FCW,Attacking Third,5
19743,Chelsea FCW,Defensive Third,9
19743,Chelsea FCW,Middle Third,20
19744,Arsenal WFC,Attacking Third,13
19744,Arsenal WFC,Defensive Third,22
19744,Arsenal WFC,Middle Third,32
19744,Bristol City WFC,Defensive Third,50
19744,Bristol City WFC,Middle Third,6
19745,Brighton & Hove Albion WFC,Attacking Third,3
19745,Brighton & Hove Albion WFC,Defensive Third,44
19745,Brighton & Hove Albion WFC,Middle Third,10
19745,Yeovil Town LFC,Attacking Third,3
19745,Yeovil Town LFC,Defensive Third,40
19745,Yeovil Town LFC,Middle Third,19
19746,Everton LFC,Defensive Third,35
19746,Everton LFC,Middle Third,11
19746,West Ham United LFC,Attacking Third,5
19746,West Ham United LFC,Defensive Third,32
19746,West Ham United LFC,Middle Third,9
19747,Manchester City WFC,Attacking Third,5
19747,Manchester City WFC,Defensive Third,48
19747,Manchester City WFC,Middle Third,14
19747,Reading WFC,Attacking Third,5
19747,Reading WFC,Defensive Third,32
19747,Reading WFC,Middle Third,13
19748,Chelsea FCW,Attacking Third,7
19748,Chelsea FCW,Defensive Third,22
19748,Chelsea FCW,Middle Third,10
19748,Liverpool WFC,Attacking Third,2
19748,Liverpool WFC,Defensive Third,46
19748,Liverpool WFC,Middle Third,7
19749,Arsenal WFC,Attacking Third,14
19749,Arsenal WFC,Defensive Third,16
19749,Arsenal WFC,Middle Third,14
19749,Birmingham City WFC,Attacking Third,1
19749,Birmingham City WFC,Defensive Third,29
19749,Birmingham City WFC,Middle Third,5
19750,Everton LFC,Attacking Third,4
19750,Everton LFC,Defensive Third,19
19750,Everton LFC,Middle Third,11
19750,Yeovil Town LFC,Attacking Third,1
19750,Yeovil Town LFC,Defensive Third,63
19750,Yeovil Town LFC,Middle Third,6
19751,Chelsea FCW,Attacking Third,7
19751,Chelsea FCW,Defensive Third,24
19751,Chelsea FCW,Middle Third,8
19751,West Ham United LFC,Attacking Third,4
19751,West Ham United LFC,Defensive Third,52
19751,West Ham United LFC,Middle Third,6
19752,Liverpool WFC,Attacking Third,2
19752,Liverpool WFC,Defensive Third,66
19752,Liverpool WFC,Middle Third,18
19752,Manchester City WFC,Attacking Third,8
19752,Manchester City WFC,Defensive Third,15
19752,Manchester City WFC,Middle Third,11
