match_id,team,total_actions,final_third_actions,field_tilt_pct
3900499,Marseille,960,151,15.73
3900500,Angers,1061,231,21.77
3900500,Rennes,1097,223,20.33
3900501,Paris Saint-Germain,1542,433,28.08
3900501,Toulouse,632,115,18.2
3900502,Lorient,1296,364,28.09
3900502,Troyes,845,180,21.3
3900503,Lille,1030,251,24.37
3900503,Bastia,571,97,16.99
3900504,Montpellier,889,220,24.75
3900504,Nantes,886,189,21.33
3900505,Caen,642,216,33.64
3900505,Guingamp,890,171,19.21
3900506,Stade de Reims,1079,243,22.52
3900506,Gazélec Ajaccio,688,114,16.57
3900507,Marseille,1060,291,27.45
3900507,OGC Nice,805,116,14.41
3900508,AS Monaco,1075,253,23.53
3900508,Bordeaux,662,145,21.9
3900509,Lyon,848,245,28.89
3900509,Saint-Étienne,550,117,21.27
3900510,Lyon,1152,299,25.95
3900510,OGC Nice,1108,207,18.68
3900511,Lorient,967,241,24.92
3900511,Paris Saint-Germain,1287,156,12.12
3900512,Montpellier,967,176,18.2
3900512,Stade de Reims,743,118,15.88
3900513,Lille,874,256,29.29
3900513,Troyes,887,203,22.89
3900514,Toulouse,859,205,23.86
3900514,Guingamp,694,156,22.48
3900515,AS Monaco,933,236,25.29
3900515,Nantes,836,186,22.25
3900516,Saint-Étienne,881,185,21.0
3900516,Marseille,1017,188,18.49
3900518,Angers,1198,321,26.79
3900518,Caen,770,164,21.3
3900519,Rennes,849,179,21.08
3900519,Bordeaux,922,165,17.9
3900520,Montpellier,666,148,22.22
3900520,Lyon,1221,263,21.54
3900521,Troyes,806,200,24.81
3900521,Paris Saint-Germain,1407,314,22.32
3900522,Toulouse,836,229,27.39
3900522,OGC Nice,1310,191,14.58
3900523,Stade de Reims,837,194,23.18
3900523,Rennes,891,154,17.28
3900524,Gazélec Ajaccio,898,221,24.61
3900524,Lorient,1155,221,19.13
3900525,Nantes,979,270,27.58
3900525,Bastia,689,98,14.22
3900526,Lille,914,186,20.35
3900526,Angers,859,168,19.56
3900527,AS Monaco,532,126,23.68
3900527,Marseille,1072,225,20.99
3900528,Bordeaux,1205,338,28.05
3900528,Caen,514,109,21.21
3900529,Guingamp,540,138,25.56
3900529,Saint-Étienne,697,166,23.82
3900530,Nantes,762,184,24.15
3900530,Lyon,1093,186,17.02
3900531,Lorient,1027,280,27.26
3900531,OGC Nice,985,168,17.06
3900532,Paris Saint-Germain,1540,326,21.17
3900532,Angers,504,99,19.64
3900533,AS Monaco,1168,266,22.77
3900533,Caen,665,148,22.26
3900534,Bordeaux,885,194,21.92
3900534,Bastia,792,152,19.19
3900535,Lille,697,241,34.58
3900535,Saint-Étienne,700,162,23.14
3900536,Montpellier,1160,344,29.66
3900536,Gazélec Ajaccio,572,72,12.59
3900537,Toulouse,709,197,27.79
3900537,Troyes,1153,293,25.41
3900538,Guingamp,767,173,22.56
3900538,Stade de Reims,688,135,19.62
3900539,Rennes,922,208,22.56
3900539,Marseille,935,174,18.61
3900540,Paris Saint-Germain,1422,235,16.53
3900540,OGC Nice,782,88,11.25
3900541,AS Monaco,864,218,25.23
3900541,Bastia,812,162,19.95
3900542,Caen,771,288,37.35
3900542,Lille,695,147,21.15
3900543,Stade de Reims,1100,267,24.27
3900543,Troyes,824,192,23.3
3900544,Toulouse,1046,296,28.3
3900544,Lorient,796,127,15.95
3900545,Lyon,1255,338,26.93
3900545,Angers,735,175,23.81
3900546,Gazélec Ajaccio,869,327,37.63
3900546,Nantes,690,134,19.42
3900547,Montpellier,629,151,24.01
3900547,Marseille,1181,246,20.83
3900548,Bordeaux,1029,214,20.8
3900548,Guingamp,678,133,19.62
3900549,Saint-Étienne,996,312,31.33
3900549,Rennes,758,133,17.55
3900550,Rennes,1261,376,29.82
3900550,Caen,553,141,25.5
3900551,Lille,993,240,24.17
3900551,Lorient,976,185,18.95
3900552,Montpellier,1177,263,22.34
3900552,Guingamp,577,114,19.76
3900553,Stade de Reims,750,165,22.0
3900553,OGC Nice,1263,127,10.06
3900554,Troyes,941,247,26.25
3900554,Bastia,704,175,24.86
3900555,Nantes,981,277,28.24
3900555,Toulouse,696,125,17.96
3900556,Angers,872,164,18.81
3900556,Bordeaux,1061,171,16.12
3900557,Lyon,724,152,20.99
3900557,Paris Saint-Germain,1265,145,11.46
3900558,AS Monaco,802,234,29.18
3900558,Saint-Étienne,717,105,14.64
3900559,Marseille,1068,240,22.47
3900559,Gazélec Ajaccio,807,169,20.94
3900560,Montpellier,817,213,26.07
3900560,OGC Nice,1031,181,17.56
3900561,Lille,1051,318,30.26
3900561,Toulouse,656,134,20.43
3900562,Caen,471,144,30.57
3900562,Paris Saint-Germain,1441,222,15.41
3900563,Guingamp,799,245,30.66
3900563,Rennes,784,162,20.66
3900564,AS Monaco,1112,394,35.43
3900564,Troyes,520,145,27.88
3900565,Nantes,743,201,27.05
3900565,Lorient,973,216,22.2
3900566,Bastia,754,161,21.35
3900566,Stade de Reims,966,189,19.57
3900567,Bordeaux,732,140,19.13
3900567,Marseille,1094,207,18.92
3900568,Gazélec Ajaccio,807,190,23.54
3900568,Lyon,997,222,22.27
3900569,Angers,722,168,23.27
3900569,Saint-Étienne,893,175,19.6
3900570,Paris Saint-Germain,1685,377,22.37
3900570,Bastia,541,78,14.42
3900571,Rennes,1043,260,24.93
3900571,Lorient,861,159,18.47
3900572,AS Monaco,1043,237,22.72
3900572,Gazélec Ajaccio,845,123,14.56
3900573,Caen,721,222,30.79
3900573,Angers,1020,182,17.84
3900574,Lyon,1415,305,21.55
3900574,Troyes,636,109,17.14
3900575,Toulouse,805,214,26.58
3900575,Stade de Reims,804,195,24.25
3900576,Montpellier,968,239,24.69
3900576,Bordeaux,943,146,15.48
3900577,Marseille,1222,236,19.31
3900577,Guingamp,551,90,16.33
3900578,Lille,722,203,28.12
3900578,OGC Nice,971,173,17.82
3900579,Nantes,755,245,32.45
3900579,Saint-Étienne,693,158,22.8
3900580,OGC Nice,1306,297,22.74
3900580,Angers,694,117,16.86
3900581,Lille,840,172,20.48
3900581,Bordeaux,1071,218,20.35
3900582,Gazélec Ajaccio,1031,262,25.41
3900582,Stade de Reims,733,182,24.83
3900583,Troyes,972,337,34.67
3900583,Rennes,988,226,22.87
3900584,Montpellier,929,186,20.02
3900584,Bastia,771,134,17.38
3900585,Toulouse,580,140,24.14
3900585,Paris Saint-Germain,1515,209,13.8
3900586,Guingamp,672,226,33.63
3900586,Nantes,898,255,28.4
3900587,Lyon,1189,311,26.16
3900587,Saint-Étienne,440,95,21.59
3900588,Lorient,1067,262,24.55
3900588,AS Monaco,839,168,20.02
3900589,Caen,663,149,22.47
3900589,Marseille,1025,184,17.95
3900590,Rennes,1026,201,19.59
3900590,Gazélec Ajaccio,831,162,19.49
3900591,Angers,750,132,17.6
3900591,Paris Saint-Germain,1652,198,11.99
3900592,Caen,682,156,22.87
3900592,Montpellier,1238,258,20.84
3900593,Lille,1053,315,29.91
3900593,Troyes,803,186,23.16
3900594,Nantes,561,112,19.96
3900594,Bordeaux,1000,173,17.3
3900595,Lorient,934,178,19.06
3900595,OGC Nice,1236,172,13.92
3900596,Guingamp,975,246,25.23
3900596,Bastia,627,94,14.99
3900597,Lyon,1185,399,33.67
3900597,Marseille,601,106,17.64
3900598,AS Monaco,727,189,26.0
3900598,Toulouse,834,206,24.7
3900599,Stade de Reims,862,230,26.68
3900599,Saint-Étienne,885,143,16.16
3900600,Lille,729,176,24.14
3900600,Marseille,1057,225,21.29
3900601,Gazélec Ajaccio,1003,299,29.81
3900601,Montpellier,574,145,25.26
3900602,Stade de Reims,936,207,22.12
3900602,Lorient,778,146,18.77
3900603,Toulouse,1082,290,26.8
3900603,Guingamp,565,129,22.83
3900604,Angers,767,165,21.51
3900604,AS Monaco,1025,204,19.9
3900605,Lyon,1257,343,27.29
3900605,Bastia,493,65,13.18
3900606,Troyes,1060,243,22.92
3900606,Nantes,971,219,22.55
3900608,OGC Nice,1270,368,28.98
3900608,Caen,446,117,26.23
3900609,Bordeaux,988,239,24.19
3900609,Rennes,974,117,12.01
3900610,Montpellier,784,216,27.55
3900610,Marseille,1039,149,14.34
3900611,AS Monaco,1112,245,22.03
3900611,Bastia,941,137,14.56
3900612,Troyes,874,229,26.2
3900612,Guingamp,960,171,17.81
3900613,Toulouse,816,214,26.23
3900613,OGC Nice,1304,284,21.78
3900614,Lille,1111,309,27.81
3900614,Caen,636,169,26.57
3900615,Gazélec Ajaccio,741,130,17.54
3900615,Nantes,944,160,16.95
3900616,Lyon,994,292,29.38
3900616,Bordeaux,712,156,21.91
3900617,Stade de Reims,919,282,30.69
3900617,Angers,716,129,18.02
3900618,Lorient,824,221,26.82
3900618,Paris Saint-Germain,1419,246,17.34
3900619,Saint-Étienne,902,236,26.16
3900619,Rennes,848,126,14.86
3900620,Caen,775,188,24.26
3900620,Stade de Reims,764,160,20.94
3900621,Nantes,810,236,29.14
3900621,Toulouse,881,200,22.7
3900622,Bastia,733,198,27.01
3900622,Troyes,1011,176,17.41
3900623,Montpellier,1007,259,25.72
3900623,Lorient,923,224,24.27
3900624,Angers,646,152,23.53
3900624,Lyon,1313,291,22.16
3900625,AS Monaco,622,155,24.92
3900625,OGC Nice,1304,232,17.79
3900626,Gazélec Ajaccio,1120,351,31.34
3900626,Guingamp,480,87,18.13
3900627,Bordeaux,907,237,26.13
3900627,Saint-Étienne,601,108,17.97
3900628,Lille,875,239,27.31
3900628,Rennes,982,153,15.58
3900629,Marseille,1017,328,32.25
3900629,Paris Saint-Germain,1158,160,13.82
3900630,Rennes,1231,214,17.38
3900630,Angers,560,89,15.89
3900631,Toulouse,1081,256,23.68
3900631,Montpellier,738,154,20.87
3900632,Guingamp,656,150,22.87
3900632,Bordeaux,859,171,19.91
3900633,Gazélec Ajaccio,825,374,45.33
3900633,Troyes,714,152,21.29
3900634,Lille,755,162,21.46
3900634,Paris Saint-Germain,1196,141,11.79
3900635,Bastia,662,160,24.17
3900635,Stade de Reims,872,178,20.41
3900636,Nantes,790,186,23.54
3900636,Lorient,1011,203,20.08
3900637,OGC Nice,1068,253,23.69
3900637,Marseille,955,205,21.47
3900638,Lyon,1063,254,23.89
3900638,Caen,660,150,22.73
3900639,Saint-Étienne,836,243,29.07
3900639,AS Monaco,625,160,25.6
3901144,Bordeaux,952,315,33.09
3901144,OGC Nice,1081,123,11.38
3901145,Angers,721,158,21.91
3901145,Montpellier,1062,231,21.75
3901146,Stade de Reims,678,163,24.04
3901146,Paris Saint-Germain,1622,253,15.6
3901147,Toulouse,965,217,22.49
3901147,Gazélec Ajaccio,747,165,22.09
3901148,Guingamp,639,165,25.82
3901148,Lorient,889,229,25.76
3901149,AS Monaco,922,203,22.02
3901149,Troyes,1131,238,21.04
3901150,Saint-Étienne,890,247,27.75
3901150,Marseille,873,194,22.22
3901151,Lyon,810,196,24.2
3901151,Lille,717,166,23.15
3901152,Caen,629,156,24.8
3901152,Rennes,1233,179,14.52
3901153,Bastia,528,92,17.42
3901153,OGC Nice,1178,202,17.15
3901154,Lorient,831,180,21.66
3901154,Troyes,1183,252,21.3
3901155,Montpellier,868,260,29.95
3901155,Lille,802,178,22.19
3901156,Guingamp,939,217,23.11
3901156,Angers,663,143,21.57
3901157,Stade de Reims,635,176,27.72
3901157,Bordeaux,1109,183,16.5
3901158,Toulouse,976,221,22.64
3901158,Rennes,1070,229,21.4
3901159,Lyon,696,225,32.33
3901159,Paris Saint-Germain,1124,138,12.28
3901160,Nantes,921,242,26.28
3901160,AS Monaco,759,135,17.79
3901161,Caen,662,197,29.76
3901161,Saint-Étienne,1010,233,23.07
3901162,AS Monaco,888,218,24.55
3901162,Caen,822,196,23.84
3901163,Troyes,737,148,20.08
3901163,OGC Nice,1533,289,18.85
3901164,Angers,629,129,20.51
3901164,Saint-Étienne,1098,215,19.58
3901165,Bordeaux,966,162,16.77
3901165,Gazélec Ajaccio,938,114,12.15
3901166,Montpellier,805,190,23.6
3901166,Paris Saint-Germain,1452,166,11.43
3901167,Bastia,900,203,22.56
3901167,Lorient,876,94,10.73
3901168,Lille,750,172,22.93
3901168,Stade de Reims,770,136,17.66
3901169,Marseille,1106,321,29.02
3901169,Toulouse,883,151,17.1
3901170,Nantes,1214,260,21.42
3901170,Rennes,742,146,19.68
3901171,Lyon,1177,260,22.09
3901171,Guingamp,619,93,15.02
3901172,Bastia,843,197,23.37
3901172,Nantes,807,167,20.69
3901173,Gazélec Ajaccio,699,191,27.32
3901173,Marseille,805,204,25.34
3901174,AS Monaco,744,161,21.64
3901174,Stade de Reims,950,183,19.26
3901175,Montpellier,962,216,22.45
3901175,OGC Nice,1108,125,11.28
3901176,Toulouse,801,209,26.09
3901176,Bordeaux,748,159,21.26
3901177,Lille,943,165,17.5
3901177,Bastia,761,114,14.98
3901178,Lorient,808,177,21.91
3901178,Marseille,1166,193,16.55
3901179,Caen,692,217,31.36
3901179,Gazélec Ajaccio,1028,315,30.64
3901180,Saint-Étienne,1152,298,25.87
3901180,Guingamp,567,121,21.34
3901181,Lyon,913,254,27.82
3901181,Rennes,643,139,21.62
3901182,Nantes,970,260,26.8
3901182,Angers,888,172,19.37
3901183,Troyes,794,231,29.09
3901183,Paris Saint-Germain,1382,200,14.47
3901184,Marseille,1279,373,29.16
3901184,Rennes,791,114,14.41
3901185,Stade de Reims,1325,399,30.11
3901185,Guingamp,418,39,9.33
3901186,Lyon,1198,238,19.87
3901186,Nantes,754,114,15.12
3901187,Angers,673,193,28.68
3901187,Lorient,882,165,18.71
3901188,Saint-Étienne,689,156,22.64
3901188,Montpellier,973,216,22.2
3901189,Toulouse,857,213,24.85
3901189,Lille,865,152,17.57
3901190,Caen,853,267,31.3
3901190,Troyes,825,128,15.52
3901191,Gazélec Ajaccio,794,159,20.03
3901191,OGC Nice,1274,170,13.34
3901192,Bastia,982,198,20.16
3901192,Bordeaux,799,146,18.27
3901193,AS Monaco,602,149,24.75
3901193,Paris Saint-Germain,1588,359,22.61
3901194,AS Monaco,1072,313,29.2
3901194,Bordeaux,619,86,13.89
3901195,Gazélec Ajaccio,943,225,23.86
3901195,Saint-Étienne,739,115,15.56
3901196,OGC Nice,1013,173,17.08
3901196,Paris Saint-Germain,1256,204,16.24
3901197,Guingamp,717,204,28.45
3901197,Montpellier,832,197,23.68
3901198,Angers,869,188,21.63
3901198,Troyes,1029,213,20.7
3901199,Stade de Reims,1035,233,22.51
3901199,Rennes,874,169,19.34
3901200,Toulouse,715,164,22.94
3901200,Caen,799,175,21.9
3901201,Bastia,482,125,25.93
3901201,Marseille,1106,163,14.74
3901202,Lyon,1318,270,20.49
3901202,Lorient,775,146,18.84
3901203,Nantes,1046,246,23.52
3901203,Lille,709,104,14.67
3901204,Montpellier,809,200,24.72
3901204,Lyon,1340,256,19.1
3901205,Caen,1058,390,36.86
3901205,Lorient,901,119,13.21
3901206,Toulouse,809,209,25.83
3901206,Bastia,887,106,11.95
3901207,Stade de Reims,608,146,24.01
3901207,Nantes,962,185,19.23
3901208,Guingamp,659,176,26.71
3901208,Paris Saint-Germain,1410,232,16.45
3901209,Gazélec Ajaccio,742,140,18.87
3901209,Angers,908,126,13.88
3901210,Saint-Étienne,1096,273,24.91
3901210,Troyes,698,110,15.76
3901211,Marseille,1381,313,22.66
3901211,Bordeaux,548,114,20.8
3901212,AS Monaco,824,183,22.21
3901212,Lille,831,168,20.22
3901213,Rennes,814,218,26.78
3901213,OGC Nice,1110,236,21.26
3901214,Lyon,1020,324,31.76
3901214,OGC Nice,916,113,12.34
3901215,Gazélec Ajaccio,661,170,25.72
3901215,Lille,1067,179,16.78
3901216,Caen,688,207,30.09
3901216,Paris Saint-Germain,1395,190,13.62
3901217,Stade de Reims,580,162,27.93
3901217,Troyes,814,213,26.17
3901218,Bordeaux,1242,362,29.15
3901218,Angers,550,69,12.55
3901219,Toulouse,755,230,30.46
3901219,Lorient,1107,187,16.89
3901220,Bastia,761,203,26.68
3901220,Saint-Étienne,859,158,18.39
3901221,Rennes,1146,294,25.65
3901221,Guingamp,681,151,22.17
3901222,Montpellier,776,204,26.29
3901222,Nantes,911,185,20.31
3901223,AS Monaco,720,230,31.94
3901223,Marseille,1100,93,8.45
3901224,Stade de Reims,725,165,22.76
3901224,OGC Nice,1390,205,14.75
3901225,Lyon,1081,293,27.1
3901225,Toulouse,470,115,24.47
3901226,Troyes,1113,292,26.24
3901226,Montpellier,732,180,24.59
3901227,Nantes,750,192,25.6
3901227,Marseille,958,170,17.75
3901228,Saint-Étienne,914,197,21.55
3901228,Lorient,1019,191,18.74
3901229,Guingamp,1021,225,22.04
3901229,Caen,735,154,20.95
3901230,Gazélec Ajaccio,693,150,21.65
3901230,Bastia,771,153,19.84
3901231,Rennes,1042,280,26.87
3901231,AS Monaco,679,142,20.91
3901232,Lille,1401,367,26.2
3901232,Angers,618,75,12.14
3901233,Paris Saint-Germain,1472,330,22.42
3901233,Rennes,812,155,19.09
3901234,Montpellier,822,246,29.93
3901234,Stade de Reims,791,148,18.71
3901235,Gazélec Ajaccio,581,125,21.51
3901235,Lyon,1387,258,18.6
3901236,Nantes,842,285,33.85
3901236,OGC Nice,1070,129,12.06
3901237,Toulouse,622,207,33.28
3901237,Saint-Étienne,743,206,27.73
3901238,AS Monaco,854,217,25.41
3901238,Guingamp,710,105,14.79
3901240,Lorient,1101,235,21.34
3901240,Lille,923,173,18.74
3901241,Caen,978,238,24.34
3901241,Bastia,878,116,13.21
3901242,Marseille,818,190,23.23
3901242,Angers,904,165,18.25
3901243,Angers,799,211,26.41
3901243,Bastia,960,185,19.27
3901244,Toulouse,745,221,29.66
3901244,Troyes,742,129,17.39
3901245,Lorient,929,211,22.71
3901245,Bordeaux,1036,174,16.8
3901246,Nantes,1312,427,32.55
3901246,Caen,621,152,24.48
3901247,Gazélec Ajaccio,549,113,20.58
3901247,Paris Saint-Germain,1578,221,14.01
3901248,Lille,1156,308,26.64
3901248,Guingamp,597,94,15.75
3901249,Montpellier,1162,304,26.16
3901249,Rennes,980,180,18.37
3901250,OGC Nice,1104,304,27.54
3901250,Saint-Étienne,587,74,12.61
3901251,Stade de Reims,760,148,19.47
3901251,Marseille,1061,204,19.23
3901252,Lyon,1204,281,23.34
3901252,AS Monaco,591,118,19.97
3901253,Bordeaux,708,133,18.79
3901253,Paris Saint-Germain,1515,250,16.5
3901254,Lyon,1196,227,18.98
3901254,Stade de Reims,603,89,14.76
3901255,Toulouse,613,163,26.59
3901255,Angers,605,109,18.02
3901256,Montpellier,1131,233,20.6
3901256,AS Monaco,737,148,20.08
3901257,Saint-Étienne,893,228,25.53
3901257,Lille,763,173,22.67
3901258,Guingamp,741,155,20.92
3901258,OGC Nice,1443,154,10.67
3901259,Marseille,1245,374,30.04
3901259,Troyes,940,191,20.32
3901260,Gazélec Ajaccio,858,256,29.84
3901260,Lorient,1012,148,14.62
3901261,Nantes,827,277,33.49
3901261,Paris Saint-Germain,1316,222,16.87
3901262,Bordeaux,1120,271,24.2
3901262,Caen,732,157,21.45
3901263,Rennes,1039,295,28.39
3901263,Bastia,705,85,12.06
3901733,Spain Women's,1406,446,31.72
3901733,Switzerland Women's,585,66,11.28
3901734,Japan Women's,1186,407,34.32
3901734,Norway Women's,774,132,17.05
3901735,Nigeria Women's,885,274,30.96
3901735,England Women's,1050,216,20.57
3901736,Denmark Women's,984,212,21.54
3901736,Australia Women's,795,132,16.6
3901796,South Africa Women's,629,138,21.94
3901796,Netherlands Women's,1355,293,21.62
3901797,United States Women's,1273,362,28.44
3901797,Sweden Women's,855,239,27.95
3901832,Colombia Women's,705,213,30.21
3901832,Jamaica Women's,652,169,25.92
3901833,Morocco Women's,465,95,20.43
3901833,France Women's,1322,231,17.47
3902239,Japan Women's,986,254,25.76
3902239,Sweden Women's,1043,189,18.12
3902240,Spain Women's,1369,439,32.07
3902240,Netherlands Women's,780,173,22.18
3902967,Colombia Women's,739,271,36.67
3902967,England Women's,1054,272,25.81
3902968,France Women's,954,315,33.02
3902968,Australia Women's,902,270,29.93
3904628,Sweden Women's,622,176,28.3
3904628,Spain Women's,1057,210,19.87
3904629,Australia Women's,673,196,29.12
3904629,England Women's,934,231,24.73
3906389,Sweden Women's,890,245,27.53
3906389,Australia Women's,727,194,26.69
3906390,Spain Women's,985,282,28.63
3906390,England Women's,731,165,22.57
3920384,Côte d'Ivoire,1128,250,22.16
3920384,Guinea-Bissau,716,107,14.94
3920385,Egypt,1123,342,30.45
3920385,Mozambique,723,162,22.41
3920386,Nigeria,704,198,28.13
3920386,Equatorial Guinea,655,151,23.05
3920387,Cape Verde Islands,776,176,22.68
3920387,Ghana,720,142,19.72
3920388,Senegal,1085,346,31.89
3920388,Gambia,537,147,27.37
3920389,Cameroon,935,303,32.41
3920389,Guinea,383,60,15.67
3920390,Algeria,1075,343,31.91
3920390,Angola,531,102,19.21
3920391,South Africa,1007,202,20.06
3920391,Mali,795,145,18.24
3920392,Burkina Faso,858,251,29.25
3920392,Mauritania,517,107,20.7
3920393,Namibia,592,154,26.01
3920393,Tunisia,847,187,22.08
3920394,Morocco,962,261,27.13
3920394,Tanzania,845,55,6.51
3920395,Congo DR,953,315,33.05
3920395,Zambia,701,81,11.55
3920396,Egypt,897,199,22.19
3920396,Ghana,677,130,19.2
3920397,Guinea-Bissau,719,237,32.96
3920397,Equatorial Guinea,713,146,20.48
3920398,Côte d'Ivoire,849,220,25.91
3920398,Nigeria,468,96,20.51
3920399,Mozambique,902,230,25.5
3920399,Cape Verde Islands,860,142,16.51
3920400,Senegal,635,152,23.94
3920400,Cameroon,775,185,23.87
3920401,Guinea,901,244,27.08
3920401,Gambia,694,121,17.44
3920402,Algeria,838,187,22.32
3920402,Burkina Faso,477,97,20.34
3920403,Angola,634,154,24.29
3920403,Mauritania,806,157,19.48
3920404,Tunisia,581,142,24.44
3920404,Mali,915,158,17.27
3920405,Morocco,764,151,19.76
3920405,Congo DR,621,113,18.2
3920406,Zambia,850,127,14.94
3920406,Tanzania,997,138,13.84
3920407,Namibia,668,183,27.4
3920407,South Africa,711,179,25.18
3920408,Côte d'Ivoire,857,316,36.87
3920408,Equatorial Guinea,374,72,19.25
3920409,Nigeria,878,287,32.69
3920409,Guinea-Bissau,830,118,14.22
3920410,Ghana,493,145,29.41
3920410,Mozambique,741,161,21.73
3920411,Egypt,904,284,31.42
3920411,Cape Verde Islands,825,173,20.97
3920412,Senegal,799,140,17.52
3920412,Guinea,813,135,16.61
3920413,Cameroon,697,252,36.15
3920413,Gambia,598,184,30.77
3920414,Burkina Faso,891,339,38.05
3920414,Angola,750,143,19.07
3920415,Algeria,1189,301,25.32
3920415,Mauritania,395,98,24.81
3920416,Tunisia,885,256,28.93
3920416,South Africa,800,213,26.63
3920417,Namibia,442,170,38.46
3920417,Mali,901,145,16.09
3920418,Congo DR,949,231,24.34
3920418,Tanzania,890,163,18.31
3920419,Morocco,1006,289,28.73
3920419,Zambia,691,133,19.25
3922237,Namibia,718,241,33.57
3922237,Angola,740,145,19.59
3922238,Nigeria,545,174,31.93
3922238,Cameroon,746,156,20.91
3922239,Guinea,715,147,20.56
3922239,Equatorial Guinea,733,116,15.83
3922240,Congo DR,843,316,37.49
3922240,Egypt,1058,282,26.65
3922241,Mauritania,456,123,26.97
3922241,Cape Verde Islands,993,252,25.38
3922242,Côte d'Ivoire,1242,353,28.42
3922242,Senegal,871,186,21.35
3922243,Morocco,867,223,25.72
3922243,South Africa,769,91,11.83
3922244,Mali,883,164,18.57
3922244,Burkina Faso,648,114,17.59
3922321,Nigeria,700,200,28.57
3922321,Angola,833,164,19.69
3922356,Congo DR,526,142,27.0
3922356,Guinea,842,122,14.49
3922658,South Africa,998,303,30.36
3922658,Cape Verde Islands,975,269,27.59
3922659,Mali,1253,351,28.01
3922659,Côte d'Ivoire,775,125,16.13
3922837,Nigeria,790,236,29.87
3922837,South Africa,1210,224,18.51
