match_id,team,counter_attacks,avg_distance_gained,avg_time_elapsed,avg_speed_units_per_sec
19814,West Ham United LFC,34,14.89,4.44,3.78
19815,Brighton & Hove Albion WFC,29,15.38,4.69,3.09
19815,Arsenal WFC,37,12.83,5.03,2.69
19816,Liverpool WFC,34,17.32,5.28,3.45
19816,Birmingham City WFC,32,15.1,4.81,3.25
19817,Everton LFC,44,11.22,4.42,4.27
19817,Reading WFC,41,15.22,4.84,3.48
19818,Yeovil Town LFC,30,16.96,4.69,3.77
19818,Manchester City WFC,37,12.82,4.8,3.36
19819,Brighton & Hove Albion WFC,34,12.61,4.41,4.09
19819,West Ham United LFC,31,14.65,4.59,3.82
19820,Chelsea FCW,36,16.76,5.17,3.84
19820,Reading WFC,37,13.85,4.58,3.45
19821,Arsenal WFC,29,15.4,4.41,3.63
19821,Manchester City WFC,35,16.23,5.0,3.35
19822,Birmingham City WFC,35,23.82,5.15,4.83
19822,Yeovil Town LFC,33,12.29,4.12,3.52
22912,Tottenham Hotspur,30,18.27,5.12,3.78
22912,Liverpool,24,15.45,4.55,3.52
22921,France Women's,29,14.53,4.58,4.51
22921,Korea Republic Women's,24,12.07,4.56,4.03
22924,Nigeria Women's,41,15.58,4.52,4.17
22924,Norway Women's,32,14.95,4.49,3.36
22926,Germany Women's,50,14.92,4.75,3.17
22926,China PR Women's,35,12.62,4.56,3.1
22930,South Africa Women's,31,15.88,4.26,5.73
22930,Spain Women's,28,10.96,4.96,2.52
22933,Australia Women's,36,16.92,4.44,4.04
22933,Italy Women's,29,12.32,4.53,3.64
22934,Brazil Women's,36,16.96,4.78,3.86
22934,Jamaica Women's,35,15.41,4.35,3.58
22936,Scotland Women's,29,14.11,4.96,2.99
22936,England Women's,23,10.05,4.94,2.46
22939,Cameroon Women's,43,14.96,4.63,3.44
22939,Canada Women's,25,16.93,5.76,2.95
22940,Argentina Women's,36,12.15,4.58,3.01
22940,Japan Women's,36,13.44,5.09,2.95
22942,New Zealand Women's,32,16.79,4.47,3.95
22942,Netherlands Women's,32,13.98,4.87,3.86
22943,United States Women's,55,14.47,5.02,3.28
22943,Thailand Women's,21,11.12,4.11,2.77
22944,Sweden Women's,38,13.52,4.31,3.67
22944,Chile Women's,27,11.26,3.85,2.97
22945,Nigeria Women's,32,19.08,5.19,3.63
22945,Korea Republic Women's,34,13.59,4.96,3.03
22948,France Women's,40,15.99,4.95,3.29
22948,Norway Women's,25,12.87,4.58,3.12
22949,Germany Women's,46,19.12,4.3,4.45
22949,Spain Women's,32,16.73,5.14,3.56
22955,Australia Women's,29,15.88,4.39,3.97
22955,Brazil Women's,37,15.7,4.86,3.58
22956,China PR Women's,37,14.23,4.76,3.08
22956,South Africa Women's,28,13.25,4.86,2.78
22961,Japan Women's,28,13.02,5.09,2.94
22961,Scotland Women's,31,9.75,5.02,2.37
22962,Argentina Women's,24,16.38,4.97,3.64
22962,England Women's,36,13.51,4.59,3.49
22963,Italy Women's,38,13.4,5.02,3.92
22963,Jamaica Women's,42,15.62,4.52,3.77
22964,Cameroon Women's,47,12.18,4.52,3.64
22964,Netherlands Women's,42,15.17,4.77,3.33
22966,New Zealand Women's,26,15.61,4.07,4.42
22966,Canada Women's,44,12.81,4.45,3.84
22973,Thailand Women's,27,20.27,4.8,4.17
22973,Sweden Women's,35,14.84,5.15,3.73
22974,United States Women's,36,11.92,4.92,3.37
22974,Chile Women's,24,11.94,4.09,3.3
22980,Nigeria Women's,27,15.49,4.75,3.57
22980,France Women's,37,15.11,5.1,2.98
22981,Norway Women's,20,18.95,4.37,4.54
22981,Korea Republic Women's,41,11.93,4.48,3.2
22983,China PR Women's,40,12.53,4.03,3.28
22983,Spain Women's,40,13.08,4.88,3.15
22984,South Africa Women's,33,16.69,4.86,3.14
22984,Germany Women's,36,11.93,4.68,2.96
68311,Australia Women's,35,17.14,4.97,3.38
68311,Jamaica Women's,37,15.58,4.94,3.22
68312,Brazil Women's,34,13.81,4.23,3.79
68312,Italy Women's,38,11.49,4.03,3.36
68313,Barcelona,38,16.76,4.52,4.62
68313,Osasuna,35,13.12,4.72,3.09
68314,Barcelona,39,16.12,4.97,3.4
68314,Málaga,20,11.46,4.98,2.3
68315,Levante UD,36,17.6,4.63,4.26
68315,Barcelona,45,16.31,4.86,3.57
68316,Albacete,34,12.32,4.08,3.04
68316,Barcelona,46,14.17,5.55,2.63
68317,Barcelona,38,19.56,4.87,5.1
68317,Real Zaragoza,38,16.31,4.22,4.54
68318,Osasuna,23,18.47,4.55,3.94
68318,Barcelona,32,15.1,5.12,3.59
68319,Real Madrid,23,14.45,4.56,3.31
68319,Barcelona,49,13.86,4.82,3.09
68320,Barcelona,45,13.49,4.69,3.39
68320,Villarreal,37,12.07,5.46,2.39
68321,Barcelona,36,17.93,5.27,3.85
68321,Sevilla,42,14.72,4.22,3.78
68322,Cádiz,33,15.37,4.12,3.7
68322,Barcelona,41,14.48,4.6,3.3
68323,Celta Vigo,50,13.21,4.34,3.55
68323,Barcelona,32,10.51,4.42,2.7
68324,Barcelona,40,18.32,4.7,3.98
68324,Deportivo Alavés,42,17.32,4.72,3.89
68325,Mallorca,48,16.81,5.16,5.19
68325,Barcelona,39,16.1,4.95,3.36
68326,Barcelona,36,19.27,5.06,4.41
68326,Celta Vigo,33,14.45,4.58,3.24
68327,Osasuna,25,14.09,5.7,3.82
68327,Barcelona,35,14.38,4.91,3.23
68328,Barcelona,26,22.22,5.56,4.07
68328,Valencia,34,16.2,4.51,4.02
68329,Sevilla,35,17.25,5.22,3.39
68329,Barcelona,28,15.1,5.19,3.21
68330,Real Madrid,33,15.04,4.82,3.28
68330,Barcelona,37,16.41,5.2,3.04
68331,Barcelona,39,16.99,4.68,4.95
68331,Real Zaragoza,24,11.64,3.95,3.24
68332,Valencia,27,16.16,4.76,3.42
68332,Barcelona,33,17.22,5.36,3.2
68333,Barcelona,38,17.91,5.08,3.59
68333,Athletic Club,38,14.77,4.4,3.44
68334,Sevilla,29,16.75,4.17,4.18
68334,Barcelona,27,17.37,4.97,3.8
68335,Barcelona,41,16.85,4.59,3.84
68335,Real Madrid,35,17.01,4.88,3.71
68336,Barcelona,27,16.24,5.21,3.47
68336,Gimnàstic Tarragona,23,17.92,5.3,3.37
68337,England Women's,36,10.97,4.5,2.83
68337,Japan Women's,32,11.84,4.78,2.59
68338,Scotland Women's,36,15.06,4.3,3.4
68338,Argentina Women's,35,13.66,4.54,3.26
68339,Getafe,45,15.08,5.02,3.1
68339,Barcelona,23,14.24,5.13,2.86
68340,Racing Santander,26,19.27,5.3,3.7
68340,Barcelona,27,12.63,5.11,3.18
68341,Recreativo Huelva,35,18.21,4.75,4.11
68341,Barcelona,29,14.79,4.85,3.31
68342,Athletic Club,27,16.16,4.06,4.12
68342,Barcelona,42,15.29,4.62,3.48
68343,Thailand Women's,32,16.42,4.75,3.39
68343,Chile Women's,53,14.42,4.98,3.17
68344,Netherlands Women's,30,10.57,4.58,3.11
68344,Canada Women's,46,13.62,4.92,2.81
68345,United States Women's,37,15.8,4.67,3.57
68345,Sweden Women's,34,12.34,4.85,3.15
68346,Cameroon Women's,39,11.31,4.47,3.76
68346,New Zealand Women's,31,16.2,4.8,3.69
68347,Athletic Club,29,17.86,4.7,4.5
68347,Barcelona,28,15.39,4.84,3.34
68348,Barcelona,30,20.24,5.22,4.59
68348,Espanyol,40,11.89,4.32,3.25
68350,Barcelona,36,16.61,4.22,4.63
68350,Atlético Madrid,35,20.0,5.36,4.22
68351,Real Zaragoza,35,16.95,4.58,4.32
68351,Barcelona,42,15.36,4.78,3.46
68352,Getafe,31,16.11,4.34,3.75
68352,Barcelona,33,17.64,5.08,3.5
68353,Espanyol,33,15.12,4.22,3.69
68353,Barcelona,32,15.56,5.0,3.32
68354,Barcelona,35,16.97,5.33,3.84
68354,Racing Santander,32,15.16,4.17,3.51
68355,Nigeria Women's,25,17.06,4.25,3.82
68355,Germany Women's,29,13.46,4.1,3.53
68356,Barcelona,44,17.24,4.64,3.66
68356,Espanyol,42,12.52,4.57,3.35
68357,Norway Women's,59,14.16,4.72,3.19
68357,Australia Women's,43,14.61,4.87,3.07
68358,Barcelona,32,17.38,4.67,5.05
68358,Recreativo Huelva,33,19.36,4.63,4.23
68359,Espanyol,31,13.26,4.48,4.71
68359,Barcelona,42,18.11,5.07,3.81
68360,Levante UD,33,15.38,4.44,3.73
68360,Barcelona,36,12.37,4.98,2.9
68361,Real Madrid,38,17.55,5.08,4.65
68361,Barcelona,34,19.28,5.08,3.69
68362,Cameroon Women's,41,18.97,4.37,4.24
68362,England Women's,34,16.89,5.01,3.57
68363,Real Valladolid,37,16.94,4.56,9.9
68363,Barcelona,30,13.42,4.41,3.08
68364,Barcelona,39,17.02,4.94,4.27
68364,Villarreal,33,13.95,4.41,3.45
68365,Atlético Madrid,34,14.67,4.78,3.26
68365,Barcelona,36,15.61,5.34,2.97
68366,Mallorca,33,15.56,4.88,4.36
68366,Barcelona,30,18.02,5.2,3.79
69137,Brazil Women's,46,15.29,4.74,3.34
69137,France Women's,42,10.47,4.36,2.89
69138,Sporting Gijón,28,16.6,4.51,4.28
69138,Barcelona,28,17.96,5.65,3.04
69139,Espanyol,33,17.34,4.3,7.43
69139,Barcelona,38,17.19,5.31,3.33
69141,Barcelona,27,18.54,4.95,3.69
69141,Valencia,30,18.1,5.46,3.27
69142,Málaga,34,17.43,4.37,5.27
69142,Barcelona,33,14.68,5.17,3.04
69143,Real Zaragoza,32,18.04,4.46,4.25
69143,Barcelona,43,13.3,4.82,3.05
69144,Atlético Madrid,26,20.97,4.94,4.12
69144,Barcelona,38,13.12,4.79,3.14
69145,Valencia,35,13.88,4.79,3.38
69145,Barcelona,33,12.82,5.21,2.84
69146,Sevilla,30,17.32,4.91,3.95
69146,Barcelona,35,15.76,5.03,3.19
69147,CD Numancia de Soria,27,21.04,4.75,4.73
69147,Barcelona,43,17.36,4.93,3.68
69148,Barcelona,35,18.49,5.04,3.73
69148,Sevilla,29,10.45,4.27,2.67
69149,Valencia,29,20.5,5.27,4.19
69149,Barcelona,35,14.14,4.63,3.36
69151,Levante UD,23,18.79,5.24,4.41
69151,Barcelona,37,13.02,5.13,2.87
69153,Barcelona,38,15.11,4.66,3.45
69153,Albacete,33,11.8,3.83,3.44
69154,Racing Santander,29,16.99,4.87,3.64
69154,Barcelona,27,13.55,4.91,3.42
69155,Barcelona,45,15.49,4.43,4.55
69155,Villarreal,33,16.3,4.55,3.72
69156,Levante UD,34,14.65,4.21,3.53
69156,Barcelona,33,14.28,4.7,3.03
69157,Barcelona,32,17.17,4.41,3.95
69157,Getafe,28,17.0,4.93,3.4
69158,Almería,29,21.28,4.83,4.34
69158,Barcelona,41,19.61,4.99,4.11
69159,Mallorca,26,14.64,4.35,3.62
69159,Barcelona,50,16.78,5.15,3.52
69160,Real Sociedad,29,11.11,4.07,4.01
69160,Barcelona,34,12.81,5.7,2.42
69161,Spain Women's,26,15.44,4.84,3.48
69161,United States Women's,30,15.46,5.06,3.22
69162,Barcelona,41,18.09,4.83,4.09
69162,Real Betis,27,13.58,4.28,3.12
69163,Sweden Women's,33,13.12,4.52,3.3
69163,Canada Women's,32,14.66,4.76,3.13
69164,Barcelona,36,15.63,5.1,9.4
69164,Málaga,33,10.26,4.24,2.98
69165,Espanyol,26,15.56,4.83,3.45
69165,Barcelona,42,16.45,4.9,3.45
69166,Real Betis,35,18.02,5.06,3.49
69166,Barcelona,34,11.9,4.79,2.7
69169,Athletic Club,28,14.74,3.91,3.7
69169,Barcelona,26,15.73,4.9,3.31
69170,RC Deportivo La Coruña,32,16.09,4.19,3.83
69170,Barcelona,36,15.92,5.31,3.22
69171,Sevilla,31,17.32,4.57,3.76
69171,Barcelona,32,13.33,4.6,3.03
69172,Barcelona,37,19.25,4.97,3.92
69172,Real Betis,31,18.17,5.02,3.83
69173,Racing Santander,34,16.49,4.83,3.61
69173,Barcelona,42,13.13,4.95,2.8
69174,RC Deportivo La Coruña,41,14.54,4.39,3.7
69174,Barcelona,36,15.72,4.75,3.3
69175,RC Deportivo La Coruña,34,12.01,4.61,3.23
69175,Barcelona,37,16.31,5.63,3.13
69176,Barcelona,39,17.56,5.24,3.81
69176,Atlético Madrid,35,19.21,5.4,3.73
69177,Almería,31,15.52,4.8,3.74
69177,Barcelona,32,17.22,5.52,3.16
69178,Getafe,42,16.56,4.34,4.11
69178,Barcelona,31,12.46,4.79,2.65
69179,Barcelona,45,16.75,4.74,3.93
69179,Real Zaragoza,35,19.81,5.23,3.73
69180,Racing Santander,31,16.47,4.35,3.99
69180,Barcelona,25,17.32,5.15,3.47
69181,Barcelona,41,13.94,4.59,4.91
69181,Athletic Club,39,17.0,4.88,4.74
69182,Real Zaragoza,40,17.02,4.28,3.94
69182,Barcelona,38,17.14,5.72,3.11
69183,Barcelona,34,16.52,4.75,3.85
69183,RC Deportivo La Coruña,21,18.19,5.49,3.3
69184,Recreativo Huelva,35,16.67,4.5,3.97
69184,Barcelona,41,15.01,4.75,3.44
69185,Barcelona,37,14.23,4.79,3.95
69185,Atlético Madrid,42,16.37,4.58,3.88
69186,Real Murcia CF,38,17.57,4.81,4.28
69186,Barcelona,41,19.52,5.36,3.62
69187,Osasuna,31,14.22,4.14,3.37
69187,Barcelona,45,15.26,4.56,3.36
69188,Japan Women's,35,13.29,4.64,2.97
69188,Netherlands Women's,40,12.14,4.98,2.56
69189,Barcelona,31,16.81,5.18,3.49
69189,CD Numancia de Soria,25,12.83,4.26,3.27
69191,Italy Women's,38,15.71,4.25,3.81
69191,China PR Women's,33,15.42,4.97,3.23
69195,Real Betis,21,20.56,4.44,5.06
69195,Barcelona,51,16.5,4.91,3.4
69199,Norway Women's,30,15.06,4.8,4.9
69199,England Women's,26,14.04,4.54,2.92
69202,France Women's,34,13.52,4.78,4.89
69202,United States Women's,22,12.12,4.22,3.65
69205,Netherlands Women's,21,19.21,5.27,3.88
69205,Italy Women's,29,13.6,4.55,3.14
69207,Barcelona,30,14.18,4.87,3.2
69207,Real Betis,28,13.72,5.01,2.93
69208,Sweden Women's,29,17.65,4.62,4.09
69208,Germany Women's,39,15.47,4.53,3.32
69209,Racing Santander,24,13.97,3.78,4.08
69209,Barcelona,24,13.8,4.54,3.68
69210,Real Valladolid,26,16.89,4.79,3.61
69210,Barcelona,37,15.9,4.92,3.4
69211,Espanyol,22,15.31,4.59,4.1
69211,Barcelona,34,14.97,4.79,3.98
69212,Barcelona,37,16.27,5.21,3.41
69212,Atlético Madrid,29,15.93,5.04,3.27
69213,Espanyol,32,16.28,4.49,3.93
69213,Barcelona,36,15.96,4.71,3.49
69214,Barcelona,33,15.02,5.13,3.48
69214,Xerez,27,13.12,4.63,3.3
69215,Racing Santander,27,19.18,4.1,5.11
69215,Barcelona,29,15.88,5.38,3.19
69216,Barcelona,39,15.87,4.68,3.8
69216,Athletic Club,25,11.79,3.5,3.36
69217,Villarreal,32,15.69,5.0,3.5
69217,Barcelona,41,14.47,4.87,3.13
69218,RC Deportivo La Coruña,28,16.89,4.58,3.83
69218,Barcelona,45,17.34,4.97,3.71
69219,Tenerife,37,15.28,4.42,4.26
69219,Barcelona,29,15.95,4.6,3.69
69220,Sporting Gijón,34,17.86,4.45,4.31
69220,Barcelona,46,15.22,4.92,4.06
69221,RC Deportivo La Coruña,29,15.23,4.26,3.76
69221,Barcelona,40,14.48,5.14,2.93
69222,Barcelona,34,18.09,5.24,3.5
69222,Recreativo Huelva,27,15.95,4.89,3.3
69223,Getafe,38,17.31,4.54,4.24
69223,Barcelona,37,16.34,4.94,3.4
69224,Barcelona,37,15.66,4.61,3.57
69224,Valencia,31,15.37,4.24,3.51
69225,Real Madrid,30,14.97,3.94,4.95
69225,Barcelona,41,18.01,5.02,4.14
69226,Almería,17,17.21,4.97,3.62
69226,Barcelona,38,12.88,4.8,3.02
69227,Barcelona,35,14.53,4.92,3.19
69227,Real Zaragoza,32,11.89,4.68,2.77
69228,Barcelona,37,15.78,5.25,4.61
69228,Villarreal,42,14.85,4.62,3.57
69229,Barcelona,31,16.35,4.59,3.61
69229,Getafe,33,13.85,4.26,3.39
69230,Barcelona,43,18.36,4.7,5.34
69230,Osasuna,40,17.13,5.07,3.6
69231,Sporting Gijón,30,14.72,4.06,4.05
69231,Barcelona,39,16.3,5.47,3.0
69232,Almería,30,14.75,4.78,3.49
69232,Barcelona,31,14.4,4.58,3.41
69233,Racing Santander,32,14.87,4.79,3.63
69233,Barcelona,34,16.13,5.46,3.08
69234,Espanyol,30,17.13,4.97,3.41
69234,Barcelona,44,14.12,5.49,2.99
69235,Barcelona,33,15.26,4.39,4.68
69235,Málaga,34,14.79,4.45,3.34
69236,Mallorca,28,20.81,4.74,6.67
69236,Barcelona,36,16.13,5.13,3.31
69237,Atlético Madrid,24,18.28,4.82,3.77
69237,Barcelona,38,15.3,4.87,3.4
69238,Málaga,28,13.79,4.11,3.29
69238,Barcelona,31,13.76,5.17,2.85
69239,Sevilla,17,21.7,4.94,4.82
69239,Barcelona,25,16.14,4.81,3.98
69240,Barcelona,35,16.24,4.56,3.77
69240,Getafe,33,16.18,5.15,3.38
69241,Tenerife,24,14.97,3.9,4.59
69241,Barcelona,28,14.09,4.58,3.68
69242,Real Valladolid,24,13.33,4.33,3.25
69242,Barcelona,37,12.95,4.94,2.9
69243,Sevilla,36,19.76,4.37,4.7
69243,Barcelona,44,17.82,5.1,3.81
69244,Barcelona,41,14.57,4.89,3.91
69244,Villarreal,32,15.51,4.43,3.76
69245,Real Madrid,27,15.12,4.15,3.81
69245,Barcelona,22,14.22,4.8,3.03
69246,Real Sociedad,15,13.18,3.66,4.13
69246,Barcelona,19,15.98,5.0,3.15
69247,Athletic Club,36,17.88,4.54,4.51
69247,Barcelona,37,14.43,5.17,3.14
69248,Sporting Gijón,31,16.61,3.91,5.05
69248,Barcelona,34,14.98,5.31,3.29
69249,Barcelona,43,16.56,5.03,3.63
69249,Real Madrid,27,16.83,4.71,3.54
69250,Mallorca,32,12.58,3.96,3.35
69250,Barcelona,33,14.0,4.71,3.26
69251,Valencia,36,12.94,3.76,3.85
69251,Barcelona,30,16.01,5.01,3.56
69252,Valencia,25,16.8,4.32,4.24
69252,Barcelona,36,17.64,4.73,3.74
69253,Real Zaragoza,22,16.91,4.43,3.64
69253,Barcelona,29,12.53,5.01,2.49
69254,Racing Santander,29,16.01,4.5,3.82
69254,Barcelona,37,12.48,4.52,3.27
69255,Barcelona,34,17.61,5.41,4.06
69255,Málaga,32,16.9,4.93,3.42
69256,Almería,31,17.34,4.76,4.04
69256,Barcelona,37,15.94,5.35,3.2
69257,Osasuna,34,15.49,3.77,4.14
69257,Barcelona,38,17.64,4.95,3.96
69258,United States Women's,27,15.57,4.66,3.48
69258,England Women's,43,13.42,4.48,3.33
69259,Real Madrid,30,18.87,4.14,4.18
69259,Barcelona,26,15.11,4.56,3.56
69260,Barcelona,34,14.73,4.83,3.83
69260,Valencia,37,13.91,4.44,3.39
69262,Real Madrid,39,15.59,4.14,6.87
69262,Barcelona,32,16.97,5.35,3.14
69263,Real Zaragoza,24,17.46,4.64,3.87
69263,Barcelona,31,14.03,4.78,3.3
69264,Real Sociedad,27,15.7,4.36,5.37
69264,Barcelona,24,15.37,4.63,3.26
69265,Sporting Gijón,30,17.52,4.42,4.15
69265,Barcelona,31,13.52,4.94,2.92
69267,Barcelona,32,14.19,4.23,3.64
69267,Xerez,35,16.78,4.76,3.5
69268,Barcelona,28,13.31,4.5,3.33
69268,Villarreal,28,13.26,4.28,3.15
69269,Atlético Madrid,21,13.72,4.51,3.08
69269,Barcelona,35,12.46,5.2,3.08
69270,Barcelona,28,15.98,5.15,3.38
69270,Getafe,31,16.04,4.79,3.38
69271,Barcelona,32,14.41,4.87,4.33
69271,Osasuna,25,15.79,4.81,3.55
69272,Levante UD,21,14.48,4.05,3.6
69272,Barcelona,25,10.97,4.99,3.06
69273,Real Valladolid,33,20.88,4.11,4.86
69273,Barcelona,32,15.92,4.87,3.27
69274,Barcelona,40,14.35,4.35,3.45
69274,Valencia,42,12.94,4.37,3.02
69275,Espanyol,19,16.8,4.15,4.31
69275,Barcelona,44,17.31,5.12,3.61
69276,Atlético Madrid,30,13.93,4.8,4.13
69276,Barcelona,36,11.8,4.8,2.76
69277,Barcelona,24,18.71,4.99,3.6
69277,Osasuna,32,14.04,4.63,3.42
69278,Barcelona,36,17.53,4.82,3.69
69278,Málaga,33,13.88,4.74,3.0
69279,Real Valladolid,33,17.51,4.75,4.06
69279,Barcelona,33,17.97,5.1,3.74
69280,RC Deportivo La Coruña,37,16.56,4.01,4.33
69280,Barcelona,34,17.13,5.53,3.41
69282,Athletic Club,32,15.74,4.23,3.79
69282,Barcelona,33,12.92,5.45,2.65
69283,Mallorca,28,13.85,4.7,3.41
69283,Barcelona,28,16.54,5.54,3.16
69284,Sweden Women's,43,15.99,4.55,3.61
69284,Netherlands Women's,47,14.22,4.58,3.54
69285,Recreativo Huelva,37,17.46,4.8,3.78
69285,Barcelona,35,15.21,4.99,3.35
69286,Barcelona,26,14.21,5.21,3.2
69286,Racing Santander,22,12.29,4.52,3.07
69287,Hércules,24,14.99,4.72,3.49
69287,Barcelona,45,16.13,5.28,3.19
69288,Athletic Club,26,15.06,3.75,3.84
69288,Barcelona,34,17.67,5.1,3.42
69289,Sevilla,22,17.51,4.43,3.86
69289,Barcelona,38,14.61,4.92,3.5
69291,Sevilla,33,16.22,4.71,3.53
69291,Barcelona,31,15.31,5.34,3.29
69292,Atlético Madrid,34,17.54,5.08,3.56
69292,Barcelona,27,15.95,4.98,3.19
69293,Barcelona,27,15.02,4.78,3.22
69293,Racing Santander,27,12.37,4.65,2.83
69295,Barcelona,38,14.8,4.54,3.38
69295,Racing Santander,36,14.1,4.21,3.33
69296,Hércules,27,14.64,4.72,3.43
69296,Barcelona,33,13.58,4.79,3.11
69297,Atlético Madrid,31,17.02,5.02,3.57
69297,Barcelona,29,15.93,5.04,3.27
69298,Mallorca,28,17.03,4.19,4.52
69298,Barcelona,30,16.21,4.91,3.69
69299,Real Madrid,38,15.39,4.98,3.35
69299,Barcelona,36,13.48,5.21,2.8
69300,Real Zaragoza,27,15.17,3.75,4.13
69300,Barcelona,39,14.61,5.03,3.03
69301,Sweden Women's,30,17.05,4.97,3.48
69301,England Women's,40,13.49,5.03,2.94
69302,Real Sociedad,25,11.72,4.17,3.79
69302,Barcelona,28,13.44,4.89,3.28
69303,Barcelona,32,16.86,5.29,3.3
69303,Getafe,40,14.95,4.58,3.24
69304,Villarreal,33,15.28,4.9,4.01
69304,Barcelona,39,15.04,4.86,3.58
69305,Almería,37,17.66,4.37,4.14
69305,Barcelona,34,11.33,4.61,2.98
69306,Almería,25,15.21,4.32,4.12
69306,Barcelona,21,16.59,5.31,3.27
69307,Osasuna,25,14.08,4.27,3.44
69307,Barcelona,36,14.96,5.17,3.33
69308,Villarreal,30,12.98,4.23,3.37
69308,Barcelona,38,13.78,4.85,3.23
69312,Espanyol,39,18.13,4.56,3.94
69312,Barcelona,45,13.33,4.77,2.9
69314,Barcelona,23,15.24,4.76,3.45
69314,Mallorca,23,11.59,4.27,2.89
69315,Getafe,39,15.85,3.85,3.9
69315,Barcelona,38,12.55,4.95,2.78
69316,Real Sociedad,34,17.79,4.34,4.27
69316,Barcelona,44,16.35,4.81,3.39
69318,Granada,16,18.59,4.89,3.79
69318,Barcelona,30,14.46,5.14,2.94
69319,Real Betis,25,19.06,4.95,3.82
69319,Barcelona,31,10.91,4.98,2.44
69320,Espanyol,25,17.61,4.7,3.78
69320,Barcelona,31,15.1,5.12,2.89
69321,United States Women's,37,19.22,4.84,7.31
69321,Netherlands Women's,24,14.36,4.75,3.2
69322,Racing Santander,27,19.9,4.8,4.06
69322,Barcelona,32,18.5,5.1,3.49
69323,Barcelona,44,14.67,4.95,3.16
69323,Athletic Club,36,13.57,4.98,3.04
69324,Real Madrid,29,15.05,4.31,4.33
69324,Barcelona,37,15.37,5.08,3.31
69325,Mallorca,34,16.51,4.34,3.93
69325,Barcelona,30,18.4,5.37,3.6
69326,Sevilla,29,13.95,4.89,4.11
69326,Barcelona,34,13.47,5.28,2.75
69327,Real Betis,29,15.15,4.15,3.76
69327,Barcelona,35,14.8,5.21,2.97
69328,Barcelona,42,16.32,4.91,4.38
69328,Valencia,29,11.8,3.85,3.42
69329,Sevilla,24,16.51,4.39,3.88
69329,Barcelona,45,14.01,5.33,2.93
69330,Athletic Club,31,14.77,4.62,3.27
69330,Barcelona,39,13.57,4.58,3.22
69331,Real Zaragoza,23,17.42,4.71,3.91
69331,Barcelona,28,13.8,5.38,3.03
69332,Barcelona,42,13.9,4.62,6.79
69332,Rayo Vallecano,47,12.79,3.91,3.68
69333,Levante UD,29,14.45,4.6,3.21
69333,Barcelona,30,15.12,5.12,3.02
69334,Real Madrid,47,15.92,4.18,4.24
69334,Barcelona,44,14.88,4.77,3.95
69335,Málaga,31,16.49,4.39,4.13
69335,Barcelona,38,12.94,4.71,3.2
69336,Osasuna,27,13.14,3.78,3.55
69336,Barcelona,44,12.38,5.01,2.63
69337,Atlético Madrid,41,12.87,4.1,3.75
69337,Barcelona,33,15.05,4.76,3.25
69338,Villarreal,35,16.35,3.96,4.69
69338,Barcelona,36,14.44,4.62,3.26
69340,Málaga,34,14.75,4.66,3.49
69340,Barcelona,32,13.13,5.27,2.71
69343,Getafe,23,18.36,4.44,5.03
69343,Barcelona,29,13.49,5.1,2.77
70219,Real Zaragoza,24,19.67,4.8,5.07
70219,Barcelona,32,13.75,4.77,3.53
70220,Osasuna,12,15.34,3.58,4.67
70220,Barcelona,27,15.87,5.4,3.37
70221,Levante UD,25,16.86,4.7,3.44
70221,Barcelona,29,14.49,4.96,3.12
70223,Valencia,32,15.51,3.96,5.32
70223,Barcelona,39,14.64,4.69,3.43
70224,Rayo Vallecano,26,15.21,4.01,3.54
70224,Barcelona,38,14.26,4.66,3.33
70225,Granada,21,15.95,4.94,3.18
70225,Barcelona,28,13.89,4.88,2.99
70256,Barcelona,37,17.59,5.23,3.67
70256,Celta Vigo,24,16.86,4.51,3.48
70259,Barcelona,30,15.85,5.06,3.05
70259,Real Sociedad,25,10.25,4.25,2.67
70260,Osasuna,36,12.32,4.52,2.95
70260,Barcelona,31,12.53,4.79,2.85
70262,Barcelona,39,17.62,4.84,3.67
70262,Osasuna,31,14.16,4.0,3.24
70263,Barcelona,45,14.7,4.64,3.44
70263,Athletic Club,39,14.44,4.97,3.29
70264,Getafe,34,14.8,4.15,3.7
70264,Barcelona,27,13.62,5.18,2.9
70270,Granada,34,15.74,4.68,3.74
70270,Barcelona,44,14.21,5.0,2.86
70271,Sevilla,31,16.62,4.39,4.02
70271,Barcelona,33,16.24,5.16,3.3
70272,Real Madrid,26,15.76,4.6,3.97
70272,Barcelona,22,13.37,5.15,2.89
70273,Barcelona,38,17.77,4.99,3.89
70273,Athletic Club,27,15.29,4.89,3.32
70275,Sevilla,38,18.05,4.52,3.94
70275,Barcelona,40,15.9,5.07,3.35
70276,Rayo Vallecano,35,15.05,4.11,4.6
70276,Barcelona,39,15.24,4.65,3.51
70277,Levante UD,22,14.45,4.68,3.34
70277,Barcelona,35,15.01,5.19,3.24
70280,Levante UD,40,17.13,4.34,4.13
70280,Barcelona,34,13.56,5.32,2.62
70281,Real Betis,28,16.6,4.47,3.89
70281,Barcelona,41,14.78,4.97,3.54
70282,Valencia,36,15.37,4.67,3.55
70282,Barcelona,31,13.91,4.69,3.44
70283,Espanyol,25,17.31,4.7,3.66
70283,Barcelona,32,13.61,5.38,2.91
70284,Atlético Madrid,34,16.89,5.21,3.55
70284,Barcelona,33,16.67,5.0,3.32
70286,Barcelona,27,15.35,4.71,3.47
