team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
Italy Women's,Aurora Galli,355.0,3.0,3.0,2.0,0.76,0.76,0.51,2.0300000000000002,Limited Progression
Everton,Tony Hibbert,133.0,2.0,0.0,1.0,1.35,0.0,0.68,2.0300000000000002,Limited Progression
Deportivo Alavés,Theo Bernard François Hernández,178.0,1.0,1.0,2.0,0.51,0.51,1.01,2.0300000000000002,Limited Progression
Odisha,Víctor Mongil Adeva,1555.0,33.0,1.0,1.0,1.91,0.06,0.06,2.03,Supporting Progressor
Sevilla,José Martín Cáceres Silva,266.0,0.0,1.0,5.0,0.0,0.34,1.69,2.03,Limited Progression
Sevilla,Jordi López Felpeto,89.0,2.0,0.0,0.0,2.02,0.0,0.0,2.02,Supporting Progressor
France,Armand Penverne,89.0,1.0,1.0,0.0,1.01,1.01,0.0,2.02,Limited Progression
Brazil,Mario Peres Ulibarri,89.0,1.0,0.0,1.0,1.01,0.0,1.01,2.02,Limited Progression
AC Ajaccio,Thomas Mangani,89.0,2.0,0.0,0.0,2.02,0.0,0.0,2.02,Supporting Progressor
Levante UD,Francisco Javier Farinós Zapata,89.0,2.0,0.0,0.0,2.02,0.0,0.0,2.02,Supporting Progressor
NY Cosmos,Werner Roth,89.0,2.0,0.0,0.0,2.02,0.0,0.0,2.02,Supporting Progressor
Mallorca,Kevin Martín García Martínez,89.0,0.0,1.0,1.0,0.0,1.01,1.01,2.02,Limited Progression
Liverpool,Igor Bišćan,178.0,4.0,0.0,0.0,2.02,0.0,0.0,2.02,Supporting Progressor
Espanyol,Jesús María Lacruz Gómez,89.0,1.0,0.0,1.0,1.01,0.0,1.01,2.02,Limited Progression
Darmstadt 98,Peter Niemeyer,2579.0,50.0,6.0,2.0,1.74,0.21,0.07,2.02,Limited Progression
Middlesbrough,Gareth Southgate,179.0,2.0,2.0,0.0,1.01,1.01,0.0,2.02,Limited Progression
Athletic Club,Jonás Ramalho Chimeno,89.0,1.0,0.0,1.0,1.01,0.0,1.01,2.02,Limited Progression
Bristol City WFC,Frankie Brown,2862.0,45.0,13.0,6.0,1.42,0.41,0.19,2.02,Limited Progression
Mallorca,David Cortés Caballero,89.0,0.0,1.0,1.0,0.0,1.01,1.01,2.02,Limited Progression
Leeds United,Dominic Matteo,89.0,1.0,1.0,0.0,1.01,1.01,0.0,2.02,Limited Progression
France,William Saliba,622.0,11.0,3.0,0.0,1.59,0.43,0.0,2.02,Limited Progression
Belgium,Eric Gerets,89.0,1.0,1.0,0.0,1.01,1.01,0.0,2.02,Limited Progression
Real Sociedad,Robin Aime Robert Le Normand,268.0,4.0,2.0,0.0,1.34,0.67,0.0,2.0100000000000002,Limited Progression
Ghana,Salis Abdul Samed,447.0,6.0,3.0,1.0,1.21,0.6,0.2,2.0100000000000002,Limited Progression
RB Leipzig,Nicolas Seiwald,134.0,3.0,0.0,0.0,2.01,0.0,0.0,2.01,Supporting Progressor
Málaga,Marcos Alberto Angeleri,1300.0,17.0,10.0,2.0,1.18,0.69,0.14,2.01,Limited Progression
Italy Women's,Martina Piemonte,179.0,0.0,1.0,3.0,0.0,0.5,1.51,2.01,Limited Progression
AC Milan,Cristian Eduardo Zapata Valencia,1334.0,26.0,2.0,2.0,1.75,0.13,0.13,2.01,Limited Progression
Bochum,Patrick Osterhage,179.0,1.0,1.0,2.0,0.5,0.5,1.01,2.01,Limited Progression
Cameroon Women's,Claudine Falonne Meffometou Tcheno,179.0,1.0,2.0,1.0,0.5,1.01,0.5,2.01,Limited Progression
Leicester City,Lilian Nalis,90.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,Limited Progression
Augsburg,Iago Amaral Borduchi,180.0,1.0,2.0,1.0,0.5,1.0,0.5,2.0,Limited Progression
Panama,José Ángel Córdoba Chambers,360.0,7.0,1.0,0.0,1.75,0.25,0.0,2.0,Limited Progression
Real Zaragoza,Florent Sinama-Pongolle,90.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,Limited Progression
Deportivo Alavés,Diego Alejandro Rolan Silva,45.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,Limited Progression
AS Roma,Salih Uçan,45.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,Limited Progression
Seattle Sounders,Jimmy McAlister,90.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,Supporting Progressor
Barcelona,José Cirilo Macizo Cañadas,45.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,Supporting Progressor
Espanyol,Armando Miguel Correia de Sa,90.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,Limited Progression
Manchester United,Anderson Luis de Abreu Oliveira,45.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Tottenham Hotspur,Kevin Wimmer,808.0,15.0,3.0,0.0,1.67,0.33,0.0,2.0,Limited Progression
Rayo Vallecano,Emiliano Daniel Velázquez Maldonado,90.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,Limited Progression
Portugal Women's,Beatriz Pina Fonseca,45.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Mallorca,Fernando Ezequiel Cavenaghi,45.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Valencia,Oriol Romeu Vidal,90.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Real Zaragoza,Álvaro González Soberón,90.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,Limited Progression
Espanyol,Raúl Rodríguez Navarro,360.0,4.0,3.0,1.0,1.0,0.75,0.25,2.0,Limited Progression
Sevilla,Khalid Boulahrouz,90.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Sevilla,Aquivaldo Mosquera Romaña,90.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,Limited Progression
Chievo,Boštjan Cesar,2742.0,53.0,8.0,0.0,1.74,0.26,0.0,2.0,Limited Progression
Hungary,Ádám Lang,45.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Real Zaragoza,Luis García Fernández,45.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,Limited Progression
VfB Stuttgart,Karl Allgöwer,90.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,Limited Progression
Villarreal,Rúben Afonso Borges Semedo,45.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Real Madrid,Miguel Torres Gómez,90.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,Limited Progression
NY Cosmos,Nelsi Morais,90.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,Limited Progression
Netherlands,Vincent Janssen,90.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,Limited Progression
Napoli,Luca Fusi,180.0,3.0,0.0,1.0,1.5,0.0,0.5,2.0,Limited Progression
Deportivo Alavés,Nenad Krstičić,45.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,Supporting Progressor
Manchester United,Timothy Evans Fosu-Mensah,269.0,4.0,1.0,1.0,1.34,0.33,0.33,2.0,Limited Progression
NJ/NY Gotham FC,Dominique Richardson,494.0,11.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Córdoba CF,Federico Nicolás Cartabia,90.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,Limited Progression
CD Numancia de Soria,Juan Carlos,90.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Southampton,Michael Lennart Svensson,180.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Argentina,Ramón Armando Heredia Ruarte,90.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,Limited Progression
FC Köln,Davie Selke,90.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,Limited Progression
Liverpool,Trent Alexander-Arnold,180.0,1.0,2.0,1.0,0.5,1.0,0.5,2.0,Limited Progression
Leicester City,Matt Heath,90.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Mallorca,Rubén González Rocha,90.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
RC Deportivo La Coruña,Sílvio Manuel Azevedo Ferreira Sá Pereira,90.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,Limited Progression
England,Gary Lineker,90.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,Limited Progression
Cape Verde Islands,Roberto Lopes,404.0,8.0,1.0,0.0,1.78,0.22,0.0,2.0,Limited Progression
Barcelona,Víctor Muñoz Manrique,181.0,3.0,0.0,1.0,1.49,0.0,0.5,1.99,Limited Progression
Costa Rica,Johnny Acosta Zamora,271.0,5.0,1.0,0.0,1.66,0.33,0.0,1.99,Limited Progression
Albania,Ylber Ramadani,271.0,5.0,1.0,0.0,1.66,0.33,0.0,1.99,Limited Progression
Aston Villa,Olof Mellberg,181.0,3.0,1.0,0.0,1.49,0.5,0.0,1.99,Limited Progression
Darmstadt 98,György Garics,1772.0,20.0,13.0,6.0,1.02,0.66,0.3,1.9800000000000002,Limited Progression
WNT Finland,Juliette Kemppi,91.0,1.0,1.0,0.0,0.99,0.99,0.0,1.98,Limited Progression
Real Betis,Paulo Afonso Santos Júnior,91.0,2.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
Panama,Luis Carlos Ovalle Victoria,91.0,1.0,0.0,1.0,0.99,0.0,0.99,1.98,Limited Progression
Mallorca,Sergio Martínez Ballesteros,91.0,2.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
Almería,Antonio Manuel Luna Rodríguez,91.0,1.0,1.0,0.0,0.99,0.99,0.0,1.98,Limited Progression
Hamburger SV,Cleber Janderson Pereira Reis,1499.0,25.0,6.0,2.0,1.5,0.36,0.12,1.98,Limited Progression
Osasuna,Jukka Raitala,136.0,1.0,2.0,0.0,0.66,1.32,0.0,1.98,Limited Progression
FC Köln,Timo Hübers,182.0,4.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
Girona,Marc Muniesa Martínez,91.0,0.0,0.0,2.0,0.0,0.0,1.98,1.98,Limited Progression
Norwich City,Timm Klose,862.0,14.0,5.0,0.0,1.46,0.52,0.0,1.98,Limited Progression
FSV Mainz 05,Edimilson Fernandes,91.0,2.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
Mallorca,Guillermo Ariel Pereyra,91.0,2.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
Real Betis,Luciano Fabián Monzón,91.0,1.0,1.0,0.0,0.99,0.99,0.0,1.98,Limited Progression
Racing Santander,Sergio Sánchez Ortega,91.0,0.0,1.0,1.0,0.0,0.99,0.99,1.98,Limited Progression
VfB Stuttgart,Srečko Katanec,91.0,1.0,0.0,1.0,0.99,0.0,0.99,1.98,Limited Progression
FC Porto,Ricardo Alberto Silveira de Carvalho,91.0,2.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
Granada,José Luis García del Pozo,182.0,4.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
Jamaica Women's,Toriana Jade Patterson,91.0,2.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
Real Zaragoza,Raúl Goni Bayo,91.0,0.0,0.0,2.0,0.0,0.0,1.98,1.98,Limited Progression
Juventus,Nicola Caricola,91.0,1.0,0.0,1.0,0.99,0.0,0.99,1.98,Limited Progression
Leeds United,Michael Duberry,91.0,1.0,1.0,0.0,0.99,0.99,0.0,1.98,Limited Progression
Aston Villa,José Ángel Crespo Rincón,91.0,2.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
Huesca,Gonzalo Julián Melero Manzanares,91.0,2.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
Saint-Étienne,Miguel Ángel Trauco Saavedra,91.0,1.0,1.0,0.0,0.99,0.99,0.0,1.98,Limited Progression
Real Sociedad,Héctor Alfredo Moreno Herrera,91.0,1.0,1.0,0.0,0.99,0.99,0.0,1.98,Limited Progression
Elche,Damián Nicolás Suárez Suárez,275.0,4.0,1.0,1.0,1.31,0.33,0.33,1.9700000000000002,Limited Progression
Racing Santander,Marc Torrejón Moya,275.0,4.0,1.0,1.0,1.31,0.33,0.33,1.9700000000000002,Limited Progression
Stade de Reims,Abdelhamid El Kaoutari,640.0,10.0,4.0,0.0,1.41,0.56,0.0,1.97,Limited Progression
Bengaluru,Alan Henrique Costa,1596.0,30.0,5.0,0.0,1.69,0.28,0.0,1.97,Limited Progression
Lille,José Miguel da Rocha Fonte,274.0,6.0,0.0,0.0,1.97,0.0,0.0,1.97,Supporting Progressor
Venezuela,Yordan Hernando Osorio Paredes,366.0,7.0,1.0,0.0,1.72,0.25,0.0,1.97,Limited Progression
VfB Stuttgart,Adam Hloušek,413.0,7.0,2.0,0.0,1.53,0.44,0.0,1.97,Limited Progression
Brighton & Hove Albion WFC,Sophie Perry-Campbell,319.0,2.0,4.0,1.0,0.56,1.13,0.28,1.97,Limited Progression
Manchester United,Nemanja Vidić,183.0,3.0,1.0,0.0,1.48,0.49,0.0,1.97,Limited Progression
Hércules,Abel Enrique Aguilar Tapia,183.0,3.0,1.0,0.0,1.48,0.49,0.0,1.97,Limited Progression
Nantes,Andrei Girotto,366.0,7.0,1.0,0.0,1.72,0.25,0.0,1.97,Limited Progression
Everton,Alan Stubbs,182.0,3.0,1.0,0.0,1.48,0.49,0.0,1.97,Limited Progression
Granada,Ricardo Miguel Moreira da Costa,1233.0,20.0,5.0,2.0,1.46,0.36,0.15,1.9699999999999998,Limited Progression
East Bengal,Amarjit Singh Kiyam Singh,1010.0,6.0,3.0,13.0,0.53,0.27,1.16,1.96,Limited Progression
Guinea-Bissau,Zinho Gano,46.0,0.0,0.0,1.0,0.0,0.0,1.96,1.96,Limited Progression
Cameroon,Enzo Ebosse,92.0,2.0,0.0,0.0,1.96,0.0,0.0,1.96,Supporting Progressor
Getafe,Aníbal Samuel Matellán,92.0,2.0,0.0,0.0,1.96,0.0,0.0,1.96,Supporting Progressor
Málaga,Paul Baysse,92.0,1.0,1.0,0.0,0.98,0.98,0.0,1.96,Limited Progression
Iceland Women's,Sif Atladóttir,92.0,2.0,0.0,0.0,1.96,0.0,0.0,1.96,Supporting Progressor
RC Deportivo La Coruña,Ayoze Díaz Díaz,92.0,1.0,0.0,1.0,0.98,0.0,0.98,1.96,Limited Progression
Italy,Stephan El Shaarawy,46.0,0.0,0.0,1.0,0.0,0.0,1.96,1.96,Limited Progression
Lorient,Abdoul Bamo Meité,92.0,2.0,0.0,0.0,1.96,0.0,0.0,1.96,Supporting Progressor
Celta Vigo,Aarón Martín Caricol,92.0,0.0,0.0,2.0,0.0,0.0,1.96,1.96,Limited Progression
Costa Rica,Josimar Alcócer,92.0,0.0,2.0,0.0,0.0,1.96,0.0,1.96,Supporting Progressor
Darmstadt 98,Júnior Enrique Díaz Campbell,870.0,13.0,2.0,4.0,1.34,0.21,0.41,1.96,Limited Progression
Southampton,Rory Delap,183.0,2.0,1.0,1.0,0.98,0.49,0.49,1.96,Limited Progression
Sevilla,David Carmona Sierra,92.0,2.0,0.0,0.0,1.96,0.0,0.0,1.96,Supporting Progressor
Australia Women's,Karly Roestbakken,92.0,2.0,0.0,0.0,1.96,0.0,0.0,1.96,Supporting Progressor
FC Heidenheim,Omar Haktab Traorè,184.0,1.0,1.0,2.0,0.49,0.49,0.98,1.96,Limited Progression
Portsmouth,Amdy Moustapha Faye,183.0,2.0,2.0,0.0,0.98,0.98,0.0,1.96,Limited Progression
Belgium Women's,Sari Kees,643.0,12.0,2.0,0.0,1.68,0.28,0.0,1.96,Limited Progression
Poland,Jakub Błaszczykowski,46.0,0.0,0.0,1.0,0.0,0.0,1.96,1.96,Limited Progression
Toronto FC,Michael Bradley,92.0,2.0,0.0,0.0,1.96,0.0,0.0,1.96,Supporting Progressor
Argentina,Augustin Alberto Balbuena,92.0,1.0,1.0,0.0,0.98,0.98,0.0,1.96,Limited Progression
Deportivo Alavés,Juan Jesús Gutiérrez Robles,92.0,0.0,1.0,1.0,0.0,0.98,0.98,1.96,Limited Progression
Germany,Ditmar Jakobs,92.0,1.0,1.0,0.0,0.98,0.98,0.0,1.96,Limited Progression
Nashville SC,Shaquell Moore,92.0,0.0,1.0,1.0,0.0,0.98,0.98,1.96,Limited Progression
Nashville SC,Brian Anunga,92.0,1.0,1.0,0.0,0.98,0.98,0.0,1.96,Limited Progression
Elche,Rubén Salvador Pérez Del Mármol,92.0,2.0,0.0,0.0,1.96,0.0,0.0,1.96,Supporting Progressor
Nashville SC,Teal Alexander Bunbury,46.0,0.0,0.0,1.0,0.0,0.0,1.96,1.96,Limited Progression
Senegal,Salif Sané,276.0,4.0,2.0,0.0,1.3,0.65,0.0,1.9500000000000002,Limited Progression
Real Madrid,Raúl Albiol i Tortajada,231.0,5.0,0.0,0.0,1.95,0.0,0.0,1.95,Supporting Progressor
Bolivia,Héctor Manuel Cuellar Rosales,230.0,0.0,3.0,2.0,0.0,1.17,0.78,1.95,Limited Progression
Bristol City WFC,Florence Allen,1480.0,17.0,10.0,5.0,1.03,0.61,0.3,1.9400000000000002,Limited Progression
Real Betis,José Alberto Cañas Ruiz Herrera,277.0,4.0,1.0,1.0,1.3,0.32,0.32,1.9400000000000002,Limited Progression
Gambia,Ebrima Darboe,139.0,2.0,1.0,0.0,1.29,0.65,0.0,1.94,Limited Progression
Czech Republic,Robin Hranáč,278.0,3.0,3.0,0.0,0.97,0.97,0.0,1.94,Limited Progression
Cádiz,Rubén Sobrino Pozuelo,93.0,0.0,1.0,1.0,0.0,0.97,0.97,1.94,Limited Progression
Lyon,Milan Biševac,465.0,10.0,0.0,0.0,1.94,0.0,0.0,1.94,Supporting Progressor
OGC Nice,Mattia Viti,93.0,2.0,0.0,0.0,1.94,0.0,0.0,1.94,Supporting Progressor
Osasuna,Francisco Javier García Fernández,93.0,1.0,1.0,0.0,0.97,0.97,0.0,1.94,Limited Progression
Argentina Women's,Virginia Gómez,93.0,1.0,1.0,0.0,0.97,0.97,0.0,1.94,Limited Progression
Leganés,Aitor Ruibal García,93.0,1.0,1.0,0.0,0.97,0.97,0.0,1.94,Limited Progression
Germany,Karl-Heinz Förster,93.0,2.0,0.0,0.0,1.94,0.0,0.0,1.94,Supporting Progressor
Real Zaragoza,Roberto Fabián Ayala,93.0,2.0,0.0,0.0,1.94,0.0,0.0,1.94,Supporting Progressor
VfB Stuttgart,Federico Barba,139.0,3.0,0.0,0.0,1.94,0.0,0.0,1.94,Supporting Progressor
Lorient,Mehdi Mostefa Sbaa,93.0,2.0,0.0,0.0,1.94,0.0,0.0,1.94,Supporting Progressor
South Africa Women's,Lebogang Ramalepe,651.0,7.0,5.0,2.0,0.97,0.69,0.28,1.94,Limited Progression
Jamaica,Ethan Pinnock,278.0,6.0,0.0,0.0,1.94,0.0,0.0,1.94,Supporting Progressor
Rayo Vallecano,Javier Fuego Martínez,139.0,2.0,1.0,0.0,1.29,0.65,0.0,1.94,Limited Progression
Morocco,Abdelhamid Sabiri,185.0,0.0,2.0,2.0,0.0,0.97,0.97,1.94,Limited Progression
Real Sociedad,Juan Jesús Gutiérrez Robles,93.0,2.0,0.0,0.0,1.94,0.0,0.0,1.94,Supporting Progressor
FC Porto,Nuno Jorge Pereira Silva Valente,93.0,2.0,0.0,0.0,1.94,0.0,0.0,1.94,Supporting Progressor
Egypt,Ahmed Elsayed Ali Elsayed Hegazy,699.0,14.0,1.0,0.0,1.8,0.13,0.0,1.9300000000000002,Limited Progression
Nigeria Women's,Christy Onyenaturuchi Ucheibe,420.0,6.0,0.0,3.0,1.29,0.0,0.64,1.9300000000000002,Limited Progression
Hoffenheim,Ermin Bičakčić,1591.0,26.0,7.0,1.0,1.47,0.4,0.06,1.9300000000000002,Limited Progression
Celta Vigo,Pape Cheikh Diop Gueye,140.0,1.0,2.0,0.0,0.64,1.29,0.0,1.9300000000000002,Limited Progression
Genoa,Nicolás Andrés Burdisso,2469.0,47.0,6.0,0.0,1.71,0.22,0.0,1.93,Limited Progression
Georgia,Giorgi Kochorashvili,373.0,5.0,1.0,2.0,1.21,0.24,0.48,1.93,Limited Progression
Osasuna,David García Zubiría,233.0,5.0,0.0,0.0,1.93,0.0,0.0,1.93,Supporting Progressor
Wales,Ffion Morgan,186.0,1.0,0.0,3.0,0.48,0.0,1.45,1.93,Limited Progression
Costa Rica,Brandon Aguilera Zamora,281.0,1.0,1.0,4.0,0.32,0.32,1.28,1.92,Limited Progression
Morocco Women's,Zineb Redouani,375.0,4.0,2.0,2.0,0.96,0.48,0.48,1.92,Limited Progression
Real Madrid,José María Callejón Bueno,94.0,1.0,1.0,0.0,0.96,0.96,0.0,1.92,Limited Progression
Getafe,Gabriel Fernández Arenas,94.0,1.0,0.0,1.0,0.96,0.0,0.96,1.92,Limited Progression
Hyderabad,Konsham Chinglensana Singh,1967.0,33.0,9.0,0.0,1.51,0.41,0.0,1.92,Limited Progression
Guinea-Bissau,Jefferson Anilson Silva Encada,188.0,2.0,1.0,1.0,0.96,0.48,0.48,1.92,Limited Progression
West Ham United LFC,Maisy Barker,94.0,1.0,0.0,1.0,0.96,0.0,0.96,1.92,Limited Progression
Guinea-Bissau,Houboulang Mendes,94.0,0.0,1.0,1.0,0.0,0.96,0.96,1.92,Limited Progression
Real Zaragoza,Jorge López Montaña,141.0,1.0,1.0,1.0,0.64,0.64,0.64,1.92,Limited Progression
Freiburg,Nicolas Höfler,187.0,2.0,1.0,1.0,0.96,0.48,0.48,1.92,Limited Progression
Real Zaragoza,Ádám Pintér,234.0,3.0,2.0,0.0,1.15,0.77,0.0,1.92,Limited Progression
Croatia,Marin Pongracic,188.0,3.0,1.0,0.0,1.44,0.48,0.0,1.92,Limited Progression
Sporting Gijón,Rafael Sastre Reus,235.0,4.0,0.0,1.0,1.53,0.0,0.38,1.9100000000000001,Limited Progression
Guingamp,Moustapha Elhadji Diallo,1928.0,32.0,1.0,8.0,1.49,0.05,0.37,1.9100000000000001,Limited Progression
Sevilla,Adil Rami,2497.0,45.0,7.0,1.0,1.62,0.25,0.04,1.9100000000000001,Limited Progression
Mallorca,Gianni Michel Eugene Zuiverloon,47.0,1.0,0.0,0.0,1.91,0.0,0.0,1.91,Supporting Progressor
Lens,Jean Emile Junior Onana Onana,47.0,1.0,0.0,0.0,1.91,0.0,0.0,1.91,Supporting Progressor
Argentina,Federico Julián Fazio,47.0,1.0,0.0,0.0,1.91,0.0,0.0,1.91,Supporting Progressor
Atlético Madrid,Claudio Matías Kranevitter,329.0,7.0,0.0,0.0,1.91,0.0,0.0,1.91,Supporting Progressor
Elche,José Ángel Alonso Martín,47.0,1.0,0.0,0.0,1.91,0.0,0.0,1.91,Supporting Progressor
Albania,Mario Mitaj,283.0,2.0,1.0,3.0,0.64,0.32,0.95,1.91,Limited Progression
Eintracht Frankfurt,Takashi Inui,47.0,1.0,0.0,0.0,1.91,0.0,0.0,1.91,Supporting Progressor
Netherlands,Matthijs de Ligt,329.0,6.0,1.0,0.0,1.64,0.27,0.0,1.91,Limited Progression
Bolivia,Rodrigo Luis Ramallo Cornejo,47.0,0.0,0.0,1.0,0.0,0.0,1.91,1.91,Limited Progression
Newcastle United,Jamaal Lascelles,1140.0,19.0,2.0,3.0,1.5,0.16,0.24,1.9,Limited Progression
Carpi,Matteo Fedele,569.0,10.0,1.0,1.0,1.58,0.16,0.16,1.9,Limited Progression
Nashville SC,Daniel Lovitz,95.0,1.0,0.0,1.0,0.95,0.0,0.95,1.9,Limited Progression
Real Valladolid,Marc Valiente Hernández,142.0,3.0,0.0,0.0,1.9,0.0,0.0,1.9,Supporting Progressor
Hertha Berlin,Julian Schieber,143.0,0.0,1.0,2.0,0.0,0.63,1.26,1.8900000000000001,Limited Progression
East Bengal,Raju Eknath Gaikwad,762.0,10.0,2.0,4.0,1.18,0.24,0.47,1.89,Limited Progression
Lille,Miguel Ângelo da Silva Rocha,95.0,2.0,0.0,0.0,1.89,0.0,0.0,1.89,Supporting Progressor
Real Sociedad,Mikel González de Martín Martínez,2238.0,35.0,11.0,1.0,1.41,0.44,0.04,1.89,Limited Progression
Reading WFC,Molly Bartrip,2875.0,50.0,7.0,3.0,1.57,0.22,0.09,1.8800000000000001,Limited Progression
Wales,Joseff Morrell,336.0,7.0,0.0,0.0,1.88,0.0,0.0,1.88,Supporting Progressor
ATK Mohun Bagan,Bidyananda Singh Ningthoujam,48.0,1.0,0.0,0.0,1.88,0.0,0.0,1.88,Supporting Progressor
Aston Villa,Olivia McLoughlin,623.0,7.0,2.0,4.0,1.01,0.29,0.58,1.88,Limited Progression
Getafe,Papa Babacar Diawara,48.0,0.0,1.0,0.0,0.0,1.88,0.0,1.88,Supporting Progressor
Swansea City,Kyle Bartley,288.0,4.0,2.0,0.0,1.25,0.62,0.0,1.87,Limited Progression
Ghana,André Ayew Pelé,288.0,0.0,2.0,4.0,0.0,0.62,1.25,1.87,Limited Progression
Hungary,Ádám Nagy,434.0,9.0,0.0,0.0,1.87,0.0,0.0,1.87,Supporting Progressor
Wales,Ben Davies,529.0,4.0,2.0,5.0,0.68,0.34,0.85,1.87,Limited Progression
NorthEast United,Zakaria Diallo,626.0,13.0,0.0,0.0,1.87,0.0,0.0,1.87,Supporting Progressor
Borussia Mönchengladbach,Marvin Schulz,385.0,5.0,3.0,0.0,1.17,0.7,0.0,1.8699999999999999,Limited Progression
Bochum,Anthony Losilla,145.0,3.0,0.0,0.0,1.86,0.0,0.0,1.86,Limited Progression
Troyes,Mory Koné,242.0,3.0,2.0,0.0,1.12,0.74,0.0,1.86,Limited Progression
VfB Stuttgart,Hiroki Ito,97.0,2.0,0.0,0.0,1.86,0.0,0.0,1.86,Limited Progression
Vietnam Women's,Hải Yến Phạm,97.0,1.0,0.0,1.0,0.93,0.0,0.93,1.86,Limited Progression
Zambia Women's,Hellen Nga''ndwe Chanda,97.0,0.0,0.0,2.0,0.0,0.0,1.86,1.86,Limited Progression
Portland Thorns,Katherine Reynolds,339.0,5.0,2.0,0.0,1.33,0.53,0.0,1.86,Limited Progression
Poland,Sebastian Szymański,242.0,3.0,0.0,2.0,1.12,0.0,0.74,1.86,Limited Progression
Las Palmas,Pedro Bigas Rigo,2461.0,31.0,15.0,5.0,1.13,0.55,0.18,1.8599999999999999,Limited Progression
Poland Women's,Sylwia Matysik,242.0,4.0,0.0,1.0,1.49,0.0,0.37,1.8599999999999999,Limited Progression
Morocco Women's,Sarah Kassi,145.0,1.0,0.0,2.0,0.62,0.0,1.24,1.8599999999999999,Limited Progression
Scotland Women's,Nicola Docherty,145.0,1.0,1.0,1.0,0.62,0.62,0.62,1.8599999999999999,Limited Progression
Haiti Women's,Kethna Louis,292.0,2.0,3.0,1.0,0.62,0.92,0.31,1.85,Limited Progression
Atlético Madrid,Luis Amaranto Perea Mosquera,632.0,7.0,4.0,2.0,1.0,0.57,0.28,1.8499999999999999,Limited Progression
Saudi Arabia,Ali Al Hassan,49.0,0.0,0.0,1.0,0.0,0.0,1.84,1.84,Limited Progression
Guingamp,Christophe Kerbrat,2587.0,38.0,14.0,1.0,1.32,0.49,0.03,1.84,Limited Progression
Nigeria,Oluwasemilogo Adesewo Ibidapo Ajayi,687.0,8.0,6.0,0.0,1.05,0.79,0.0,1.84,Limited Progression
North Macedonia,Tihomir Kostadinov,49.0,1.0,0.0,0.0,1.84,0.0,0.0,1.84,Limited Progression
Marseille,Stéphane Sparagna,245.0,5.0,0.0,0.0,1.84,0.0,0.0,1.84,Limited Progression
Atlético Madrid,Diego Roberto Godín Leal,4238.0,73.0,12.0,2.0,1.55,0.25,0.04,1.84,Limited Progression
