match_id,team,progressive_passes,progressive_carries,progressive_passes_received,progressive_actions,progressive_carry_pct,progressive_pass_pct
3754214,Liverpool,48.0,24.0,48.0,120.0,20.0,40.0
3754215,Tottenham Hotspur,33.0,22.0,33.0,88.0,25.0,37.5
3754215,West Bromwich Albion,21.0,21.0,21.0,63.0,33.33,33.33
3754216,AFC Bournemouth,34.0,31.0,34.0,99.0,31.31,34.34
3754216,Liverpool,29.0,27.0,29.0,85.0,31.76,34.12
3754217,Arsenal,15.0,18.0,15.0,48.0,37.5,31.25
3754217,Chelsea,42.0,50.0,42.0,134.0,37.31,31.34
3754218,Crystal Palace,25.0,22.0,25.0,72.0,30.56,34.72
3754218,Southampton,21.0,20.0,21.0,62.0,32.26,33.87
3754219,AFC Bournemouth,44.0,40.0,44.0,128.0,31.25,34.38
3754219,West Bromwich Albion,11.0,8.0,11.0,30.0,26.67,36.67
3754220,Crystal Palace,24.0,19.0,24.0,67.0,28.36,35.82
3754220,Liverpool,42.0,29.0,42.0,113.0,25.66,37.17
3754221,Manchester United,50.0,44.0,50.0,144.0,30.56,34.72
3754221,Swansea City,20.0,9.0,20.0,49.0,18.37,40.82
3754222,Crystal Palace,15.0,19.0,15.0,49.0,38.78,30.61
3754222,Tottenham Hotspur,27.0,30.0,27.0,84.0,35.71,32.14
3754223,Crystal Palace,10.0,14.0,10.0,34.0,41.18,29.41
3754223,Manchester United,19.0,23.0,19.0,61.0,37.7,31.15
3754224,Aston Villa,20.0,24.0,20.0,64.0,37.5,31.25
3754224,Swansea City,25.0,22.0,25.0,72.0,30.56,34.72
3754225,AFC Bournemouth,22.0,21.0,22.0,65.0,32.31,33.85
3754225,West Bromwich Albion,18.0,16.0,18.0,52.0,30.77,34.62
3754226,Liverpool,17.0,16.0,17.0,50.0,32.0,34.0
3754226,Sunderland,15.0,16.0,15.0,46.0,34.78,32.61
3754227,Leicester City,11.0,9.0,11.0,31.0,29.03,35.48
3754227,West Ham United,24.0,20.0,24.0,68.0,29.41,35.29
3754228,Leicester City,20.0,21.0,20.0,61.0,34.43,32.79
3754228,Swansea City,18.0,20.0,18.0,56.0,35.71,32.14
3754229,Chelsea,23.0,33.0,23.0,79.0,41.77,29.11
3754229,Leicester City,32.0,38.0,32.0,102.0,37.25,31.37
3754230,Liverpool,35.0,22.0,35.0,92.0,23.91,38.04
3754230,Southampton,22.0,11.0,22.0,55.0,20.0,40.0
3754231,Leicester City,44.0,24.0,44.0,112.0,21.43,39.29
3754231,West Bromwich Albion,5.0,10.0,5.0,20.0,50.0,25.0
3754232,Manchester United,18.0,19.0,18.0,55.0,34.55,32.73
3754232,Watford,15.0,14.0,15.0,44.0,31.82,34.09
3754233,Everton,32.0,23.0,32.0,87.0,26.44,36.78
3754233,Manchester City,53.0,47.0,53.0,153.0,30.72,34.64
3754234,AFC Bournemouth,24.0,14.0,24.0,62.0,22.58,38.71
3754234,Tottenham Hotspur,40.0,33.0,40.0,113.0,29.2,35.4
3754235,West Bromwich Albion,16.0,11.0,16.0,43.0,25.58,37.21
3754235,West Ham United,32.0,24.0,32.0,88.0,27.27,36.36
3754236,Crystal Palace,21.0,21.0,21.0,63.0,33.33,33.33
3754236,West Bromwich Albion,39.0,31.0,39.0,109.0,28.44,35.78
3754237,Leicester City,24.0,19.0,24.0,67.0,28.36,35.82
3754237,Sunderland,20.0,12.0,20.0,52.0,23.08,38.46
3754238,AFC Bournemouth,53.0,43.0,53.0,149.0,28.86,35.57
3754238,Newcastle United,10.0,8.0,10.0,28.0,28.57,35.71
3754239,Arsenal,23.0,19.0,23.0,65.0,29.23,35.38
3754239,Manchester United,20.0,24.0,20.0,64.0,37.5,31.25
3754240,Arsenal,54.0,38.0,54.0,146.0,26.03,36.99
3754240,Stoke City,9.0,10.0,9.0,28.0,35.71,32.14
3754241,Arsenal,41.0,23.0,41.0,105.0,21.9,39.05
3754241,West Ham United,25.0,26.0,25.0,76.0,34.21,32.89
3754242,AFC Bournemouth,24.0,24.0,24.0,72.0,33.33,33.33
3754242,Chelsea,22.0,21.0,22.0,65.0,32.31,33.85
3754243,Newcastle United,28.0,19.0,28.0,75.0,25.33,37.33
3754243,Norwich City,34.0,25.0,34.0,93.0,26.88,36.56
3754244,Norwich City,32.0,30.0,32.0,94.0,31.91,34.04
3754244,West Ham United,15.0,20.0,15.0,50.0,40.0,30.0
3754245,Sunderland,29.0,15.0,29.0,73.0,20.55,39.73
3754245,West Bromwich Albion,21.0,17.0,21.0,59.0,28.81,35.59
3754246,Manchester City,63.0,44.0,63.0,170.0,25.88,37.06
3754246,Watford,18.0,10.0,18.0,46.0,21.74,39.13
3754247,Southampton,33.0,28.0,33.0,94.0,29.79,35.11
3754247,Stoke City,29.0,28.0,29.0,86.0,32.56,33.72
3754248,AFC Bournemouth,25.0,14.0,25.0,64.0,21.88,39.06
3754248,Crystal Palace,18.0,11.0,18.0,47.0,23.4,38.3
3754249,Aston Villa,15.0,19.0,15.0,49.0,38.78,30.61
3754249,Manchester City,78.0,57.0,78.0,213.0,26.76,36.62
3754250,Aston Villa,15.0,22.0,15.0,52.0,42.31,28.85
3754250,Leicester City,16.0,11.0,16.0,43.0,25.58,37.21
3754251,Liverpool,50.0,40.0,50.0,140.0,28.57,35.71
3754251,West Ham United,12.0,16.0,12.0,40.0,40.0,30.0
3754252,Everton,31.0,32.0,31.0,94.0,34.04,32.98
3754252,Newcastle United,20.0,21.0,20.0,61.0,34.43,32.79
3754253,AFC Bournemouth,41.0,39.0,41.0,121.0,32.23,33.88
3754253,Arsenal,34.0,27.0,34.0,95.0,28.42,35.79
3754254,Manchester United,80.0,52.0,80.0,212.0,24.53,37.74
3754254,Newcastle United,15.0,14.0,15.0,44.0,31.82,34.09
3754255,Liverpool,48.0,43.0,48.0,139.0,30.94,34.53
3754255,West Bromwich Albion,19.0,11.0,19.0,49.0,22.45,38.78
3754256,Everton,26.0,23.0,26.0,75.0,30.67,34.67
3754256,Manchester United,38.0,29.0,38.0,105.0,27.62,36.19
3754257,Crystal Palace,16.0,22.0,16.0,54.0,40.74,29.63
3754257,Manchester City,39.0,36.0,39.0,114.0,31.58,34.21
3754258,Aston Villa,24.0,18.0,24.0,66.0,27.27,36.36
3754258,Manchester City,40.0,33.0,40.0,113.0,29.2,35.4
3754259,Swansea City,38.0,20.0,38.0,96.0,20.83,39.58
3754259,West Ham United,11.0,18.0,11.0,40.0,45.0,27.5
3754260,Crystal Palace,16.0,11.0,16.0,43.0,25.58,37.21
3754260,Manchester City,22.0,25.0,22.0,69.0,36.23,31.88
3754261,Arsenal,75.0,51.0,75.0,201.0,25.37,37.31
3754261,Leicester City,17.0,11.0,17.0,45.0,24.44,37.78
3754262,AFC Bournemouth,32.0,31.0,32.0,95.0,32.63,33.68
3754262,Aston Villa,19.0,21.0,19.0,59.0,35.59,32.2
3754263,Crystal Palace,17.0,10.0,17.0,44.0,22.73,38.64
3754263,Leicester City,22.0,22.0,22.0,66.0,33.33,33.33
3754264,Chelsea,49.0,34.0,49.0,132.0,25.76,37.12
3754264,Newcastle United,15.0,20.0,15.0,50.0,40.0,30.0
3754265,Arsenal,31.0,16.0,31.0,78.0,20.51,39.74
3754265,Tottenham Hotspur,21.0,28.0,21.0,70.0,40.0,30.0
3754266,Crystal Palace,24.0,29.0,24.0,77.0,37.66,31.17
3754266,Watford,16.0,14.0,16.0,46.0,30.43,34.78
3754267,Watford,46.0,39.0,46.0,131.0,29.77,35.11
3754267,West Bromwich Albion,12.0,12.0,12.0,36.0,33.33,33.33
3754268,Everton,32.0,27.0,32.0,91.0,29.67,35.16
3754268,Tottenham Hotspur,34.0,30.0,34.0,98.0,30.61,34.69
3754269,Stoke City,27.0,28.0,27.0,82.0,34.15,32.93
3754269,Swansea City,33.0,38.0,33.0,104.0,36.54,31.73
3754270,Stoke City,28.0,26.0,28.0,82.0,31.71,34.15
3754270,Tottenham Hotspur,14.0,11.0,14.0,39.0,28.21,35.9
3754271,Newcastle United,22.0,20.0,22.0,64.0,31.25,34.38
3754271,Watford,14.0,19.0,14.0,47.0,40.43,29.79
3754272,Stoke City,29.0,23.0,29.0,81.0,28.4,35.8
3754272,Swansea City,32.0,30.0,32.0,94.0,31.91,34.04
3754273,Watford,37.0,25.0,37.0,99.0,25.25,37.37
3754273,West Ham United,6.0,12.0,6.0,24.0,50.0,25.0
3754274,AFC Bournemouth,38.0,32.0,38.0,108.0,29.63,35.19
3754274,Stoke City,23.0,21.0,23.0,67.0,31.34,34.33
3754275,Leicester City,16.0,14.0,16.0,46.0,30.43,34.78
3754275,Liverpool,40.0,21.0,40.0,101.0,20.79,39.6
3754276,Newcastle United,21.0,17.0,21.0,59.0,28.81,35.59
3754276,Tottenham Hotspur,23.0,24.0,23.0,70.0,34.29,32.86
3754277,Everton,27.0,22.0,27.0,76.0,28.95,35.53
3754277,West Ham United,40.0,36.0,40.0,116.0,31.03,34.48
3754278,AFC Bournemouth,35.0,28.0,35.0,98.0,28.57,35.71
3754278,Watford,21.0,19.0,21.0,61.0,31.15,34.43
3754279,Swansea City,31.0,17.0,31.0,79.0,21.52,39.24
3754279,West Bromwich Albion,34.0,23.0,34.0,91.0,25.27,37.36
3754280,Chelsea,34.0,25.0,34.0,93.0,26.88,36.56
3754280,Norwich City,38.0,29.0,38.0,105.0,27.62,36.19
3754281,Chelsea,34.0,34.0,34.0,102.0,33.33,33.33
3754281,Manchester United,25.0,22.0,25.0,72.0,30.56,34.72
3754282,Aston Villa,28.0,25.0,28.0,81.0,30.86,34.57
3754282,Southampton,44.0,32.0,44.0,120.0,26.67,36.67
3754283,Aston Villa,15.0,18.0,15.0,48.0,37.5,31.25
3754283,Everton,55.0,37.0,55.0,147.0,25.17,37.41
3754284,Arsenal,52.0,38.0,52.0,142.0,26.76,36.62
3754284,West Bromwich Albion,11.0,12.0,11.0,34.0,35.29,32.35
3754285,Aston Villa,30.0,21.0,30.0,81.0,25.93,37.04
3754285,West Ham United,14.0,21.0,14.0,49.0,42.86,28.57
3754286,Norwich City,19.0,18.0,19.0,56.0,32.14,33.93
3754286,Watford,19.0,20.0,19.0,58.0,34.48,32.76
3754287,Chelsea,35.0,27.0,35.0,97.0,27.84,36.08
3754287,Watford,15.0,16.0,15.0,46.0,34.78,32.61
3754288,Chelsea,33.0,26.0,33.0,92.0,28.26,35.87
3754288,West Ham United,25.0,25.0,25.0,75.0,33.33,33.33
3754289,Leicester City,23.0,29.0,23.0,75.0,38.67,30.67
3754289,Watford,24.0,24.0,24.0,72.0,33.33,33.33
3754290,Leicester City,19.0,20.0,19.0,58.0,34.48,32.76
3754290,Manchester City,57.0,27.0,57.0,141.0,19.15,40.43
3754291,Tottenham Hotspur,32.0,21.0,32.0,85.0,24.71,37.65
3754291,Watford,19.0,8.0,19.0,46.0,17.39,41.3
3754292,Newcastle United,22.0,30.0,22.0,74.0,40.54,29.73
3754292,West Bromwich Albion,18.0,7.0,18.0,43.0,16.28,41.86
3754293,Chelsea,50.0,37.0,50.0,137.0,27.01,36.5
3754293,Stoke City,21.0,18.0,21.0,60.0,30.0,35.0
3754294,Everton,12.0,16.0,12.0,40.0,40.0,30.0
3754294,Liverpool,87.0,76.0,87.0,250.0,30.4,34.8
3754295,Aston Villa,15.0,9.0,15.0,39.0,23.08,38.46
3754295,Manchester United,49.0,36.0,49.0,134.0,26.87,36.57
3754296,Arsenal,28.0,22.0,28.0,78.0,28.21,35.9
3754296,Manchester City,56.0,36.0,56.0,148.0,24.32,37.84
3754297,Manchester United,45.0,37.0,45.0,127.0,29.13,35.43
3754297,West Bromwich Albion,16.0,20.0,16.0,52.0,38.46,30.77
3754298,Everton,28.0,25.0,28.0,81.0,30.86,34.57
3754298,Swansea City,43.0,27.0,43.0,113.0,23.89,38.05
3754299,Everton,31.0,24.0,31.0,86.0,27.91,36.05
3754299,Manchester United,43.0,46.0,43.0,132.0,34.85,32.58
3754300,Everton,41.0,24.0,41.0,106.0,22.64,38.68
3754300,Watford,24.0,24.0,24.0,72.0,33.33,33.33
3754301,Arsenal,45.0,38.0,45.0,128.0,29.69,35.16
3754301,West Bromwich Albion,11.0,25.0,11.0,47.0,53.19,23.4
3754302,Leicester City,21.0,18.0,21.0,60.0,30.0,35.0
3754302,Southampton,27.0,18.0,27.0,72.0,25.0,37.5
3754303,Crystal Palace,20.0,15.0,20.0,55.0,27.27,36.36
3754303,Swansea City,31.0,20.0,31.0,82.0,24.39,37.8
3754304,Crystal Palace,38.0,43.0,38.0,119.0,36.13,31.93
3754304,Newcastle United,22.0,18.0,22.0,62.0,29.03,35.48
3754305,Arsenal,32.0,21.0,32.0,85.0,24.71,37.65
3754305,Liverpool,32.0,37.0,32.0,101.0,36.63,31.68
3754306,Aston Villa,28.0,22.0,28.0,78.0,28.21,35.9
3754306,Norwich City,32.0,31.0,32.0,95.0,32.63,33.68
3754307,Manchester City,41.0,31.0,41.0,113.0,27.43,36.28
3754307,Stoke City,34.0,20.0,34.0,88.0,22.73,38.64
3754308,Sunderland,22.0,21.0,22.0,65.0,32.31,33.85
3754308,Watford,19.0,18.0,19.0,56.0,32.14,33.93
3754309,Arsenal,41.0,27.0,41.0,109.0,24.77,37.61
3754309,Southampton,25.0,23.0,25.0,73.0,31.51,34.25
3754310,Crystal Palace,11.0,14.0,11.0,36.0,38.89,30.56
3754310,Manchester United,52.0,58.0,52.0,162.0,35.8,32.1
3754311,Norwich City,28.0,29.0,28.0,85.0,34.12,32.94
3754311,Swansea City,47.0,24.0,47.0,118.0,20.34,39.83
3754312,Arsenal,47.0,47.0,47.0,141.0,33.33,33.33
3754312,Crystal Palace,25.0,22.0,25.0,72.0,30.56,34.72
3754313,Manchester City,46.0,44.0,46.0,136.0,32.35,33.82
3754313,Norwich City,20.0,18.0,20.0,58.0,31.03,34.48
3754314,Arsenal,22.0,16.0,22.0,60.0,26.67,36.67
3754314,Manchester City,34.0,37.0,34.0,105.0,35.24,32.38
3754315,AFC Bournemouth,30.0,29.0,30.0,89.0,32.58,33.71
3754315,Norwich City,32.0,32.0,32.0,96.0,33.33,33.33
3754316,Liverpool,43.0,29.0,43.0,115.0,25.22,37.39
3754316,Sunderland,9.0,11.0,9.0,29.0,37.93,31.03
3754317,Norwich City,18.0,16.0,18.0,52.0,30.77,34.62
3754317,Tottenham Hotspur,26.0,18.0,26.0,70.0,25.71,37.14
3754318,Arsenal,21.0,17.0,21.0,59.0,28.81,35.59
3754318,Tottenham Hotspur,33.0,34.0,33.0,100.0,34.0,33.0
3754319,Manchester United,41.0,36.0,41.0,118.0,30.51,34.75
3754319,Swansea City,16.0,16.0,16.0,48.0,33.33,33.33
3754320,Manchester City,34.0,26.0,34.0,94.0,27.66,36.17
3754320,Southampton,35.0,34.0,35.0,104.0,32.69,33.65
3754321,Aston Villa,27.0,27.0,27.0,81.0,33.33,33.33
3754321,Stoke City,24.0,23.0,24.0,71.0,32.39,33.8
3754322,Chelsea,38.0,31.0,38.0,107.0,28.97,35.51
3754322,Manchester City,34.0,22.0,34.0,90.0,24.44,37.78
3754323,Norwich City,20.0,30.0,20.0,70.0,42.86,28.57
3754323,West Ham United,28.0,26.0,28.0,82.0,31.71,34.15
3754324,Swansea City,10.0,14.0,10.0,34.0,41.18,29.41
3754324,Tottenham Hotspur,33.0,40.0,33.0,106.0,37.74,31.13
3754325,Southampton,56.0,31.0,56.0,143.0,21.68,39.16
3754325,West Bromwich Albion,25.0,16.0,25.0,66.0,24.24,37.88
3754326,Crystal Palace,30.0,26.0,30.0,86.0,30.23,34.88
3754326,Swansea City,16.0,10.0,16.0,42.0,23.81,38.1
3754327,Aston Villa,39.0,29.0,39.0,107.0,27.1,36.45
3754327,Everton,31.0,21.0,31.0,83.0,25.3,37.35
3754328,Manchester City,28.0,24.0,28.0,80.0,30.0,35.0
3754328,Swansea City,27.0,22.0,27.0,76.0,28.95,35.53
3754329,Newcastle United,37.0,38.0,37.0,112.0,33.93,33.04
3754329,West Ham United,22.0,30.0,22.0,74.0,40.54,29.73
3754330,Aston Villa,34.0,35.0,34.0,103.0,33.98,33.01
3754330,Stoke City,21.0,28.0,21.0,70.0,40.0,30.0
3754331,Sunderland,20.0,16.0,20.0,56.0,28.57,35.71
3754331,West Ham United,26.0,15.0,26.0,67.0,22.39,38.81
3754332,Tottenham Hotspur,25.0,24.0,25.0,74.0,32.43,33.78
3754332,West Bromwich Albion,12.0,12.0,12.0,36.0,33.33,33.33
3754333,Newcastle United,40.0,31.0,40.0,111.0,27.93,36.04
3754333,Tottenham Hotspur,46.0,30.0,46.0,122.0,24.59,37.7
3754334,AFC Bournemouth,10.0,16.0,10.0,36.0,44.44,27.78
3754334,Southampton,14.0,8.0,14.0,36.0,22.22,38.89
3754335,Leicester City,17.0,26.0,17.0,60.0,43.33,28.33
3754335,Norwich City,31.0,21.0,31.0,83.0,25.3,37.35
3754336,Chelsea,34.0,27.0,34.0,95.0,28.42,35.79
3754336,Everton,22.0,27.0,22.0,71.0,38.03,30.99
3754337,Norwich City,6.0,13.0,6.0,25.0,52.0,24.0
3754337,Southampton,57.0,34.0,57.0,148.0,22.97,38.51
3754338,Newcastle United,42.0,39.0,42.0,123.0,31.71,34.15
3754338,West Ham United,39.0,26.0,39.0,104.0,25.0,37.5
3754339,AFC Bournemouth,20.0,9.0,20.0,49.0,18.37,40.82
3754339,Stoke City,28.0,21.0,28.0,77.0,27.27,36.36
3754340,Swansea City,31.0,29.0,31.0,91.0,31.87,34.07
3754340,West Bromwich Albion,25.0,18.0,25.0,68.0,26.47,36.76
3754341,Leicester City,25.0,23.0,25.0,73.0,31.51,34.25
3754341,Stoke City,28.0,14.0,28.0,70.0,20.0,40.0
3754342,Liverpool,27.0,23.0,27.0,77.0,29.87,35.06
3754342,Watford,20.0,14.0,20.0,54.0,25.93,37.04
3754343,Leicester City,11.0,9.0,11.0,31.0,29.03,35.48
3754343,Liverpool,38.0,25.0,38.0,101.0,24.75,37.62
3754344,Newcastle United,11.0,11.0,11.0,33.0,33.33,33.33
3754344,Swansea City,54.0,31.0,54.0,139.0,22.3,38.85
3754345,Liverpool,28.0,23.0,28.0,79.0,29.11,35.44
3754345,Manchester United,19.0,16.0,19.0,54.0,29.63,35.19
3754346,Manchester City,25.0,35.0,25.0,85.0,41.18,29.41
3754346,Watford,21.0,17.0,21.0,59.0,28.81,35.59
3754347,Manchester United,45.0,36.0,45.0,126.0,28.57,35.71
3754347,West Ham United,23.0,21.0,23.0,67.0,31.34,34.33
3754348,Liverpool,27.0,17.0,27.0,71.0,23.94,38.03
3754348,Norwich City,20.0,19.0,20.0,59.0,32.2,33.9
3754349,Tottenham Hotspur,21.0,11.0,21.0,53.0,20.75,39.62
3754349,West Ham United,14.0,22.0,14.0,50.0,44.0,28.0
3754350,Everton,68.0,47.0,68.0,183.0,25.68,37.16
3754350,West Bromwich Albion,9.0,5.0,9.0,23.0,21.74,39.13
3754351,Crystal Palace,13.0,21.0,13.0,47.0,44.68,27.66
3754351,Liverpool,46.0,39.0,46.0,131.0,29.77,35.11
3764230,Tottenham Hotspur Women,21.0,23.0,21.0,65.0,35.38,32.31
3764230,West Ham United LFC,26.0,23.0,26.0,75.0,30.67,34.67
3764231,Birmingham City WFC,11.0,12.0,11.0,34.0,35.29,32.35
3764231,Brighton & Hove Albion WFC,24.0,16.0,24.0,64.0,25.0,37.5
3764232,Chelsea FCW,40.0,21.0,40.0,101.0,20.79,39.6
3764232,Manchester United,22.0,13.0,22.0,57.0,22.81,38.6
3764233,Arsenal WFC,19.0,23.0,19.0,61.0,37.7,31.15
3764233,Reading WFC,14.0,8.0,14.0,36.0,22.22,38.89
3764234,Aston Villa,14.0,15.0,14.0,43.0,34.88,32.56
3764234,Manchester City WFC,36.0,33.0,36.0,105.0,31.43,34.29
3764235,Bristol City WFC,8.0,6.0,8.0,22.0,27.27,36.36
3764235,Chelsea FCW,76.0,70.0,76.0,222.0,31.53,34.23
3764236,Aston Villa,19.0,20.0,19.0,58.0,34.48,32.76
3764236,Reading WFC,31.0,28.0,31.0,90.0,31.11,34.44
3764237,Birmingham City WFC,9.0,3.0,9.0,21.0,14.29,42.86
3764237,Manchester United,33.0,25.0,33.0,91.0,27.47,36.26
3764238,Arsenal WFC,32.0,27.0,32.0,91.0,29.67,35.16
3764238,West Ham United LFC,12.0,11.0,12.0,35.0,31.43,34.29
3764239,Everton LFC,18.0,10.0,18.0,46.0,21.74,39.13
3764239,Tottenham Hotspur Women,6.0,7.0,6.0,19.0,36.84,31.58
3764240,Bristol City WFC,10.0,4.0,10.0,24.0,16.67,41.67
3764240,Everton LFC,24.0,11.0,24.0,59.0,18.64,40.68
3764241,Brighton & Hove Albion WFC,6.0,11.0,6.0,23.0,47.83,26.09
3764241,Manchester City WFC,42.0,28.0,42.0,112.0,25.0,37.5
3764440,Barcelona,50.0,49.0,50.0,149.0,32.89,33.56
3764440,Elche,13.0,15.0,13.0,41.0,36.59,31.71
3764661,Athletic Club,34.0,22.0,34.0,90.0,24.44,37.78
3764661,Barcelona,39.0,35.0,39.0,113.0,30.97,34.51
3773369,Barcelona,49.0,37.0,49.0,135.0,27.41,36.3
3773369,Huesca,28.0,31.0,28.0,87.0,35.63,32.18
3773372,Atlético Madrid,18.0,26.0,18.0,62.0,41.94,29.03
3773372,Barcelona,10.0,16.0,10.0,36.0,44.44,27.78
3773377,Barcelona,63.0,69.0,63.0,195.0,35.38,32.31
3773377,Valencia,14.0,11.0,14.0,39.0,28.21,35.9
3773386,Barcelona,44.0,32.0,44.0,120.0,26.67,36.67
3773386,Deportivo Alavés,11.0,12.0,11.0,34.0,35.29,32.35
3773387,Barcelona,51.0,26.0,51.0,128.0,20.31,39.84
3773387,Levante UD,33.0,26.0,33.0,92.0,28.26,35.87
3773403,Athletic Club,25.0,13.0,25.0,63.0,20.63,39.68
3773403,Barcelona,39.0,32.0,39.0,110.0,29.09,35.45
3773415,Barcelona,36.0,36.0,36.0,108.0,33.33,33.33
3773415,Cádiz,3.0,4.0,3.0,10.0,40.0,30.0
3773428,Barcelona,54.0,44.0,54.0,152.0,28.95,35.53
3773428,Cádiz,10.0,13.0,10.0,33.0,39.39,30.3
3773457,Barcelona,58.0,45.0,58.0,161.0,27.95,36.02
3773457,Celta Vigo,13.0,9.0,13.0,35.0,25.71,37.14
3773466,Barcelona,19.0,14.0,19.0,52.0,26.92,36.54
3773466,Celta Vigo,26.0,21.0,26.0,73.0,28.77,35.62
3773474,Barcelona,48.0,45.0,48.0,141.0,31.91,34.04
3773474,Real Valladolid,23.0,21.0,23.0,67.0,31.34,34.33
3773477,Barcelona,56.0,38.0,56.0,150.0,25.33,37.33
3773477,Real Betis,18.0,18.0,18.0,54.0,33.33,33.33
3773497,Barcelona,55.0,41.0,55.0,151.0,27.15,36.42
3773497,Real Madrid,12.0,24.0,12.0,48.0,50.0,25.0
3773523,Barcelona,36.0,27.0,36.0,99.0,27.27,36.36
3773523,Real Sociedad,30.0,20.0,30.0,80.0,25.0,37.5
3773526,Barcelona,46.0,29.0,46.0,121.0,23.97,38.02
3773526,Deportivo Alavés,14.0,13.0,14.0,41.0,31.71,34.15
3773547,Barcelona,48.0,39.0,48.0,135.0,28.89,35.56
3773547,Osasuna,34.0,22.0,34.0,90.0,24.44,37.78
3773552,Barcelona,98.0,59.0,98.0,255.0,23.14,38.43
3773552,Huesca,27.0,27.0,27.0,81.0,33.33,33.33
3773565,Barcelona,28.0,21.0,28.0,77.0,27.27,36.36
3773565,Granada,19.0,19.0,19.0,57.0,33.33,33.33
3773571,Barcelona,48.0,37.0,48.0,133.0,27.82,36.09
3773571,Real Valladolid,28.0,24.0,28.0,80.0,30.0,35.0
3773585,Barcelona,35.0,32.0,35.0,102.0,31.37,34.31
3773585,Real Madrid,33.0,34.0,33.0,100.0,34.0,33.0
3773586,Barcelona,46.0,38.0,46.0,130.0,29.23,35.38
3773586,Granada,8.0,7.0,8.0,23.0,30.43,34.78
3773587,Barcelona,41.0,36.0,41.0,118.0,30.51,34.75
3773587,Getafe,12.0,18.0,12.0,42.0,42.86,28.57
3773593,Barcelona,52.0,47.0,52.0,151.0,31.13,34.44
3773593,Villarreal,46.0,28.0,46.0,120.0,23.33,38.33
3773597,Barcelona,48.0,32.0,48.0,128.0,25.0,37.5
3773597,Real Sociedad,19.0,29.0,19.0,67.0,43.28,28.36
3773625,Barcelona,35.0,32.0,35.0,102.0,31.37,34.31
3773625,Sevilla,24.0,23.0,24.0,71.0,32.39,33.8
3773631,Barcelona,41.0,25.0,41.0,107.0,23.36,38.32
3773631,Real Betis,28.0,20.0,28.0,76.0,26.32,36.84
3773656,Atlético Madrid,24.0,21.0,24.0,69.0,30.43,34.78
3773656,Barcelona,26.0,24.0,26.0,76.0,31.58,34.21
3773660,Barcelona,64.0,44.0,64.0,172.0,25.58,37.21
3773660,Levante UD,22.0,11.0,22.0,55.0,20.0,40.0
3773661,Barcelona,20.0,18.0,20.0,58.0,31.03,34.48
3773661,Getafe,22.0,15.0,22.0,59.0,25.42,37.29
3773665,Barcelona,49.0,42.0,49.0,140.0,30.0,35.0
3773665,Osasuna,31.0,15.0,31.0,77.0,19.48,40.26
3773672,Barcelona,30.0,25.0,30.0,85.0,29.41,35.29
3773672,Sevilla,27.0,22.0,27.0,76.0,28.95,35.53
3773689,Barcelona,45.0,33.0,45.0,123.0,26.83,36.59
3773689,Villarreal,36.0,25.0,36.0,97.0,25.77,37.11
3773695,Barcelona,67.0,29.0,67.0,163.0,17.79,41.1
3773695,Valencia,18.0,16.0,18.0,52.0,30.77,34.62
3775540,Aston Villa,19.0,19.0,19.0,57.0,33.33,33.33
3775540,Bristol City WFC,17.0,6.0,17.0,40.0,15.0,42.5
3775541,Aston Villa,8.0,11.0,8.0,27.0,40.74,29.63
3775541,Manchester United,52.0,20.0,52.0,124.0,16.13,41.94
3775542,Bristol City WFC,11.0,10.0,11.0,32.0,31.25,34.38
3775542,Everton LFC,37.0,25.0,37.0,99.0,25.25,37.37
3775543,Arsenal WFC,37.0,32.0,37.0,106.0,30.19,34.91
3775543,Brighton & Hove Albion WFC,20.0,15.0,20.0,55.0,27.27,36.36
3775544,Aston Villa,14.0,13.0,14.0,41.0,31.71,34.15
3775544,West Ham United LFC,51.0,30.0,51.0,132.0,22.73,38.64
3775545,Manchester City WFC,36.0,28.0,36.0,100.0,28.0,36.0
3775545,Tottenham Hotspur Women,3.0,1.0,3.0,7.0,14.29,42.86
3775546,Bristol City WFC,17.0,14.0,17.0,48.0,29.17,35.42
3775546,Tottenham Hotspur Women,15.0,15.0,15.0,45.0,33.33,33.33
3775547,Birmingham City WFC,4.0,3.0,4.0,11.0,27.27,36.36
3775547,Manchester City WFC,91.0,45.0,91.0,227.0,19.82,40.09
3775548,Arsenal WFC,39.0,28.0,39.0,106.0,26.42,36.79
3775548,Chelsea FCW,27.0,20.0,27.0,74.0,27.03,36.49
3775549,Birmingham City WFC,5.0,10.0,5.0,20.0,50.0,25.0
3775549,Tottenham Hotspur Women,37.0,27.0,37.0,101.0,26.73,36.63
3775550,Chelsea FCW,35.0,29.0,35.0,99.0,29.29,35.35
3775550,Everton LFC,17.0,14.0,17.0,48.0,29.17,35.42
3775551,Arsenal WFC,21.0,16.0,21.0,58.0,27.59,36.21
3775551,Manchester United,49.0,38.0,49.0,136.0,27.94,36.03
3775552,Everton LFC,28.0,27.0,28.0,83.0,32.53,33.73
3775552,Tottenham Hotspur Women,20.0,12.0,20.0,52.0,23.08,38.46
3775553,Birmingham City WFC,18.0,8.0,18.0,44.0,18.18,40.91
3775553,West Ham United LFC,35.0,22.0,35.0,92.0,23.91,38.04
3775554,Everton LFC,30.0,27.0,30.0,87.0,31.03,34.48
3775554,Reading WFC,11.0,10.0,11.0,32.0,31.25,34.38
