match_id,team,possession_pct,passes,total_passes,field_tilt_pct,tilt_differential,territorial_control,pass_efficiency_pct,verticality,final_third_passes,possession_quality_gap,gap_interpretation,possession_style
3829433,Montpellier,36.54,422,1155.0,26.16,11.7,Strong Control,24.17,Balanced,102,-15.78,Ultra-Efficient,Contested
3829434,Guingamp,53.96,484,897.0,21.04,1.26,Contested,18.18,Patient,88,11.88,Patient Build-up,Contested
3829434,Bastia,46.04,413,897.0,19.78,-1.26,Contested,16.95,Horizontal,70,6.48,Patient Build-up,Defensive
3829435,Lyon,66.23,655,989.0,26.22,9.29,Strong Control,23.97,Balanced,157,13.79,Patient Build-up,Contested
3829435,Rennes,33.77,334,989.0,16.93,-9.29,Under Pressure,15.27,Horizontal,51,-0.09,Balanced,Counter-Punchers
3829436,Nantes,50.56,544,1076.0,16.21,4.21,Contested,15.44,Horizontal,84,18.14,Sterile Possession,Defensive
3829436,Stade de Reims,49.44,532,1076.0,12.0,-4.21,Contested,12.41,Horizontal,66,25.44,Sterile Possession,Defensive
3829437,Gazélec Ajaccio,66.89,608,909.0,21.39,-0.35,Contested,21.88,Patient,133,24.11,Sterile Possession,Contested
3829437,Angers,33.11,301,909.0,21.74,0.35,Contested,19.27,Patient,58,-10.37,Direct & Efficient,Contested
3829438,OGC Nice,64.63,707,1094.0,13.74,-15.36,Pinned Back,13.15,Horizontal,93,37.15,Sterile Possession,The U-Shape (Sterile)
3829438,Caen,35.37,387,1094.0,29.1,15.36,Total Dominance,25.58,Balanced,99,-22.83,Ultra-Efficient,Contested
3829439,AS Monaco,57.28,551,962.0,25.13,4.37,Contested,21.96,Patient,121,7.02,Patient Build-up,Contested
3829439,Toulouse,42.72,411,962.0,20.76,-4.37,Contested,19.95,Patient,82,1.2,Balanced,Contested
3829440,Saint-Étienne,63.43,621,979.0,20.75,-0.56,Contested,19.32,Patient,120,21.93,Sterile Possession,Contested
3829440,Lorient,36.57,358,979.0,21.31,0.56,Contested,18.99,Patient,68,-6.05,Direct & Efficient,Contested
3829441,Marseille,55.25,568,1028.0,22.65,4.76,Contested,19.89,Patient,113,9.95,Patient Build-up,Contested
3829441,Troyes,44.75,460,1028.0,17.89,-4.76,Contested,17.17,Horizontal,79,8.97,Patient Build-up,Counter-Punchers
3829442,Lille,53.61,438,817.0,24.91,-3.06,Contested,21.92,Patient,96,3.79,Balanced,Contested
3829442,Bordeaux,46.39,379,817.0,27.97,3.06,Contested,25.59,Balanced,97,-9.55,Direct & Efficient,Contested
3829443,Marseille,62.82,539,858.0,21.64,-1.2,Contested,19.29,Patient,104,19.54,Sterile Possession,Contested
3829443,Guingamp,37.18,319,858.0,22.84,1.2,Contested,19.44,Patient,62,-8.5,Direct & Efficient,Contested
3829444,Lyon,63.67,573,900.0,21.76,-6.62,Contested,18.67,Patient,107,20.15,Sterile Possession,Contested
3829444,Caen,36.33,327,900.0,28.38,6.62,Contested,25.69,Balanced,84,-20.43,Ultra-Efficient,Contested
3829445,OGC Nice,65.21,673,1032.0,18.35,-4.47,Contested,16.79,Horizontal,113,28.51,Sterile Possession,The U-Shape (Sterile)
3829445,Angers,34.79,359,1032.0,22.82,4.47,Contested,21.73,Patient,78,-10.85,Direct & Efficient,Contested
3829446,Montpellier,58.09,571,983.0,28.75,3.89,Contested,27.5,Balanced,157,0.59,Balanced,Contested
3829446,Troyes,41.91,412,983.0,24.86,-3.89,Contested,23.06,Balanced,95,-7.81,Direct & Efficient,Contested
3829447,Lille,53.62,466,869.0,19.52,3.92,Contested,17.17,Horizontal,80,14.58,Patient Build-up,Defensive
3829447,Gazélec Ajaccio,46.38,403,869.0,15.6,-3.92,Contested,13.65,Horizontal,55,15.18,Sterile Possession,Defensive
3829448,Lorient,53.4,495,927.0,19.26,8.54,Strong Control,18.18,Patient,90,14.88,Patient Build-up,Defensive
3829448,Stade de Reims,46.6,432,927.0,10.72,-8.54,Under Pressure,9.49,Horizontal,41,25.16,Sterile Possession,Defensive
3829449,Rennes,51.6,484,938.0,25.0,4.23,Contested,22.93,Balanced,111,1.6,Balanced,Contested
3829449,Toulouse,48.4,454,938.0,20.77,-4.23,Contested,19.16,Patient,87,6.86,Patient Build-up,Contested
3829450,Paris Saint-Germain,70.59,845,1197.0,16.32,-12.87,Under Pressure,15.38,Horizontal,130,37.95,Sterile Possession,The U-Shape (Sterile)
3829450,AS Monaco,29.41,352,1197.0,29.19,12.87,Strong Control,26.42,Balanced,93,-28.97,Ultra-Efficient,Contested
3829451,Saint-Étienne,66.17,616,931.0,27.38,15.27,Total Dominance,25.32,Balanced,156,11.41,Patient Build-up,Contested
3829451,Bastia,33.83,315,931.0,12.11,-15.27,Pinned Back,11.75,Horizontal,37,9.61,Patient Build-up,Counter-Punchers
3829452,Bordeaux,53.96,497,921.0,27.88,8.81,Strong Control,25.55,Balanced,127,-1.8,Balanced,Contested
3829452,Nantes,46.04,424,921.0,19.07,-8.81,Under Pressure,15.8,Horizontal,67,7.9,Patient Build-up,Defensive
3829453,Paris Saint-Germain,70.13,749,1068.0,22.84,-4.33,Contested,20.03,Patient,150,24.45,Sterile Possession,Contested
3829453,Bordeaux,29.87,319,1068.0,27.17,4.33,Contested,25.08,Balanced,80,-24.47,Ultra-Efficient,Contested
3829454,Lyon,63.46,528,832.0,24.32,-2.92,Contested,23.48,Balanced,124,14.82,Patient Build-up,Contested
3829454,Lille,36.54,304,832.0,27.24,2.92,Contested,21.71,Patient,66,-17.94,Ultra-Efficient,Contested
3829455,Troyes,67.16,630,938.0,27.59,1.94,Contested,24.92,Balanced,157,11.98,Patient Build-up,Contested
3829455,Caen,32.84,308,938.0,25.65,-1.94,Contested,22.73,Balanced,70,-18.46,Ultra-Efficient,Contested
3829456,Lorient,51.78,597,1153.0,20.72,5.05,Contested,18.59,Patient,111,10.34,Patient Build-up,Contested
3829456,Angers,48.22,556,1153.0,15.67,-5.05,Contested,14.21,Horizontal,79,16.88,Sterile Possession,Defensive
3829457,Saint-Étienne,50.64,477,942.0,19.41,-7.39,Contested,19.29,Patient,92,11.82,Patient Build-up,Defensive
3829457,Montpellier,49.36,465,942.0,26.8,7.39,Contested,23.44,Balanced,109,-4.24,Balanced,Contested
3829458,Stade de Reims,50.79,516,1016.0,20.24,2.44,Contested,17.44,Horizontal,90,10.31,Patient Build-up,Contested
3829458,Toulouse,49.21,500,1016.0,17.8,-2.44,Contested,15.2,Horizontal,76,13.61,Patient Build-up,Defensive
3829459,OGC Nice,65.73,698,1062.0,19.91,1.55,Contested,18.05,Patient,126,25.91,Sterile Possession,The U-Shape (Sterile)
3829459,Guingamp,34.27,364,1062.0,18.36,-1.55,Contested,17.03,Horizontal,62,-2.45,Balanced,Counter-Punchers
3829460,Rennes,58.22,549,943.0,24.71,1.1,Contested,22.95,Balanced,126,8.8,Patient Build-up,Contested
3829460,Nantes,41.78,394,943.0,23.61,-1.1,Contested,21.32,Patient,84,-5.44,Direct & Efficient,Contested
3829461,Marseille,57.83,591,1022.0,20.94,9.93,Strong Control,19.63,Patient,116,15.95,Sterile Possession,Contested
3829461,Bastia,42.17,431,1022.0,11.01,-9.93,Under Pressure,9.28,Horizontal,40,20.15,Sterile Possession,Counter-Punchers
3829462,Gazélec Ajaccio,53.27,432,811.0,37.7,4.78,Contested,35.42,Ultra-Vertical,153,-22.13,Ultra-Efficient,Attacking
3829462,AS Monaco,46.73,379,811.0,32.92,-4.78,Contested,30.08,Vertical,114,-19.11,Ultra-Efficient,Attacking
3829463,Lille,51.34,420,818.0,31.2,8.41,Strong Control,28.1,Vertical,118,-11.06,Direct & Efficient,Attacking
3829463,Rennes,48.66,398,818.0,22.79,-8.41,Under Pressure,21.61,Patient,86,3.08,Balanced,Contested
3829464,Bastia,51.2,449,877.0,27.33,6.04,Contested,24.94,Balanced,112,-3.46,Balanced,Contested
3829464,OGC Nice,48.8,428,877.0,21.29,-6.04,Contested,18.46,Patient,79,6.22,Patient Build-up,Contested
3829465,Paris Saint-Germain,68.4,725,1060.0,27.3,9.85,Strong Control,25.38,Balanced,184,13.8,Patient Build-up,Contested
3829465,Stade de Reims,31.6,335,1060.0,17.45,-9.85,Under Pressure,16.72,Horizontal,56,-3.3,Balanced,Counter-Punchers
3829466,Troyes,64.24,582,906.0,22.16,-1.46,Contested,21.82,Patient,127,19.92,Sterile Possession,Contested
3829466,Angers,35.76,324,906.0,23.62,1.46,Contested,19.44,Patient,63,-11.48,Direct & Efficient,Contested
3829467,Montpellier,57.21,516,902.0,17.86,-15.07,Pinned Back,15.5,Horizontal,80,21.49,Sterile Possession,The U-Shape (Sterile)
3829467,Caen,42.79,386,902.0,32.93,15.07,Total Dominance,29.27,Vertical,113,-23.07,Ultra-Efficient,Efficiency Experts (Elite)
3829468,Guingamp,62.75,576,918.0,28.62,10.39,Strong Control,26.39,Balanced,152,5.51,Patient Build-up,Contested
3829468,Gazélec Ajaccio,37.25,342,918.0,18.23,-10.39,Under Pressure,15.5,Horizontal,53,0.79,Balanced,Counter-Punchers
3829469,AS Monaco,63.27,615,972.0,27.65,7.26,Contested,25.2,Balanced,155,7.97,Patient Build-up,Contested
3829469,Lorient,36.73,357,972.0,20.39,-7.26,Contested,17.09,Horizontal,61,-4.05,Balanced,Contested
3829470,Saint-Étienne,51.93,512,986.0,20.35,-7.21,Contested,17.58,Horizontal,90,11.23,Patient Build-up,Contested
3829470,Nantes,48.07,474,986.0,27.56,7.21,Contested,25.95,Balanced,123,-7.05,Direct & Efficient,Contested
3829471,Bordeaux,59.67,512,858.0,25.03,3.87,Contested,22.66,Balanced,116,9.61,Patient Build-up,Contested
3829471,Toulouse,40.33,346,858.0,21.16,-3.87,Contested,17.92,Horizontal,62,-1.99,Balanced,Contested
3829472,Lyon,54.25,542,999.0,22.09,3.22,Contested,20.66,Patient,112,10.07,Patient Build-up,Contested
3829472,Marseille,45.75,457,999.0,18.87,-3.22,Contested,16.19,Horizontal,74,8.01,Patient Build-up,Defensive
3829473,Paris Saint-Germain,72.48,848,1170.0,25.0,5.65,Contested,22.76,Balanced,193,22.48,Sterile Possession,Contested
3829473,Guingamp,27.52,322,1170.0,19.35,-5.65,Contested,18.32,Patient,59,-11.18,Direct & Efficient,Counter-Punchers
3829474,Stade de Reims,51.5,549,1066.0,21.14,5.62,Contested,19.67,Patient,108,9.22,Patient Build-up,Contested
3829474,Angers,48.5,517,1066.0,15.52,-5.62,Contested,13.93,Horizontal,72,17.46,Sterile Possession,Defensive
3829475,OGC Nice,54.32,623,1147.0,21.32,1.08,Contested,18.78,Patient,117,11.68,Patient Build-up,Contested
3829475,Bordeaux,45.68,524,1147.0,20.24,-1.08,Contested,16.98,Horizontal,89,5.2,Patient Build-up,Contested
3829476,Lyon,63.59,702,1104.0,18.82,4.2,Contested,16.81,Horizontal,118,25.95,Sterile Possession,The U-Shape (Sterile)
3829476,Bastia,36.41,402,1104.0,14.62,-4.2,Contested,12.94,Horizontal,52,7.17,Patient Build-up,Counter-Punchers
3829477,Marseille,58.22,549,943.0,21.46,1.88,Contested,20.04,Patient,110,15.3,Sterile Possession,Contested
3829477,Toulouse,41.78,394,943.0,19.58,-1.88,Contested,17.77,Horizontal,70,2.62,Balanced,Counter-Punchers
3829478,Rennes,51.17,503,983.0,30.49,8.11,Strong Control,27.44,Balanced,138,-9.81,Direct & Efficient,Attacking
3829478,Gazélec Ajaccio,48.83,480,983.0,22.38,-8.11,Under Pressure,21.04,Patient,101,4.07,Balanced,Contested
3829479,Lorient,53.88,549,1019.0,15.92,-12.92,Under Pressure,14.03,Horizontal,77,22.04,Sterile Possession,Defensive
3829479,Caen,46.12,470,1019.0,28.84,12.92,Strong Control,25.53,Balanced,120,-11.56,Direct & Efficient,Contested
3829480,Saint-Étienne,56.39,587,1041.0,28.04,7.35,Contested,25.89,Balanced,152,0.31,Balanced,Contested
3829480,Troyes,43.61,454,1041.0,20.69,-7.35,Contested,20.04,Patient,91,2.23,Balanced,Contested
3829481,AS Monaco,54.59,529,969.0,23.89,1.91,Contested,21.36,Patient,113,6.81,Patient Build-up,Contested
3829481,Montpellier,45.41,440,969.0,21.98,-1.91,Contested,19.09,Patient,84,1.45,Balanced,Contested
3829482,Lille,61.19,533,871.0,16.74,-0.43,Contested,15.76,Horizontal,84,27.71,Sterile Possession,The U-Shape (Sterile)
3829482,Stade de Reims,38.81,338,871.0,17.17,0.43,Contested,15.09,Horizontal,51,4.47,Balanced,Counter-Punchers
3829483,Paris Saint-Germain,70.53,718,1018.0,20.14,-6.88,Contested,18.38,Patient,132,30.25,Sterile Possession,Contested
3829483,Nantes,29.47,300,1018.0,27.02,6.88,Contested,23.67,Balanced,71,-24.57,Ultra-Efficient,Contested
3829484,Lyon,53.36,604,1132.0,18.32,-4.64,Contested,15.23,Horizontal,92,16.72,Sterile Possession,Defensive
3829484,Bordeaux,46.64,528,1132.0,22.96,4.64,Contested,21.78,Patient,115,0.72,Balanced,Contested
3829485,Rennes,59.87,552,922.0,31.73,10.92,Strong Control,28.62,Vertical,158,-3.59,Balanced,The Steamroller
3829485,Troyes,40.13,370,922.0,20.81,-10.92,Under Pressure,20.54,Patient,76,-1.49,Balanced,Contested
3829486,Toulouse,61.34,584,952.0,30.69,13.39,Strong Control,29.97,Vertical,175,-0.04,Balanced,The Steamroller
3829486,Bastia,38.66,368,952.0,17.3,-13.39,Under Pressure,16.3,Horizontal,60,4.06,Balanced,Counter-Punchers
3829487,Gazélec Ajaccio,56.36,514,912.0,23.49,-2.72,Contested,22.57,Balanced,116,9.38,Patient Build-up,Contested
3829487,Caen,43.64,398,912.0,26.21,2.72,Contested,23.12,Balanced,92,-8.78,Direct & Efficient,Contested
3829488,Guingamp,52.01,401,771.0,25.68,9.11,Strong Control,19.7,Patient,79,0.65,Balanced,Contested
3829488,AS Monaco,47.99,370,771.0,16.57,-9.11,Under Pressure,13.78,Horizontal,51,14.85,Patient Build-up,Defensive
3829489,Lorient,56.14,462,823.0,22.13,1.26,Contested,18.4,Patient,85,11.88,Patient Build-up,Contested
3829489,Montpellier,43.86,361,823.0,20.87,-1.26,Contested,20.78,Patient,75,2.12,Balanced,Contested
3829490,OGC Nice,51.45,514,999.0,23.62,-5.54,Contested,20.82,Patient,107,4.21,Balanced,Contested
3829490,Saint-Étienne,48.55,485,999.0,29.16,5.54,Contested,28.04,Vertical,136,-9.77,Direct & Efficient,Contested
3829491,Marseille,70.89,677,955.0,26.97,8.05,Strong Control,24.67,Balanced,167,16.95,Sterile Possession,Contested
3829491,Angers,29.11,278,955.0,18.92,-8.05,Under Pressure,14.75,Horizontal,41,-8.73,Direct & Efficient,Counter-Punchers
3829492,Lille,65.88,589,894.0,30.67,8.82,Strong Control,30.22,Vertical,178,4.54,Balanced,The Steamroller
3829492,Nantes,34.12,305,894.0,21.85,-8.82,Under Pressure,20.66,Patient,63,-9.58,Direct & Efficient,Contested
3829493,Lille,52.33,472,902.0,28.03,8.8,Strong Control,23.73,Balanced,112,-3.73,Balanced,Contested
3829493,Montpellier,47.67,430,902.0,19.23,-8.8,Under Pressure,16.98,Horizontal,73,9.21,Patient Build-up,Defensive
3829494,Toulouse,52.31,499,954.0,18.63,-4.34,Contested,17.03,Horizontal,85,15.05,Sterile Possession,Defensive
3829494,Gazélec Ajaccio,47.69,455,954.0,22.97,4.34,Contested,22.86,Balanced,104,1.75,Balanced,Contested
3829495,Lyon,59.65,655,1098.0,33.71,9.17,Strong Control,31.6,Vertical,207,-7.77,Direct & Efficient,The Steamroller
3829495,Stade de Reims,40.35,443,1098.0,24.54,-9.17,Under Pressure,21.67,Patient,96,-8.73,Direct & Efficient,Contested
3829496,Angers,56.66,515,909.0,28.71,9.37,Strong Control,24.66,Balanced,127,-0.76,Balanced,Contested
3829496,Bastia,43.34,394,909.0,19.34,-9.37,Under Pressure,18.53,Patient,73,4.66,Balanced,Counter-Punchers
3829497,Troyes,53.83,436,810.0,27.37,0.08,Contested,24.77,Balanced,108,-0.91,Balanced,Contested
3829497,Guingamp,46.17,374,810.0,27.29,-0.08,Contested,24.33,Balanced,91,-8.41,Direct & Efficient,Contested
3829498,Bordeaux,54.05,527,975.0,23.15,1.02,Contested,22.96,Balanced,121,7.75,Patient Build-up,Contested
3829498,Lorient,45.95,448,975.0,22.13,-1.02,Contested,19.2,Patient,86,1.69,Balanced,Contested
3829499,Saint-Étienne,60.84,505,830.0,28.37,4.34,Contested,25.35,Balanced,128,4.1,Balanced,Contested
3829499,Caen,39.16,325,830.0,24.03,-4.34,Contested,19.08,Patient,62,-8.9,Direct & Efficient,Contested
3829500,Paris Saint-Germain,56.85,585,1029.0,17.62,-3.97,Contested,16.07,Horizontal,94,21.61,Sterile Possession,The U-Shape (Sterile)
3829500,Marseille,43.15,444,1029.0,21.59,3.97,Contested,19.82,Patient,88,-0.03,Balanced,Contested
3829501,AS Monaco,53.08,525,989.0,25.93,4.43,Contested,24.0,Balanced,126,1.22,Balanced,Contested
3829501,Rennes,46.92,464,989.0,21.5,-4.43,Contested,19.4,Patient,90,3.92,Balanced,Contested
3829502,Lyon,68.76,678,986.0,34.24,-1.71,Contested,29.35,Vertical,199,0.28,Balanced,The Steamroller
3829502,AS Monaco,31.24,308,986.0,35.95,1.71,Contested,31.17,Vertical,96,-40.66,Ultra-Efficient,Efficiency Experts (Elite)
3829503,Troyes,51.36,528,1028.0,27.36,-4.0,Contested,26.14,Balanced,138,-3.36,Balanced,Contested
3829503,Nantes,48.64,500,1028.0,31.36,4.0,Contested,28.6,Vertical,143,-14.08,Direct & Efficient,Attacking
3829504,Paris Saint-Germain,67.84,715,1054.0,16.29,-11.19,Under Pressure,16.22,Horizontal,116,35.26,Sterile Possession,The U-Shape (Sterile)
3829504,Bastia,32.16,339,1054.0,27.48,11.19,Strong Control,24.48,Balanced,83,-22.8,Ultra-Efficient,Contested
3829505,Saint-Étienne,57.14,604,1057.0,22.72,3.67,Contested,20.2,Patient,122,11.7,Patient Build-up,Contested
3829505,Gazélec Ajaccio,42.86,453,1057.0,19.05,-3.67,Contested,16.11,Horizontal,73,4.76,Balanced,Counter-Punchers
3829506,Lille,63.29,512,809.0,18.66,-9.97,Under Pressure,15.82,Horizontal,81,25.97,Sterile Possession,The U-Shape (Sterile)
3829506,Guingamp,36.71,297,809.0,28.63,9.97,Strong Control,24.58,Balanced,73,-20.55,Ultra-Efficient,Contested
3829507,Toulouse,61.5,695,1130.0,29.35,16.52,Total Dominance,28.2,Vertical,196,2.8,Balanced,Contested
3829507,Angers,38.5,435,1130.0,12.83,-16.52,Pinned Back,11.49,Horizontal,50,12.84,Patient Build-up,Counter-Punchers
3829508,Stade de Reims,59.19,509,860.0,20.98,-5.56,Contested,19.65,Patient,100,17.23,Sterile Possession,Contested
3829508,Caen,40.81,351,860.0,26.54,5.56,Contested,24.79,Balanced,87,-12.27,Direct & Efficient,Contested
3829509,Marseille,62.64,617,985.0,25.59,6.34,Contested,23.99,Balanced,148,11.46,Patient Build-up,Contested
3829509,Lorient,37.36,368,985.0,19.25,-6.34,Contested,17.66,Horizontal,65,-1.14,Balanced,Counter-Punchers
3829510,OGC Nice,57.87,636,1099.0,15.91,-10.78,Under Pressure,12.89,Horizontal,82,26.05,Sterile Possession,The U-Shape (Sterile)
3829510,Rennes,42.13,463,1099.0,26.69,10.78,Strong Control,22.68,Balanced,105,-11.25,Direct & Efficient,Contested
3829511,Bordeaux,58.08,557,959.0,20.83,3.4,Contested,19.39,Patient,108,16.42,Sterile Possession,Contested
3829511,Montpellier,41.92,402,959.0,17.43,-3.4,Contested,15.67,Horizontal,63,7.06,Patient Build-up,Counter-Punchers
3829512,Lyon,65.97,665,1008.0,29.21,8.25,Strong Control,27.07,Balanced,180,7.55,Patient Build-up,Contested
3829512,Toulouse,34.03,343,1008.0,20.96,-8.25,Under Pressure,17.78,Horizontal,61,-7.89,Direct & Efficient,Contested
3829513,Caen,54.37,467,859.0,31.09,3.88,Contested,28.27,Vertical,132,-7.81,Direct & Efficient,Attacking
3829513,Nantes,45.63,392,859.0,27.21,-3.88,Contested,22.96,Balanced,90,-8.79,Direct & Efficient,Contested
3829514,Angers,50.28,452,899.0,22.06,-0.99,Contested,21.68,Patient,98,6.16,Patient Build-up,Contested
3829514,Guingamp,49.72,447,899.0,23.05,0.99,Contested,21.48,Patient,96,3.62,Balanced,Contested
3829515,Bastia,51.63,553,1071.0,15.92,-0.92,Contested,14.47,Horizontal,80,19.79,Sterile Possession,Defensive
3829515,Montpellier,48.37,518,1071.0,16.84,0.92,Contested,15.83,Horizontal,82,14.69,Patient Build-up,Defensive
3829516,Rennes,54.37,604,1111.0,18.2,-5.57,Contested,16.39,Horizontal,99,17.97,Sterile Possession,Defensive
3829516,Lorient,45.63,507,1111.0,23.77,5.57,Contested,21.5,Patient,109,-1.91,Balanced,Contested
3829517,OGC Nice,62.5,615,984.0,17.54,-6.9,Contested,15.45,Horizontal,95,27.42,Sterile Possession,The U-Shape (Sterile)
3829517,Gazélec Ajaccio,37.5,369,984.0,24.44,6.9,Contested,22.22,Balanced,82,-11.38,Direct & Efficient,Contested
3829518,Lille,51.97,422,812.0,24.44,-0.16,Contested,21.09,Patient,89,3.09,Balanced,Contested
3829518,Marseille,48.03,390,812.0,24.6,0.16,Contested,22.56,Balanced,88,-1.17,Balanced,Contested
3829519,Paris Saint-Germain,68.89,899,1305.0,17.86,-6.73,Contested,16.57,Horizontal,149,33.17,Sterile Possession,The U-Shape (Sterile)
3829519,Saint-Étienne,31.11,406,1305.0,24.59,6.73,Contested,20.69,Patient,84,-18.07,Ultra-Efficient,Contested
3829520,Stade de Reims,55.62,574,1032.0,19.94,0.39,Contested,18.29,Patient,105,15.74,Sterile Possession,The U-Shape (Sterile)
3829520,AS Monaco,44.38,458,1032.0,19.55,-0.39,Contested,17.25,Horizontal,79,5.28,Patient Build-up,Counter-Punchers
3829521,Bordeaux,54.5,545,1000.0,22.25,1.09,Contested,20.0,Patient,109,10.0,Patient Build-up,Contested
3829521,Troyes,45.5,455,1000.0,21.16,-1.09,Contested,19.56,Patient,89,3.18,Balanced,Contested
3829522,OGC Nice,61.34,633,1032.0,18.97,-9.08,Under Pressure,19.59,Patient,124,23.4,Sterile Possession,The U-Shape (Sterile)
3829522,Nantes,38.66,399,1032.0,28.05,9.08,Strong Control,24.31,Balanced,97,-17.44,Ultra-Efficient,Contested
3835319,England Women's,59.17,568,960.0,23.15,2.79,Contested,21.83,Patient,124,12.87,Patient Build-up,Contested
3835319,Austria Women's,40.83,392,960.0,20.36,-2.79,Contested,18.88,Patient,74,0.11,Balanced,Contested
3835320,Norway Women's,64.76,566,874.0,31.46,16.75,Total Dominance,28.98,Vertical,164,1.84,Balanced,The Steamroller
3835320,Northern Ireland,35.24,308,874.0,14.71,-16.75,Pinned Back,12.99,Horizontal,40,5.82,Patient Build-up,Counter-Punchers
3835321,Spain Women's,75.55,720,953.0,30.63,15.25,Total Dominance,28.89,Vertical,208,14.29,Patient Build-up,The Steamroller
3835321,WNT Finland,24.45,233,953.0,15.38,-15.25,Pinned Back,12.02,Horizontal,28,-6.31,Direct & Efficient,Counter-Punchers
3835322,Germany Women's,65.03,584,898.0,26.08,11.3,Strong Control,22.95,Balanced,134,12.87,Patient Build-up,Contested
3835322,Denmark Women's,34.97,314,898.0,14.78,-11.3,Under Pressure,12.74,Horizontal,40,5.41,Patient Build-up,Counter-Punchers
3835323,Portugal Women's,57.05,510,894.0,26.21,14.28,Strong Control,23.33,Balanced,119,4.63,Balanced,Contested
3835323,Switzerland Women's,42.95,384,894.0,11.93,-14.28,Under Pressure,10.94,Horizontal,42,19.09,Sterile Possession,Counter-Punchers
