match_id,team,opponent_passes,defensive_actions,ppda
3895121,Bayer Leverkusen,178,31,5.74
3895121,Freiburg,626,32,19.56
3895134,Bayer Leverkusen,326,21,15.52
3895134,Hoffenheim,407,26,15.65
3895139,Bayer Leverkusen,205,19,10.79
3895139,Union Berlin,714,21,34.0
3895153,Bayer Leverkusen,304,17,17.88
3895153,Werder Bremen,459,37,12.41
3895158,Bayer Leverkusen,159,42,3.79
3895158,Borussia Dortmund,627,17,36.88
3895167,Bayer Leverkusen,383,35,10.94
3895167,VfB Stuttgart,371,38,9.76
3895180,Bayer Leverkusen,251,21,11.95
3895180,Eintracht Frankfurt,484,37,13.08
3895182,Bayer Leverkusen,197,23,8.57
3895182,Bochum,484,52,9.31
3895194,Augsburg,603,35,17.23
3895194,Bayer Leverkusen,134,23,5.83
3895202,Bayer Leverkusen,241,25,9.64
3895202,RB Leipzig,513,35,14.66
3895210,Bayer Leverkusen,121,43,2.81
3895210,Borussia Mönchengladbach,887,10,88.7
3895220,Bayer Leverkusen,240,32,7.5
3895220,Darmstadt 98,538,32,16.81
3895232,Bayer Leverkusen,476,34,14.0
3895232,Bayern Munich,247,35,7.06
3895244,Bayer Leverkusen,263,25,10.52
3895244,FC Heidenheim,392,51,7.69
3895250,Bayer Leverkusen,193,28,6.89
3895250,FSV Mainz 05,529,48,11.02
3895258,Bayer Leverkusen,100,31,3.23
3895258,FC Köln,747,16,46.69
3895266,Bayer Leverkusen,141,23,6.13
3895266,Wolfsburg,855,15,57.0
3895275,Bayer Leverkusen,225,23,9.78
3895275,Freiburg,558,38,14.68
3895286,Bayer Leverkusen,166,27,6.15
3895286,Hoffenheim,696,20,34.8
3895292,Bayer Leverkusen,167,30,5.57
3895292,Union Berlin,525,36,14.58
3895302,Bayer Leverkusen,256,25,10.24
3895302,Werder Bremen,493,20,24.65
3895309,Bayer Leverkusen,238,29,8.21
3895309,Borussia Dortmund,405,34,11.91
3895320,Bayer Leverkusen,289,30,9.63
3895320,VfB Stuttgart,340,24,14.17
3895333,Bayer Leverkusen,370,11,33.64
3895333,Eintracht Frankfurt,245,40,6.13
3895340,Bayer Leverkusen,192,31,6.19
3895340,Bochum,481,30,16.03
3895348,Augsburg,589,21,28.05
3895348,Bayer Leverkusen,236,19,12.42
3900490,Paris Saint-Germain,270,37,7.3
3900490,Rennes,504,46,10.96
3900491,Saint-Étienne,224,47,4.77
3900491,Stade de Reims,325,48,6.77
3900492,Guingamp,365,25,14.6
3900492,Lorient,219,31,7.06
3900493,Lyon,185,30,6.17
3900493,Troyes,573,37,15.49
3900494,Bordeaux,248,39,6.36
3900494,Gazélec Ajaccio,325,44,7.39
3900495,Bastia,265,64,4.14
3900495,Caen,288,47,6.13
3900496,Montpellier,263,49,5.37
3900496,Toulouse,314,62,5.06
3900497,Lille,313,57,5.49
3900497,OGC Nice,232,50,4.64
3900498,AS Monaco,301,43,7.0
3900498,Angers,328,43,7.63
3900499,Marseille,305,52,5.87
3900499,Nantes,261,46,5.67
3900500,Angers,314,29,10.83
3900500,Rennes,342,39,8.77
3900501,Paris Saint-Germain,191,44,4.34
3900501,Toulouse,636,30,21.2
3900502,Lorient,262,25,10.48
3900502,Troyes,450,35,12.86
3900503,Bastia,405,31,13.06
3900503,Lille,181,36,5.03
3900504,Montpellier,322,34,9.47
3900504,Nantes,334,41,8.15
3900505,Caen,291,49,5.94
3900505,Guingamp,241,49,4.92
3900506,Gazélec Ajaccio,395,35,11.29
3900506,Stade de Reims,232,52,4.46
3900507,Marseille,229,41,5.59
3900507,OGC Nice,409,27,15.15
3900508,AS Monaco,210,31,6.77
3900508,Bordeaux,407,35,11.63
3900509,Lyon,170,40,4.25
3900509,Saint-Étienne,314,41,7.66
3900510,Lyon,356,38,9.37
3900510,OGC Nice,468,29,16.14
3900511,Lorient,367,33,11.12
3900511,Paris Saint-Germain,318,47,6.77
3900512,Montpellier,245,41,5.98
3900512,Stade de Reims,341,45,7.58
3900513,Lille,282,45,6.27
3900513,Troyes,329,43,7.65
3900514,Guingamp,281,45,6.24
3900514,Toulouse,215,40,5.38
3900515,AS Monaco,276,32,8.63
3900515,Nantes,365,32,11.41
3900516,Marseille,290,40,7.25
3900516,Saint-Étienne,270,35,7.71
3900518,Angers,230,39,5.9
3900518,Caen,415,26,15.96
3900519,Bordeaux,270,38,7.11
3900519,Rennes,349,31,11.26
3900520,Lyon,210,41,5.12
3900520,Montpellier,460,35,13.14
3900521,Paris Saint-Germain,245,34,7.21
3900521,Troyes,476,27,17.63
3900522,OGC Nice,300,26,11.54
3900522,Toulouse,401,36,11.14
3900523,Rennes,289,39,7.41
3900523,Stade de Reims,277,44,6.3
3900524,Gazélec Ajaccio,333,44,7.57
3900524,Lorient,309,25,12.36
3900525,Bastia,367,31,11.84
3900525,Nantes,201,39,5.15
3900526,Angers,326,54,6.04
3900526,Lille,235,54,4.35
3900527,AS Monaco,327,42,7.79
3900527,Marseille,198,50,3.96
3900528,Bordeaux,170,46,3.7
3900528,Caen,478,28,17.07
3900529,Guingamp,240,50,4.8
3900529,Saint-Étienne,201,35,5.74
3900530,Lyon,243,35,6.94
3900530,Nantes,401,44,9.11
3900531,Lorient,294,48,6.13
3900531,OGC Nice,355,33,10.76
3900532,Angers,633,22,28.77
3900532,Paris Saint-Germain,126,25,5.04
3900533,AS Monaco,262,41,6.39
3900533,Caen,428,42,10.19
3900534,Bastia,352,60,5.87
3900534,Bordeaux,278,41,6.78
3900535,Lille,231,50,4.62
3900535,Saint-Étienne,249,54,4.61
3900536,Gazélec Ajaccio,453,41,11.05
3900536,Montpellier,169,39,4.33
3900537,Toulouse,404,43,9.4
3900537,Troyes,249,31,8.03
3900538,Guingamp,218,48,4.54
3900538,Stade de Reims,302,46,6.57
3900539,Marseille,306,31,9.87
3900539,Rennes,310,33,9.39
3900540,OGC Nice,515,30,17.17
3900540,Paris Saint-Germain,216,34,6.35
3900541,AS Monaco,281,46,6.11
3900541,Bastia,276,48,5.75
3900542,Caen,220,43,5.12
3900542,Lille,306,42,7.29
3900543,Stade de Reims,246,47,5.23
3900543,Troyes,410,37,11.08
3900544,Lorient,387,45,8.6
3900544,Toulouse,267,56,4.77
3900545,Angers,548,27,20.3
3900545,Lyon,225,40,5.63
3900546,Gazélec Ajaccio,195,47,4.15
3900546,Nantes,373,38,9.82
3900547,Marseille,211,28,7.54
3900547,Montpellier,409,26,15.73
3900548,Bordeaux,225,37,6.08
3900548,Guingamp,361,41,8.8
3900549,Rennes,405,36,11.25
3900549,Saint-Étienne,216,43,5.02
3900550,Caen,455,26,17.5
3900550,Rennes,176,21,8.38
3900551,Lille,320,41,7.8
3900551,Lorient,333,30,11.1
3900552,Guingamp,453,48,9.44
3900552,Montpellier,179,41,4.37
3900553,OGC Nice,284,30,9.47
3900553,Stade de Reims,403,58,6.95
3900554,Bastia,316,41,7.71
3900554,Troyes,229,34,6.74
3900555,Nantes,199,47,4.23
3900555,Toulouse,341,36,9.47
3900556,Angers,384,48,8.0
3900556,Bordeaux,297,30,9.9
3900557,Lyon,390,27,14.44
3900557,Paris Saint-Germain,260,44,5.91
3900558,AS Monaco,235,55,4.27
3900558,Saint-Étienne,274,41,6.68
3900559,Gazélec Ajaccio,380,49,7.76
3900559,Marseille,288,33,8.73
3900560,Montpellier,327,39,8.38
3900560,OGC Nice,314,38,8.26
3900561,Lille,206,40,5.15
3900561,Toulouse,404,32,12.63
3900562,Caen,504,36,14.0
3900562,Paris Saint-Germain,181,26,6.96
3900563,Guingamp,268,44,6.09
3900563,Rennes,293,22,13.32
3900564,AS Monaco,149,37,4.03
3900564,Troyes,440,34,12.94
3900565,Lorient,248,26,9.54
3900565,Nantes,326,42,7.76
3900566,Bastia,361,47,7.68
3900566,Stade de Reims,244,40,6.1
3900567,Bordeaux,337,47,7.17
3900567,Marseille,257,44,5.84
3900568,Gazélec Ajaccio,343,59,5.81
3900568,Lyon,248,37,6.7
3900569,Angers,322,31,10.39
3900569,Saint-Étienne,240,32,7.5
3900570,Bastia,711,37,19.22
3900570,Paris Saint-Germain,135,34,3.97
3900571,Lorient,373,25,14.92
3900571,Rennes,285,33,8.64
3900572,AS Monaco,248,59,4.2
3900572,Gazélec Ajaccio,351,42,8.36
3900573,Angers,279,28,9.96
3900573,Caen,334,37,9.03
3900574,Lyon,170,33,5.15
3900574,Troyes,499,49,10.18
3900575,Stade de Reims,292,47,6.21
3900575,Toulouse,280,47,5.96
3900576,Bordeaux,361,42,8.6
3900576,Montpellier,264,44,6.0
3900577,Guingamp,399,36,11.08
3900577,Marseille,172,38,4.53
3900578,Lille,329,52,6.33
3900578,OGC Nice,249,38,6.55
3900579,Nantes,239,38,6.29
3900579,Saint-Étienne,288,34,8.47
3900580,Angers,518,28,18.5
3900580,OGC Nice,223,31,7.19
3900581,Bordeaux,272,44,6.18
3900581,Lille,357,41,8.71
3900582,Gazélec Ajaccio,230,42,5.48
3900582,Stade de Reims,364,35,10.4
3900583,Rennes,358,29,12.34
3900583,Troyes,330,42,7.86
3900584,Bastia,371,68,5.46
3900584,Montpellier,237,33,7.18
3900585,Paris Saint-Germain,186,30,6.2
3900585,Toulouse,560,25,22.4
3900586,Guingamp,308,53,5.81
3900586,Nantes,250,41,6.1
3900587,Lyon,147,32,4.59
3900587,Saint-Étienne,420,52,8.08
3900588,AS Monaco,367,42,8.74
3900588,Lorient,267,43,6.21
3900589,Caen,342,43,7.95
3900589,Marseille,238,57,4.18
3900590,Gazélec Ajaccio,375,48,7.81
3900590,Rennes,309,29,10.66
3900591,Angers,607,35,17.34
3900591,Paris Saint-Germain,236,23,10.26
3900592,Caen,455,43,10.58
3900592,Montpellier,251,40,6.28
3900593,Lille,236,41,5.76
3900593,Troyes,389,26,14.96
3900594,Bordeaux,185,38,4.87
3900594,Nantes,322,63,5.11
3900595,Lorient,437,48,9.1
3900595,OGC Nice,346,43,8.05
3900596,Bastia,384,37,10.38
3900596,Guingamp,189,33,5.73
3900597,Lyon,161,42,3.83
3900597,Marseille,487,24,20.29
3900598,AS Monaco,288,49,5.88
3900598,Toulouse,237,47,5.04
3900599,Saint-Étienne,321,57,5.63
3900599,Stade de Reims,286,60,4.77
3900600,Lille,308,50,6.16
3900600,Marseille,296,46,6.43
3900601,Gazélec Ajaccio,219,44,4.98
3900601,Montpellier,374,29,12.9
3900602,Lorient,291,29,10.03
3900602,Stade de Reims,221,44,5.02
3900603,Guingamp,372,38,9.79
3900603,Toulouse,196,35,5.6
3900604,AS Monaco,249,32,7.78
3900604,Angers,392,40,9.8
3900605,Bastia,445,40,11.13
3900605,Lyon,131,43,3.05
3900606,Nantes,356,33,10.79
3900606,Troyes,314,33,9.52
3900608,Caen,500,20,25.0
3900608,OGC Nice,136,21,6.48
3900609,Bordeaux,281,39,7.21
3900609,Rennes,363,32,11.34
3900610,Marseille,299,46,6.5
3900610,Montpellier,303,37,8.19
3900611,AS Monaco,285,42,6.79
3900611,Bastia,417,32,13.03
3900612,Guingamp,316,28,11.29
3900612,Troyes,287,33,8.7
3900613,OGC Nice,285,31,9.19
3900613,Toulouse,472,41,11.51
3900614,Caen,415,33,12.58
3900614,Lille,227,45,5.04
3900615,Gazélec Ajaccio,330,37,8.92
3900615,Nantes,277,44,6.3
3900616,Bordeaux,367,58,6.33
3900616,Lyon,265,48,5.52
3900617,Angers,372,28,13.29
3900617,Stade de Reims,201,49,4.1
3900618,Lorient,503,30,16.77
3900618,Paris Saint-Germain,317,22,14.41
3900619,Rennes,341,27,12.63
3900619,Saint-Étienne,258,56,4.61
3900620,Caen,239,53,4.51
3900620,Stade de Reims,295,36,8.19
3900621,Nantes,316,65,4.86
3900621,Toulouse,308,42,7.33
3900622,Bastia,348,32,10.88
3900622,Troyes,253,39,6.49
3900623,Lorient,369,34,10.85
3900623,Montpellier,341,33,10.33
3900624,Angers,492,27,18.22
3900624,Lyon,190,34,5.59
3900625,AS Monaco,461,53,8.7
3900625,OGC Nice,192,37,5.19
3900626,Gazélec Ajaccio,129,57,2.26
3900626,Guingamp,449,30,14.97
3900627,Bordeaux,222,33,6.73
3900627,Saint-Étienne,363,41,8.85
3900628,Lille,245,49,5.0
3900628,Rennes,294,34,8.65
3900629,Marseille,352,42,8.38
3900629,Paris Saint-Germain,364,32,11.38
3900630,Angers,494,36,13.72
3900630,Rennes,148,40,3.7
3900631,Montpellier,410,39,10.51
3900631,Toulouse,233,40,5.82
3900632,Bordeaux,234,51,4.59
3900632,Guingamp,281,57,4.93
3900633,Gazélec Ajaccio,206,56,3.68
3900633,Troyes,355,35,10.14
3900634,Lille,341,43,7.93
3900634,Paris Saint-Germain,215,38,5.66
3900635,Bastia,291,50,5.82
3900635,Stade de Reims,237,54,4.39
3900636,Lorient,260,46,5.65
3900636,Nantes,368,45,8.18
3900637,Marseille,375,45,8.33
3900637,OGC Nice,296,44,6.73
3900638,Caen,389,33,11.79
3900638,Lyon,239,50,4.78
3900639,AS Monaco,342,40,8.55
3900639,Saint-Étienne,229,50,4.58
3901144,Bordeaux,319,58,5.5
3901144,OGC Nice,389,41,9.49
3901145,Angers,362,33,10.97
3901145,Montpellier,242,48,5.04
3901146,Paris Saint-Germain,213,21,10.14
3901146,Stade de Reims,512,35,14.63
3901147,Gazélec Ajaccio,288,59,4.88
3901147,Toulouse,292,39,7.49
3901148,Guingamp,316,24,13.17
3901148,Lorient,195,26,7.5
3901149,AS Monaco,388,31,12.52
3901149,Troyes,311,29,10.72
3901150,Marseille,291,43,6.77
3901150,Saint-Étienne,267,49,5.45
3901151,Lille,294,53,5.55
3901151,Lyon,222,49,4.53
3901152,Caen,366,48,7.63
3901152,Rennes,222,39,5.69
3901153,Bastia,392,49,8.0
3901153,OGC Nice,178,39,4.56
3901154,Lorient,432,23,18.78
3901154,Troyes,277,26,10.65
3901155,Lille,358,41,8.73
3901155,Montpellier,263,41,6.41
3901156,Angers,305,29,10.52
3901156,Guingamp,231,30,7.7
3901157,Bordeaux,206,41,5.02
3901157,Stade de Reims,390,43,9.07
3901158,Rennes,317,34,9.32
3901158,Toulouse,342,49,6.98
3901159,Lyon,338,52,6.5
3901159,Paris Saint-Germain,251,23,10.91
3901160,AS Monaco,319,35,9.11
3901160,Nantes,242,47,5.15
3901161,Caen,360,39,9.23
3901161,Saint-Étienne,223,50,4.46
3901162,AS Monaco,275,48,5.73
3901162,Caen,297,31,9.58
3901163,OGC Nice,196,30,6.53
3901163,Troyes,564,27,20.89
3901164,Angers,346,31,11.16
3901164,Saint-Étienne,183,50,3.66
3901165,Bordeaux,332,38,8.74
3901165,Gazélec Ajaccio,294,57,5.16
3901166,Montpellier,312,45,6.93
3901166,Paris Saint-Germain,310,37,8.38
3901167,Bastia,271,44,6.16
3901167,Lorient,312,43,7.26
3901168,Lille,240,42,5.71
3901168,Stade de Reims,255,70,3.64
3901169,Marseille,297,45,6.6
3901169,Toulouse,390,35,11.14
3901170,Nantes,214,44,4.86
3901170,Rennes,482,36,13.39
3901171,Guingamp,436,30,14.53
3901171,Lyon,157,36,4.36
3901172,Bastia,258,53,4.87
3901172,Nantes,290,50,5.8
3901173,Gazélec Ajaccio,270,55,4.91
3901173,Marseille,242,39,6.21
3901174,AS Monaco,289,68,4.25
3901174,Stade de Reims,250,34,7.35
3901175,Montpellier,290,48,6.04
3901175,OGC Nice,359,35,10.26
3901176,Bordeaux,317,37,8.57
3901176,Toulouse,208,57,3.65
3901177,Bastia,335,61,5.49
3901177,Lille,251,50,5.02
3901178,Lorient,420,39,10.77
3901178,Marseille,256,24,10.67
3901179,Caen,402,30,13.4
3901179,Gazélec Ajaccio,246,42,5.86
3901180,Guingamp,449,31,14.48
3901180,Saint-Étienne,173,36,4.81
3901181,Lyon,194,40,4.85
3901181,Rennes,355,31,11.45
3901182,Angers,348,33,10.55
3901182,Nantes,315,54,5.83
3901183,Paris Saint-Germain,290,17,17.06
3901183,Troyes,463,22,21.05
3901184,Marseille,257,43,5.98
3901184,Rennes,510,39,13.08
3901185,Guingamp,562,32,17.56
3901185,Stade de Reims,85,55,1.55
3901186,Lyon,233,32,7.28
3901186,Nantes,403,39,10.33
3901187,Angers,319,44,7.25
3901187,Lorient,223,28,7.96
3901188,Montpellier,248,33,7.52
3901188,Saint-Étienne,361,53,6.81
3901189,Lille,346,37,9.35
3901189,Toulouse,282,59,4.78
3901190,Caen,275,45,6.11
3901190,Troyes,310,38,8.16
3901191,Gazélec Ajaccio,384,43,8.93
3901191,OGC Nice,301,26,11.58
3901192,Bastia,243,40,6.07
3901192,Bordeaux,370,37,10.0
3901193,AS Monaco,665,30,22.17
3901193,Paris Saint-Germain,175,30,5.83
3901194,AS Monaco,210,60,3.5
3901194,Bordeaux,415,58,7.16
3901195,Gazélec Ajaccio,185,44,4.2
3901195,Saint-Étienne,315,32,9.84
3901196,OGC Nice,481,32,15.03
3901196,Paris Saint-Germain,283,28,10.11
3901197,Guingamp,310,32,9.69
3901197,Montpellier,270,46,5.87
3901198,Angers,335,29,11.55
3901198,Troyes,295,40,7.38
3901199,Rennes,376,34,11.06
3901199,Stade de Reims,290,51,5.69
3901200,Caen,256,46,5.57
3901200,Toulouse,281,65,4.32
3901201,Bastia,313,44,7.11
3901201,Marseille,166,33,5.03
3901202,Lorient,413,36,11.47
3901202,Lyon,231,35,6.6
3901203,Lille,383,39,9.82
3901203,Nantes,204,54,3.78
3901204,Lyon,261,44,5.93
3901204,Montpellier,426,33,12.91
3901205,Caen,255,51,5.0
3901205,Lorient,431,37,11.65
3901206,Bastia,314,31,10.13
3901206,Toulouse,262,56,4.68
3901207,Nantes,202,55,3.67
3901207,Stade de Reims,339,50,6.78
3901208,Guingamp,449,45,9.98
3901208,Paris Saint-Germain,224,38,5.89
3901209,Angers,256,52,4.92
3901209,Gazélec Ajaccio,277,45,6.16
3901210,Saint-Étienne,197,40,4.93
3901210,Troyes,378,34,11.12
3901211,Bordeaux,484,55,8.8
3901211,Marseille,160,46,3.48
3901212,AS Monaco,276,32,8.63
3901212,Lille,276,31,8.9
3901213,OGC Nice,303,31,9.77
3901213,Rennes,367,42,8.74
3901214,Lyon,235,42,5.6
3901214,OGC Nice,413,21,19.67
3901215,Gazélec Ajaccio,277,50,5.54
3901215,Lille,255,32,7.97
3901216,Caen,337,47,7.17
3901216,Paris Saint-Germain,247,22,11.23
3901217,Stade de Reims,258,35,7.37
3901217,Troyes,235,37,6.35
3901218,Angers,512,25,20.48
3901218,Bordeaux,153,29,5.28
3901219,Lorient,272,48,5.67
3901219,Toulouse,319,49,6.51
3901220,Bastia,269,52,5.17
3901220,Saint-Étienne,283,63,4.49
3901221,Guingamp,429,27,15.89
3901221,Rennes,211,31,6.81
3901222,Montpellier,333,37,9.0
3901222,Nantes,272,40,6.8
3901223,AS Monaco,288,62,4.65
3901223,Marseille,284,53,5.36
3901224,OGC Nice,266,37,7.19
3901224,Stade de Reims,400,43,9.3
3901225,Lyon,199,35,5.69
3901225,Toulouse,399,47,8.49
3901226,Montpellier,400,28,14.29
3901226,Troyes,213,15,14.2
3901227,Marseille,263,43,6.12
3901227,Nantes,268,43,6.23
3901228,Lorient,353,22,16.05
3901228,Saint-Étienne,334,33,10.12
3901229,Caen,374,38,9.84
3901229,Guingamp,235,49,4.8
3901230,Bastia,257,54,4.76
3901230,Gazélec Ajaccio,241,46,5.24
3901231,AS Monaco,395,53,7.45
3901231,Rennes,210,40,5.25
3901232,Angers,562,36,15.61
3901232,Lille,168,44,3.82
3901233,Paris Saint-Germain,281,27,10.41
3901233,Rennes,593,24,24.71
3901234,Montpellier,280,36,7.78
3901234,Stade de Reims,337,28,12.04
3901235,Gazélec Ajaccio,522,43,12.14
3901235,Lyon,170,35,4.86
3901236,Nantes,302,44,6.86
3901236,OGC Nice,320,33,9.7
3901237,Saint-Étienne,236,49,4.82
3901237,Toulouse,259,46,5.63
3901238,AS Monaco,184,51,3.61
3901238,Guingamp,316,40,7.9
3901240,Lille,361,41,8.8
3901240,Lorient,282,34,8.29
3901241,Bastia,385,38,10.13
3901241,Caen,268,56,4.79
3901242,Angers,260,42,6.19
3901242,Marseille,312,45,6.93
3901243,Angers,325,51,6.37
3901243,Bastia,312,43,7.26
3901244,Toulouse,212,42,5.05
3901244,Troyes,300,53,5.66
3901245,Bordeaux,307,38,8.08
3901245,Lorient,351,29,12.1
3901246,Caen,515,32,16.09
3901246,Nantes,202,46,4.39
3901247,Gazélec Ajaccio,560,42,13.33
3901247,Paris Saint-Germain,191,24,7.96
3901248,Guingamp,476,39,12.21
3901248,Lille,191,35,5.46
3901249,Montpellier,317,22,14.41
3901249,Rennes,385,31,12.42
3901250,OGC Nice,176,35,5.03
3901250,Saint-Étienne,392,38,10.32
3901251,Marseille,275,47,5.85
3901251,Stade de Reims,299,40,7.47
3901252,AS Monaco,426,36,11.83
3901252,Lyon,187,34,5.5
3901253,Bordeaux,521,32,16.28
3901253,Paris Saint-Germain,249,41,6.07
3901254,Lyon,162,31,5.23
3901254,Stade de Reims,427,41,10.41
3901255,Angers,236,46,5.13
3901255,Toulouse,232,47,4.94
3901256,AS Monaco,449,39,11.51
3901256,Montpellier,256,46,5.57
3901257,Lille,335,40,8.38
3901257,Saint-Étienne,251,61,4.11
3901258,Guingamp,453,41,11.05
3901258,OGC Nice,246,34,7.24
3901259,Marseille,253,39,6.49
3901259,Troyes,477,19,25.11
3901260,Gazélec Ajaccio,247,59,4.19
3901260,Lorient,320,30,10.67
3901261,Nantes,398,28,14.21
3901261,Paris Saint-Germain,317,19,16.68
3901262,Bordeaux,224,55,4.07
3901262,Caen,439,36,12.19
3901263,Bastia,412,36,11.44
3901263,Rennes,182,33,5.52
3901733,Spain Women's,115,38,3.03
3901733,Switzerland Women's,553,22,25.14
3901734,Japan Women's,234,31,7.55
3901734,Norway Women's,493,21,23.48
3901735,England Women's,270,40,6.75
3901735,Nigeria Women's,335,48,6.98
3901736,Australia Women's,333,27,12.33
3901736,Denmark Women's,162,47,3.45
3901796,Netherlands Women's,158,36,4.39
3901796,South Africa Women's,476,39,12.21
3901797,Sweden Women's,418,58,7.21
3901797,United States Women's,275,37,7.43
3901832,Colombia Women's,233,24,9.71
3901832,Jamaica Women's,224,42,5.33
3901833,France Women's,127,33,3.85
3901833,Morocco Women's,346,37,9.35
3902239,Japan Women's,361,18,20.06
3902239,Sweden Women's,296,33,8.97
3902240,Netherlands Women's,467,61,7.66
3902240,Spain Women's,291,55,5.29
3902967,Colombia Women's,370,24,15.42
3902967,England Women's,225,34,6.62
3902968,Australia Women's,319,40,7.97
3902968,France Women's,268,52,5.15
3904628,Spain Women's,233,23,10.13
3904628,Sweden Women's,305,47,6.49
3904629,Australia Women's,282,24,11.75
3904629,England Women's,231,40,5.78
3906389,Australia Women's,286,33,8.67
3906389,Sweden Women's,239,47,5.09
3906390,England Women's,287,41,7.0
3906390,Spain Women's,222,38,5.84
3920384,Côte d'Ivoire,206,27,7.63
3920384,Guinea-Bissau,382,21,18.19
3920385,Egypt,196,27,7.26
3920385,Mozambique,412,14,29.43
3920386,Equatorial Guinea,244,32,7.63
3920386,Nigeria,212,30,7.07
3920387,Cape Verde Islands,221,36,6.14
3920387,Ghana,240,36,6.67
3920388,Gambia,444,14,31.71
3920388,Senegal,186,29,6.41
3920389,Cameroon,127,26,4.88
3920389,Guinea,357,19,18.79
3920390,Algeria,152,25,6.08
3920390,Angola,440,29,15.17
3920391,Mali,320,45,7.11
3920391,South Africa,245,24,10.21
3920392,Burkina Faso,138,35,3.94
3920392,Mauritania,314,33,9.52
3920393,Namibia,321,47,6.83
3920393,Tunisia,198,23,8.61
3920394,Morocco,134,33,4.06
3920394,Tanzania,354,18,19.67
3920395,Congo DR,158,21,7.52
3920395,Zambia,372,26,14.31
3920396,Egypt,206,24,8.58
3920396,Ghana,334,25,13.36
3920397,Equatorial Guinea,266,24,11.08
3920397,Guinea-Bissau,242,26,9.31
3920398,Côte d'Ivoire,137,29,4.72
3920398,Nigeria,319,38,8.39
3920399,Cape Verde Islands,296,34,8.71
3920399,Mozambique,252,27,9.33
3920400,Cameroon,207,23,9.0
3920400,Senegal,268,19,14.11
3920401,Gambia,314,24,13.08
3920401,Guinea,215,33,6.52
3920402,Algeria,137,25,5.48
3920402,Burkina Faso,269,26,10.35
3920403,Angola,256,32,8.0
3920403,Mauritania,219,40,5.47
3920404,Mali,185,38,4.87
3920404,Tunisia,328,28,11.71
3920405,Congo DR,234,31,7.55
3920405,Morocco,217,27,8.04
3920406,Tanzania,284,21,13.52
3920406,Zambia,250,32,7.81
3920407,Namibia,228,27,8.44
3920407,South Africa,232,36,6.44
3920408,Côte d'Ivoire,122,42,2.9
3920408,Equatorial Guinea,310,34,9.12
3920409,Guinea-Bissau,292,24,12.17
3920409,Nigeria,263,38,6.92
3920410,Ghana,242,42,5.76
3920410,Mozambique,181,21,8.62
3920411,Cape Verde Islands,356,24,14.83
3920411,Egypt,228,26,8.77
3920412,Guinea,272,33,8.24
3920412,Senegal,222,31,7.16
3920413,Cameroon,175,26,6.73
3920413,Gambia,260,21,12.38
3920414,Angola,337,26,12.96
3920414,Burkina Faso,193,28,6.89
3920415,Algeria,115,40,2.88
3920415,Mauritania,391,26,15.04
3920416,South Africa,332,36,9.22
3920416,Tunisia,280,30,9.33
3920417,Mali,183,28,6.54
3920417,Namibia,271,42,6.45
3920418,Congo DR,284,40,7.1
3920418,Tanzania,305,22,13.86
3920419,Morocco,195,34,5.74
3920419,Zambia,320,23,13.91
3922237,Angola,282,24,11.75
3922237,Namibia,202,49,4.12
3922238,Cameroon,171,37,4.62
3922238,Nigeria,275,29,9.48
3922239,Equatorial Guinea,238,30,7.93
3922239,Guinea,222,24,9.25
3922240,Congo DR,366,32,11.44
3922240,Egypt,306,32,9.56
3922241,Cape Verde Islands,150,46,3.26
3922241,Mauritania,318,38,8.37
3922242,Côte d'Ivoire,233,64,3.64
3922242,Senegal,443,39,11.36
3922243,Morocco,225,21,10.71
3922243,South Africa,322,24,13.42
3922244,Burkina Faso,308,35,8.8
3922244,Mali,186,32,5.81
3922321,Angola,244,29,8.41
3922321,Nigeria,274,31,8.84
3922356,Congo DR,239,31,7.71
3922356,Guinea,181,22,8.23
3922658,Cape Verde Islands,332,31,10.71
