match_id,team,possession_pct,total_xg,epr,style
16079,Barcelona,62.42,1.0838477350771427,57.59,Patient Build-up
16079,Villarreal,37.58,0.8975263554602861,41.87,Patient Build-up
16086,Barcelona,55.09,2.313218727707863,23.82,Balanced
16086,Espanyol,44.91,1.2246888931840658,36.67,Balanced
16095,Barcelona,56.62,2.9769173869863153,19.02,Clinical/Direct
16095,Levante UD,43.38,1.1649570921435952,37.24,Balanced
16109,Barcelona,52.14,1.1343973632901907,45.96,Patient Build-up
16109,Celta Vigo,47.86,0.899607740342617,53.2,Patient Build-up
16120,Barcelona,75.82,1.7478493489325047,43.38,Patient Build-up
16120,Getafe,24.18,1.5908359549939632,15.2,Clinical/Direct
16131,Barcelona,58.29,1.1677537336945534,49.92,Patient Build-up
16131,Eibar,41.71,0.9653471820056438,43.21,Patient Build-up
16136,Barcelona,72.51,1.7455598171800375,41.54,Patient Build-up
16136,Leganés,27.49,0.66959916241467,41.05,Patient Build-up
16149,Barcelona,64.35,1.9067384786903858,33.75,Balanced
16149,Girona,35.65,1.2126394603401423,29.4,Balanced
16157,Barcelona,67.53,1.6903835237026215,39.95,Balanced
16157,Valencia,32.47,2.441872350871563,13.3,Clinical/Direct
16173,Barcelona,65.85,0.4947053398936987,133.11,Patient Build-up
16173,Athletic Club,34.15,1.3579654777422547,25.15,Balanced
16182,Barcelona,60.52,3.661527920514345,16.53,Clinical/Direct
16182,Real Valladolid,39.48,0.4435379020869732,89.01,Patient Build-up
16190,Barcelona,60.02,1.6004439918324351,37.5,Balanced
16190,Sevilla,39.98,1.1224342910572886,35.62,Balanced
16196,Barcelona,51.42,1.2611960135400295,40.77,Patient Build-up
16196,Real Madrid,48.58,1.088861020281911,44.62,Patient Build-up
16205,Barcelona,68.28,2.619028365239501,26.07,Balanced
16205,Rayo Vallecano,31.72,0.36264785286039114,87.47,Patient Build-up
16215,Real Betis,56.01,1.0078641828149557,55.57,Patient Build-up
16215,Barcelona,43.99,2.0506601314991713,21.45,Balanced
16231,Barcelona,68.33,1.0598809067159891,64.47,Patient Build-up
16231,Espanyol,31.67,0.17988568171858788,176.06,Patient Build-up
16240,Barcelona,67.2,2.295202501118183,29.28,Balanced
16240,Villarreal,32.8,2.5728223868645728,12.75,Clinical/Direct
16248,Barcelona,63.55,1.924682267010212,33.02,Balanced
